# created by program: /scratch/aporutho/miniconda3/envs/westpa-2020.05/westpa-2020.05/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhg0001
# created at:         Tue Jun 20 14:16:20 2023
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_OtherCVs_AuxData/DPPC_DAPC_CHOL/353K/multi_west/newpcoord.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
4.936375108361244247e-03 3.148237253505486180e-05 1.165567780753224625e+01 -4.501932546323887507e+00
1.480912532508373361e-02 0.000000000000000000e+00 inf -inf
2.468187554180622384e-02 0.000000000000000000e+00 inf -inf
3.455462575852871060e-02 6.397782984293380170e-04 8.643983887030207924e+00 -3.193970495468281268e+00
4.442737597525119736e-02 2.140183046448524209e-03 7.436458954584876047e+00 -2.669549080546676834e+00
5.430012619197369106e-02 1.874123700740202734e-03 7.569209125113665060e+00 -2.727201747079045724e+00
6.417287640869617782e-02 2.182250209369544433e-03 7.416993765108903958e+00 -2.661095456168061091e+00
7.404562662541866458e-02 8.316133645089127807e-03 6.079152874979603105e+00 -2.080078539920370950e+00
8.391837684214115134e-02 8.222699666254306913e-03 6.090451733984760807e+00 -2.084985572038113855e+00
9.379112705886363810e-02 1.095934050407989906e-02 5.803158208960281783e+00 -1.960215579433448818e+00
1.036638772755861249e-01 1.310424098130331776e-02 5.624414398838553097e+00 -1.882588129023219370e+00
1.135366274923086116e-01 1.366792305430659764e-02 5.582298611070530825e+00 -1.864297474794559095e+00
1.234093777090311123e-01 1.323588350312385892e-02 5.614418727180424895e+00 -1.878247063979177511e+00
1.332821279257536129e-01 1.922177796631837146e-02 5.241306410368603785e+00 -1.716206443657665837e+00
1.431548781424760719e-01 1.791690873812133017e-02 5.311605426470972446e+00 -1.746736918434152352e+00
1.530276283591985864e-01 1.563338407310131337e-02 5.447941683291260162e+00 -1.805947002454548089e+00
1.629003785759210454e-01 1.642731080730356827e-02 5.398405072788978742e+00 -1.784433525861216507e+00
1.727731287926435599e-01 1.529922567702715099e-02 5.469548097911210327e+00 -1.815330549097706303e+00
1.826458790093660189e-01 9.676252090800275055e-03 5.927675670072040326e+00 -2.014292825694888212e+00
1.925186292260885335e-01 9.936300055567677536e-03 5.901155592119851079e+00 -2.002775302180608286e+00
2.023913794428109925e-01 1.187780785152207745e-02 5.722678543059128486e+00 -1.925263704627160566e+00
2.122641296595335070e-01 6.921040272418852932e-03 6.262784228968647504e+00 -2.159828623662235714e+00
2.221368798762559660e-01 2.030640153646105436e-02 5.186414132724131321e+00 -1.692367030377569970e+00
2.320096300929784805e-01 1.195537183785116281e-02 5.716169612133365163e+00 -1.922436911843012020e+00
2.418823803097009950e-01 1.312311581221391361e-02 5.622975074676556773e+00 -1.881963038481994310e+00
2.517551305264234540e-01 1.510422060373738627e-02 5.482376100737804236e+00 -1.820901679939135320e+00
2.616278807431459130e-01 2.047867735021657865e-02 5.177966100107463276e+00 -1.688698096429212425e+00
2.715006309598684275e-01 3.151706612675896080e-02 4.746821134761587402e+00 -1.501454217079130071e+00
2.813733811765909421e-01 4.062030363883288586e-02 4.493082284453304709e+00 -1.391256834545767651e+00
2.912461313933134011e-01 8.275217928282503632e-02 3.781499966029771898e+00 -1.082220560234504747e+00
3.011188816100358601e-01 1.023632623179748652e-01 3.568822433876964073e+00 -9.898558815957387846e-01
3.109916318267583746e-01 1.310150474564324152e-01 3.322038133000088322e+00 -8.826788215045600072e-01
3.208643820434808891e-01 1.588339738803914436e-01 3.129490848441128570e+00 -7.990565983151485252e-01
3.307371322602034036e-01 2.282956645516232286e-01 2.766708752466275456e+00 -6.415023358999738523e-01
