# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:22:30 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DAPC_CHOL/343K/multi_west/clucountdppc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
2.161699999999999733e+00 9.242953658526185112e-01 0.000000000000000000e+00 -3.418922438380302825e-02
2.485100000000000087e+00 0.000000000000000000e+00 inf -inf
2.808499999999999996e+00 0.000000000000000000e+00 inf -inf
3.131899999999999906e+00 5.431475105541303527e-01 5.316507390544501499e-01 -2.650822066549363698e-01
3.455300000000000260e+00 0.000000000000000000e+00 inf -inf
3.778700000000000170e+00 0.000000000000000000e+00 inf -inf
4.102100000000000080e+00 3.530850191008505501e-01 9.623228053295330708e-01 -4.521207085480764554e-01
4.425499999999999545e+00 0.000000000000000000e+00 inf -inf
4.748900000000000787e+00 0.000000000000000000e+00 inf -inf
5.072300000000000253e+00 2.876291935536067212e-01 1.167359552391407096e+00 -5.411670363844411913e-01
5.395699999999999719e+00 0.000000000000000000e+00 inf -inf
5.719100000000000961e+00 0.000000000000000000e+00 inf -inf
6.042500000000000426e+00 2.251346894231635032e-01 1.412332837813314645e+00 -6.475575824568858829e-01
6.365899999999999892e+00 0.000000000000000000e+00 inf -inf
6.689300000000000246e+00 0.000000000000000000e+00 inf -inf
7.012700000000000600e+00 2.069033286200833988e-01 1.496780007890609054e+00 -6.842325224338002831e-01
7.336100000000000065e+00 0.000000000000000000e+00 inf -inf
7.659500000000000419e+00 0.000000000000000000e+00 inf -inf
7.982900000000000773e+00 1.671670816384927261e-01 1.710037879460359234e+00 -7.768492392789752010e-01
8.306300000000000239e+00 0.000000000000000000e+00 inf -inf
8.629699999999999704e+00 0.000000000000000000e+00 inf -inf
8.953099999999999170e+00 1.405620540782197281e-01 1.883382623269747258e+00 -8.521319049823252723e-01
9.276500000000000412e+00 0.000000000000000000e+00 inf -inf
9.599900000000001654e+00 0.000000000000000000e+00 inf -inf
9.923300000000001120e+00 9.924727496663260373e-02 2.231417217640184969e+00 -1.003281408828842647e+00
1.024670000000000059e+01 0.000000000000000000e+00 inf -inf
1.057010000000000005e+01 0.000000000000000000e+00 inf -inf
1.089349999999999952e+01 6.674381841392242054e-02 2.628169995614118015e+00 -1.175588950982707992e+00
1.121690000000000076e+01 0.000000000000000000e+00 inf -inf
1.154030000000000022e+01 0.000000000000000000e+00 inf -inf
1.186370000000000147e+01 3.701317006583264985e-02 3.217757883539895669e+00 -1.431643717305866037e+00
1.218710000000000093e+01 0.000000000000000000e+00 inf -inf
1.251050000000000040e+01 0.000000000000000000e+00 inf -inf
1.283389999999999986e+01 0.000000000000000000e+00 inf -inf
1.315730000000000111e+01 2.108670978862861242e-02 3.780388706380531705e+00 -1.675991179014240329e+00
1.348070000000000057e+01 0.000000000000000000e+00 inf -inf
1.380410000000000181e+01 0.000000000000000000e+00 inf -inf
1.412750000000000128e+01 1.039764519183187901e-02 4.487452323927708875e+00 -1.983065006469530767e+00
1.445090000000000074e+01 0.000000000000000000e+00 inf -inf
1.477430000000000021e+01 0.000000000000000000e+00 inf -inf
1.509769999999999968e+01 5.477541500412786563e-03 5.128375311591709895e+00 -2.261414323336952581e+00
1.542110000000000092e+01 0.000000000000000000e+00 inf -inf
1.574450000000000038e+01 0.000000000000000000e+00 inf -inf
1.606790000000000163e+01 2.676815928759979438e-03 5.844403678669809032e+00 -2.572381492045166862e+00
1.639130000000000109e+01 0.000000000000000000e+00 inf -inf
1.671470000000000056e+01 0.000000000000000000e+00 inf -inf
1.703810000000000002e+01 5.240664438100918737e-04 7.475168482110349011e+00 -3.280613647461434468e+00
1.736150000000000304e+01 0.000000000000000000e+00 inf -inf
1.768490000000000251e+01 0.000000000000000000e+00 inf -inf
1.800830000000000197e+01 4.900169056409772695e-04 7.542347067739467725e+00 -3.309788936502225720e+00
1.833170000000000144e+01 0.000000000000000000e+00 inf -inf
1.865510000000000090e+01 0.000000000000000000e+00 inf -inf
1.897850000000000037e+01 5.464946180797342198e-04 7.433262499967526971e+00 -3.262414110658070854e+00
1.930189999999999984e+01 0.000000000000000000e+00 inf -inf
1.962530000000000285e+01 0.000000000000000000e+00 inf -inf
1.994870000000000232e+01 1.815264408972618317e-05 1.083797072958180330e+01 -4.741060107270140378e+00
2.027210000000000178e+01 0.000000000000000000e+00 inf -inf
2.059550000000000125e+01 0.000000000000000000e+00 inf -inf
2.091890000000000072e+01 0.000000000000000000e+00 inf -inf
2.124230000000000018e+01 0.000000000000000000e+00 inf -inf
2.156569999999999965e+01 0.000000000000000000e+00 inf -inf
2.188910000000000267e+01 0.000000000000000000e+00 inf -inf
2.221250000000000213e+01 0.000000000000000000e+00 inf -inf
2.253590000000000160e+01 0.000000000000000000e+00 inf -inf
2.285930000000000106e+01 0.000000000000000000e+00 inf -inf
2.318270000000000053e+01 0.000000000000000000e+00 inf -inf
2.350609999999999999e+01 0.000000000000000000e+00 inf -inf
2.382950000000000301e+01 0.000000000000000000e+00 inf -inf
2.415290000000000248e+01 0.000000000000000000e+00 inf -inf
2.447630000000000194e+01 0.000000000000000000e+00 inf -inf
2.479970000000000141e+01 0.000000000000000000e+00 inf -inf
2.512310000000000088e+01 0.000000000000000000e+00 inf -inf
2.544650000000000034e+01 0.000000000000000000e+00 inf -inf
2.576989999999999981e+01 0.000000000000000000e+00 inf -inf
2.609330000000000283e+01 0.000000000000000000e+00 inf -inf
2.641670000000000229e+01 0.000000000000000000e+00 inf -inf
2.674010000000000176e+01 0.000000000000000000e+00 inf -inf
2.706350000000000122e+01 0.000000000000000000e+00 inf -inf
2.738690000000000069e+01 0.000000000000000000e+00 inf -inf
2.771030000000000015e+01 0.000000000000000000e+00 inf -inf
2.803370000000000317e+01 0.000000000000000000e+00 inf -inf
2.835710000000000264e+01 0.000000000000000000e+00 inf -inf
2.868050000000000210e+01 0.000000000000000000e+00 inf -inf
2.900390000000000157e+01 0.000000000000000000e+00 inf -inf
2.932730000000000103e+01 0.000000000000000000e+00 inf -inf
2.965070000000000050e+01 0.000000000000000000e+00 inf -inf
2.997409999999999997e+01 0.000000000000000000e+00 inf -inf
3.029750000000000298e+01 0.000000000000000000e+00 inf -inf
3.062090000000000245e+01 0.000000000000000000e+00 inf -inf
3.094430000000000192e+01 0.000000000000000000e+00 inf -inf
3.126770000000000138e+01 0.000000000000000000e+00 inf -inf
