# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:22:58 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DAPC_CHOL/343K/multi_west/clusbychol.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.052251644432544795e-03 3.168398140252601252e+02 0.000000000000000000e+00 2.500839749701025738e+00
3.156754933297634385e-03 0.000000000000000000e+00 inf -inf
5.261258222162723541e-03 0.000000000000000000e+00 inf -inf
7.365761511027813999e-03 0.000000000000000000e+00 inf -inf
9.470264799892902721e-03 0.000000000000000000e+00 inf -inf
1.157476808875799318e-02 0.000000000000000000e+00 inf -inf
1.367927137762308190e-02 0.000000000000000000e+00 inf -inf
1.578377466648817062e-02 0.000000000000000000e+00 inf -inf
1.788827795535326282e-02 0.000000000000000000e+00 inf -inf
1.999278124421834807e-02 0.000000000000000000e+00 inf -inf
2.209728453308344026e-02 0.000000000000000000e+00 inf -inf
2.420178782194853245e-02 0.000000000000000000e+00 inf -inf
2.630629111081361771e-02 0.000000000000000000e+00 inf -inf
2.841079439967870990e-02 1.029817014226898095e+02 1.123845011272008421e+00 2.012760062791094207e+00
3.051529768854379862e-02 0.000000000000000000e+00 inf -inf
3.261980097740888734e-02 7.473820298115346539e+00 3.746990040456743554e+00 8.735426513842192708e-01
3.472430426627397954e-02 0.000000000000000000e+00 inf -inf
3.682880755513906479e-02 6.119029590748476188e+00 3.946992807280034210e+00 7.866825533874814980e-01
3.893331084400415698e-02 0.000000000000000000e+00 inf -inf
4.103781413286924917e-02 8.677977442031721722e+00 3.597607839698982790e+00 9.384185168678785827e-01
4.314231742173433443e-02 0.000000000000000000e+00 inf -inf
4.524682071059942662e-02 2.681451277960516855e+00 4.772038158048642842e+00 4.283699102287420457e-01
4.735132399946451187e-02 0.000000000000000000e+00 inf -inf
4.945582728832960406e-02 1.453511879684688646e+00 5.384413713487467668e+00 1.624185856492214863e-01
5.156033057719469626e-02 0.000000000000000000e+00 inf -inf
