# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/4/450K/4DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/4/450K/fixed_4DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/450K/avgRcutoff.dat
# cumEnrichmentAVG	DPPC-DPPC	DAPC-DAPC	CHOL-CHOL
4.345273222905271 	 1.3309210396617037	1.4959010887972495	1.5184510944463177
4.26732180205606 	 1.2195973711919115	1.368051881932307	1.6796725489318416
4.299366150367854 	 1.2807988619288975	1.4149588149297208	1.6036084735092357
4.282663288810291 	 1.257847886554745	1.4064199380932743	1.6183954641622713
4.210940347307989 	 1.2673147038571986	1.3766427334778037	1.566982909972987
4.1169450369451255 	 1.2531874640521692	1.3425859408027918	1.521171632090164
4.123596650163131 	 1.2656651608344496	1.3274187504039654	1.5305127389247164
4.246573354185633 	 1.2478970631523465	1.4541132071252927	1.5445630839079945
4.46728443769143 	 1.334063379915333	1.4001967133355107	1.7330243444405868
4.300137792787899 	 1.2679823881217152	1.384894997571616	1.6472604070945676
4.233400985281916 	 1.2716107357561062	1.3460605022732839	1.6157297472525265
4.198098809266317 	 1.2944720897094129	1.4105411748956624	1.4930855446612417
4.39411706976896 	 1.2784554322826391	1.3421921841995064	1.7734694532868145
4.37723479388769 	 1.2186920707870872	1.3282538625112916	1.8302888605893113
4.184482093128581 	 1.280526687346276	1.418883196559845	1.4850722092224604
4.173758600329756 	 1.233160316199239	1.341978339789194	1.5986199443413225
4.166277613824844 	 1.2402986070008586	1.3347445863093736	1.591234420514612
4.22407781698032 	 1.2853234073903939	1.4232916406250549	1.5154627689648716
4.067492259976574 	 1.261028117199497	1.3837572396258198	1.4227069031512578
4.2869715313236405 	 1.2765841946409715	1.3731745573774623	1.6372127793052074
4.2082427758786825 	 1.2879029657955674	1.4564778803622973	1.4638619297208182
4.180556238697207 	 1.266899317906733	1.3867527872301821	1.5269041335602915
4.408944071805156 	 1.312121330557884	1.4471043199997866	1.6497184212474854
4.102534191641864 	 1.2319028664294112	1.2934692487913697	1.5771620764210832
4.129575334998191 	 1.2598591202656053	1.3448358778026988	1.5248803369298871
4.327589750601277 	 1.2949494758369782	1.399076699084532	1.6335635756797668
4.261842276946973 	 1.271685504734251	1.3605066820308163	1.6296500901819055
4.181717619027952 	 1.263766803512504	1.3979744126202238	1.5199764028952245
4.27817040315428 	 1.241615432437884	1.3659294777214264	1.6706254929949693
4.578717054085261 	 1.3231231437296	1.4752609688440508	1.7803329415116098
4.309672129615532 	 1.2620347602809348	1.3595292788701898	1.6881080904644077
4.218165182267216 	 1.2356340600199593	1.3365303722949728	1.6460007499522842
4.280929301907294 	 1.2445249200732262	1.3781625970675115	1.6582417847665565
4.257577711648594 	 1.2692094358584836	1.391572099863942	1.5967961759261686
4.140651466023395 	 1.2555978241202292	1.4168727823421532	1.4681808595610129
4.367353174219851 	 1.2719162773063382	1.4363488921488456	1.6590880047646661
4.234018737625935 	 1.2852497705600334	1.379136668044132	1.56963229902177
4.061401446156237 	 1.2317710233686296	1.3692603495211246	1.4603700732664833
4.492603830141998 	 1.2864936694774105	1.4182154783277823	1.787894682336805
4.175777734095723 	 1.2466750546912908	1.4081500344735254	1.5209526449309068
4.350719102241412 	 1.2783139198078595	1.3598409613744467	1.712564221059106
4.154500518481123 	 1.2638760359471863	1.3634161326748155	1.5272083498591207
4.199684011088442 	 1.2580534554807499	1.4011312722798794	1.5404992833278124
4.20150734184339 	 1.250935551420694	1.3835945955738826	1.5669771948488143
4.401081266645402 	 1.3123912027857072	1.4815759402228195	1.6071141236368756
4.275916727266226 	 1.276390915416902	1.4210897047867803	1.5784361070625437
4.207806503312934 	 1.2703577775648511	1.4255572111587071	1.5118915145893759
4.081505397195049 	 1.248652694007041	1.3522620995720696	1.4805906036159389
