# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/1/323K/1DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/1/323K/fixed_1DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/323K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DAPC-DAPC
3.0873114506169865 	 1.4314241971672779	1.6558872534497087
3.3518220924205684 	 1.5128231691603595	1.838998923260209
3.5278262821489887 	 1.587614891166613	1.940211390982376
3.591505456363362 	 1.6344194336878513	1.9570860226755107
3.581331372630948 	 1.6177866464913302	1.9635447261396175
3.640621003036082 	 1.6039259983790344	2.0366950046570476
3.646846253145709 	 1.6405506908132672	2.0062955623324417
3.624843095517089 	 1.612221851573779	2.01262124394331
3.708528143271163 	 1.6451041524067134	2.06342399086445
3.6925175506385637 	 1.646703352099041	2.0458141985395226
3.680635716432291 	 1.6433027416019612	2.0373329748303295
3.682809092399977 	 1.665755835699462	2.017053256700515
3.6943666860989053 	 1.6583482513222327	2.0360184347766728
3.7261044108636274 	 1.6555809111666173	2.07052349969701
3.6086198558547453 	 1.6348064236371105	1.9738134322176348
3.644936627100232 	 1.623515458271525	2.021421168828707
3.5962120120923666 	 1.6112738536117304	1.9849381584806363
3.6923674369606916 	 1.6417852289736243	2.050582207987067
3.614818817429848 	 1.6149125674275298	1.999906250002318
3.580825742554806 	 1.598100772125096	1.98272497042971
3.673088275224235 	 1.6539788054824465	2.0191094697417884
3.662571388745401 	 1.6213618672798031	2.041209521465598
3.6218906154842228 	 1.6173449471919659	2.004545668292257
3.6541711290805874 	 1.6149758123356386	2.039195316744949
3.6078254591018517 	 1.61684428460395	1.990981174497902
3.673079800698651 	 1.639880284555501	2.0331995161431498
3.60088701861047 	 1.6109994706931945	1.989887547917275
3.666233470679617 	 1.6133808414206514	2.0528526292589655
3.65759219256333 	 1.63663668870434	2.02095550385899
3.6258252667589357 	 1.6115343868528758	2.01429087990606
3.6327229688321596 	 1.6415621575313017	1.991160811300858
3.6562361005404664 	 1.6470390011405296	2.0091970993999366
3.6418884533719584 	 1.6157749500337104	2.026113503338248
3.6709328294658707 	 1.6631280024865598	2.007804826979311
3.5834372529128555 	 1.5870685832771971	1.9963686696356584
3.665891390143228 	 1.6509490363301014	2.014942353813127
3.6260474294310825 	 1.6215869119523185	2.0044605174787637
3.596941208792758 	 1.6424214773774084	1.9545197314153495
3.649450329749987 	 1.6277339550714407	2.0217163746785465
3.6645162465619174 	 1.6395441600318774	2.02497208653004
3.5701498736611024 	 1.6179727554553618	1.9521771182057408
3.541625341036771 	 1.5866005636409497	1.9550247773958216
3.547785892574436 	 1.5821041442886696	1.9656817482857665
3.6442851091207595 	 1.6345480776210861	2.0097370314996734
3.6538592551726605 	 1.6182014363102435	2.035657818862417
3.599254800209286 	 1.6315921578943622	1.967662642314924
3.613060475244647 	 1.6297534437669414	1.9833070314777057
3.647530661082236 	 1.6438298525156276	2.003700808566608
3.6277985278116525 	 1.6303193019890838	1.9974792258225689
3.751881954111909 	 1.6756956732303725	2.0761862808815366
3.6807135431279634 	 1.6446352669688156	2.036078276159148
3.70586416375789 	 1.6662730724562718	2.0395910913016184
3.5863992100070154 	 1.6270196966875923	1.9593795133194234
3.6918419846625703 	 1.6413129966566764	2.050528988005894
3.719442564954983 	 1.6650988400266833	2.0543437249283
3.7104201596630593 	 1.6641856192805773	2.046234540382482
3.66742914848696 	 1.6582938748886824	2.0091352735982775
3.6815811056150287 	 1.616812840703966	2.064768264911063
3.692385460105574 	 1.6566132233986088	2.0357722367069653
3.7091134393102188 	 1.629291525529692	2.0798219137805267
3.688809456530886 	 1.6499888704136694	2.0388205861172164
3.590038252005606 	 1.6138318902229751	1.9762063617826309
3.624262969134766 	 1.6410802253467347	1.9831827437880312
3.656130103128321 	 1.6520348158925506	2.0040952872357707
3.716456315304651 	 1.66144167465706	2.055014640647591
3.692581727631443 	 1.662450429585863	2.03013129804558
3.6967244264645247 	 1.6258242489109127	2.0709001775536118
3.693566264878646 	 1.6620320120460326	2.0315342528326132
3.624875408798032 	 1.634682271560649	1.990193137237383
3.6559423993988722 	 1.653670466603256	2.002271932795616
3.681113974240186 	 1.6429175378509675	2.0381964363892187
3.6683808447240143 	 1.6358366201320182	2.0325442245919962
3.7047486844920603 	 1.6459227150658724	2.058825969426188
3.710174975770719 	 1.634282296626989	2.07589267914373
3.6403396582035095 	 1.6411570940508988	1.9991825641526104
3.69401955340619 	 1.6424321047949515	2.0515874486112384
3.699631289979229 	 1.6600670946984903	2.039564195280739
3.6152623656720113 	 1.611461867340991	2.0038004983310205
3.592720307703088 	 1.6236787304047189	1.969041577298369
3.6644798361503033 	 1.651041388096035	2.013438448054268
3.5980801059941836 	 1.6278715834742887	1.970208522519895
3.6659862365201237 	 1.6354114809883522	2.0305747555317715
3.629066354651121 	 1.6466332130449866	1.9824331416061345
3.6605186189735757 	 1.6364709997896294	2.0240476191839463
3.5601977916805154 	 1.6102617005904718	1.9499360910900436
3.6576411188440465 	 1.6373666168042427	2.020274502039804
3.673861266683941 	 1.6609796237520114	2.01288164293193
3.674716822284311 	 1.6288171882376463	2.0458996340466644
3.6671662582322213 	 1.6526420115534246	2.0145242466787967
3.6427654613884357 	 1.6364673990027108	2.0062980623857247
3.7241904464311 	 1.659257003474218	2.064933442956882
3.7334525847743727 	 1.6692388696954517	2.064213715078921
3.651467648729091 	 1.6302019091147326	2.0212657396143583
3.6091251739192005 	 1.6413669207750377	1.967758253144163
3.6027667672116364 	 1.6269338974093133	1.975832869802323
3.607019399722925 	 1.6157676880750855	1.9912517116478394
3.6303114111858155 	 1.6079811693917199	2.0223302417940956
3.565182243298552 	 1.6355110180413832	1.929671225257169
3.6163940519540825 	 1.644044343651386	1.9723497083026964
3.635581234170811 	 1.6492912528336483	1.9862899813371624
3.624376169757515 	 1.6450728631483926	1.9793033066091223
3.611373143895788 	 1.6156043786359657	1.9957687652598226
3.605806253221507 	 1.6139906002296118	1.9918156529918951
3.6063074232616246 	 1.6328857116961777	1.9734217115654469
3.6659260773539977 	 1.6331260084097379	2.0328000689442596
3.649900188896657 	 1.6352094669250152	2.014690721971642
3.6086678271733574 	 1.6357164516644285	1.972951375508929
3.7018787134505406 	 1.6631422192143432	2.0387364942361974
3.688530132316275 	 1.6404584271854339	2.048071705130841
3.6770624196907753 	 1.6521092638025205	2.0249531558882548
3.654135180220385 	 1.6504027955568925	2.0037323846634925
3.573931938813277 	 1.608942062985193	1.9649898758280842
3.6210036786125803 	 1.6397365721275874	1.9812671064849927
3.5843995518347853 	 1.6056029688685391	1.9787965829662464
3.6824848033830664 	 1.6384459728978784	2.0440388304851878
3.653275129524446 	 1.6548364096334511	1.998438719890995
3.7305443396522016 	 1.6524139662597241	2.078130373392477
3.605927314971731 	 1.625174414604273	1.980752900367458
3.6094147521103643 	 1.627073366085207	1.9823413860251573
3.662283491228494 	 1.6361629295850022	2.0261205616434914
3.7363638302241515 	 1.6683338324932857	2.068029997730866
3.7795608362430295 	 1.7183656854606872	2.0611951507823423
3.6586513156440934 	 1.6439836309104945	2.014667684733599
3.6512592483178765 	 1.6356390018989155	2.015620246418961
3.67297830996037 	 1.6667266445986164	2.0062516653617535
3.634923929796387 	 1.6120153371158532	2.022908592680534
3.788101555495183 	 1.6817710318779482	2.1063305236172347
3.7208054017726626 	 1.6454324325033287	2.075372969269334
3.6893861884664707 	 1.684678301033811	2.0047078874326596
3.683664948018166 	 1.653509301423806	2.03015564659436
3.6256595472733983 	 1.619239620351781	2.0064199269216174
3.656123209776121 	 1.621432470844386	2.034690738931735
3.6390320579984263 	 1.6509925389159466	1.9880395190824798
3.5469077493953884 	 1.617736818089244	1.9291709313061443
3.640078471074336 	 1.6419572705661647	1.9981212005081712
3.6492470475047862 	 1.629988931327555	2.019258116177231
3.691687021546911 	 1.6578227378028885	2.0338642837440224
3.6624251168637976 	 1.6339495621464297	2.028475554717368
3.725797500700408 	 1.6705296689598024	2.0552678317406055
3.6784890066502633 	 1.6785299019040436	1.9999591047462197
3.646323218451519 	 1.6631723897736461	1.9831508286778727
3.6110523962863814 	 1.6436915751560721	1.967360821130309
3.6400237723681204 	 1.6257633540369079	2.0142604183312125
3.677265082706487 	 1.6468310320083523	2.030434050698135
3.6719834938732214 	 1.6322638380168322	2.0397196558563895
3.6322311866727706 	 1.6092408561772569	2.0229903304955137
3.6982825566377597 	 1.6556880828341205	2.0425944738036392
3.661990365103625 	 1.6362026537165941	2.025787711387031
3.686988586643302 	 1.6287027451731793	2.0582858414701226
3.6619056594715302 	 1.6228866176348	2.03901904183673
3.6345968466225984 	 1.6095095585361388	2.0250872880864597
3.6352032295870096 	 1.6283704687540674	2.006832760832942
3.6225568246249864 	 1.645370669032065	1.9771861555929213
3.6760589546176883 	 1.6595721384431559	2.0164868161745324
3.6946206036396427 	 1.6405085548604479	2.054112048779195
3.6111307803433883 	 1.643597024074535	1.9675337562688535
3.650762828222521 	 1.6340703155618783	2.0166925126606428
3.6549704906570915 	 1.6579478131635481	1.9970226774935433
3.6499052008630053 	 1.636421114057439	2.0134840868055663
3.7072015918092833 	 1.6511237860577057	2.0560778057515776
3.701635532777442 	 1.6522718307242938	2.049363702053148
3.609038810886217 	 1.639518852674435	1.969519958211782
3.6266697997532176 	 1.6469280608649828	1.9797417388882348
3.6325448315748323 	 1.6282747217079336	2.0042701098668987
3.5954209738140617 	 1.6121508054798297	1.983270168334232
3.6080150336243344 	 1.6196838629072665	1.9883311707170677
3.6705166772937075 	 1.6494029691278556	2.021113708165852
3.635237696902719 	 1.6245027404031886	2.0107349564995305
3.6844619091183586 	 1.6393292504148902	2.0451326587034684
3.6671602718687137 	 1.6249850877650975	2.042175184103616
3.7058914243708325 	 1.6635893760645586	2.042302048306274
3.653304211540195 	 1.6380553156103494	2.0152488959298456
3.608786675358532 	 1.635759596052134	1.973027079306398
3.731062214107596 	 1.668580705074139	2.062481509033457
3.6263535222336554 	 1.6285972206253116	1.997756301608344
3.6807502527423757 	 1.6312524776882396	2.049497775054136
3.6676979668017764 	 1.6557283435643826	2.011969623237394
3.6888486599052763 	 1.6317748822101958	2.0570737776950803
