# created by program: /home/aporutho/.conda/envs/westpa-2020.05/westpa-2020.05/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhg0001
# created at:         Mon Nov 21 12:53:51 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_OtherCVs_AuxData/DPPC_DIPC_CHOL/423K/multi_west/SI_WithoutCHOL.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
9.941749030888080707e-01 1.366392311840314549e-03 9.705781500165915787e+00 -2.864424590254836644e+00
9.960147900998592707e-01 8.860568000689777318e-03 7.836344546629560703e+00 -2.052538437067971344e+00
9.978546771109104707e-01 1.576405432923324440e-02 7.260223111883221669e+00 -1.802332077051451931e+00
9.996945641219616707e-01 8.115371726915890024e-03 7.924195410320910682e+00 -2.090691582399559323e+00
1.001534451133012871e+00 9.921817956418848075e-03 7.723219251379518369e+00 -2.003408745577201611e+00
1.003374338144063849e+00 4.601683703035455014e-02 6.188948065703440804e+00 -1.337083235894921396e+00
1.005214225155115049e+00 3.191580637841483215e-02 6.554854032793416607e+00 -1.495994178297571420e+00
1.007054112166166249e+00 7.254982981864710467e-02 5.733681784005518089e+00 -1.139363601956902450e+00
1.008893999177217449e+00 9.232069065676327957e-02 5.492687133772431451e+00 -1.034700955192468408e+00
1.010733886188268649e+00 7.330142946054003794e-02 5.723375307411187052e+00 -1.134887556044119172e+00
1.012573773199319849e+00 9.668903368219781969e-02 5.446455427154891282e+00 -1.014622780119500911e+00
1.014413660210371049e+00 1.196980429550136560e-01 5.232983154773593881e+00 -9.219129501849553376e-01
1.016253547221422249e+00 1.803792772784690301e-01 4.822893687553264641e+00 -7.438133574845219309e-01
1.018093434232473449e+00 1.566540419697818320e-01 4.963915598004298602e+00 -8.050583950208608508e-01
1.019933321243524649e+00 4.027442096627498191e-01 4.019653772669197878e+00 -3.949706948059343858e-01
1.021773208254575627e+00 4.676738532234732681e-01 3.870184259469755528e+00 -3.300569100106510723e-01
1.023613095265626827e+00 3.866205324562256296e-01 4.060511741920914908e+00 -4.127150853937276986e-01
1.025452982276678027e+00 7.554169713364389249e-01 3.390685540907277140e+00 -1.218132624592864893e-01
1.027292869287729227e+00 8.486443699235342031e-01 3.274315200192127850e+00 -7.127426562949581990e-02
1.029132756298780427e+00 9.983233694634521260e-01 3.111878176294110343e+00 -7.287624938000729748e-04
1.030972643309831627e+00 1.230978496401144096e+00 2.902390759988556557e+00 9.025046643587122941e-02
1.032812530320882827e+00 2.509285748107760394e+00 2.190201988498321484e+00 3.995501199675361992e-01
1.034652417331934027e+00 2.339045849089022244e+00 2.260457049224915416e+00 3.690387347681985952e-01
1.036492304342985227e+00 2.773657715182710426e+00 2.090033214705221631e+00 4.430528656848945479e-01
1.038332191354036427e+00 3.973540103382838140e+00 1.730542727582474294e+00 5.991776005390156978e-01
1.040172078365087405e+00 4.574903786214716384e+00 1.589614470468790008e+00 6.603819649477314924e-01
1.042011965376138605e+00 5.265956777129871647e+00 1.448937285512171824e+00 7.214772901040739095e-01
1.043851852387189805e+00 6.621846783038263240e+00 1.219825837348128550e+00 8.209791277825808642e-01
1.045691739398241005e+00 7.860668000657541121e+00 1.048328548448648867e+00 8.954594540129927616e-01
1.047531626409292205e+00 7.694754865695513146e+00 1.069661228166008282e+00 8.861947889275341161e-01
1.049371513420343405e+00 9.789465303861456746e+00 8.288933001503218101e-01 9.907589714840261408e-01
1.051211400431394605e+00 9.832728712632558654e+00 8.244836527032086693e-01 9.926740570374460448e-01
1.053051287442445805e+00 1.111443516318235147e+01 7.019554100421010467e-01 1.045887396702467775e+00
1.054891174453497005e+00 1.390889374070782480e+01 4.776716656506279080e-01 1.143292589272284054e+00
1.056731061464548205e+00 1.396070221639833342e+01 4.739537405361669009e-01 1.144907263633623717e+00
1.058570948475599183e+00 1.629721516358994293e+01 3.192058942826778711e-01 1.212113399347926945e+00
1.060410835486650383e+00 1.765245451649239072e+01 2.393252988388190339e-01 1.246805101160340712e+00
1.062250722497701583e+00 1.761252292651313311e+01 2.415899596973258845e-01 1.245821571446109166e+00
1.064090609508752783e+00 1.914687775894522659e+01 1.580604776139202805e-01 1.282097964591168537e+00
1.065930496519803983e+00 1.951805206661573422e+01 1.388603543034023780e-01 1.290436472196788475e+00
1.067770383530855183e+00 1.950933183658207426e+01 1.393072318189645387e-01 1.290242395757693172e+00
1.069610270541906383e+00 2.214240326723340857e+01 1.270566859451216501e-02 1.345224756066398575e+00
1.071450157552957583e+00 1.991594483201009069e+01 1.186794798970898235e-01 1.299200914591432499e+00
1.073290044564008783e+00 2.242553216714281916e+01 0.000000000000000000e+00 1.350742757825886819e+00
1.075129931575059983e+00 2.004761127677432242e+01 1.120901303000030325e-01 1.302062632760778937e+00
1.076969818586110961e+00 1.964513763912242794e+01 1.323702793354035734e-01 1.293255075942528975e+00
1.078809705597162161e+00 1.992053253087838982e+01 1.184491533626030879e-01 1.299300944134396119e+00
1.080649592608213361e+00 1.961622329694113631e+01 1.338431955420427144e-01 1.292615396561679564e+00
1.082489479619264561e+00 1.855905379987495607e+01 1.892423931912396995e-01 1.268555830720765831e+00
1.084329366630315761e+00 1.678558189414451363e+01 2.896798412991046234e-01 1.224936401231075944e+00
1.086169253641366961e+00 1.530016103360214608e+01 3.823367852245156406e-01 1.184696001774250718e+00
1.088009140652418161e+00 1.501193778049080230e+01 4.013544020269264045e-01 1.176436755738013318e+00
1.089849027663469361e+00 1.452277210575646293e+01 4.344822310907026086e-01 1.162049522378181043e+00
1.091688914674520561e+00 1.277141972368035105e+01 5.629902982923442600e-01 1.106239177912455851e+00
1.093528801685571761e+00 1.219857735714931124e+01 6.088808037695536690e-01 1.086309184611952805e+00
1.095368688696622739e+00 1.064631202493406725e+01 7.449865951944949494e-01 1.027199190441026033e+00
1.097208575707673939e+00 8.991281915622604259e+00 9.139447068151040909e-01 9.538216148914016035e-01
1.099048462718725139e+00 9.106143068617447156e+00 9.012508903835021457e-01 9.593344693219391095e-01
1.100888349729776339e+00 7.767088177956686046e+00 1.060304796368754410e+00 8.902582356273855968e-01
1.102728236740827539e+00 6.283810978349389842e+00 1.272223498528408880e+00 7.982231126673489108e-01
1.104568123751878739e+00 6.137137714476570416e+00 1.295841675452336528e+00 7.879658687566724051e-01
1.106408010762929939e+00 4.839322804078219242e+00 1.533425344213005692e+00 6.847845924235838044e-01
1.108247897773981139e+00 4.064576470596083624e+00 1.707890590343114967e+00 6.090152987453847366e-01
1.110087784785032339e+00 3.470547069471376478e+00 1.865887900199151739e+00 5.403979389193496186e-01
1.111927671796083539e+00 2.919167653817037245e+00 2.038901613056512296e+00 4.652590381318042478e-01
1.113767558807134517e+00 2.437437645264025399e+00 2.219252796507041658e+00 3.869335143545182820e-01
1.115607445818185717e+00 1.714021832041883631e+00 2.571357581064407150e+00 2.340163493695211205e-01
1.117447332829236917e+00 1.603326397197349262e+00 2.638119669271689727e+00 2.050219428607601424e-01
1.119287219840288117e+00 1.366136168249774352e+00 2.798213698528047022e+00 1.354939893690664809e-01
1.121127106851339317e+00 1.104148275335486984e+00 3.011125892433976325e+00 4.302739842580622504e-02
1.122966993862390517e+00 9.452051995120155370e-01 3.166553371359175806e+00 -2.447389800754201997e-02
1.124806880873441717e+00 7.055019322159974404e-01 3.459045907543064402e+00 -1.515017924700920449e-01
1.126646767884492917e+00 4.444770913413758073e-01 3.921056902035510827e+00 -3.521506179567950867e-01
1.128486654895544117e+00 3.825567495252559236e-01 4.071078410588152785e+00 -4.173041312880091391e-01
1.130326541906595317e+00 3.490840510481675318e-01 4.162642690466198836e+00 -4.570699927784894756e-01
1.132166428917646295e+00 3.711485132224066064e-01 4.101353129933309916e+00 -4.304522748407801913e-01
1.134006315928697495e+00 2.624490281017220483e-01 4.447898533105234975e+00 -5.809550311672850853e-01
1.135846202939748695e+00 2.081686423554843235e-01 4.679606885870161825e+00 -6.815846901839849314e-01
1.137686089950799895e+00 1.296702013047985602e-01 5.152961103622844874e+00 -8.871598149396052735e-01
1.139525976961851095e+00 1.134857021135499688e-01 5.286278561203284099e+00 -9.450588511081613463e-01
1.141365863972902295e+00 6.694137231716298930e-02 5.814138221344089530e+00 -1.174305388726639032e+00
1.143205750983953495e+00 9.522811166357735002e-02 5.461680228830258166e+00 -1.021234827475184126e+00
1.145045637995004695e+00 6.596064779632018760e-02 5.828897098930607257e+00 -1.180715087821549103e+00
1.146885525006055895e+00 3.330647505878009396e-02 6.512203593327893003e+00 -1.477471327786945565e+00
1.148725412017107095e+00 1.688175354362999106e-02 7.191722050932867205e+00 -1.772582444276194380e+00
1.150565299028158073e+00 1.887134743763532740e-02 7.080310654450567398e+00 -1.724197089562796492e+00
1.152405186039209273e+00 3.706299591257745159e-03 8.707921453506770604e+00 -2.431059478279047781e+00
1.154245073050260473e+00 1.424698145206060567e-03 9.663995454265350560e+00 -2.846277141099665009e+00
1.156084960061311673e+00 1.458665519353330789e-02 7.337848334725745048e+00 -1.836044282988470000e+00
1.157924847072362873e+00 2.562752348366710326e-04 1.137945869358839346e+01 -3.591293359845538991e+00
1.159764734083414073e+00 4.984892786071800849e-03 8.411543521746736474e+00 -2.302344177957766469e+00
1.161604621094465273e+00 3.064975822513901771e-03 8.897915736514578455e+00 -2.513572946982503442e+00
1.163444508105516473e+00 0.000000000000000000e+00 inf -inf
1.165284395116567673e+00 1.034762763142663914e-03 9.983783231532896707e+00 -2.985159208147066146e+00
1.167124282127618873e+00 0.000000000000000000e+00 inf -inf
1.168964169138669851e+00 0.000000000000000000e+00 inf -inf
1.170804056149721051e+00 0.000000000000000000e+00 inf -inf
1.172643943160772251e+00 0.000000000000000000e+00 inf -inf
1.174483830171823451e+00 0.000000000000000000e+00 inf -inf
1.176323717182874651e+00 0.000000000000000000e+00 inf -inf
