# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/298K/1DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/298K/fixed_1DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/298K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC
2.3171756561888435 	 1.1486752461231426	1.1685004100657008
2.5643663163739485 	 1.2391898755833788	1.3251764407905697
2.743466410347767 	 1.3038413579382389	1.439625052409528
2.773598068596205 	 1.2892606853160176	1.4843373832801872
2.806392149014335 	 1.310469441360799	1.4959227076535362
2.8382747075515438 	 1.3286945510766508	1.5095801564748932
2.907712304957264 	 1.352776764795732	1.554935540161532
2.9225966030333486 	 1.3547765795426332	1.5678200234907154
2.913674677044754 	 1.341318102657104	1.5723565743876498
2.9491735918412125 	 1.3802365020208587	1.5689370898203536
2.94086521266214 	 1.3538492012992236	1.5870160113629166
2.98567872934478 	 1.4053065161165825	1.5803722132281974
2.9590710409130603 	 1.3720006741849722	1.587070366728088
2.999214704565938 	 1.36645632149683	1.632758383069108
3.0403384130470945 	 1.390035532756231	1.6503028802908637
3.0953248590032416 	 1.4097556953986539	1.6855691636045878
3.0805082293208708 	 1.4210980917607707	1.6594101375600998
3.0559073818074536 	 1.3995638718518182	1.6563435099556352
3.0723033059683678 	 1.4144119904040329	1.6578913155643349
3.0509462211981293 	 1.4187784580304608	1.6321677631676685
3.032328146880649 	 1.3874872598606882	1.644840887019961
3.0520219295265267 	 1.4033488064883524	1.6486731230381744
3.0658755037866965 	 1.3920752681036523	1.6738002356830441
3.1177762039767605 	 1.421376740058609	1.6963994639181514
3.2054698661625727 	 1.460830301569079	1.744639564593494
3.2094501021929576 	 1.4522497974429358	1.7572003047500215
3.2415852367633495 	 1.4492464311565145	1.792338805606835
3.2076632882340035 	 1.4388219465585599	1.7688413416754436
3.2100336027469485 	 1.4565579525613952	1.7534756501855533
3.2165040019573308 	 1.4479442669783424	1.768559734978988
3.266820045860653 	 1.457292386796204	1.809527659064449
3.235318061295251 	 1.443531519423506	1.7917865418717447
3.2576345288259914 	 1.4663195673044913	1.7913149615215
3.3169978066686636 	 1.491770784781946	1.8252270218867177
3.2636724863745394 	 1.4570602902595557	1.8066121961149837
3.301867701189274 	 1.4794211967902289	1.822446504399045
3.322936593439983 	 1.5092010928676585	1.8137355005723241
3.290326468725258 	 1.4807497936760892	1.8095766750491689
3.3735504216020433 	 1.526360582195386	1.8471898394066573
3.3543757974175965 	 1.5005617683280308	1.8538140290895657
3.3660866088991663 	 1.5054193169032914	1.8606672919958749
3.3251464682848275 	 1.4722844307648129	1.8528620375200147
3.3036990126014163 	 1.473620835800031	1.8300781768013854
3.3739613454912876 	 1.493594329069106	1.8803670164221813
3.3534924339180137 	 1.4934298116441547	1.8600626222738592
3.273263457053005 	 1.4736273962612931	1.7996360607917117
3.2849574609424836 	 1.4681441174591066	1.816813343483377
3.3992561228575595 	 1.4981442430559007	1.9011118798016589
3.3408959983208972 	 1.4826339973393856	1.8582620009815116
3.3386109872241136 	 1.5006807643741191	1.8379302228499945
3.308522640576215 	 1.4936673027444114	1.8148553378318035
3.336014185407512 	 1.481076430947928	1.854937754459584
3.357523012242265 	 1.5049660099276383	1.8525570023146267
3.3725689398941556 	 1.500472824986515	1.8720961149076407
3.384632023957867 	 1.5082371559762588	1.8763948679816083
3.346556710935964 	 1.5037795860062162	1.8427771249297478
3.3788495078121255 	 1.5226696093924288	1.8561798984196969
3.417322940321164 	 1.512317549886954	1.90500539043421
3.3163916928081694 	 1.494907522710353	1.8214841700978164
3.3704509041567965 	 1.5056061480488347	1.8648447561079617
3.351731111742665 	 1.5083752600150406	1.8433558517276245
3.346984405338965 	 1.4990628799212957	1.8479215254176693
3.319722474403302 	 1.4705796803404203	1.849142794062882
3.343734320896526 	 1.5032707135013927	1.8404636073951328
3.312972519172746 	 1.4826811421909523	1.8302913769817937
3.3028181677739266 	 1.482202475494565	1.8206156922793615
3.2984395805424636 	 1.4751182738856192	1.8233213066568443
3.3144044150064906 	 1.491995487945455	1.8224089270610357
3.3568374707098774 	 1.496732025695596	1.8601054450142813
3.435928693556605 	 1.5252069031826796	1.9107217903739255
3.43336514959807 	 1.5273154044987711	1.906049745099299
3.371959126262377 	 1.5192391346329774	1.8527199916293997
3.463981870886042 	 1.5224516492578246	1.9415302216282173
3.4606738344924417 	 1.5333316315951828	1.9273422028972589
3.4597334454247974 	 1.5259653097312187	1.933768135693579
3.467458258201551 	 1.5390620253988678	1.9283962328026831
3.447696457398387 	 1.5335876535014448	1.914108803896942
3.420101206055829 	 1.5028408257720727	1.9172603802837567
3.5057472177625497 	 1.5588169533998015	1.9469302643627482
3.3520435962736053 	 1.4920255962563194	1.860018000017286
3.383531120175672 	 1.513389685442521	1.870141434733151
3.347590632555258 	 1.5030604083264478	1.84453022422881
3.3281430001786267 	 1.4818296633418662	1.8463133368367608
3.3846381771562015 	 1.4978152268100315	1.88682295034617
3.363329022720994 	 1.5014538997091955	1.8618751230117985
3.331399820064332 	 1.5055129280781947	1.8258868919861375
3.3904645039529013 	 1.5106149518487018	1.8798495521041996
3.4020030963314127 	 1.5149950137755888	1.8870080825558238
3.4142743381772096 	 1.521111126719556	1.8931632114576538
3.357067760210751 	 1.4987784311985026	1.8582893290122482
3.3656820666418197 	 1.487145156932994	1.8785369097088256
3.364509476569147 	 1.5196320152885563	1.8448774612805905
3.4199049542162756 	 1.51169291261321	1.9082120416030657
3.4593538116282305 	 1.526937384142212	1.9324164274860185
3.483133880640375 	 1.5280102618672162	1.9551236187731587
3.4563004551216543 	 1.5261853897891053	1.930115065332549
3.470254333045966 	 1.5291171657677443	1.9411371672782218
3.435427714350078 	 1.529535186654714	1.905892527695364
3.3759648189266733 	 1.4942088492631904	1.881755969663483
3.430152970295465 	 1.5198488879130012	1.9103040823824637
3.439993193186514 	 1.5062622543654525	1.9337309388210617
3.4662328434244962 	 1.530658824098171	1.9355740193263253
3.502620664674229 	 1.5209476842858178	1.9816729803884108
3.4926416360643895 	 1.5308917206810537	1.961749915383336
3.4361369659942613 	 1.525156471413415	1.9109804945808464
3.4430888050580766 	 1.5349403462451536	1.908148458812923
3.404353061981781 	 1.4940383308948466	1.9103147310869342
3.37158897148904 	 1.4810389493418694	1.8905500221471705
3.4337866657702856 	 1.516507017021706	1.9172796487485795
3.339799772523365 	 1.493472430575213	1.846327341948152
3.3999534972396392 	 1.516137693081621	1.8838158041580182
3.4184767987807065 	 1.532547608192577	1.8859291905881297
3.333344075240851 	 1.4811041268297431	1.8522399484111083
3.379049821178781 	 1.505767547605312	1.8732822735734689
3.4352847265600914 	 1.5255504150924915	1.9097343114676
3.319768141965575 	 1.4920590949074333	1.8277090470581419
3.3905939974406283 	 1.5165627345258965	1.8740312629147318
3.304034640543587 	 1.4882050101269666	1.8158296304166206
