# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/1/298K/1DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/1/298K/fixed_1DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/298K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DAPC-DAPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
18	13 0.06833333333333333	0.175 0.2866666666666667	0.5472222222222223 0.7133333333333334	0.4527777777777778 2.2777777777777777	4.846153846153846 1.3252067157640626	6.803236264355299 9.555555555555555	15.153846153846153 2.793290019994785	12.642091805041625 0.5240589532633578	0.42255654572789225
9	4 0.37333333333333335	0.6333333333333333 0.8283333333333334	0.9166666666666666 0.17166666666666666	0.08333333333333333 24.88888888888889	57.0 34.23592799139668	43.54882317583335 55.22222222222222	82.5 71.25818125002719	56.06469477309227 0.02927415329058756	0.35747304208899733
6	3 0.45666666666666667	0.6583333333333333 0.915	0.9555555555555556 0.085	0.044444444444444446 45.666666666666664	79.0 61.85377020755396	48.80573736764972 91.5	114.66666666666667 118.05330716813204	68.43163660828878 0.03468484620056367	0.30447822971136884
2	2 0.49833333333333335	0.7472222222222222 0.905	0.975 0.095	0.025 149.5	134.5 2.5	1.5 271.5	175.5 3.5	2.5 2	2
4	2 0.49333333333333335	0.7416666666666667 0.9283333333333333	0.9805555555555555 0.07166666666666667	0.019444444444444445 74.0	133.5 70.60453243241541	0.5 139.25	176.5 128.73495057675675	1.5 -0.09655607207268203	2
5	2 0.5016666666666667	0.7777777777777778 0.9083333333333333	0.9916666666666667 0.09166666666666666	0.008333333333333333 60.2	140.0 69.96399073809326	4.0 109.0	178.5 118.62377502001866	1.5 0.06469071654065511	2
3	2 0.4683333333333333	0.725 0.895	0.9805555555555555 0.105	0.019444444444444445 93.66666666666667	130.5 64.24086619036895	3.5 179.0	176.5 120.2525121012724	1.5 0.13907085954512743	2
4	2 0.515	0.6944444444444444 0.9416666666666667	0.9666666666666667 0.058333333333333334	0.03333333333333333 77.25	125.0 74.76421269564737	0.0 141.25	174.0 133.28798708060677	1.0 -0.048076371267565136	2
2	2 0.54	0.7555555555555555 0.9433333333333334	0.9833333333333333 0.056666666666666664	0.016666666666666666 162.0	136.0 0.0	1.0 283.0	177.0 2.0	1.0 2	2
4	2 0.5066666666666667	0.7611111111111111 0.9	0.9944444444444445 0.1	0.005555555555555556 76.0	137.0 56.0223169817172	2.0 135.0	179.0 97.20339500243806	0.0 0.1590772189636349	2
