# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/423K/1DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/423K/fixed_1DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/423K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DIPC-DIPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
31	17 0.16183574879227053	0.05925925925925926 0.5205314009661836	0.2722222222222222 0.47946859903381644	0.7277777777777777 4.32258064516129	1.8823529411764706 3.467704425903662	1.450450353639759 13.903225806451612	8.647058823529411 7.072686393441971	2.4956709924231086 0.42218379459969735	0.6557272265456441
25	15 0.16545893719806765	0.05925925925925926 0.46859903381642515	0.2574074074074074 0.5314009661835749	0.7425925925925926 5.48	2.1333333333333333 4.579257581748378	1.9955506062794355 15.52	9.266666666666667 8.841357361853438	4.611097724210823 0.43696678168572267	0.5636001851443464
35	10 0.10265700483091787	0.04259259259259259 0.42028985507246375	0.17037037037037037 0.5797101449275363	0.8296296296296296 2.4285714285714284	2.3 2.060315014550851	2.6095976701399777 9.942857142857143	9.2 4.146894584370038	4.308131845707604 0.4771823174931527	0.7467026056880347
31	13 0.15579710144927536	0.04259259259259259 0.4830917874396135	0.21481481481481482 0.5169082125603864	0.7851851851851852 4.161290322580645	1.7692307692307692 3.173446017406034	1.309952797378954 12.903225806451612	8.923076923076923 6.176724461884608	2.9472683170258485 0.4282284254592906	0.571780808137248
29	14 0.18719806763285024	0.04259259259259259 0.532608695652174	0.2111111111111111 0.4673913043478261	0.7888888888888889 5.344827586206897	1.6428571428571428 6.439510915616376	1.1088696211614302 15.206896551724139	8.142857142857142 11.195378696663738	1.7261494247992246 0.3179253237936461	0.6684323905565348
32	11 0.12560386473429952	0.06481481481481481 0.4577294685990338	0.2111111111111111 0.5422705314009661	0.7888888888888889 3.25	3.1818181818181817 2.9368350311176825	2.3671302847802798 11.84375	10.363636363636363 5.449250951965784	3.7724534402266237 0.4404442752226582	0.580217690463855
35	13 0.1751207729468599	0.046296296296296294 0.5519323671497585	0.20925925925925926 0.44806763285024154	0.7907407407407407 4.142857142857143	1.9230769230769231 4.092801046735996	1.4915938022819473 13.057142857142857	8.692307692307692 7.57417739858964	2.398224195095368 0.4023613638215767	0.6668340058441093
31	9 0.1292270531400966	0.037037037037037035 0.4468599033816425	0.16111111111111112 0.5531400966183575	0.8388888888888889 3.4516129032258065	2.2222222222222223 3.2011964464658775	1.0304020550550783 11.935483870967742	9.666666666666666 6.369967255048099	2.0 0.4541577297670111	0.6568180852506331
33	9 0.16908212560386474	0.05740740740740741 0.5458937198067633	0.19814814814814816 0.45410628019323673	0.8018518518518518 4.242424242424242	3.4444444444444446 4.185330101968375	2.454524670486058 13.696969696969697	11.88888888888889 8.49058247809086	4.9541104021351 0.4433675896165109	0.6398355185492239
32	15 0.1751207729468599	0.04259259259259259 0.533816425120773	0.23148148148148148 0.46618357487922707	0.7685185185185185 4.53125	1.5333333333333334 5.651240875905043	1.0873004286866728 13.8125	8.333333333333334 10.722166000860087	2.357022603955159 0.37046292418080284	0.6489600945519658
30	10 0.13405797101449277	0.03888888888888889 0.4782608695652174	0.16296296296296298 0.5217391304347826	0.837037037037037 3.7	2.1 3.8135722535876164	1.1357816691600546 13.2	8.8 8.280096617793781	1.7204650534085253 0.4100043044962985	0.5432342876964432
33	11 0.19444444444444445	0.06666666666666667 0.5676328502415459	0.2388888888888889 0.4323671497584541	0.7611111111111111 4.878787878787879	3.272727272727273 3.7639242558119363	3.886828786623991 14.242424242424242	11.727272727272727 6.5737324070433765	8.400118062924735 0.4115531608566013	0.5365820070234602
32	15 0.17028985507246377	0.05185185185185185 0.5253623188405797	0.2518518518518518 0.4746376811594203	0.7481481481481481 4.40625	1.8666666666666667 3.569483287185976	0.9568466729604881 13.59375	9.066666666666666 6.795491956988839	2.1123972690339814 0.4473914862533307	0.6070475026883148
32	12 0.16183574879227053	0.04814814814814815 0.5277777777777778	0.20925925925925926 0.4722222222222222	0.7907407407407407 4.1875	2.1666666666666665 4.920858029856175	1.3437096247164249 13.65625	9.416666666666666 9.907728596277757	3.0127045804208694 0.4014686864190974	0.6094527056092336
31	10 0.14855072463768115	0.05 0.48429951690821255	0.2 0.5157004830917874	0.8 3.967741935483871	2.7 2.681885121396971	1.8466185312619388 12.935483870967742	10.8 5.713230168601408	4.445222154178573 0.4629473426039219	0.6632345227977068
33	9 0.15217391304347827	0.04814814814814815 0.5193236714975845	0.17592592592592593 0.4806763285024155	0.8240740740740741 3.8181818181818183	2.888888888888889 3.0595557753863103	1.5234788000891208 13.030303030303031	10.555555555555555 6.365079201510848	3.4354721852756236 0.46686054419652434	0.7118353084367548
29	15 0.16545893719806765	0.06296296296296296 0.5205314009661836	0.2611111111111111 0.47946859903381644	0.7388888888888889 4.724137931034483	2.2666666666666666 3.6943251142719618	1.730767331432956 14.862068965517242	9.4 7.753638246927005	4.029888335921977 0.410533725181401	0.5878756891838693
28	15 0.15579710144927536	0.07777777777777778 0.5084541062801933	0.2814814814814815 0.4915458937198068	0.7185185185185186 4.607142857142857	2.8 5.0379934052180335	1.9043809142780934 15.035714285714286	10.133333333333333 11.693961026521166	3.1169785940162558 0.3767538725314477	0.5776557533056969
29	16 0.16304347826086957	0.06851851851851852 0.5217391304347826	0.26851851851851855 0.4782608695652174	0.7314814814814815 4.655172413793103	2.3125 3.7164671959468905	1.2103072956898178 14.89655172413793	9.0625 7.116492876973479	1.3905372163304368 0.38670051518079673	0.589596595226238
33	11 0.16545893719806765	0.046296296296296294 0.5217391304347826	0.19074074074074074 0.4782608695652174	0.8092592592592592 4.151515151515151	2.272727272727273 3.7264103461578477	1.9112541856026035 13.090909090909092	9.363636363636363 7.271211963350949	3.1986567428653054 0.4318087413405049	0.5601303771851532
27	11 0.178743961352657	0.040740740740740744 0.5169082125603864	0.18518518518518517 0.4830917874396135	0.8148148148148148 5.481481481481482	2.0 7.539379925236854	1.5374122295716148 15.851851851851851	9.090909090909092 15.667148228305042	3.2320706972056685 0.30857978545393955	0.6305905456827913
34	15 0.16545893719806765	0.06851851851851852 0.5446859903381642	0.2777777777777778 0.4553140096618358	0.7222222222222222 4.029411764705882	2.466666666666667 3.34738962492239	1.9618585292749549 13.264705882352942	10.0 6.432037567243834	3.723797345005051 0.41626842515923235	0.660165208660125
28	12 0.1388888888888889	0.05925925925925926 0.46618357487922707	0.2388888888888889 0.533816425120773	0.7611111111111111 4.107142857142857	2.6666666666666665 3.6872297548845694	1.4337208778404378 13.785714285714286	10.75 7.384139097016092	2.9755951785595207 0.4379248631123787	0.6367706783212226
31	11 0.15821256038647344	0.03888888888888889 0.4927536231884058	0.17222222222222222 0.5072463768115942	0.8277777777777777 4.225806451612903	1.9090909090909092 3.989580602255563	1.083306844346635 13.161290322580646	8.454545454545455 7.157656735829881	1.7248787237282068 0.41838457897924863	0.5713380926013445
25	12 0.1823671497584541	0.046296296296296294 0.5096618357487923	0.2111111111111111 0.49033816425120774	0.7888888888888889 6.04	2.0833333333333335 10.390303171707744	1.4976833963009522 16.88	9.5 18.396347463559174	3.9895697345286076 0.2805968250441047	0.5654157397727685
30	11 0.17149758454106281	0.04259259259259259 0.5108695652173914	0.18518518518518517 0.4891304347826087	0.8148148148148148 4.733333333333333	2.090909090909091 4.739432689913659	1.504813214295168 14.1	9.090909090909092 9.3607335894861	2.9986222731764802 0.4000837522522795	0.6852593429811394
24	10 0.15942028985507245	0.05185185185185185 0.47946859903381644	0.19074074074074074 0.5205314009661836	0.8092592592592592 5.5	2.8 4.163331998932265	2.993325909419153 16.541666666666668	10.3 8.990639422322653	5.158488150611572 0.4074889302689644	0.7052525926957232
23	8 0.15338164251207728	0.03148148148148148 0.4384057971014493	0.1388888888888889 0.5615942028985508	0.8611111111111112 5.521739130434782	2.125 6.078254649496103	1.6153559979150107 15.782608695652174	9.375 10.938390795482992	2.7357585785299112 0.4180032743205381	0.720684024786629
