# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/segregationIndex.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/POPC/1/450K/1POPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/POPC/1/450K/fixed_1POPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/POPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/POPC/450K/avgRcutoff.dat
# segregationIndex	DPPC	POPC	CHOL
0.957501391701145 	 0.4008409250175193	0.38812114084092914	0.16853932584269662
0.9394366860564273 	 0.3893486865779057	0.37901049475262366	0.17107750472589792
0.938314295589933 	 0.38387442026400287	0.3741661613098848	0.1802737140160453
0.9460183868912628 	 0.39877717391304346	0.3840515977719144	0.16318961520630507
0.9570729034022382 	 0.3895208548776284	0.3892972655101441	0.1782547830144657
0.94728230639719 	 0.3995908625980225	0.38683602771362585	0.1608554160855416
0.9273010085061264 	 0.376521116678597	0.393519882179676	0.15726000964785336
0.9308766095303839 	 0.38176033934252385	0.3816612086930634	0.16745506149479658
0.9707696796104057 	 0.39957716701902746	0.3916083916083916	0.17958412098298676
0.9138101442296331 	 0.3765867418899859	0.3830155979202773	0.15420780441937001
0.9321529782766598 	 0.3820148749154834	0.37943979208778517	0.17069831127339113
0.9517983864490829 	 0.3840682788051209	0.3937761819269898	0.17395392571697227
0.931947201964878 	 0.37637851298470293	0.38523644752018454	0.17033224145999065
0.9501580907125358 	 0.38707360861759427	0.3810930576070901	0.18199142448785136
0.9214865354887843 	 0.37593984962406013	0.39132981839484476	0.15421686746987953
0.9661970134873736 	 0.39158345221112695	0.3989250522544043	0.17568850902184235
0.9449852349681302 	 0.39547223204810755	0.3835616438356164	0.1659513590844063
0.9437471085323337 	 0.3818565400843882	0.38390461997019376	0.17798594847775176
0.9134977562354495 	 0.3727623727623728	0.3806970509383378	0.16003833253473887
0.9520574844508217 	 0.39199157007376184	0.3790035587188612	0.18106235565819861
0.9458936731339106 	 0.3861490031479538	0.3806970509383378	0.17904761904761904
0.941261758065965 	 0.39268121041520054	0.3870023419203747	0.16157820573038986
0.9937915675559881 	 0.4158136251323685	0.41664275466284073	0.16133518776077885
