# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSystem.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/298K/2DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/298K/fixed_2DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/298K/avgRcutoff_NO_CHOL.dat
# System consisting of species :	 DPPC	DAPC
# Cluster-count	Core lipid to total lipid	        Cluster lipids to total lipids	        Outlier lipids to total lipids	        Silhouette Coefficent for lipid species
25 0.051041666666666666 0.24479166666666666 0.7552083333333334 0.6060399678811748	0.5778209876436792
22 0.35625 0.8010416666666667 0.19895833333333332 0.3257024443163525	0.26585404961163206
11 0.478125 0.8729166666666667 0.12708333333333333 0.07159397350815372	2
10 0.490625 0.8895833333333333 0.11041666666666666 -0.06461652096484695	2
9 0.5229166666666667 0.9020833333333333 0.09791666666666667 -0.11699424266592151	2
7 0.5822916666666667 0.9520833333333333 0.04791666666666667 -0.006980631340365612	2
6 0.5708333333333333 0.9322916666666666 0.06770833333333333 -0.015641834811622755	2
4 0.6 0.9364583333333333 0.06354166666666666 2	2
4 0.5770833333333333 0.9354166666666667 0.06458333333333334 2	2
7 0.58125 0.9375 0.0625 -0.10988441761992493	2
4 0.5802083333333333 0.934375 0.065625 2	2
5 0.5947916666666667 0.925 0.075 0.12726186587594	2
5 0.6125 0.9479166666666666 0.052083333333333336 0.11824995479376901	2
8 0.5489583333333333 0.9291666666666667 0.07083333333333333 0.18311194869155845	2
5 0.5916666666666667 0.9458333333333333 0.05416666666666667 0.08269745368897236	2
4 0.5927083333333333 0.9541666666666667 0.04583333333333333 2	2
7 0.5635416666666667 0.9114583333333334 0.08854166666666667 -0.034501506008330234	2
5 0.6083333333333333 0.9489583333333333 0.051041666666666666 0.01413312396886329	2
6 0.5791666666666667 0.9364583333333333 0.06354166666666666 0.10325438446794478	2
5 0.5760416666666667 0.9125 0.0875 0.037657381115760134	2
4 0.6 0.9447916666666667 0.05520833333333333 2	2
4 0.60625 0.93125 0.06875 2	2
5 0.6052083333333333 0.9375 0.0625 0.21440635044033948	2
6 0.6208333333333333 0.9427083333333334 0.057291666666666664 0.07180755069406361	2
4 0.6135416666666667 0.9458333333333333 0.05416666666666667 2	2
4 0.5645833333333333 0.9177083333333333 0.08229166666666667 2	2
7 0.59375 0.928125 0.071875 0.047502063180901694	2
7 0.571875 0.9208333333333333 0.07916666666666666 0.0918218733528698	2
7 0.5625 0.9145833333333333 0.08541666666666667 0.025457105574684374	2
5 0.5864583333333333 0.9291666666666667 0.07083333333333333 -0.0018714012360741526	2
7 0.5885416666666666 0.925 0.075 0.06679731837962385	2
8 0.5635416666666667 0.9302083333333333 0.06979166666666667 -0.0008961688858901786	2
4 0.5583333333333333 0.9458333333333333 0.05416666666666667 2	2
7 0.5375 0.9083333333333333 0.09166666666666666 -0.0014642515595505716	2
7 0.5760416666666667 0.925 0.075 -0.06725353567286732	2
6 0.553125 0.934375 0.065625 0.013293721394007479	2
4 0.609375 0.9395833333333333 0.06041666666666667 2	2
5 0.6104166666666667 0.946875 0.053125 0.14503649115435793	2
6 0.603125 0.9614583333333333 0.03854166666666667 0.1693690706792632	2
5 0.6083333333333333 0.9458333333333333 0.05416666666666667 0.09653646398657523	2
4 0.6177083333333333 0.953125 0.046875 2	2
5 0.5958333333333333 0.9166666666666666 0.08333333333333333 0.12233214899435278	2
4 0.5947916666666667 0.9385416666666667 0.06145833333333333 2	2
4 0.60625 0.934375 0.065625 2	2
7 0.5625 0.9125 0.0875 -0.0426193641928375	2
6 0.5875 0.9375 0.0625 -0.019184656222151507	2
6 0.5864583333333333 0.925 0.075 0.025674468866226614	2
4 0.621875 0.953125 0.046875 2	2
4 0.63125 0.9479166666666666 0.052083333333333336 2	2
7 0.5697916666666667 0.953125 0.046875 0.018816769029675124	2
6 0.58125 0.96875 0.03125 0.057529441424133264	2
4 0.59375 0.9364583333333333 0.06354166666666666 2	2
5 0.5729166666666666 0.9302083333333333 0.06979166666666667 0.11985809338491925	2
7 0.5645833333333333 0.9145833333333333 0.08541666666666667 0.05089025085208957	2
8 0.5854166666666667 0.940625 0.059375 -0.04856698702367925	2
7 0.5520833333333334 0.9114583333333334 0.08854166666666667 -0.029085137851806872	2
5 0.59375 0.9375 0.0625 0.08914547542552372	2
8 0.5854166666666667 0.9166666666666666 0.08333333333333333 0.0892349377021713	2
7 0.6020833333333333 0.946875 0.053125 -0.08315368753228944	2
4 0.6083333333333333 0.9416666666666667 0.058333333333333334 2	2
7 0.5854166666666667 0.94375 0.05625 -0.010185677302440042	2
5 0.6052083333333333 0.9416666666666667 0.058333333333333334 0.12065357918747459	2
5 0.5802083333333333 0.9166666666666666 0.08333333333333333 0.0591966868788801	2
4 0.5708333333333333 0.940625 0.059375 2	2
6 0.60625 0.9364583333333333 0.06354166666666666 -0.051136415211977426	2
5 0.571875 0.9260416666666667 0.07395833333333333 0.10821059228535526	2
5 0.5833333333333334 0.953125 0.046875 0.019271448257698692	2
5 0.5927083333333333 0.9302083333333333 0.06979166666666667 0.09057162624772125	2
6 0.5875 0.940625 0.059375 0.1791476325316409	2
9 0.5447916666666667 0.9125 0.0875 -0.10167611426852795	2
4 0.5979166666666667 0.95625 0.04375 2	2
5 0.609375 0.9677083333333333 0.03229166666666667 0.1018922126009343	2
4 0.5989583333333334 0.9333333333333333 0.06666666666666667 2	2
6 0.5489583333333333 0.9239583333333333 0.07604166666666666 -0.03678232819707396	2
5 0.6010416666666667 0.9322916666666666 0.06770833333333333 0.10824207638775163	2
6 0.584375 0.9427083333333334 0.057291666666666664 0.11943416012408317	2
6 0.6135416666666667 0.9291666666666667 0.07083333333333333 0.09736375001723525	2
7 0.5760416666666667 0.9395833333333333 0.06041666666666667 -0.08642973240705368	2
5 0.5958333333333333 0.91875 0.08125 0.20575310980705994	2
7 0.5572916666666666 0.928125 0.071875 -0.1151797889541577	2
5 0.5916666666666667 0.946875 0.053125 0.14667451464210418	2
6 0.5864583333333333 0.93125 0.06875 0.0978030943504513	2
4 0.5677083333333334 0.9114583333333334 0.08854166666666667 2	2
5 0.6072916666666667 0.9510416666666667 0.04895833333333333 0.08368781595015776	2
4 0.60625 0.9291666666666667 0.07083333333333333 2	2
7 0.5666666666666667 0.95625 0.04375 -0.03450955631152904	2
7 0.5885416666666666 0.9375 0.0625 0.11479510597679987	2
5 0.578125 0.934375 0.065625 -0.04430232503909936	2
4 0.596875 0.940625 0.059375 2	2
4 0.5729166666666666 0.9479166666666666 0.052083333333333336 2	2
