# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/segregationIndex.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/450K/4DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/450K/fixed_4DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/450K/avgRcutoff.dat
# segregationIndex	DPPC	DIPC	CHOL
0.9928589376585657 	 0.4332210998877666	0.3095446584938704	0.2500931792769288
0.987850935734417 	 0.4311774461028192	0.29174664107485604	0.2649268485567418
0.968402801309954 	 0.4235423542354235	0.27488372093023256	0.2699767261442979
0.9706378536238438 	 0.4197190856513357	0.2887523629489603	0.2621664050235479
1.0012609326716022 	 0.4313987697245253	0.29627906976744184	0.273583093179635
0.9919531862148294 	 0.42073587744494595	0.29587750294464077	0.2753398058252427
0.9724429217047343 	 0.4222669349429913	0.28404850746268656	0.26612747929905645
0.992824874749256 	 0.43159609120521175	0.2994652406417112	0.26176354290233295
1.0018474237593762 	 0.42719227674979887	0.2977027660571964	0.27695238095238095
0.9771605260023097 	 0.4181194234728895	0.27995365005793743	0.27908745247148287
0.9854063104347288 	 0.4177704194260486	0.28934131736526947	0.27829457364341087
0.9804664335014255 	 0.42654818106081643	0.2878002826189355	0.2661179698216735
1.00272376823354 	 0.43588681849551414	0.30512514898688914	0.2617118007511366
0.9643793650454944 	 0.41744715012041744	0.28611304954640615	0.2608191653786708
0.9884244051799645 	 0.42890001352996887	0.29159840861221625	0.2679259830377795
1.000321572351175 	 0.4230510300255823	0.28961225466730495	0.28765828765828766
0.9830763355346681 	 0.4250069309675631	0.284037558685446	0.27403184588165913
0.9841490576445084 	 0.42923497267759564	0.29314420803782504	0.2617698769290877
0.9769460410297853 	 0.42334128208724925	0.2865627319970304	0.2670420269455057
0.9854672976829368 	 0.4277141298417894	0.2907221313390979	0.26703103650204957
1.002307498509237 	 0.43083109919571044	0.29717751341264287	0.2742988859008836
0.9716095404209931 	 0.4170296473233104	0.2765196662693683	0.27806022682831444
1.0207533125039123 	 0.43570265870862723	0.3084223013048636	0.27662835249042145
1.0046664293048548 	 0.4252482655421031	0.2938679245283019	0.2855502392344498
0.9818308893922912 	 0.42629262926292627	0.2802486848397896	0.2752895752895753
1.0007073402897817 	 0.4284541723666211	0.2885108366348171	0.2837423312883436
1.0107362033109986 	 0.436473165388828	0.3007554296506138	0.2735076082715568
1.0115943572795332 	 0.42939560439560437	0.28862077123255264	0.29357798165137616
1.0073780443271751 	 0.4311377245508982	0.2969043151969981	0.27933600457927876
0.98559433948021 	 0.4238302502720348	0.2903300253865682	0.27143406382160706
0.9859071585926784 	 0.426027397260274	0.2791577951265673	0.28072196620583717
0.9958105857469961 	 0.42324226875606713	0.2937129300118624	0.27885538697906664
0.9757633275271633 	 0.41887905604719766	0.28944911297852477	0.2674351585014409
0.9824789940413681 	 0.42417642254288046	0.2893755824790308	0.2689269890194568
0.9971777748823083 	 0.4288017195056421	0.3007137923094635	0.26766226306720275
0.9707312873289556 	 0.4196230598669623	0.285781990521327	0.26532623694066626
0.9819920030725526 	 0.4271763392857143	0.28564570331253003	0.2691699604743083
0.9771980520012913 	 0.4238428787254498	0.29209213963429115	0.2612630336415503
0.9778583564190217 	 0.42242214532871974	0.2859857482185273	0.26945046287177465
0.9735012892167798 	 0.41794632127119774	0.28934596718280564	0.2662090007627765
0.9743812110639432 	 0.42118294360385145	0.28912213740458015	0.2640761300555115
0.991263186950178 	 0.42148646792141775	0.2911969297193572	0.278579789309403
1.0112726110830945 	 0.42674017918676777	0.30450153193495166	0.28003089996137503
0.9682059380195511 	 0.42583796987379563	0.2789838337182448	0.26338413442751074
0.9898535743252346 	 0.42345814977973567	0.2998592210229939	0.2665362035225049
0.9983845950083479 	 0.43251284825534214	0.29707112970711297	0.2688006170458928
1.013543066962934 	 0.4311248488106437	0.29778393351800553	0.28463428463428464
0.9920897964184392 	 0.4190938511326861	0.29685653509808557	0.2761394101876676
0.9884128541039257 	 0.4206924866566306	0.28779684928285915	0.27992351816443595
0.9807710451413497 	 0.42314499659632404	0.28840272876970124	0.26922331977532443
0.9913359397109227 	 0.4269230769230769	0.29748603351955305	0.2669268292682927
1.0097982250866966 	 0.4283300478738384	0.30014430014430016	0.28132387706855794
0.9862158224479818 	 0.42366831411312467	0.2985003570578434	0.2640471512770137
0.9801933178760109 	 0.4265494022261921	0.29152542372881357	0.2621184919210054
0.99322595256942 	 0.4346037839319989	0.2984723854289072	0.260149783208514
0.9954617262992089 	 0.42910949690610706	0.2970846830171217	0.2692675463759801
1.0056324434047323 	 0.42851334869223473	0.3107913669064748	0.2663277278060227
0.9879601490139844 	 0.43043180260452363	0.28926394749179557	0.26826439891766524
1.012530622334429 	 0.4267703862660944	0.30445075757575757	0.2813094784925771
0.973261176298621 	 0.4184065934065934	0.28724894908921067	0.2676056338028169
0.9700531808815598 	 0.4174174174174174	0.28637951105937137	0.2662562524047711
0.9848919293136484 	 0.4281237225780079	0.28838513671418553	0.26838307002145506
0.9980636811546231 	 0.4212645992750705	0.30351663913146093	0.2732824427480916
0.9860402924742167 	 0.42634363686995264	0.2925301204819277	0.26716653512233624
0.9772358393070009 	 0.42418399669467016	0.28510738730233653	0.2679444553099941
0.994005667964373 	 0.42157131125102654	0.2984723854289072	0.2739619712844393
0.986977603143863 	 0.4219094922737307	0.29476648674020184	0.2703016241299304
0.9857422030670983 	 0.42227442310349594	0.29134045077105575	0.27212732919254656
0.9784907730684574 	 0.42219215155615697	0.28325581395348837	0.27304280755881216
1.0005556386172367 	 0.43314857374611326	0.30058616647127784	0.26682089839984574
1.0045386413263957 	 0.42833787465940054	0.3029596830575623	0.27324108360943283
1.0128293438939369 	 0.431340206185567	0.3075812274368231	0.27390791027154665
0.9979445779604417 	 0.42780601731007006	0.2940756602426838	0.27606290040768783
0.973624388002643 	 0.4266922444505344	0.2776190476190476	0.2693130959330609
0.9604128499479772 	 0.41856632793188686	0.27978296768105687	0.26206355433503337
1.0090476869926202 	 0.4308845175966814	0.30494956603330986	0.27321360336262895
0.9875135475834431 	 0.4204253013680076	0.29658853562311444	0.27049971059232103
0.9944489248834223 	 0.4262472885032538	0.30740037950664134	0.2608012568735271
0.9871817534112961 	 0.4202194139702819	0.2925218211842416	0.2744405182567727
0.9997071951518494 	 0.4305872866550195	0.30667297681022243	0.2624469316866075
0.9659761339525291 	 0.4233616671236633	0.2819340870820303	0.26068037974683544
0.9690220820443145 	 0.4221051209296041	0.27981220657276995	0.2671047545419405
0.9902713287833629 	 0.4282082162451492	0.3018689377809321	0.26019417475728157
0.9924694819571473 	 0.4254434589800443	0.28789323164918973	0.2791327913279133
0.9759029279580357 	 0.4230250741439741	0.2918893795026726	0.26098847431138894
0.9765387931991023 	 0.42055185537583256	0.2814093648585999	0.2745775729646697
0.9929842593608068 	 0.4219420972433855	0.29083951207845016	0.28020265003897116
0.9677810643657023 	 0.42553774489656115	0.277922693858193	0.2643206256109482
0.9893245853936908 	 0.4173536964454656	0.29535095715587967	0.27661993179234556
0.9884034596721549 	 0.42502454762238745	0.2972450459159014	0.26613386613386614
0.980011993471406 	 0.4198969910544863	0.28876013904982617	0.27135486336709347
0.9894269477084336 	 0.43063385123057885	0.2769450392576731	0.2818480572201817
0.965049078123145 	 0.41990129385087366	0.28454172366621067	0.2606060606060606
0.9998451778318302 	 0.43287819386237664	0.2962614624970609	0.27070552147239263
0.9712224312440956 	 0.425531914893617	0.27876520112254444	0.26692531522793406
1.0043698272058244 	 0.43233695652173915	0.30323037019570853	0.2688025004883766
0.9872298951610077 	 0.4216423008607733	0.29177347937543696	0.2738141149247975
0.9959555359674487 	 0.43028649386084583	0.2959449845861987	0.2697240575204042
1.0017596235212631 	 0.41925047182528985	0.2958801498127341	0.2866290018832392
0.9857034255747672 	 0.43166666666666664	0.2896486229819563	0.2643881359261442
1.0180844744783604 	 0.4386465552384835	0.3108043788672061	0.2686335403726708
0.9938460711784587 	 0.41945043103448276	0.2953081876724931	0.27908745247148287
0.9745050021993178 	 0.4226930963773069	0.28760957119166075	0.2642023346303502
0.9677714550549718 	 0.42513661202185793	0.2851817334575955	0.25745310957551826
0.9964071266845911 	 0.4292997048564529	0.29163787145818937	0.2754695503699488
0.9773310691210099 	 0.42496532593619973	0.2824777054711979	0.26988803771361225
0.9969395824361889 	 0.4264288609647345	0.29608404966571156	0.2744266718057429
0.9659192879929923 	 0.4269478296590442	0.27595884003741816	0.26301261829652994
1.0035806464530739 	 0.43276148312119533	0.29768102224325604	0.2731381410886225
1.0037868115570392 	 0.42735745614035087	0.30164403145103647	0.27478532396565186
0.9827049847699216 	 0.42483660130718953	0.285846652768126	0.2720217306946061
0.9734902895716713 	 0.42096597145993414	0.2898550724637681	0.26266924564796906
0.988305126335052 	 0.42686444169756904	0.2897542883634678	0.27168639627401514
0.9721948267920284 	 0.41531664212076586	0.2869767441860465	0.2699014404852161
1.0101926397575944 	 0.4324178054390475	0.31069767441860463	0.2670771598999423
0.9643323058782587 	 0.4126855600539811	0.28524203069657617	0.26640471512770136
0.9836071446158234 	 0.4220258327668253	0.2884842752423741	0.27309703660662404
0.9615596082260318 	 0.41032683328755837	0.27449124467581637	0.276741530262657
0.9875898182670985 	 0.4218921892189219	0.28841607565011823	0.27728155339805827
