# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/298K/1DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/298K/fixed_1DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/298K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DIPC-DIPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
17	15 0.043478260869565216	0.32222222222222224 0.2041062801932367	0.6962962962962963 0.7958937198067633	0.3037037037037037 2.1176470588235294	11.6 1.6407441977625123	13.642091726222436 9.941176470588236	25.066666666666666 4.1652708157883485	23.775243894063887 0.6201140380943483	0.2594744290125137
25	11 0.3079710144927536	0.6833333333333333 0.7342995169082126	0.9185185185185185 0.26570048309178745	0.08148148148148149 10.2	33.54545454545455 10.287856919689347	20.738035483200413 24.32	45.09090909090909 19.218158080315607	26.500272881801 0.3142867618505382	0.2322685735530198
17	7 0.40217391304347827	0.7407407407407407 0.8164251207729468	0.9592592592592593 0.18357487922705315	0.040740740740740744 19.58823529411765	57.142857142857146 17.31731137782079	74.98843448240835 39.76470588235294	74.0 30.55858291248757	90.62639161493112 0.21832259939327608	0.051673433373056604
14	8 0.3961352657004831	0.7314814814814815 0.7934782608695652	0.9407407407407408 0.20652173913043478	0.05925925925925926 23.428571428571427	49.375 37.15549235637846	51.50227543516888 46.92857142857143	63.5 64.32225152166494	63.50196847342608 0.09449638796611826	0.12769443693610186
13	9 0.40942028985507245	0.7425925925925926 0.7910628019323671	0.9314814814814815 0.20893719806763286	0.06851851851851852 26.076923076923077	44.55555555555556 29.603693996271005	41.641622102867515 50.38461538461539	55.888888888888886 49.956193827944375	48.93861107878919 0.16068448219699955	0.058908580315184596
9	3 0.4504830917874396	0.8074074074074075 0.8285024154589372	0.9648148148148148 0.17149758454106281	0.03518518518518519 41.44444444444444	145.33333333333334 61.37518700783659	52.29616514515084 76.22222222222223	173.66666666666666 102.53972431076843	63.71987305560348 -0.1959731745309019	0.33755029396639263
5	5 0.47101449275362317	0.7796296296296297 0.8405797101449275	0.9740740740740741 0.15942028985507245	0.025925925925925925 78.0	84.2 68.05585940975251	85.83332686084118 139.2	105.2 117.64080924577151	101.42662372375409 -0.07562312013564325	0.05263806448042135
7	6 0.45893719806763283	0.7962962962962963 0.8055555555555556	0.9444444444444444 0.19444444444444445	0.05555555555555555 54.285714285714285	71.66666666666667 63.7623137367303	93.98877001476767 95.28571428571429	85.0 104.17116997068445	106.9657265981336 0.09021547691589414	0.03719982391202932
8	5 0.47342995169082125	0.7833333333333333 0.8405797101449275	0.9351851851851852 0.15942028985507245	0.06481481481481481 49.0	84.6 66.04733151308992	99.16773668890504 87.0	101.0 108.90936598842177	112.85920432113635 0.006130625780528481	0.0635298061978338
5	6 0.5229468599033816	0.812962962962963 0.8417874396135265	0.9611111111111111 0.15821256038647344	0.03888888888888889 86.6	73.16666666666667 104.35056300758517	72.03567788873016 139.4	86.5 161.65840528719812	79.39720817929725 -0.07080028565877586	0.10780047238247174
5	5 0.48429951690821255	0.7851851851851852 0.8019323671497585	0.9537037037037037 0.19806763285024154	0.046296296296296294 80.2	84.8 76.3816731945563	87.41029687628341 132.8	103.0 115.00330430035478	98.69346482923781 0.13178325419639716	0.09473760357179901
4	3 0.5434782608695652	0.8166666666666667 0.8623188405797102	0.9481481481481482 0.13768115942028986	0.05185185185185185 112.5	147.0 98.47969333827152	103.28923790340727 178.5	170.66666666666666 152.45081173939352	115.93772274611726 0.07892347207874735	0.16215456740161333
12	6 0.4855072463768116	0.7796296296296297 0.8442028985507246	0.9611111111111111 0.15579710144927536	0.03888888888888889 33.5	70.16666666666667 53.16718913013928	82.51952630876053 58.25	86.5 81.45256799716834	94.65155395801311 0.06468101468757147	0.0699744017471611
7	6 0.5157004830917874	0.8296296296296296 0.8599033816425121	0.9407407407407408 0.14009661835748793	0.05925925925925926 61.0	74.66666666666667 90.22511528710523	81.8996676156598 101.71428571428571	84.66666666666667 138.70082323961503	89.85667600252205 0.07133135526973237	0.11179507981622541
6	3 0.5265700483091788	0.8185185185185185 0.8466183574879227	0.9425925925925925 0.15338164251207728	0.05740740740740741 72.66666666666667	147.33333333333334 89.60220731408103	92.23279725178506 116.83333333333333	169.66666666666666 134.19813295604706	103.76040777783317 0.11481610921945869	0.278601680459122
6	4 0.5410628019323671	0.8296296296296296 0.8707729468599034	0.9555555555555556 0.1292270531400966	0.044444444444444446 74.66666666666667	112.0 91.22073351065656	89.40078299433401 120.16666666666667	129.0 136.75454491736483	100.34689830782015 0.0514388674294854	0.22754935730420733
4	5 0.5628019323671497	0.8111111111111111 0.8731884057971014	0.9611111111111111 0.12681159420289856	0.03888888888888889 116.5	87.6 109.26458712684544	102.82528871829147 180.75	103.8 162.5444170065524	117.38381489796622 0.06082807840195156	0.07787260909040454
6	4 0.5543478260869565	0.8203703703703704 0.8719806763285024	0.9629629629629629 0.1280193236714976	0.037037037037037035 76.5	110.75 99.46314225212608	84.0278971532669 120.33333333333333	130.0 147.3993064961825	93.27647077371657 0.017093487582631448	0.28014429871532676
5	3 0.5652173913043478	0.8462962962962963 0.8478260869565217	0.9629629629629629 0.15217391304347827	0.037037037037037035 93.6	152.33333333333334 114.55234611303251	99.94109376138637 140.4	173.33333333333334 163.21347983545968	109.98585767674356 -0.03891669756506093	0.31542329193840823
