# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/binaryShannonEntropy.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/298K/2DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/298K/fixed_2DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/298K/avgRcutoff.dat
# radius	18.5
# Avg Binary Entropy	Upper Leaflet BSE         	Lower Leaflet BSE	likeUp	likeLo	unlikeUp        	unlikeLo
588.4216525610395 	 582.1929363369767 	 594.6503687851025 	 327.6200751335837 	 334.7929983830862 	 254.572861203393 	 259.8573704020162
598.1607970948228 	 591.3056421376123 	 605.0159520520334 	 327.3272009068155 	 336.3710796571085 	 263.9784412307967 	 268.6448723949249
601.6532878415546 	 599.1812778114559 	 604.1252978716534 	 326.79941669669586 	 330.01412909044046 	 272.38186111475994 	 274.11116878121294
604.9256272105915 	 604.7015492063567 	 605.1497052148263 	 328.2341089012408 	 326.03876748580655 	 276.4674403051159 	 279.1109377290197
604.65109725043 	 607.8579297513875 	 601.4442647494725 	 328.312594060414 	 325.7685272195504 	 279.5453356909735 	 275.6757375299221
601.5464325493248 	 611.6254991539608 	 591.4673659446887 	 332.7678432587627 	 320.29249492156396 	 278.8576558951982 	 271.17487102312475
606.5274437175763 	 606.4692605679463 	 606.5856268672061 	 325.09266890090737 	 326.35076842550274 	 281.37659166703895 	 280.23485844170335
602.4893384239801 	 602.747958329261 	 602.2307185186992 	 321.1834257505596 	 322.7904341073124 	 281.5645325787014 	 279.4402844113867
600.6065295321573 	 605.2492729800861 	 595.9637860842286 	 321.8736458967793 	 317.2054664783029 	 283.3756270833067 	 278.7583196059257
601.646797463628 	 602.3601529896268 	 600.9334419376291 	 321.365646090037 	 322.4216353266676 	 280.99450689958985 	 278.51180661096146
598.7358067639143 	 607.7685109669092 	 589.7031025609195 	 321.7464861465595 	 315.75937173042786 	 286.0220248203496 	 273.9437308304917
593.9479830804723 	 600.178827669688 	 587.7171384912567 	 315.9656582804108 	 313.46819792239273 	 284.2131693892771 	 274.24894056886404
