# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/298K/2DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/298K/fixed_2DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/298K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC
2.3590856874054227 	 1.1701647239683686	1.1889209634370541
2.5284814021974924 	 1.2296489086907085	1.2988324935067839
2.6701117118492093 	 1.2817061333995765	1.388405578449633
2.787719022295271 	 1.3168537960030688	1.4708652262922022
2.7687965651959177 	 1.3021110244037752	1.4666855407921426
2.7133613050333962 	 1.2783463236758914	1.4350149813575048
2.8504909417424797 	 1.3345213321422895	1.5159696096001902
2.9006730048381684 	 1.3641551704225923	1.536517834415576
2.9087498901361166 	 1.363417562098347	1.5453323280377695
2.858451351369884 	 1.3510635579729278	1.5073877933969562
2.9502265439157958 	 1.353247872164383	1.5969786717514125
2.972895015977572 	 1.3709848148800243	1.6019102010975477
2.979490291051627 	 1.3714974485009992	1.6079928425506278
3.0468569596104365 	 1.3944878535620677	1.652369106048369
3.068321153301042 	 1.4196728682202777	1.6486482850807644
3.1549040081006474 	 1.422050170331627	1.7328538377690204
3.103211381293671 	 1.4157226682982293	1.6874887129954415
3.1637219371524816 	 1.4355633965820709	1.728158540570411
3.1020141377013193 	 1.4179705259657045	1.684043611735615
3.230337136064625 	 1.4752295888358118	1.7551075472288131
3.304814483478177 	 1.491425883867624	1.813388599610553
3.3086023926464767 	 1.4908805508786884	1.8177218417677885
3.335813907770807 	 1.4844711092288196	1.8513427985419872
