# evolution.py --suffix SI --temperature 323 --plotscale energy --dat_file SegIndex/DPPC_DIPC_CHOL/323K/1/pdist.h5
# # energy
2.864427834782841575e+00 2.124560923970621573e+00 5.074458706367317440e-01 5.438140750154645264e-01 1.325298048367718140e+00 8.518576455781350365e-01 5.885096421404393263e-01 5.885096421404393263e-01 9.001410754577512385e-01 1.170504088343418125e+00 3.124682497411630067e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf 4.014499066193180532e+00 2.276291073998539360e+00 2.091637452236550843e+00 2.765483604144532315e+00 2.864427834782841575e+00 1.419397976951058515e+00 7.898360707982946538e-01 1.052205618291117251e+00 1.419397976951058515e+00 9.858504665814299406e-01 1.585552710996505521e+00 1.679652639579845896e+00 1.751044701590671382e+00 2.320575319753757082e+00 3.569590781802405299e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.309336119173617696e+00 1.899010225134491359e+00 1.974611266001290888e+00 1.355157710105405977e+00 2.159264887763279184e+00 2.276291073998539360e+00 1.770206332758493817e+00 1.355157710105405977e+00 2.276291073998539360e+00 1.419397976951058293e+00 9.102494257146303003e-01 1.185971510893412795e+00 1.646729167845775166e+00 1.571128126978976081e+00 1.770206332758493595e+00 2.276291073998539360e+00 4.014499066193180532e+00 inf inf inf inf inf inf
3.248159662324350272e+00 2.204505004098044285e+00 1.283872902999258825e+00 6.798867696533686944e-01 7.255002951397988564e-01 9.722414696819471347e-01 8.541874738186773230e-01 8.389646186084834811e-01 1.969871033975973684e-01 1.023618240370471666e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.953322609343913552e+00 2.475369279778059095e+00 2.063384467121353705e+00 2.030460995387283418e+00 1.495844135748430670e+00 1.208271862132459740e+00 6.644193471033744691e-01 1.208271862132459740e+00 1.244959960350627615e+00 1.626977856364968389e+00 1.954859954520484111e+00 1.728781187390034946e+00 1.759596719707268608e+00 3.693067946715125949e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 4.137976231105900737e+00 2.598846444690777524e+00 1.976620240960699881e+00 1.893683497671214022e+00 1.488904965725790230e+00 1.954859954520484111e+00 1.954859954520484111e+00 1.770206332758495593e+00 1.468526524761247121e+00 2.215114617149271492e+00 1.913434809152023020e+00 8.911776981782392193e-01 8.911776981782395524e-01 1.728781187390034724e+00 1.666693634609874630e+00 1.947767429587177412e+00 2.561078670901737464e+00 3.810094132950385681e+00 inf inf inf inf inf inf
4.255002417341160026e+00 3.304009391710339472e+00 2.109329821139491745e+00 1.040984226037590110e+00 7.906811887288658358e-01 7.403786726434669063e-01 1.124795054044143594e+00 8.580502757008720005e-01 5.525076658214276293e-01 2.119149151755479743e-01 1.417149754072721590e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.508414324953136543e+00 2.618597756171585189e+00 2.704307147295263114e+00 2.215114617149270160e+00 9.660991551006218314e-01 1.124795054044143594e+00 9.910291614418480499e-01 1.293981253256136998e+00 1.156895091443933987e+00 1.417149754072721590e+00 1.814490578513711760e+00 1.561923037410580584e+00 2.116170386510960455e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.248159662324348496e+00 2.385660704529980247e+00 2.116170386510960455e+00 1.791966619198710475e+00 1.546639768347874755e+00 1.999144200275700056e+00 1.680497757510417633e+00 1.509951670129706880e+00 1.999144200275700056e+00 2.098088430914009983e+00 1.199418384172713514e+00 8.000516759598506056e-01 1.192857506175486693e+00 1.865151379272405485e+00 1.681661614539253780e+00 2.444052484666475955e+00 3.172558621457549854e+00 5.732955746907014039e+00 inf inf inf inf inf inf
5.472701084278226880e+00 4.732834173466005545e+00 2.777049087775305125e+00 1.503079604403630087e+00 7.291876822433436267e-01 4.060778512428238618e-01 1.314688435316490711e+00 1.443930911225467240e+00 8.198214236824360457e-01 3.052204538362757735e-01 5.589586444988855485e-01 2.475369279778056875e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.625440511188395831e+00 2.290715658016068801e+00 1.878730845359363411e+00 1.559350420838238716e+00 1.156895091443933543e+00 8.389646186084814827e-01 9.480171995036704713e-01 1.283872902999257271e+00 1.455291685246614675e+00 1.273921277679193942e+00 1.940752420139204126e+00 3.248159662324348496e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.693067946715124172e+00 2.282742052675997613e+00 2.660022901540045392e+00 1.849831631168142199e+00 1.593626615887611564e+00 1.738889537646912231e+00 1.874521866503390033e+00 1.954859954520482113e+00 1.653180146523233640e+00 1.770206332758493817e+00 1.539132466679267841e+00 1.092360996726113864e+00 1.084961871846427561e+00 1.094224182288491942e+00 1.919593196324788531e+00 1.685947236973660335e+00 2.996129383306273208e+00 4.016508041152587971e+00 5.083642529273441291e+00 inf inf inf inf inf inf
inf 7.512588884470117634e+00 3.093664258971108083e+00 2.211613970506664195e+00 1.397304937314516771e+00 1.671907158595653087e+00 4.020588328407932455e-01 1.014181137703641600e+00 1.049194013177343399e+00 3.841047088976423107e-01 2.712062987887211563e-01 1.140644426605729844e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.119355769948349622e+00 2.674447485557574389e+00 1.969284538538011109e+00 9.847052977218382352e-01 1.016966709597787899e+00 1.050935851357652551e+00 1.325298048367718140e+00 1.109327631494148036e+00 1.601803375834709220e+00 1.546639768347874311e+00 1.680497757510416523e+00 2.173689471780808624e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.304009391710338583e+00 2.063384467121351484e+00 1.962031727182210750e+00 1.635593649828182894e+00 1.554235915884923713e+00 1.837833768285221492e+00 2.358343093542796698e+00 1.874521866503389367e+00 1.601803375834709220e+00 1.728781187390032725e+00 1.192857506175486026e+00 8.684661955527591681e-01 1.130363723105917373e+00 1.461392672155037653e+00 2.330004804822508824e+00 3.467930103733930292e+00 3.984138141661144772e+00 5.973459098054991756e+00 7.512588884470117634e+00 inf inf inf inf inf
inf 5.351232894324915890e+00 4.633286967700647629e+00 3.526532100019140525e+00 1.985061972920755702e+00 1.422706659340081004e+00 9.678047865013272855e-01 5.048718559314130383e-01 4.784797880945076964e-01 4.572417660263838890e-01 3.274326001864180102e-01 1.283872902999257715e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 1.325298048367719250e+00 1.618476182730576918e+00 6.321329642310757890e-01 7.515858716009452545e-01 1.287224696388884038e+00 2.332140803384530336e+00 1.662157453358745096e+00 1.610085645270915355e+00 1.803129804492565436e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.693067946715124616e+00 2.236874903589486152e+00 1.495844135748429560e+00 1.689868244741402181e+00 1.509951670129706880e+00 2.098088430914009983e+00 1.999144200275700722e+00 inf 2.098088430914009983e+00 1.184928672360948010e+00 1.114442136447463483e+00 1.020283858973074498e+00 9.086674046122593662e-01 1.748593714994813197e+00 4.985741137167597259e+00 4.113380617570122411e+00 4.325981646257514690e+00 5.403070942054881698e+00 8.402405453251668987e+00 inf inf inf inf inf
6.241049463106469020e+00 6.241049463106469020e+00 4.201161662914578265e+00 2.803530026505582917e+00 2.339808591858710152e+00 2.764928657832776082e+00 1.300622005413186288e+00 1.021749200447245709e+00 2.599181793576749722e-01 2.837183397103502092e-01 4.611768525717751532e-01 9.858616599507861178e-01 1.468526524761247343e+00 2.173689471780810401e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf 2.674447485557577053e+00 1.483559225333540343e+00 1.295114293224741475e+00 8.149054589071424992e-01 6.468328504083238339e-01 1.122191127651278153e+00 2.134776529132179412e+00 1.738889537646914230e+00 1.680497757510418744e+00 2.358343093542798918e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 3.149215431686040567e+00 1.524376254147238097e+00 2.173689471780810401e+00 1.610085645270916466e+00 1.509951670129707990e+00 1.913434809152023020e+00 2.542996715304786992e+00 inf 1.862058038463498821e+00 1.018312234670379013e+00 6.337434349429911240e-01 1.176577094484029473e+00 1.901565935199820645e+00 2.088136805593947543e+00 3.773071816044353710e+00 4.594693176616829966e+00 4.127202226460603640e+00 5.194859924954390529e+00 7.252334221841331363e+00 inf inf inf inf inf
5.796141178715692455e+00 4.813137072372290604e+00 4.481794766507907646e+00 4.148509237002180328e+00 2.485214130944283006e+00 2.645638352912410785e+00 1.918374036479404854e+00 1.266084732208205610e+00 7.736606291539830371e-01 3.920126217045189487e-01 6.507432074138413958e-02 7.748353613066178980e-01 1.369582294122936528e+00 1.369582294122936528e+00 2.358343093542797586e+00 inf inf inf inf inf inf inf inf inf inf inf inf 2.674447485557575277e+00 1.173567898339801019e+00 1.308869111906222127e+00 1.364508220461597032e+00 8.024158295553842635e-01 8.290129932884187092e-01 1.328873918204215299e+00 1.509951670129707102e+00 1.954859954520482557e+00 2.803251377933573263e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 2.332140803384530336e+00 1.791966619198710475e+00 2.098088430914009983e+00 1.618476182730576696e+00 1.488904965725789120e+00 1.837833768285222380e+00 2.542996715304785660e+00 2.785664881238522739e+00 2.092172564377207777e+00 9.624797739314119305e-01 5.633200359692480674e-01 1.449472061655842525e+00 1.949266206413840630e+00 2.200489481036516981e+00 2.939234085967448618e+00 4.793693997746721003e+00 4.299376215517247246e+00 4.951449287017053003e+00 7.252334221841330475e+00 inf inf inf inf inf
6.685957747497243808e+00 5.720540137848892925e+00 5.275631853458118137e+00 4.538965633657498167e+00 3.827488742086285534e+00 3.064560317163324221e+00 2.274649736729105420e+00 1.537669926988445290e+00 6.316395798988529986e-01 5.432737416595625479e-01 6.643608960123550400e-01 3.572331277382286285e-01 6.037650029756675973e-01 1.022843884509524015e+00 1.621584823754629090e+00 inf inf inf inf inf inf inf inf inf inf inf inf 3.224816472552839652e+00 2.173689471780809956e+00 1.369582294122937416e+00 1.785847726572745708e+00 7.811908747455137414e-01 7.641069095856641846e-01 1.199907053382112343e+00 1.073819826675278755e+00 1.887232518993755770e+00 1.887232518993755770e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 2.215114617149271492e+00 2.542996715304786548e+00 2.098088430914010871e+00 1.610085645270916022e+00 1.461874993988565352e+00 2.046711660225486451e+00 1.874521866503391365e+00 2.803251377933574151e+00 inf 1.082972534056137137e+00 7.540065490139704618e-01 8.224632734407737455e-01 1.974318815133553340e+00 1.879853510246034309e+00 2.838024992529352808e+00 3.830213808752971349e+00 4.888084166884652859e+00 4.441916578626051937e+00 4.964568192823153758e+00 5.358886683366701931e+00 inf inf inf inf inf
7.130866031888018597e+00 6.987637555494491615e+00 6.241049463106467243e+00 6.374326314179931785e+00 4.233969193148004351e+00 3.641005786772431030e+00 3.260163438661096702e+00 1.749398382312425282e+00 1.018295506111601689e+00 5.634387760386732058e-01 7.764441407361276637e-01 7.026434182887996149e-01 3.562674334759270423e-01 4.867320274548683767e-01 1.158407676959302135e+00 inf inf inf inf inf inf inf inf inf inf inf inf 3.224816472552837876e+00 2.519653525533275040e+00 1.629836956751723465e+00 1.045916715598135260e+00 7.751091839990171817e-01 1.292850209834768282e+00 7.680859504603716470e-01 1.340939442181968921e+00 1.519531952092267213e+00 2.689203698089607020e+00 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 2.715872630926035924e+00 1.906783278379339253e+00 1.655412729558597418e+00 1.618476182730576474e+00 1.585552710996505965e+00 2.215114617149269716e+00 2.358343093542797142e+00 2.704307147295263114e+00 1.771768325126341415e+00 8.656829394166675185e-01 8.789983327458535944e-01 9.910291614418479389e-01 2.454888988121741278e+00 1.724719713297558688e+00 3.161510724350002022e+00 5.113502191011130016e+00 4.798938514240997932e+00 4.583590079266025796e+00 4.860733292508994552e+00 6.445367943796700416e+00 inf inf inf inf inf
