# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSystem.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/450K/2DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/450K/fixed_2DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/450K/avgRcutoff.dat
# System consisting of species :	 DPPC	DAPC	CHOL
# Cluster-count	Core lipid to total lipid	        Cluster lipids to total lipids	        Outlier lipids to total lipids	        Silhouette Coefficent for lipid species
28 0.3475 0.655 0.345 0.18826040248715264	0.41711764186591155	-2
18 0.36 0.64 0.36 0.08810344089330957	0.2481312948012409	2
24 0.30333333333333334 0.6 0.4 0.06531392472178627	0.3843560179280224	-2
32 0.24666666666666667 0.5533333333333333 0.44666666666666666 0.2949499652277638	0.39273439469103233	-2
25 0.2816666666666667 0.555 0.445 0.20601920795361364	0.3119153583604432	-2
25 0.23333333333333334 0.5183333333333333 0.4816666666666667 0.16922927399524687	0.46093687899406477	-2
25 0.30666666666666664 0.6016666666666667 0.3983333333333333 0.21702220069873282	0.16575170452563176	-2
27 0.2733333333333333 0.565 0.435 0.26694442951678143	0.31743176649862925	-2
34 0.26416666666666666 0.5908333333333333 0.4091666666666667 0.20288265948276735	0.32431602742127164	-2
33 0.2791666666666667 0.61 0.39 0.28400635089720266	0.4500614799302853	-2
32 0.30916666666666665 0.6341666666666667 0.36583333333333334 0.17521252803097118	0.2843401042688913	-2
28 0.26416666666666666 0.5725 0.4275 0.16815675362160393	0.29972501144453617	-2
24 0.3225 0.6258333333333334 0.37416666666666665 0.2836958940722461	0.28942818928397185	-2
24 0.25 0.55 0.45 0.2978671600302608	0.29398104774303807	-2
26 0.26166666666666666 0.5266666666666666 0.47333333333333333 0.2799216625733634	0.4367608382841762	-2
30 0.28583333333333333 0.5883333333333334 0.4116666666666667 0.2105486965781986	0.45969796120224776	-2
29 0.2916666666666667 0.6 0.4 0.11167716282615014	0.3593669709186178	-2
24 0.30833333333333335 0.61 0.39 0.044106996161007925	0.32634198430803407	-2
20 0.315 0.6016666666666667 0.3983333333333333 0.09313839777664724	0.3440828921262144	-2
31 0.2733333333333333 0.585 0.415 0.09393799260772172	0.4253019386759064	-2
29 0.2525 0.5341666666666667 0.4658333333333333 0.3302835807389443	0.37959643043442076	-2
34 0.25083333333333335 0.565 0.435 0.20026308373801643	0.5152453929096799	-2
23 0.3075 0.5925 0.4075 0.12491321209513648	0.37185517148252395	-2
22 0.315 0.6116666666666667 0.3883333333333333 0.14960892995834146	0.21722527185789925	-2
29 0.29833333333333334 0.6041666666666666 0.3958333333333333 0.0313913093699336	0.43898283160671586	0.8170398404372365
24 0.2825 0.5575 0.4425 0.16165467538352557	0.3189431214842344	-2
32 0.2733333333333333 0.5716666666666667 0.42833333333333334 0.3010899853575127	0.4531411163900345	-2
23 0.2891666666666667 0.5891666666666666 0.41083333333333333 -0.011546154070743617	0.45656101596903	-2
28 0.26916666666666667 0.5566666666666666 0.44333333333333336 0.17180197116768403	0.3108575511592297	-2
24 0.2775 0.5616666666666666 0.43833333333333335 0.18746869527326862	0.3211869904232147	-2
19 0.2916666666666667 0.5591666666666667 0.44083333333333335 0.004767517250159594	0.2787538466086487	-2
19 0.2966666666666667 0.575 0.425 0.030196910848315356	0.251410777555376	-2
27 0.3258333333333333 0.615 0.385 0.08005246455246574	0.313007652786264	-2
24 0.30583333333333335 0.6125 0.3875 0.18336636148183105	0.3830992090217336	-2
26 0.255 0.525 0.475 0.2031611735276804	0.41389154151267127	-2
26 0.2841666666666667 0.56 0.44 0.1825559736368676	0.42492686677345626	-2
25 0.2733333333333333 0.575 0.425 0.26559191540891836	0.42202630227312377	-2
29 0.31166666666666665 0.6141666666666666 0.3858333333333333 0.1586248124107324	0.23650856780363247	-2
18 0.3408333333333333 0.6216666666666667 0.37833333333333335 0.12366264077741398	0.3496911745789655	-2
25 0.265 0.5341666666666667 0.4658333333333333 0.3346623880743153	0.39466183674626404	-2
24 0.2725 0.5491666666666667 0.4508333333333333 0.03423888661891059	0.25865733764917664	-2
28 0.2608333333333333 0.5416666666666666 0.4583333333333333 0.15119378345055162	0.35765749165851074	-2
19 0.325 0.6025 0.3975 -0.03505439902332986	0.3021493679758436	-2
32 0.25333333333333335 0.5775 0.4225 0.3394553905445059	0.4089464923877239	-2
24 0.2808333333333333 0.5716666666666667 0.42833333333333334 0.16738097433573745	0.3739050596633393	-2
