# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/segregationIndex.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/423K/2DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/423K/fixed_2DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/423K/avgRcutoff_NO_CHOL.dat
# segregationIndex	DPPC	DIPC
1.0753244837758111 	 0.6353244837758112	0.44
1.1139586960254413 	 0.6576767482180698	0.4562819478073715
1.051433849771172 	 0.6274509803921569	0.42398286937901497
1.096175765851461 	 0.6536548029085343	0.4425209629429267
1.0641115278251316 	 0.6350476190476191	0.4290639087775126
1.0590290047944502 	 0.633177570093458	0.42585143470099224
1.0787099271410971 	 0.6404926866820632	0.4382172404590339
1.0789598146468433 	 0.6446218167996959	0.4343379978471475
1.1071763505771348 	 0.6508944027697634	0.4562819478073715
1.0694745288653844 	 0.6368236667964189	0.4326508620689655
1.0998147581211288 	 0.6529423188968732	0.4468724392242557
1.1013880311102109 	 0.6480403570042685	0.45334767410594246
1.0850000363150025 	 0.6439496611810261	0.44105037513397644
1.0697821798226448 	 0.635824890078379	0.43395728974426573
1.0625579009852792 	 0.6369915579432079	0.4255663430420712
1.0599143396132082 	 0.6339389253962119	0.42597541421699625
1.0468986966732425 	 0.6260430816999806	0.420855614973262
1.046092506164527 	 0.6312536217886807	0.4148388843758462
1.056071701500007 	 0.6335210720528258	0.4225506294471812
1.074404831437049 	 0.6413043478260869	0.4331004836109619
1.0880947379662653 	 0.6448917584504368	0.44320297951582865
1.1042984655731671 	 0.6484161126319906	0.45588235294117646
1.0783070127534544 	 0.6426368542791057	0.43567015847434865
1.062013928260843 	 0.634834718731877	0.4271792095289659
1.0938037801528648 	 0.6485347634552767	0.4452690166975881
1.0937639300455861 	 0.6469319741227211	0.446831955922865
1.0642584013221263 	 0.6343067105008703	0.42995169082125606
1.0825879651293426 	 0.6447876447876448	0.4378003203416978
1.0804961586619428 	 0.6445081184336199	0.43598804022832294
1.0676375404530745 	 0.6388349514563106	0.42880258899676377
1.0935058983746593 	 0.6503428011753183	0.443163097199341
1.071783857871437 	 0.6378316032295271	0.43395225464190984
1.0567778326919348 	 0.6326491463648571	0.42412868632707773
1.0600965562434683 	 0.6333654773384764	0.42673107890499196
1.0703607892582045 	 0.6393629124004551	0.4309978768577495
1.068163088644357 	 0.6358895112999807	0.43227357734437616
1.05439869396985 	 0.6295725837504813	0.42482611021936867
1.0593000428549528 	 0.6332484824750343	0.4260515603799186
1.0805429192395954 	 0.6418227457038038	0.43872017353579174
1.0684136830173507 	 0.6372791183735512	0.43113456464379946
1.0494021850823052 	 0.6280959752321982	0.4213062098501071
1.086325266897869 	 0.6489401264410561	0.4373851404568128
1.0747774334888298 	 0.6402309913378248	0.4345464421510049
1.0580853235034628 	 0.633339742357239	0.4247455811462239
1.0722170289992379 	 0.6414728682170543	0.4307441607821836
1.0604468227611004 	 0.6280708436488288	0.43237597911227155
1.0600975308641976 	 0.6350308641975309	0.42506666666666665
1.0759857740343812 	 0.6415529502210263	0.4344328238133548
1.0629536269711666 	 0.6359092656670511	0.42704436130411544
1.0780284397659403 	 0.638675340035482	0.4393530997304582
1.1163959397633751 	 0.6566699123661149	0.45972602739726026
1.0709188349351488 	 0.6374053214216353	0.4335135135135135
1.0972271251924415 	 0.6466049382716049	0.45062218692083666
