# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSystem.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/423K/2DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/423K/fixed_2DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/423K/avgRcutoff.dat
# System consisting of species :	 DPPC	DIPC	CHOL
# Cluster-count	Core lipid to total lipid	        Cluster lipids to total lipids	        Outlier lipids to total lipids	        Silhouette Coefficent for lipid species
54 0.10699588477366255 0.3441358024691358 0.6558641975308642 0.4026288768183437	0.5806645295065472	0.609336454203442
44 0.10339506172839506 0.31275720164609055 0.6872427983539094 0.37904979452130694	0.6825965952312462	0.686887877556537
42 0.07973251028806584 0.27211934156378603 0.727880658436214 0.4485414730680767	0.5921830671213021	0.7409382874098766
49 0.09567901234567901 0.3230452674897119 0.676954732510288 0.44602516979113876	0.6381305815866557	0.6617499056520566
49 0.08796296296296297 0.2906378600823045 0.7093621399176955 0.4202769076629011	0.5212548697618805	0.7637616471333339
44 0.07407407407407407 0.2654320987654321 0.7345679012345679 0.32936534740139223	0.6686964189722235	0.6311230625507388
48 0.0889917695473251 0.30504115226337447 0.6949588477366255 0.4457193012245434	0.6223133517808702	0.519093206970595
41 0.09876543209876543 0.2803497942386831 0.7196502057613169 0.3848335352433727	0.6316836032064324	0.7269461517776852
46 0.10545267489711935 0.3281893004115226 0.6718106995884774 0.34068274285400285	0.607728522103977	0.6914404287587238
49 0.08641975308641975 0.29732510288065844 0.7026748971193416 0.3962985339234991	0.5455391151648715	0.5402336721595076
49 0.10082304526748971 0.3281893004115226 0.6718106995884774 0.3463239195633018	0.618396761657262	0.6040673126366694
49 0.09310699588477367 0.31069958847736623 0.6893004115226338 0.4476692761616073	0.520018658360435	0.6363608475882431
53 0.11059670781893004 0.3549382716049383 0.6450617283950617 0.18636330015513283	0.5853912564691711	0.7306105887529543
43 0.09362139917695474 0.3029835390946502 0.6970164609053497 0.24242025151245045	0.5592252625574341	0.7239954798453907
47 0.0941358024691358 0.3029835390946502 0.6970164609053497 0.4177452313081136	0.6152754538882476	0.7333632793154765
50 0.09259259259259259 0.3101851851851852 0.6898148148148148 0.35223788211805096	0.6735396196485562	0.6662501120007266
49 0.07716049382716049 0.2788065843621399 0.7211934156378601 0.4337834759353832	0.5682837385410406	0.7860683888939801
55 0.08024691358024691 0.29886831275720166 0.7011316872427984 0.47762842095639374	0.6806349241920003	0.7390645514301827
45 0.09104938271604938 0.29012345679012347 0.7098765432098766 0.432966739561062	0.43169374262242666	0.6977388993702197
53 0.08487654320987655 0.30915637860082307 0.690843621399177 0.4808917055317869	0.5243284428308725	0.5858509203193357
46 0.09825102880658436 0.30915637860082307 0.690843621399177 0.3545846413645022	0.64411921196517	0.6271131098457916
58 0.09259259259259259 0.3317901234567901 0.6682098765432098 0.4214935924405479	0.5867241359385731	0.7019157000089186
48 0.10236625514403293 0.3132716049382716 0.6867283950617284 0.4072641645122153	0.6350485654927234	0.6827837967002576
49 0.08590534979423868 0.2916666666666667 0.7083333333333334 0.4252141933674694	0.5549112402749562	0.6445725051638274
46 0.10545267489711935 0.3194444444444444 0.6805555555555556 0.3870476366972779	0.5365447641081769	0.7712665151691056
56 0.102880658436214 0.3446502057613169 0.6553497942386831 0.38029618389125974	0.559970761339816	0.5927332887626741
47 0.11316872427983539 0.3333333333333333 0.6666666666666666 0.393376850434394	0.5006749778303149	0.6771721453248789
53 0.10493827160493827 0.3461934156378601 0.6538065843621399 0.39470251277941565	0.5716399247004732	0.6268237543227195
48 0.09207818930041152 0.301440329218107 0.698559670781893 0.41290900355041965	0.7403455172554001	0.6240164237764578
55 0.09465020576131687 0.3323045267489712 0.6676954732510288 0.36362949250115834	0.5920449983737722	0.5113583979249214
47 0.0823045267489712 0.2890946502057613 0.7109053497942387 0.4222663278479942	0.7050192392501667	0.7863022455864489
44 0.08539094650205761 0.2844650205761317 0.7155349794238683 0.4066598023871509	0.6350780735579213	-2
51 0.08024691358024691 0.29835390946502055 0.7016460905349794 0.4399295055989916	0.6763944855331666	0.7161912289463563
47 0.08024691358024691 0.2803497942386831 0.7196502057613169 0.44284465270145223	0.6451818877629992	0.7227594466740962
55 0.09722222222222222 0.32510288065843623 0.6748971193415638 0.4212994438942884	0.6017611089923934	0.5883280628452563
