# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/323K/2DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/323K/fixed_2DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/323K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DAPC-DAPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
19	12 0.13333333333333333	0.10833333333333334 0.4583333333333333	0.3861111111111111 0.5416666666666666	0.6138888888888889 4.2105263157894735	3.25 2.80185929562235	3.722118572354549 14.473684210526315	11.583333333333334 6.953745079963682	7.319589393462511 0.469168442823686	0.5450706482610534
2	2 0.665	0.7333333333333333 0.9533333333333334	0.9416666666666667 0.04666666666666667	0.058333333333333334 199.5	132.0 8.5	10.0 286.0	169.5 3.0	4.5 2	2
2	2 0.685	0.7666666666666667 0.9516666666666667	0.9666666666666667 0.04833333333333333	0.03333333333333333 205.5	138.0 0.5	9.0 285.5	174.0 2.5	2.0 2	2
2	2 0.6366666666666667	0.7444444444444445 0.9483333333333334	0.9583333333333334 0.051666666666666666	0.041666666666666664 191.0	134.0 4.0	4.0 284.5	172.5 2.5	1.5 2	2
2	2 0.64	0.7638888888888888 0.94	0.9527777777777777 0.06	0.04722222222222222 192.0	137.5 12.0	5.5 282.0	171.5 10.0	5.5 2	2
2	2 0.695	0.7361111111111112 0.9783333333333334	0.9555555555555556 0.021666666666666667	0.044444444444444446 208.5	132.5 0.5	4.5 293.5	172.0 0.5	4.0 2	2
3	2 0.645	0.7694444444444445 0.9733333333333334	0.9611111111111111 0.02666666666666667	0.03888888888888889 129.0	138.5 88.39683252243827	1.5 194.66666666666666	173.0 130.5892627881617	1.0 0.08046157325856186	2
3	2 0.645	0.7611111111111111 0.9466666666666667	0.9583333333333334 0.05333333333333334	0.041666666666666664 129.0	137.0 89.0991956566762	2.0 189.33333333333334	172.5 128.92978278461842	0.5 0.07983799096746814	2
2	2 0.66	0.75 0.9666666666666667	0.9666666666666667 0.03333333333333333	0.03333333333333333 198.0	135.0 3.0	0.0 290.0	174.0 1.0	2.0 2	2
2	2 0.64	0.7 0.9216666666666666	0.9444444444444444 0.07833333333333334	0.05555555555555555 192.0	126.0 4.0	0.0 276.5	170.0 1.5	1.0 2	2
2	2 0.6516666666666666	0.7611111111111111 0.9366666666666666	0.9638888888888889 0.06333333333333334	0.03611111111111111 195.5	137.0 5.5	5.0 281.0	173.5 2.0	2.5 2	2
2	2 0.665	0.7805555555555556 0.975	0.975 0.025	0.025 199.5	140.5 0.5	2.5 292.5	175.5 0.5	0.5 2	2
2	2 0.71	0.7944444444444444 0.9666666666666667	0.9888888888888889 0.03333333333333333	0.011111111111111112 213.0	143.0 7.0	1.0 290.0	178.0 4.0	1.0 2	2
3	2 0.6316666666666667	0.7388888888888889 0.9516666666666667	0.9472222222222222 0.04833333333333333	0.05277777777777778 126.33333333333333	133.0 88.41694156413439	4.0 190.33333333333334	170.5 129.84435126548846	4.5 0.10877321411666996	2
3	2 0.65	0.7472222222222222 0.9583333333333334	0.9555555555555556 0.041666666666666664	0.044444444444444446 130.0	134.5 91.61877536837086	2.5 191.66666666666666	172.0 130.7040762775039	1.0 0.103628004576276	2
2	2 0.675	0.725 0.955	0.9638888888888889 0.045	0.03611111111111111 202.5	130.5 4.5	4.5 286.5	173.5 0.5	2.5 2	2
2	2 0.6033333333333334	0.7861111111111111 0.9316666666666666	0.9555555555555556 0.06833333333333333	0.044444444444444446 181.0	141.5 12.0	5.5 279.5	172.0 0.5	3.0 2	2
2	2 0.6733333333333333	0.7305555555555555 0.9516666666666667	0.9527777777777777 0.04833333333333333	0.04722222222222222 202.0	131.5 5.0	6.5 285.5	171.5 4.5	4.5 2	2
3	2 0.5816666666666667	0.7666666666666667 0.9366666666666666	0.9611111111111111 0.06333333333333334	0.03888888888888889 116.33333333333333	138.0 80.24268744807148	1.0 187.33333333333334	173.0 126.87351531698367	1.0 0.036483170329309235	2
2	2 0.66	0.7666666666666667 0.9433333333333334	0.9694444444444444 0.056666666666666664	0.030555555555555555 198.0	138.0 2.0	3.0 283.0	174.5 2.0	0.5 2	2
2	2 0.6616666666666666	0.7694444444444445 0.9616666666666667	0.9611111111111111 0.03833333333333333	0.03888888888888889 198.5	138.5 4.5	1.5 288.5	173.0 2.5	1.0 2	2
2	2 0.645	0.8083333333333333 0.9566666666666667	0.9777777777777777 0.043333333333333335	0.022222222222222223 193.5	145.5 5.5	0.5 287.0	176.0 3.0	0.0 2	2
2	2 0.6916666666666667	0.7805555555555556 0.97	0.9694444444444444 0.03	0.030555555555555555 207.5	140.5 5.5	2.5 291.0	174.5 2.0	3.5 2	2
2	2 0.685	0.7583333333333333 0.9533333333333334	0.9722222222222222 0.04666666666666667	0.027777777777777776 205.5	136.5 4.5	1.5 286.0	175.0 2.0	0.0 2	2
2	2 0.6816666666666666	0.7527777777777778 0.965	0.9805555555555555 0.035	0.019444444444444445 204.5	135.5 2.5	5.5 289.5	176.5 2.5	0.5 2	2
2	2 0.705	0.7972222222222223 0.9816666666666667	0.9805555555555555 0.018333333333333333	0.019444444444444445 211.5	143.5 12.5	3.5 294.5	176.5 2.5	2.5 2	2
4	2 0.6416666666666667	0.7722222222222223 0.9533333333333334	0.9722222222222222 0.04666666666666667	0.027777777777777776 96.25	139.0 94.13388072314878	4.0 143.0	175.0 135.12031675510534	1.0 -0.040599385295857826	2
2	2 0.605	0.7472222222222222 0.9266666666666666	0.9666666666666667 0.07333333333333333	0.03333333333333333 181.5	134.5 2.5	2.5 278.0	174.0 3.0	1.0 2	2
3	2 0.66	0.7888888888888889 0.9566666666666667	0.9861111111111112 0.043333333333333335	0.013888888888888888 132.0	142.0 91.22499657440389	2.0 191.33333333333334	177.5 129.00732106701886	1.5 0.196584410325776	2
2	2 0.6533333333333333	0.7722222222222223 0.9516666666666667	0.9694444444444444 0.04833333333333333	0.030555555555555555 196.0	139.0 1.0	3.0 285.5	174.5 6.5	0.5 2	2
2	2 0.6516666666666666	0.75 0.9616666666666667	0.9666666666666667 0.03833333333333333	0.03333333333333333 195.5	135.0 3.5	2.0 288.5	174.0 6.5	3.0 2	2
2	2 0.675	0.7583333333333333 0.9716666666666667	0.9611111111111111 0.028333333333333332	0.03888888888888889 202.5	136.5 1.5	1.5 291.5	173.0 2.5	0.0 2	2
2	2 0.65	0.7388888888888889 0.95	0.9638888888888889 0.05	0.03611111111111111 195.0	133.0 1.0	2.0 285.0	173.5 2.0	1.5 2	2
2	2 0.6766666666666666	0.7666666666666667 0.95	0.9666666666666667 0.05	0.03333333333333333 203.0	138.0 0.0	1.0 285.0	174.0 1.0	2.0 2	2
2	2 0.6683333333333333	0.7777777777777778 0.96	0.9777777777777777 0.04	0.022222222222222223 200.5	140.0 0.5	0.0 288.0	176.0 3.0	1.0 2	2
2	2 0.6266666666666667	0.7416666666666667 0.94	0.9583333333333334 0.06	0.041666666666666664 188.0	133.5 2.0	6.5 282.0	172.5 3.0	3.5 2	2
2	2 0.6116666666666667	0.7638888888888888 0.9283333333333333	0.9527777777777777 0.07166666666666667	0.04722222222222222 183.5	137.5 0.5	1.5 278.5	171.5 2.5	5.5 2	2
2	2 0.625	0.7333333333333333 0.9466666666666667	0.95 0.05333333333333334	0.05 187.5	132.0 3.5	0.0 284.0	171.0 2.0	0.0 2	2
2	2 0.655	0.75 0.955	0.9472222222222222 0.045	0.05277777777777778 196.5	135.0 6.5	5.0 286.5	170.5 2.5	0.5 2	2
2	2 0.6366666666666667	0.7638888888888888 0.9466666666666667	0.9472222222222222 0.05333333333333334	0.05277777777777778 191.0	137.5 5.0	0.5 284.0	170.5 0.0	0.5 2	2
2	2 0.66	0.7194444444444444 0.9583333333333334	0.9611111111111111 0.041666666666666664	0.03888888888888889 198.0	129.5 10.0	0.5 287.5	173.0 1.5	2.0 2	2
2	2 0.6666666666666666	0.7666666666666667 0.95	0.9388888888888889 0.05	0.06111111111111111 200.0	138.0 12.0	2.0 285.0	169.0 1.0	5.0 2	2
2	3 0.6783333333333333	0.7305555555555555 0.9516666666666667	0.9611111111111111 0.04833333333333333	0.03888888888888889 203.5	87.66666666666667 3.5	60.80752877362765 285.5	115.33333333333333 1.5	76.63042621715098 2	0.29732099490634695
2	2 0.645	0.7361111111111112 0.9516666666666667	0.9583333333333334 0.04833333333333333	0.041666666666666664 193.5	132.5 17.5	3.5 285.5	172.5 1.5	2.5 2	2
3	2 0.6616666666666666	0.7138888888888889 0.9566666666666667	0.9361111111111111 0.043333333333333335	0.06388888888888888 132.33333333333334	128.5 92.23279725178506	2.5 191.33333333333334	168.5 129.84435126548848	2.5 0.18278437054769214	2
3	2 0.6183333333333333	0.7583333333333333 0.9483333333333334	0.9611111111111111 0.051666666666666666	0.03888888888888889 123.66666666666667	136.5 86.07877529075071	4.5 189.66666666666666	173.0 127.84452363015878	2.0 0.09712146621627972	2
3	2 0.6283333333333333	0.7638888888888888 0.95	0.975 0.05	0.025 125.66666666666667	137.5 84.00925874899478	4.5 190.0	175.5 122.52618767702954	2.5 0.2032885526502622	2
2	2 0.6366666666666667	0.7416666666666667 0.9366666666666666	0.9583333333333334 0.06333333333333334	0.041666666666666664 191.0	133.5 6.0	1.5 281.0	172.5 0.0	1.5 2	2
2	2 0.68	0.7138888888888889 0.96	0.95 0.04	0.05 204.0	128.5 1.0	4.5 288.0	171.0 6.0	1.0 2	2
2	2 0.6483333333333333	0.7805555555555556 0.9716666666666667	0.9638888888888889 0.028333333333333332	0.03611111111111111 194.5	140.5 2.5	1.5 291.5	173.5 3.5	2.5 2	2
2	2 0.685	0.775 0.9633333333333334	0.9694444444444444 0.03666666666666667	0.030555555555555555 205.5	139.5 5.5	3.5 289.0	174.5 1.0	1.5 2	2
2	2 0.655	0.7666666666666667 0.97	0.9611111111111111 0.03	0.03888888888888889 196.5	138.0 9.5	3.0 291.0	173.0 2.0	5.0 2	2
3	2 0.6133333333333333	0.7027777777777777 0.9583333333333334	0.9388888888888889 0.041666666666666664	0.06111111111111111 122.66666666666667	126.5 85.33984350166627	1.5 191.66666666666666	169.0 129.22933963393228	1.0 0.11696262633443784	2
3	2 0.6216666666666667	0.7416666666666667 0.94	0.9666666666666667 0.06	0.03333333333333333 124.33333333333333	133.5 82.3825763671475	2.5 188.0	174.0 119.65784554303157	4.0 0.1891617563860821	2
2	2 0.675	0.7638888888888888 0.9583333333333334	0.975 0.041666666666666664	0.025 202.5	137.5 6.5	5.5 287.5	175.5 2.5	2.5 2	2
3	2 0.6233333333333333	0.7472222222222222 0.945	0.9638888888888889 0.055	0.03611111111111111 124.66666666666667	134.5 85.64007369346562	2.5 189.0	173.5 128.03905654135383	2.5 0.05172697035324085	2
2	2 0.65	0.7666666666666667 0.955	0.9611111111111111 0.045	0.03888888888888889 195.0	138.0 11.0	1.0 286.5	173.0 3.5	3.0 2	2
2	2 0.625	0.725 0.945	0.9361111111111111 0.055	0.06388888888888888 187.5	130.5 7.5	14.5 283.5	168.5 0.5	6.5 2	2
2	2 0.68	0.7666666666666667 0.9616666666666667	0.9472222222222222 0.03833333333333333	0.05277777777777778 204.0	138.0 6.0	3.0 288.5	170.5 2.5	2.5 2	2
2	2 0.6483333333333333	0.6916666666666667 0.9433333333333334	0.95 0.056666666666666664	0.05 194.5	124.5 13.5	0.5 283.0	171.0 3.0	2.0 2	2
2	2 0.6566666666666666	0.7861111111111111 0.9533333333333334	0.9694444444444444 0.04666666666666667	0.030555555555555555 197.0	141.5 6.0	3.5 286.0	174.5 4.0	0.5 2	2
3	2 0.625	0.7888888888888889 0.96	0.9722222222222222 0.04	0.027777777777777776 125.0	142.0 87.08999177096452	4.0 192.0	175.0 130.11789525913287	1.0 0.06426122979214526	2
2	2 0.6783333333333333	0.7583333333333333 0.9333333333333333	0.9527777777777777 0.06666666666666667	0.04722222222222222 203.5	136.5 8.5	12.5 280.0	171.5 9.0	8.5 2	2
2	2 0.675	0.7388888888888889 0.96	0.975 0.04	0.025 202.5	133.0 12.5	5.0 288.0	175.5 1.0	3.5 2	2
3	2 0.6733333333333333	0.7583333333333333 0.9566666666666667	0.9527777777777777 0.043333333333333335	0.04722222222222222 134.66666666666666	136.5 96.7826889938944	1.5 191.33333333333334	171.5 130.62499335459844	3.5 0.08343181114870728	2
2	2 0.69	0.7694444444444445 0.9733333333333334	0.9611111111111111 0.02666666666666667	0.03888888888888889 207.0	138.5 0.0	0.5 292.0	173.0 2.0	0.0 2	2
3	2 0.635	0.7638888888888888 0.96	0.9694444444444444 0.04	0.030555555555555555 127.0	137.5 88.38929045233176	7.5 192.0	174.5 130.1102096941922	0.5 0.18227126584065548	2
4	2 0.64	0.725 0.9483333333333334	0.9638888888888889 0.051666666666666666	0.03611111111111111 96.0	130.5 93.69364973145191	2.5 142.25	173.5 134.01935494547047	0.5 0.011241846963033129	2
2	2 0.6133333333333333	0.7638888888888888 0.9466666666666667	0.9611111111111111 0.05333333333333334	0.03888888888888889 184.0	137.5 7.0	0.5 284.0	173.0 3.0	1.0 2	2
2	2 0.6383333333333333	0.7416666666666667 0.95	0.9666666666666667 0.05	0.03333333333333333 191.5	133.5 7.5	3.5 285.0	174.0 2.0	5.0 2	2
2	2 0.5966666666666667	0.7361111111111112 0.9333333333333333	0.9472222222222222 0.06666666666666667	0.05277777777777778 179.0	132.5 2.0	5.5 280.0	170.5 5.0	2.5 2	2
2	2 0.6816666666666666	0.7583333333333333 0.9566666666666667	0.9583333333333334 0.043333333333333335	0.041666666666666664 204.5	136.5 10.5	7.5 287.0	172.5 3.0	4.5 2	2
2	2 0.6833333333333333	0.7611111111111111 0.9566666666666667	0.975 0.043333333333333335	0.025 205.0	137.0 0.0	6.0 287.0	175.5 3.0	1.5 2	2
3	2 0.6533333333333333	0.7638888888888888 0.9633333333333334	0.9611111111111111 0.03666666666666667	0.03888888888888889 130.66666666666666	137.5 91.07262059599593	0.5 192.66666666666666	173.0 129.8725871340403	1.0 0.17943532304588314	2
2	2 0.605	0.7416666666666667 0.95	0.9583333333333334 0.05	0.041666666666666664 181.5	133.5 1.5	3.5 285.0	172.5 5.0	1.5 2	2
3	2 0.6416666666666667	0.7472222222222222 0.9533333333333334	0.9611111111111111 0.04666666666666667	0.03888888888888889 128.33333333333334	134.5 87.3053390247253	4.5 190.66666666666666	173.0 129.42264957194402	5.0 0.15509297312254183	2
2	2 0.6166666666666667	0.7638888888888888 0.9316666666666666	0.9527777777777777 0.06833333333333333	0.04722222222222222 185.0	137.5 6.0	4.5 279.5	171.5 8.5	0.5 2	2
2	2 0.6233333333333333	0.7222222222222222 0.955	0.95 0.045	0.05 187.0	130.0 7.0	4.0 286.5	171.0 2.5	1.0 2	2
3	2 0.6066666666666667	0.75 0.9383333333333334	0.9444444444444444 0.06166666666666667	0.05555555555555555 121.33333333333333	135.0 84.2944574426786	3.0 187.66666666666666	170.0 125.7784648587437	2.0 0.043855095414792475	2
2	2 0.63	0.7305555555555555 0.9616666666666667	0.9555555555555556 0.03833333333333333	0.044444444444444446 189.0	131.5 2.0	5.5 288.5	172.0 2.5	0.0 2	2
2	2 0.625	0.7888888888888889 0.945	0.9611111111111111 0.055	0.03888888888888889 187.5	142.0 4.5	2.0 283.5	173.0 2.5	2.0 2	2
2	2 0.69	0.7638888888888888 0.9466666666666667	0.9666666666666667 0.05333333333333334	0.03333333333333333 207.0	137.5 1.0	2.5 284.0	174.0 1.0	2.0 2	2
2	2 0.705	0.7777777777777778 0.9716666666666667	0.9805555555555555 0.028333333333333332	0.019444444444444445 211.5	140.0 14.5	5.0 291.5	176.5 0.5	0.5 2	2
2	2 0.69	0.725 0.955	0.9611111111111111 0.045	0.03888888888888889 207.0	130.5 2.0	1.5 286.5	173.0 2.5	1.0 2	2
2	2 0.66	0.7777777777777778 0.9533333333333334	0.9861111111111112 0.04666666666666667	0.013888888888888888 198.0	140.0 12.0	0.0 286.0	177.5 4.0	1.5 2	2
2	2 0.655	0.7861111111111111 0.9333333333333333	0.9777777777777777 0.06666666666666667	0.022222222222222223 196.5	141.5 0.5	2.5 280.0	176.0 5.0	2.0 2	2
2	2 0.63	0.6833333333333333 0.925	0.9416666666666667 0.075	0.058333333333333334 189.0	123.0 10.0	12.0 277.5	169.5 5.5	4.5 2	2
2	2 0.6716666666666666	0.7833333333333333 0.9566666666666667	0.9722222222222222 0.043333333333333335	0.027777777777777776 201.5	141.0 2.5	1.0 287.0	175.0 2.0	2.0 2	2
2	2 0.6766666666666666	0.7305555555555555 0.95	0.9555555555555556 0.05	0.044444444444444446 203.0	131.5 1.0	6.5 285.0	172.0 7.0	4.0 2	2
2	2 0.6983333333333334	0.7777777777777778 0.975	0.9694444444444444 0.025	0.030555555555555555 209.5	140.0 2.5	3.0 292.5	174.5 4.5	1.5 2	2
2	2 0.6633333333333333	0.7611111111111111 0.9716666666666667	0.9527777777777777 0.028333333333333332	0.04722222222222222 199.0	137.0 2.0	2.0 291.5	171.5 0.5	1.5 2	2
2	2 0.66	0.7361111111111112 0.95	0.9638888888888889 0.05	0.03611111111111111 198.0	132.5 8.0	0.5 285.0	173.5 0.0	3.5 2	2
2	2 0.6266666666666667	0.7222222222222222 0.9366666666666666	0.9694444444444444 0.06333333333333334	0.030555555555555555 188.0	130.0 3.0	3.0 281.0	174.5 1.0	1.5 2	2
