# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/298K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/298K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/298K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DAPC-DAPC
2.9555540775449374 	 1.3718721982654638	1.5836818792794736
3.4265602545011298 	 1.548009288141324	1.8785509663598057
3.545792146166942 	 1.6067890963688887	1.9390030497980537
3.616830718616007 	 1.6262378894565637	1.9905928291594435
3.7114571904304765 	 1.6586100671034694	2.052847123327007
3.7253100449878147 	 1.6677876658396915	2.057522379148123
3.753078050515119 	 1.706189520316022	2.046888530199097
3.775335274224675 	 1.6976610143766249	2.07767425984805
3.775632422704672 	 1.692324049817487	2.083308372887185
3.8045913315485675 	 1.7066535624646815	2.0979377690838863
3.8223329237540478 	 1.7078171103789384	2.1145158133751094
3.7426942740170324 	 1.6977318714323266	2.044962402584706
3.746402341028641 	 1.6898523617752113	2.05654997925343
3.7702963173765864 	 1.6871897469479402	2.0831065704286464
3.718223305907285 	 1.6760345160295067	2.042188789877778
3.72861425101794 	 1.6779641614376104	2.05065008958033
3.7479471463929097 	 1.6950749408020784	2.0528722055908313
3.7764973619607174 	 1.6933882266442366	2.083109135316481
3.782099138782929 	 1.7042504250353643	2.0778487137475645
3.7493337987877857 	 1.6914251675188532	2.0579086312689325
3.7805358326109477 	 1.7050112770115156	2.075524555599432
3.821437421476327 	 1.709942413221686	2.111495008254641
3.741529451387869 	 1.705168240225025	2.036361211162844
3.7903549225046422 	 1.7018095094551906	2.0885454130494514
3.793285754725833 	 1.6977602245653296	2.0955255301605034
3.8265788665530227 	 1.7056071236659354	2.1209717428870873
3.8124784276329056 	 1.70502858591707	2.1074498417158356
3.7402050396405335 	 1.7059732729979826	2.034231766642551
3.7659382589916546 	 1.6929466310967487	2.072991627894906
3.787624441294861 	 1.6910060073908868	2.0966184339039744
3.83289033012405 	 1.73678255445091	2.09610777567314
3.7602670784074403 	 1.7023284704439403	2.0579386079635
3.8021924585799196 	 1.708064080146734	2.0941283784331857
3.7713670629518443 	 1.688929276045978	2.0824377869058663
3.740888388379628 	 1.69166542934363	2.049222959035998
3.727362789520006 	 1.6800206537695974	2.0473421357504087
3.77358945571609 	 1.7124492602363555	2.0611401954797346
3.781229211778771 	 1.7065241777890385	2.0747050339897326
3.7124176804911757 	 1.6824693377418511	2.0299483427493246
3.7614478249363312 	 1.7055980822391172	2.055849742697214
3.7444291398266527 	 1.669200306593994	2.075228833232659
3.806126146755033 	 1.6978891653998693	2.1082369813551636
3.772366236756425 	 1.7042929031007479	2.0680733336556774
3.773406183945152 	 1.6951088481110077	2.0782973358341446
3.7520718599922027 	 1.684858532379385	2.0672133276128175
3.773474057815724 	 1.7043493512179602	2.069124706597764
3.7503082933261966 	 1.701138279872515	2.049170013453682
3.800700140123433 	 1.7097775530735706	2.090922587049862
3.757872582049771 	 1.6857333567154034	2.0721392253343676
3.785097891817974 	 1.6922411884865673	2.0928567033314067
3.764911809626378 	 1.7128190679587518	2.052092741667626
3.753490855954209 	 1.6983316487098739	2.055159207244335
3.7685020527662494 	 1.6998057021909765	2.068696350575273
3.803350949796018 	 1.6909002985376367	2.1124506512583814
3.7407232113324764 	 1.6985926854434577	2.0421305258890188
3.8099285599398938 	 1.6921373267084678	2.117791233231426
3.7874239873026765 	 1.6818116203328495	2.105612366969827
3.7197839542426028 	 1.6737366812011854	2.0460472730414176
3.7636418374451504 	 1.7025318080961291	2.061110029349021
3.772491853659348 	 1.6813019346158817	2.091189919043466
3.736003938851506 	 1.672049660480344	2.063954278371162
3.804598567758423 	 1.6872123134734678	2.117386254284955
3.7454718034698824 	 1.6802916869662199	2.0651801165036625
3.761211835603893 	 1.6724787505584846	2.0887330850454084
3.718515172639437 	 1.677759072328126	2.0407561003113113
3.6662594616804665 	 1.6821902377424802	1.9840692239379865
3.7437941113324515 	 1.6812871011562605	2.062507010176191
3.7614758703392135 	 1.7011935438790933	2.06028232646012
3.6991699681335475 	 1.6683471937439465	2.030822774389601
3.789336870677417 	 1.7119441415601637	2.0773927291172534
3.747084133235671 	 1.6897215902059974	2.0573625430296736
3.7696373380626103 	 1.695215208447096	2.074422129615514
3.7853364763164405 	 1.6967956806203017	2.088540795696139
3.8095825611498926 	 1.7134740337147885	2.096108527435104
3.783736633758614 	 1.6924246138155905	2.091312019943023
3.749328881733935 	 1.6858899702878478	2.063438911446087
3.7532757634728684 	 1.6718232928293468	2.0814524706435216
3.72212684595333 	 1.6821646164344857	2.0399622295188444
3.721704192359488 	 1.6927967405406434	2.0289074518188444
3.7529461272134723 	 1.7212316508543635	2.0317144763591086
3.7894289807147663 	 1.702338431429521	2.0870905492852456
3.7767683897251505 	 1.6942741044878333	2.082494285237317
3.7459269133313198 	 1.6832586782034746	2.062668235127845
3.7887582098036385 	 1.690220172908068	2.0985380368955706
3.809089714504043 	 1.7391041592841354	2.069985555219908
3.7667748228740177 	 1.6916074266712973	2.0751673962027204
3.771727636418151 	 1.7063181299843602	2.0654095064337907
3.7648865444014836 	 1.6998561450255087	2.065030399375975
3.7455760642335645 	 1.6835930910400458	2.0619829731935186
3.776530377624524 	 1.6917946289778893	2.0847357486466342
3.810509277292101 	 1.7340693643400567	2.0764399129520443
3.7471209509315777 	 1.6954299850962629	2.0516909658353146
3.8049044374660195 	 1.7032406410003775	2.101663796465642
3.804809191362207 	 1.7393229503989045	2.0654862409633026
3.7397737493864067 	 1.6889401387905159	2.0508336105958906
3.7456896894713263 	 1.6894962620497407	2.0561934274215856
3.6961562356297666 	 1.6513237560149945	2.0448324796147723
3.7464494757517794 	 1.664965615246588	2.0814838605051915
3.7980591172469365 	 1.706582203282995	2.0914769139639415
3.8102286990838286 	 1.719390073501736	2.0908386255820925
3.804058900929402 	 1.7027224762320583	2.101336424697344
3.768859395177753 	 1.7112405551058307	2.0576188400719224
3.7818853404315913 	 1.697935050100797	2.0839502903307943
3.791214391781817 	 1.7190868088521034	2.0721275829297134
3.86297991304078 	 1.703336400334377	2.159643512706403
3.750458274526622 	 1.6911267660291527	2.0593315084974693
3.773676576222926 	 1.7014284632579488	2.072248112964977
3.7158530947201465 	 1.6774541041137958	2.0383989906063507
3.7803250244337296 	 1.693289907846411	2.0870351165873187
3.8035569140139875 	 1.7008344405136169	2.102722473500371
3.771500590659448 	 1.6925463253097	2.078954265349748
3.7222375518487745 	 1.69969497041308	2.0225425814356948
3.825751007161493 	 1.6984833088290332	2.12726769833246
3.7334441784389645 	 1.6929949058658187	2.0404492725731456
3.7906767881885437 	 1.6944890738095126	2.096187714379031
3.7541475044612582 	 1.6663464113573805	2.0878010931038777
3.676694927363566 	 1.6729362544752346	2.003758672888331
3.769383001798706 	 1.717256479484925	2.052126522313781
3.794840085137457 	 1.699430211622757	2.0954098735146998
3.788419122083301 	 1.7101140150917336	2.0783051069915675
3.7550261804707707 	 1.6989732257959809	2.0560529546747897
3.7733263206283443 	 1.6972019023673777	2.076124418260967
3.7994758828646216 	 1.7048241718411223	2.0946517110234995
3.751897836850096 	 1.682665571892651	2.069232264957445
3.7985590946956447 	 1.712699021439994	2.0858600732556507
3.7974219225996664 	 1.7141251692564512	2.083296753343215
3.802966518773566 	 1.6826970299219886	2.1202694888515774
3.805715213067606 	 1.7260337091091023	2.0796815039585037
3.754296634003218 	 1.691339114756972	2.062957519246246
3.7269328086002735 	 1.6679880315400857	2.058944777060188
3.7311949493872723 	 1.6925727593138165	2.038622190073456
3.764448164944218 	 1.7087173835444334	2.055730781399785
3.7627532565049 	 1.6817123270796583	2.0810409294252414
3.787486542400932 	 1.7052588308188392	2.082227711582093
3.798377687657889 	 1.6858518216802976	2.1125258659775916
3.7440477233409544 	 1.686342638787592	2.0577050845533624
3.7953461235424952 	 1.7279048619313104	2.067441261611185
3.8145897589913282 	 1.708769448329769	2.105820310661559
3.73864967103658 	 1.6877227322424466	2.0509269387941336
3.7469036800604063 	 1.6948311342533944	2.052072545807012
3.740956964499667 	 1.6707832885994414	2.0701736759002256
3.7578424070554717 	 1.6847084478086907	2.073133959246781
3.795944381754765 	 1.687228545181412	2.108715836573353
3.7697715510425045 	 1.7104540801387669	2.0593174709037374
3.6857460980984222 	 1.6526389363753986	2.0331071617230236
3.775546853290092 	 1.6960391977662113	2.079507655523881
3.8022743297756483 	 1.716993109693055	2.085281220082593
3.67985120457273 	 1.6558602385498777	2.0239909660228523
3.8154838172497625 	 1.7307379648807528	2.08474585236901
3.7999028016610907 	 1.7118247017756838	2.088078099885407
3.7797190442021047 	 1.6934411567181615	2.086277887483943
3.8014663805037032 	 1.7064856160219835	2.0949807644817198
3.7743554891988844 	 1.6933592233884367	2.0809962658104477
3.75410398255449 	 1.6657872963671043	2.088316686187386
3.7070895656150142 	 1.6641821609933276	2.042907404621687
3.769100796522368 	 1.6913183287775744	2.0777824677447936
3.7916066173765564 	 1.7309729696445415	2.060633647732015
3.741711457811706 	 1.685896493003288	2.055814964808418
3.754716871535531 	 1.679986362669923	2.074730508865608
3.738034491883382 	 1.696420504820105	2.041613987063277
3.7933146982008483 	 1.6953992992773599	2.0979153989234884
3.772214671447963 	 1.6897312716548294	2.0824833997931336
3.7484451146262185 	 1.6652730259540487	2.08317208867217
3.798616094917133 	 1.6905624318400996	2.1080536630770332
3.801896175305739 	 1.729527107496797	2.072369067808942
3.73656753545024 	 1.674411734198482	2.062155801251758
3.7799607557718207 	 1.6985867407103044	2.0813740150615163
3.7972083062932724 	 1.7174847418049115	2.079723564488361
3.732036689939953 	 1.7064166922744228	2.0256199976655305
3.7782955909469997 	 1.6763076873246372	2.1019879036223625
3.8230123612072986 	 1.7287959090490155	2.094216452158283
3.752699432496069 	 1.6896440385521247	2.0630553939439444
3.783556819199454 	 1.6811407530313218	2.102416066168132
3.7494651252763394 	 1.6662014146107058	2.0832637106656335
3.716449631066628 	 1.674021218871994	2.042428412194634
3.730790903488232 	 1.6998558499886305	2.0309350534996016
3.7442924470994305 	 1.6847185908245672	2.0595738562748633
3.7051670920990536 	 1.6783299201501176	2.026837171948936
3.7302490231753107 	 1.6936048615869121	2.0366441615883986
3.709076357083854 	 1.6592247985318385	2.0498515585520156
3.7124275868774226 	 1.6810768967438183	2.0313506901336043
3.7727569579933813 	 1.6958335218195537	2.0769234361738276
3.7937902927017904 	 1.708255504110494	2.0855347885912963
3.780926242151649 	 1.6566654444375113	2.124260797714138
3.8045987199259126 	 1.6985065945607576	2.106092125365155
3.7994193646927137 	 1.694818112853917	2.1046012518387966
3.741812301559732 	 1.6598716900455854	2.0819406115141468
