# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/323K/3DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/323K/fixed_3DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/323K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC
2.4539191578957444 	 1.1839672061389084	1.2699519517568363
2.5053262391138484 	 1.201868069431847	1.3034581696820013
2.56199684363409 	 1.2162107677789882	1.3457860758551017
2.6573532506409476 	 1.2455455613039945	1.4118076893369529
2.674685737309199 	 1.262481138481537	1.4122045988276617
2.615083513771686 	 1.2322025665717673	1.3828809471999188
2.6209189645131534 	 1.234677764988922	1.3862411995242312
2.639121027940911 	 1.2437360492931195	1.3953849786477919
2.7038682764018533 	 1.2598725600803373	1.443995716321516
2.6494584189034898 	 1.23679466080623	1.4126637580972599
2.6484829293016445 	 1.2428059038593866	1.405677025442258
2.7251831953747034 	 1.2746966066801673	1.4504865886945364
2.6359432939696 	 1.2395882085704915	1.3963550853991085
2.7267058215889213 	 1.2914755723446563	1.4352302492442648
2.6964966220234525 	 1.2508384528825158	1.4456581691409367
2.7799746956800475 	 1.280160495609763	1.4998142000702845
2.722731493582576 	 1.262301663699595	1.4604298298829814
2.6776084221028595 	 1.2525738888172508	1.4250345332856087
2.752913187541667 	 1.2812536856748857	1.4716595018667813
2.6962137946925293 	 1.2545980882057024	1.441615706486827
2.772047648279836 	 1.2949804340259368	1.4770672142538994
2.744717018255823 	 1.269107744036877	1.4756092742189462
2.7335031544481057 	 1.2664863223376548	1.4670168321104509
2.610683936670086 	 1.2284273055124504	1.3822566311576354
2.6189686296982373 	 1.2316729682664844	1.3872956614317529
2.6428223133240616 	 1.2393222417951835	1.4035000715288781
2.610436254479259 	 1.2224988594108401	1.3879373950684188
2.6331414580147463 	 1.2306768843503866	1.4024645736643597
2.710314710456071 	 1.260372268477079	1.4499424419789921
2.6780168777558164 	 1.2561359175844409	1.4218809601713756
2.7520327682474566 	 1.2853643778072468	1.4666683904402098
2.761102975869266 	 1.2774067887513714	1.4836961871178946
2.736282005072448 	 1.2714832526336468	1.464798752438801
2.672964308420198 	 1.2445169804783043	1.4284473279418939
2.720781598180479 	 1.2705200582927927	1.4502615398876864
2.636597291720425 	 1.250441746379201	1.3861555453412238
2.6544305022085233 	 1.254132985945199	1.4002975162633242
2.6821667384527044 	 1.2429072549458047	1.4392594835068997
2.6969731213061476 	 1.2459366682623498	1.4510364530437978
2.6343345485818297 	 1.244687421485605	1.3896471270962247
2.6677375099400575 	 1.238804667041106	1.4289328428989516
2.7191678974620177 	 1.259400578348313	1.4597673191137046
2.643615235739864 	 1.2273808883633106	1.4162343473765535
2.742699121538775 	 1.283079056025052	1.459620065513723
2.7451836874391216 	 1.279503567839976	1.4656801195991456
2.769952151898573 	 1.2897265437451255	1.4802256081534475
2.7391472012719573 	 1.2891123721387143	1.450034829133243
2.719403876322239 	 1.2512764653114223	1.4681274110108167
2.7813622601102406 	 1.2703468484353613	1.5110154116748793
2.783969290237726 	 1.2877337440342915	1.496235546203435
2.7067971573604472 	 1.2626022703746584	1.4441948869857886
2.6558300661088587 	 1.2443613021833015	1.4114687639255574
2.6739604930331744 	 1.2531962864010562	1.420764206632118
2.7539322803140616 	 1.2717190058205976	1.4822132744934637
2.6993320963870864 	 1.2595219008784084	1.439810195508678
2.6975606167756423 	 1.2461292021774402	1.451431414598202
2.6807287533911515 	 1.2570511859689097	1.4236775674222417
2.7172135245026485 	 1.2659166391824235	1.4512968853202253
2.7729844754727857 	 1.2992453452836472	1.4737391301891387
2.7278122936389453 	 1.2689432919359067	1.4588690017030388
2.689261651037075 	 1.2741683971167217	1.4150932539203531
2.676768859122755 	 1.2487653594303014	1.428003499692454
2.7556517136681657 	 1.2848225909180946	1.4708291227500714
2.7139507454200595 	 1.2675052316075293	1.4464455138125305
2.736516860072346 	 1.2637215471089736	1.4727953129633726
2.687917947345775 	 1.2576759911835507	1.4302419561622242
2.6733301291202833 	 1.2425555943708433	1.4307745347494398
2.70359287026925 	 1.2572732612609328	1.4463196090083175
2.650110189081726 	 1.245145720797066	1.40496446828466
2.636453009255748 	 1.238755682544351	1.397697326711397
2.6337767419294096 	 1.2526321920074088	1.3811445499220008
2.677917464148285 	 1.2546276949131436	1.4232897692351414
2.7005787749869676 	 1.248132712171111	1.4524460628158566
2.696869074384179 	 1.256225372286809	1.4406437020973701
2.702249723169489 	 1.2746538534676413	1.4275958697018474
2.7018335184559263 	 1.2698960207771366	1.4319374976787898
