# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/323K/3DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/323K/fixed_3DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/323K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DIPC-DIPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
26	22 0.20772946859903382	0.21481481481481482 0.5615942028985508	0.6037037037037037 0.4384057971014493	0.3962962962962963 6.615384615384615	5.2727272727272725 6.457416267523026	4.2445881927013644 17.884615384615383	14.818181818181818 11.80719116952078	7.946619427818254 0.38027253168285996	0.39921118142895545
17	16 0.40217391304347827	0.43148148148148147 0.8285024154589372	0.7851851851851852 0.17149758454106281	0.21481481481481482 19.58823529411765	14.5625 21.05471534032896	17.233574607434175 40.35294117647059	26.5 37.731156070392345	25.283393759541063 0.021126945970261827	0.27093687666155297
14	13 0.45652173913043476	0.4740740740740741 0.8417874396135265	0.8074074074074075 0.15821256038647344	0.1925925925925926 27.0	19.692307692307693 44.786796523720504	28.458835630499486 49.785714285714285	33.53846153846154 72.04678893551306	41.40162647235266 -0.01127245127444673	0.1064310460524868
13	11 0.4830917874396135	0.48333333333333334 0.8369565217391305	0.7759259259259259 0.16304347826086957	0.22407407407407406 30.76923076923077	23.727272727272727 30.385102235632225	32.98785150790269 53.30769230769231	38.09090909090909 46.05245272910948	46.58024268146811 0.16511616347671915	0.09951723699736148
15	11 0.47101449275362317	0.512962962962963 0.8466183574879227	0.8425925925925926 0.15338164251207728	0.1574074074074074 26.0	25.181818181818183 46.05938196140572	27.84639092599444 46.733333333333334	41.36363636363637 72.34221143672312	39.87314595808865 0.056918883201251005	0.22305544589503906
10	13 0.4311594202898551	0.48333333333333334 0.7910628019323671	0.8240740740740741 0.20893719806763286	0.17592592592592593 35.7	20.076923076923077 59.61551811399444	21.463606186578815 65.5	34.23076923076923 100.08121701897915	29.202618023189018 -0.09886283814341204	0.2647224976035469
13	14 0.46256038647342995	0.4777777777777778 0.8152173913043478	0.8240740740740741 0.18478260869565216	0.17592592592592593 29.46153846153846	18.428571428571427 32.965285667981064	18.707196039852402 51.92307692307692	31.785714285714285 50.78985595033345	26.84393672275939 0.08837556371697726	0.26272564665047077
14	8 0.47946859903381644	0.49074074074074076 0.8429951690821256	0.7777777777777778 0.1570048309178744	0.2222222222222222 28.357142857142858	33.125 38.507155444256895	29.22942652533573 49.857142857142854	52.5 58.97803119183706	40.162171256046406 0.010089932068762296	0.2813400883837411
12	11 0.49033816425120774	0.5351851851851852 0.8333333333333334	0.8092592592592592 0.16666666666666666	0.19074074074074074 33.833333333333336	26.272727272727273 43.29710023649262	25.658919799735457 57.5	39.72727272727273 63.88987921937767	33.07866906493425 0.1058355895285849	0.2120781367454448
16	11 0.44082125603864736	0.5444444444444444 0.8248792270531401	0.8629629629629629 0.1751207729468599	0.13703703703703704 22.8125	26.727272727272727 39.04199461797514	15.22611935930497 42.6875	42.36363636363637 59.2628875751933	21.541810201950522 0.09316431052895177	0.22784542370775906
