# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/segregationIndex.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/323K/3DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/323K/fixed_3DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/323K/avgRcutoff.dat
# segregationIndex	DPPC	DIPC	CHOL
1.0017316434611736 	 0.4438122332859175	0.3111980986998462	0.24672131147540985
1.0455264553447057 	 0.4525754110857018	0.33167415321112054	0.26127689104788343
1.0710501055213513 	 0.4568593615185505	0.3513613403966983	0.26282940360610263
1.1153422882377604 	 0.4647750566404143	0.37714863498483314	0.27341859661251294
1.1196128842764663 	 0.46928327645051193	0.37683708076874767	0.27349252705720667
1.0930620067053223 	 0.4603602631862798	0.36443003242703914	0.26827171109200343
1.097664159406043 	 0.4621983914209115	0.3661622426196973	0.2693035253654342
1.0964802658337276 	 0.46084627745045526	0.36818409204602304	0.26744989633724947
1.1207605668414566 	 0.46744750448454153	0.3867595818815331	0.266553480475382
1.1009596295093553 	 0.4632550155562708	0.3727766798418972	0.26492793411118737
1.1021104139681288 	 0.4649951155975252	0.3688013954647396	0.26831390290586393
1.1327565648843003 	 0.4755865567533291	0.38906152889993784	0.2681084792310333
1.1015847214274586 	 0.46106448528630617	0.3697645600991326	0.27075567604201967
1.134508061137258 	 0.48284598332101764	0.38410924891371817	0.26755282890252213
1.1156619267362238 	 0.4620099334249181	0.3926489226869455	0.2610030706243603
1.1551539029437166 	 0.47921041579168416	0.40613405886717785	0.26980942828485455
1.1312416460410357 	 0.47029756149962404	0.3917265733383781	0.26921751120303344
1.1204265437940726 	 0.4703407656710139	0.3806609547123623	0.2694248234106963
1.1438704720092405 	 0.47665638625970436	0.397277539702546	0.26993654604699024
1.1303808257608157 	 0.47085492227979275	0.38442273979464064	0.2751031636863824
1.1622102240568393 	 0.4813444667582708	0.4013141268637857	0.2795516304347826
1.1541231715966618 	 0.47142402714452336	0.40192600101368475	0.2807731434384537
1.1404882540531165 	 0.4739772970657528	0.3957205789804909	0.27079037800687283
1.0990248562883358 	 0.4594213890995774	0.3639090227443139	0.27569444444444446
1.1051685222639183 	 0.45732620320855616	0.36888331242158096	0.27895900663378126
1.1086075376675257 	 0.46185256823554693	0.37721968543886353	0.2695352839931153
1.0887985180740083 	 0.45561428109157587	0.36522172396611857	0.2679625130163138
1.091653233350796 	 0.4631921824104234	0.36616596897315934	0.26229508196721313
1.112442800135548 	 0.4690781796966161	0.3869365453868124	0.2564280750521195
1.1274301810192333 	 0.46291369586038095	0.3829895594601477	0.28152692569870486
1.142997428001558 	 0.47641259408459663	0.39923615531508594	0.26734867860187556
1.143369591682736 	 0.4795546992078784	0.4002006018054162	0.26361429066944153
1.1352802163372766 	 0.4745905969360803	0.3945730644759771	0.2661165549252192
1.1091743918804 	 0.4691836076153598	0.375781345753156	0.2642094385118843
1.1386265311628676 	 0.4760179066297165	0.39146264908976774	0.27114597544338337
1.1004097243649056 	 0.46574172892209176	0.3676323676323676	0.2670356278104462
1.0969289375683422 	 0.4685494223363286	0.3727795846885164	0.2555999305434971
1.1159010631039241 	 0.46677367576243983	0.38223318938926587	0.2668941979522184
1.1319849993874724 	 0.4669359982989581	0.3916677061244855	0.2733812949640288
1.1007507780180688 	 0.46098235169041035	0.36958155850663993	0.27018686782101836
1.1114786584387195 	 0.46102497846683893	0.3805932629462041	0.26986041702567637
1.124486276401466 	 0.47002449153444786	0.3900074571215511	0.264454327745467
1.1084794654916064 	 0.4610585197934596	0.37422858553443594	0.2731923601637108
1.135001298774113 	 0.4777319369512324	0.39348370927318294	0.2637856525496975
1.1516015584343051 	 0.4744968586944947	0.39574360273625536	0.2813610970035551
1.1505060342427393 	 0.47970401691331926	0.40544321505786596	0.26535880227155395
1.1350374416819502 	 0.4819483016449477	0.3891402714932127	0.26394886854378996
1.139229787551691 	 0.4633336901830639	0.39862104187946884	0.27727505548915826
1.161791158404681 	 0.4742268041237113	0.411772041401671	0.27579231287929873
1.1556003282602636 	 0.47840252233315816	0.4071285140562249	0.2700692918708805
1.1236233614159916 	 0.4715896999361566	0.3858208955223881	0.2662127659574468
1.104698651266499 	 0.4644855789926819	0.3766364551863041	0.26357661708751295
1.1176328376397824 	 0.46507177033492825	0.38471305231081765	0.2678480149940365
1.1577027184732023 	 0.4758372191606613	0.403974342849956	0.27789115646258505
1.1241891990261212 	 0.4662104362703165	0.3862715298885512	0.27170723286725357
1.1271161441614852 	 0.46665950821432406	0.38733798604187436	0.2731186499052867
1.1156775373335028 	 0.4671240105540897	0.3812250996015936	0.2673284271778196
1.1291218279422193 	 0.4755756401979772	0.38687952107757545	0.26666666666666666
1.1484590930280394 	 0.4823077721282557	0.3977764051883879	0.2683749157113958
1.1431173080312158 	 0.47253930648287745	0.395292311628502	0.27528568991983626
1.1239730939614823 	 0.47867600254614895	0.37580088713652043	0.269496204278813
1.1247297092042594 	 0.4704106931119974	0.37952031813098047	0.2747986979612815
1.1448474675879878 	 0.47952471886272013	0.3940261356565028	0.27129661306876496
1.1287825816542674 	 0.47254964426038015	0.3902500314109813	0.26598290598290597
1.1430456449423154 	 0.47352223283455375	0.39485403265710045	0.2746693794506612
1.12404734442488 	 0.47052472468149426	0.38156403475632794	0.2719585849870578
1.1058739958381958 	 0.4651709401709402	0.37716390423572743	0.2635391514315281
1.1373642150715406 	 0.46906444016270604	0.38755020080321284	0.2807495741056218
1.102079440649586 	 0.4656095993143347	0.3714179382210644	0.26505190311418686
1.0963365789380466 	 0.46537216828478967	0.367457962413452	0.2635064482398048
1.104947196625034 	 0.46963824289405687	0.36377208260761384	0.2715368711233632
