# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:47:16 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_POPC_CHOL/450K/multi_west/clusbydppc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.862355791032314304e-03 4.533109571951326444e+01 3.866682630387123787e-01 1.656396216724407955e+00
5.587067373096943346e-03 0.000000000000000000e+00 inf -inf
9.311778955161571086e-03 0.000000000000000000e+00 inf -inf
1.303649053722620056e-02 6.673045862649308901e+01 0.000000000000000000e+00 1.824324109689235751e+00
1.676120211929083004e-02 4.510623794680995502e+00 2.694226042133441190e+00 6.542366065906445316e-01
2.048591370135545778e-02 8.289107875663098923e+00 2.085719150919633780e+00 9.185077916449033708e-01
2.421062528342008552e-02 2.759175522945525927e+00 3.185729588228245479e+00 4.407793286857903947e-01
2.793533686548471673e-02 4.786510639888745544e+01 3.322747284688412073e-01 1.680019028639316847e+00
3.166004844754934100e-02 1.330108788170502976e+01 1.612815672260520472e+00 1.123887162899408487e+00
3.538476002961397221e-02 6.995192372263155711e+00 2.255438390625047695e+00 8.447996623680268380e-01
3.910947161167860342e-02 4.664707745313938503e+00 2.660636315801830243e+00 6.688244393851032754e-01
4.283418319374322769e-02 2.353114435723758646e+01 1.042336664236642729e+00 1.371643048125819497e+00
4.655889477580785890e-02 9.229600047683023334e+00 1.978245783962810922e+00 9.651828818658148013e-01
5.028360635787249011e-02 8.190924096005629096e+00 2.097634776025049330e+00 9.133329014131935653e-01
5.400831793993711438e-02 1.558379675132456343e+00 3.757014888076782633e+00 1.926732753691261235e-01
5.773302952200173865e-02 8.526778324671386855e+00 2.057449897210206657e+00 9.307849725384306216e-01
6.145774110406636986e-02 4.379072336610436267e+00 2.723824593097925906e+00 6.413821192344365540e-01
6.518245268613100107e-02 3.189162918216339015e+00 3.040903025480993449e+00 5.036767057199370567e-01
6.890716426819562535e-02 1.066134475865871289e+00 4.136622032004670046e+00 2.781198747019101788e-02
7.263187585026026349e-02 2.787978248319793906e+00 3.175344808786131345e+00 4.452893810932829211e-01
