# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:47:26 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_POPC_CHOL/450K/multi_west/clusbydxpc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
2.914270913600921532e-03 6.576159177518946519e-01 3.150861401621105617e+00 -1.820276831381000548e-01
8.742812740802765464e-03 0.000000000000000000e+00 inf -inf
1.457135456800460853e-02 3.095389293377119433e+00 1.601813492306383147e+00 4.907152760810526981e-01
2.039989639520645159e-02 9.020419450759673552e-01 2.834821429614268418e+00 -4.477326723467264791e-02
2.622843822240829292e-02 1.834672935770042534e-01 4.427446035926200452e+00 -7.364413454992837504e-01
3.205698004961013425e-02 8.557120484701897567e+00 5.849634303279711567e-01 9.323276469212565809e-01
3.788552187681198252e-02 3.537545880526869357e+00 1.468293939269577519e+00 5.487020811911259566e-01
4.371406370401382385e-02 1.090474019995566302e+01 3.425295964833159346e-01 1.037615323186640293e+00
4.954260553121566518e-02 9.018930535465209175e+00 5.324014107829819764e-01 9.551550419673363601e-01
5.537114735841750651e-02 3.588486942234077048e+00 1.453996522814788417e+00 5.549113702629135947e-01
6.119968918561934784e-02 1.535939243486003569e+01 0.000000000000000000e+00 1.186374036827891665e+00
6.702823101282119611e-02 1.191622949938790299e+01 2.538258774821402497e-01 1.076138858873147530e+00
7.285677284002303744e-02 1.350241567806241250e+01 1.288585633626486704e-01 1.130411473813512924e+00
7.868531466722489265e-02 1.369279120208054223e+01 1.148576671964960383e-01 1.136491985760173407e+00
8.451385649442672010e-02 6.764455251842781180e+00 8.200454380219857065e-01 8.302328281850083203e-01
9.034239832162857531e-02 1.295807470018231200e+01 1.700080491113387104e-01 1.112540479219700451e+00
9.617094014883040276e-02 1.061666615025773197e+01 3.693021272063550242e-01 1.025988160827039142e+00
1.019994819760322580e-01 8.981375737363503475e+00 5.365741011830715834e-01 9.533428655518867423e-01
1.078280238032340854e-01 8.373640050317181505e+00 6.066384894410150608e-01 9.229142883535348396e-01
1.136565656304359406e-01 4.703311139759371429e+00 1.183460413420017066e+00 6.724037097286372777e-01
1.194851074576377820e-01 5.971195016467022221e+00 9.447800942794730705e-01 7.760612552702826905e-01
1.253136492848396233e-01 4.710950677735713299e+00 1.181837441847451098e+00 6.731085573268885680e-01
1.311421911120414507e-01 3.701114147397771337e+00 1.423093276674381791e+00 5.683324795345900959e-01
1.369707329392433337e-01 2.679100707061925490e+00 1.746245990770622925e+00 4.279890389905334214e-01
1.427992747664451612e-01 1.564545235488342456e+00 2.284131974503266438e+00 1.943881243623440114e-01
1.486278165936469886e-01 1.688723998776214374e+00 2.207753958468962274e+00 2.275586752647605349e-01
1.544563584208488438e-01 1.230374368354978820e+00 2.524408684323986574e+00 9.003727515733647713e-02
1.602849002480506990e-01 9.111526608774569436e-01 2.824771992618801075e+00 -4.040885220130676497e-02
1.661134420752525265e-01 6.431433269632544913e-01 3.173114847979052744e+00 -1.916922320946866376e-01
1.719419839024543539e-01 3.181226600202792798e-01 3.877045419154942607e+00 -4.974053947993797298e-01
1.777705257296562091e-01 2.237236371231934862e-01 4.229070923597011422e+00 -6.502881288677789806e-01
1.835990675568580643e-01 2.462462937746315861e-01 4.133150221619668052e+00 -6.086302972987325255e-01
1.894276093840598918e-01 1.460710505539168647e-01 4.655389299933860414e+00 -8.354358472448263351e-01
1.952561512112617470e-01 1.132639924318377123e-01 4.909761140684159031e+00 -9.459081340342534450e-01
2.010846930384636022e-01 3.982618588961207157e-02 5.954957818027500238e+00 -1.399831283508080615e+00
2.069132348656654297e-01 3.570976382212762840e-02 6.064058303086802937e+00 -1.447213022142303851e+00
2.127417766928672571e-01 1.575081299782288280e-02 6.882590468048388033e+00 -1.802697024645442347e+00
2.185703185200691123e-01 3.690127414774656538e-03 8.333821463691682752e+00 -2.432958638020287445e+00
2.243988603472709675e-01 4.442926294618392002e-03 8.148169216183358543e+00 -2.352330891374485589e+00
2.302274021744727950e-01 0.000000000000000000e+00 inf -inf
2.360559440016746224e-01 1.147976343953974836e-07 1.871182213150019891e+01 -6.940067061237788160e+00
2.418844858288765054e-01 7.288549987813872436e-03 7.653177828938654947e+00 -2.137358863304474887e+00
2.477130276560783328e-01 0.000000000000000000e+00 inf -inf
2.535415694832801603e-01 4.595882396186085159e-04 1.041690677252932851e+01 -3.337631092982208170e+00
2.593701113104820433e-01 7.163895181797229816e-04 9.973013691039746220e+00 -3.144850777136251718e+00
2.651986531376838707e-01 1.962264524646381320e-04 1.126796836785723244e+01 -3.707242447592895118e+00
2.710271949648856982e-01 0.000000000000000000e+00 inf -inf
2.768557367920875256e-01 0.000000000000000000e+00 inf -inf
2.826842786192894086e-01 0.000000000000000000e+00 inf -inf
2.885128204464912360e-01 0.000000000000000000e+00 inf -inf
2.943413622736930635e-01 0.000000000000000000e+00 inf -inf
3.001699041008949465e-01 0.000000000000000000e+00 inf -inf
3.059984459280967739e-01 0.000000000000000000e+00 inf -inf
3.118269877552986014e-01 0.000000000000000000e+00 inf -inf
