# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:47:44 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_POPC_CHOL/450K/multi_west/corebydppc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
4.842108275741338424e-04 1.743509881176509566e+02 4.325611610556405751e-01 2.241424413041661179e+00
1.452632482722401473e-03 0.000000000000000000e+00 inf -inf
2.421054137870669049e-03 2.687096964769327769e+02 0.000000000000000000e+00 2.429283338373789736e+00
3.389475793018936842e-03 0.000000000000000000e+00 inf -inf
4.357897448167204202e-03 2.387260316139133920e+02 1.183150184228995982e-01 2.377899778746442649e+00
5.326319103315471995e-03 0.000000000000000000e+00 inf -inf
6.294740758463739788e-03 1.651329524774236006e+02 4.868806795677231847e-01 2.217833745892222375e+00
7.263162413612007581e-03 0.000000000000000000e+00 inf -inf
8.231584068760275374e-03 9.514885453520909664e+01 1.038189046444535357e+00 1.978403564330529329e+00
9.200005723908541433e-03 0.000000000000000000e+00 inf -inf
1.016842737905681096e-02 4.797488438097693120e+01 1.722953969692286869e+00 1.681013936763127159e+00
1.113684903420507702e-02 0.000000000000000000e+00 inf -inf
1.210527068935334655e-02 2.397869705185962275e+01 2.416465788259954728e+00 1.379825580824499687e+00
1.307369234450161261e-02 0.000000000000000000e+00 inf -inf
1.404211399964988213e-02 0.000000000000000000e+00 inf -inf
1.501053565479814819e-02 1.075478307618189255e+01 3.218281008660638598e+00 1.031601655098443038e+00
1.597895730994641772e-02 0.000000000000000000e+00 inf -inf
1.694737896509468378e-02 4.195509671403955920e+00 4.159616774087899316e+00 6.227847265552096667e-01
1.791580062024294984e-02 0.000000000000000000e+00 inf -inf
1.888422227539121936e-02 2.317408251948635201e+00 4.753182173158776891e+00 3.650025490900260516e-01
