# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSystem.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/450K/2DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/450K/fixed_2DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/450K/avgRcutoff_NO_CHOL.dat
# System consisting of species :	 DPPC	DAPC
# Cluster-count	Core lipid to total lipid	        Cluster lipids to total lipids	        Outlier lipids to total lipids	        Silhouette Coefficent for lipid species
28 0.434375 0.81875 0.18125 0.18826040248715264	0.41711764186591155
16 0.4479166666666667 0.7854166666666667 0.21458333333333332 0.08810344089330957	0.2481312948012409
24 0.37916666666666665 0.75 0.25 0.06531392472178627	0.3843560179280224
32 0.30833333333333335 0.6916666666666667 0.30833333333333335 0.2949499652277638	0.39273439469103233
25 0.35208333333333336 0.69375 0.30625 0.20601920795361364	0.3119153583604432
25 0.2916666666666667 0.6479166666666667 0.35208333333333336 0.16922927399524687	0.46093687899406477
24 0.38229166666666664 0.7447916666666666 0.2552083333333333 0.21702220069873282	0.16575170452563176
26 0.340625 0.6989583333333333 0.30104166666666665 0.26694442951678143	0.31743176649862925
34 0.3302083333333333 0.7385416666666667 0.26145833333333335 0.20288265948276735	0.32431602742127164
32 0.346875 0.7520833333333333 0.24791666666666667 0.28400635089720266	0.4500614799302853
31 0.384375 0.7833333333333333 0.21666666666666667 0.17521252803097118	0.2843401042688913
28 0.3302083333333333 0.715625 0.284375 0.16815675362160393	0.29972501144453617
24 0.403125 0.7822916666666667 0.21770833333333334 0.2836958940722461	0.28942818928397185
24 0.3125 0.6875 0.3125 0.2978671600302608	0.29398104774303807
26 0.32708333333333334 0.6583333333333333 0.3416666666666667 0.2799216625733634	0.4367608382841762
29 0.35625 0.728125 0.271875 0.2105486965781986	0.45969796120224776
29 0.3645833333333333 0.75 0.25 0.11167716282615014	0.3593669709186178
23 0.38333333333333336 0.7552083333333334 0.24479166666666666 0.044106996161007925	0.32634198430803407
19 0.38958333333333334 0.7395833333333334 0.2604166666666667 0.09313839777664724	0.3440828921262144
30 0.340625 0.7239583333333334 0.2760416666666667 0.09393799260772172	0.4253019386759064
29 0.315625 0.6677083333333333 0.33229166666666665 0.3302835807389443	0.37959643043442076
33 0.3125 0.6989583333333333 0.30104166666666665 0.20026308373801643	0.5152453929096799
23 0.384375 0.740625 0.259375 0.12491321209513648	0.37185517148252395
20 0.39166666666666666 0.7489583333333333 0.25104166666666666 0.14960892995834146	0.21722527185789925
26 0.36770833333333336 0.7291666666666666 0.2708333333333333 0.0313913093699336	0.43898283160671586
23 0.35208333333333336 0.6895833333333333 0.3104166666666667 0.16165467538352557	0.3189431214842344
32 0.3416666666666667 0.7145833333333333 0.28541666666666665 0.3010899853575127	0.4531411163900345
22 0.35833333333333334 0.725 0.275 -0.011546154070743617	0.45656101596903
28 0.33645833333333336 0.6958333333333333 0.30416666666666664 0.17180197116768403	0.3108575511592297
24 0.346875 0.7020833333333333 0.29791666666666666 0.18746869527326862	0.3211869904232147
19 0.3645833333333333 0.6989583333333333 0.30104166666666665 0.004767517250159594	0.2787538466086487
19 0.37083333333333335 0.71875 0.28125 0.030196910848315356	0.251410777555376
26 0.4041666666666667 0.759375 0.240625 0.08005246455246574	0.313007652786264
24 0.38229166666666664 0.765625 0.234375 0.18336636148183105	0.3830992090217336
26 0.31875 0.65625 0.34375 0.2031611735276804	0.41389154151267127
26 0.35520833333333335 0.7 0.3 0.1825559736368676	0.42492686677345626
24 0.33958333333333335 0.7114583333333333 0.28854166666666664 0.26559191540891836	0.42202630227312377
29 0.38958333333333334 0.7677083333333333 0.23229166666666667 0.1586248124107324	0.23650856780363247
17 0.4239583333333333 0.765625 0.234375 0.12366264077741398	0.3496911745789655
25 0.33125 0.6677083333333333 0.33229166666666665 0.3346623880743153	0.39466183674626404
23 0.33958333333333335 0.6791666666666667 0.32083333333333336 0.03423888661891059	0.25865733764917664
28 0.3260416666666667 0.6770833333333334 0.3229166666666667 0.15119378345055162	0.35765749165851074
19 0.40625 0.753125 0.246875 -0.03505439902332986	0.3021493679758436
31 0.3125 0.7083333333333334 0.2916666666666667 0.3394553905445059	0.4089464923877239
23 0.35 0.7072916666666667 0.29270833333333335 0.16738097433573745	0.3739050596633393
26 0.38333333333333336 0.7666666666666667 0.23333333333333334 0.22393349770633603	0.34877362020219294
25 0.35208333333333336 0.7229166666666667 0.27708333333333335 -0.02696274964045016	0.4109437670390872
25 0.340625 0.7 0.3 -0.08836563603940982	0.39538484584878775
22 0.41458333333333336 0.7458333333333333 0.25416666666666665 0.13173588478462975	0.27570583045975655
27 0.3802083333333333 0.7760416666666666 0.22395833333333334 0.046936172767011605	0.20412703299004104
23 0.37916666666666665 0.7604166666666666 0.23958333333333334 0.15969310267067113	0.3802529934589454
19 0.3697916666666667 0.7 0.3 0.24419322163918267	0.2134545586027321
21 0.434375 0.7927083333333333 0.20729166666666668 0.2453825000382223	0.3759842173417349
22 0.39479166666666665 0.7520833333333333 0.24791666666666667 0.15526293591882767	0.35129074671759075
22 0.38958333333333334 0.7260416666666667 0.27395833333333336 -0.015752283187417067	0.2801957967992113
23 0.32083333333333336 0.6291666666666667 0.37083333333333335 0.24070686761754942	0.4200214932024903
31 0.34791666666666665 0.7489583333333333 0.25104166666666666 0.2348354132553919	0.2949544426817826
21 0.37916666666666665 0.7125 0.2875 0.21413658545724518	0.18782993718867813
24 0.38125 0.7166666666666667 0.2833333333333333 0.10988790476682586	0.4104822029563298
26 0.3489583333333333 0.6854166666666667 0.3145833333333333 0.1311094477291094	0.25750624354247603
17 0.3885416666666667 0.6958333333333333 0.30416666666666664 0.22178616998235368	0.09442314540515666
25 0.35520833333333335 0.709375 0.290625 0.14768650738064712	0.3938737696965629
21 0.371875 0.7427083333333333 0.25729166666666664 -0.00024136248149432058	0.2561238131953132
28 0.28958333333333336 0.6489583333333333 0.35104166666666664 0.22126489956106996	0.35982515040548124
38 0.309375 0.7135416666666666 0.2864583333333333 0.31640077306973174	0.49446191142669227
21 0.36875 0.715625 0.284375 -0.04293097819579833	0.4411009472895171
34 0.3 0.6520833333333333 0.34791666666666665 0.26027240695569076	0.48854071966582113
35 0.259375 0.6291666666666667 0.37083333333333335 0.34765860909988133	0.45549960016776075
29 0.365625 0.7010416666666667 0.2989583333333333 0.21864753459745695	0.36387370648998557
26 0.41770833333333335 0.7614583333333333 0.23854166666666668 0.19195487090450655	0.34534088809600094
23 0.3802083333333333 0.7354166666666667 0.26458333333333334 0.18690916834885563	0.3514974977501102
25 0.303125 0.6552083333333333 0.34479166666666666 0.26545493706213197	0.4616064431496001
23 0.36875 0.7333333333333333 0.26666666666666666 0.11817953021411912	0.37340200255213796
25 0.41875 0.7947916666666667 0.20520833333333333 -0.10804258588797931	0.3485498367934115
30 0.34375 0.7177083333333333 0.28229166666666666 0.20227523106458847	0.23154871690236967
16 0.37083333333333335 0.7052083333333333 0.2947916666666667 0.21565865463912062	0.3951354281636804
26 0.3541666666666667 0.728125 0.271875 0.06446328330105705	0.28051388259753296
16 0.403125 0.734375 0.265625 0.06847077811136464	0.3071097730545262
26 0.3927083333333333 0.75625 0.24375 0.11995000752687564	0.18761773424174746
25 0.38958333333333334 0.7572916666666667 0.24270833333333333 0.17460340680868053	0.2517703069496739
26 0.3645833333333333 0.7197916666666667 0.28020833333333334 0.2736462560445289	0.4656972228615657
25 0.38229166666666664 0.7208333333333333 0.2791666666666667 0.2332217890818927	0.40387801419724967
30 0.36770833333333336 0.76875 0.23125 0.04498351414476745	0.3310339786646575
24 0.35625 0.7125 0.2875 0.0858347464562169	0.23952226180215302
33 0.3375 0.721875 0.278125 0.18460460681218854	0.23116779115205371
21 0.38645833333333335 0.7510416666666667 0.24895833333333334 0.2534612254521956	0.2883222180568343
29 0.30625 0.6479166666666667 0.35208333333333336 0.16034959652214695	0.4924040841469143
24 0.340625 0.675 0.325 0.2468169700061143	0.3979281230068649
23 0.34375 0.69375 0.30625 0.06379057321541418	0.06189384119022184
30 0.32083333333333336 0.6958333333333333 0.30416666666666664 0.3326717557213242	0.4537948062723197
29 0.34791666666666665 0.7208333333333333 0.2791666666666667 0.24220890938619768	0.46466559223365145
32 0.3302083333333333 0.7052083333333333 0.2947916666666667 0.2758395785793516	0.37201134329364405
26 0.35520833333333335 0.7145833333333333 0.28541666666666665 -0.04222781236667784	0.4164767636568303
29 0.35833333333333334 0.753125 0.246875 0.16157840686475267	0.3170291529054866
18 0.365625 0.7020833333333333 0.29791666666666666 0.12980777930266327	0.3323392979046765
23 0.378125 0.7604166666666666 0.23958333333333334 0.1777077720663401	0.2905447084279613
23 0.40625 0.7385416666666667 0.26145833333333335 0.052971437768592	0.22512196757575387
24 0.375 0.7302083333333333 0.26979166666666665 0.19079486413344107	0.4054092169140122
27 0.35520833333333335 0.7364583333333333 0.2635416666666667 0.048506913586202585	0.31462732779485203
22 0.3927083333333333 0.725 0.275 0.16278577221675597	0.3012543204095844
24 0.359375 0.69375 0.30625 0.22057657459809774	0.3493685305090474
20 0.3885416666666667 0.7333333333333333 0.26666666666666666 0.08716059480374652	0.4615661060965438
23 0.36770833333333336 0.7052083333333333 0.2947916666666667 0.07259167334273327	0.3088701038256174
18 0.428125 0.759375 0.240625 0.18307431285144674	0.29937163367352054
26 0.33541666666666664 0.6958333333333333 0.30416666666666664 0.1427133621728996	0.34892961706943737
19 0.38645833333333335 0.7333333333333333 0.26666666666666666 0.06446003318991277	0.31472203651639585
