# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:42:19 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DIPC_CHOL/423K/multi_west/clusbychol.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
2.823216465115547125e-03 1.078196808613691493e+00 2.831360345165857773e+00 3.269804201356473622e-02
8.469649395346641810e-03 0.000000000000000000e+00 inf -inf
1.411608232557773693e-02 4.644587778652527810e+00 1.370947746125735556e+00 6.669471750786760689e-01
1.976251525580883031e-02 1.039355938734807694e+00 2.868049137640232615e+00 1.676430189425020395e-02
2.540894818603992369e-02 1.047592709528731625e+01 5.575704018678768747e-01 1.020192467394985814e+00
3.105538111627102055e-02 4.208855308928494132e+00 1.469459656669836800e+00 6.241639959276261695e-01
3.670181404650211393e-02 1.135390128566547041e+01 4.770889587997948489e-01 1.055145114015064500e+00
4.234824697673320731e-02 1.281284351915230602e+01 3.562023014862614190e-01 1.107645522222061363e+00
4.799467990696430070e-02 1.339099514540128055e+01 3.120678922899964292e-01 1.126812852598059411e+00
5.364111283719539408e-02 1.319210313554897063e+01 3.270319660122789074e-01 1.120314037953678676e+00
5.928754576742648746e-02 1.257411637490033485e+01 3.750099241571094311e-01 1.099477475478393806e+00
6.493397869765758779e-02 1.829541293754155618e+01 0.000000000000000000e+00 1.262342216198783174e+00
7.058041162788868117e-02 1.249111124828328379e+01 3.816330780570926784e-01 1.096601076286835008e+00
7.622684455811977455e-02 1.157619753325430523e+01 4.576993160590743237e-01 1.063565928863434706e+00
8.187327748835086794e-02 9.767716882510018905e+00 6.275676170700519307e-01 9.897930630840866550e-01
8.751971041858196132e-02 1.172740119964603878e+01 4.447222827645123111e-01 1.069201782814737989e+00
9.316614334881305470e-02 6.539168521045876759e+00 1.028840349344687821e+00 8.155225297189714340e-01
9.881257627904414809e-02 5.416776603054202610e+00 1.217149453426239925e+00 7.337409249242081710e-01
1.044590092092752415e-01 4.270134160542888857e+00 1.455005123198541250e+00 6.304415200526956031e-01
1.101054421395063349e-01 4.570128417473070748e+00 1.387109064661555591e+00 6.599284036182886393e-01
1.157518750697374282e-01 1.927366310394576399e+00 2.250495904295450433e+00 2.849642634174003319e-01
1.213983079999685216e-01 1.910200013589480328e+00 2.259442413543718775e+00 2.810788438185810589e-01
1.270447409301996289e-01 1.232910711048117669e+00 2.697272563735713558e+00 9.093162557932570056e-02
1.326911738604307223e-01 1.207346663375544304e+00 2.718225257647858495e+00 8.183198623227326551e-02
1.383376067906618156e-01 4.531307787813793064e-01 3.698224869558204730e+00 -3.437764374877183560e-01
1.439840397208929090e-01 3.608624197852138282e-01 3.925908871194207173e+00 -4.426583430158853028e-01
1.496304726511240024e-01 2.009783795145433649e-01 4.511208310589195136e+00 -6.968506598061952051e-01
1.552769055813550958e-01 2.241457755762598647e-01 4.402109024248856528e+00 -6.494694417690035637e-01
1.609233385115861892e-01 7.763699770266255240e-02 5.462361560171359542e+00 -1.109931267544075784e+00
1.665697714418172826e-01 3.870720229950913582e-02 6.158379959607877652e+00 -1.412208217722488834e+00
1.722162043720483759e-01 1.856929868547365498e-02 6.892896039602018021e+00 -1.731204498133151359e+00
1.778626373022794693e-01 4.376523351185548742e-03 8.338150994497903312e+00 -2.358870749987767912e+00
1.835090702325105627e-01 1.134060774407474187e-02 7.386015758443049251e+00 -1.945363670943494716e+00
1.891555031627416561e-01 8.951233627635038029e-07 1.683295466195643186e+01 -6.048117107616512556e+00
1.948019360929727495e-01 1.046011708108629014e-02 7.466835996463903058e+00 -1.980463454342058283e+00
2.004483690232038429e-01 0.000000000000000000e+00 inf -inf
2.060948019534349362e-01 0.000000000000000000e+00 inf -inf
2.117412348836660296e-01 0.000000000000000000e+00 inf -inf
2.173876678138971230e-01 0.000000000000000000e+00 inf -inf
2.230341007441282164e-01 0.000000000000000000e+00 inf -inf
2.286805336743593098e-01 0.000000000000000000e+00 inf -inf
2.343269666045904032e-01 0.000000000000000000e+00 inf -inf
2.399733995348214965e-01 0.000000000000000000e+00 inf -inf
2.456198324650525899e-01 0.000000000000000000e+00 inf -inf
2.512662653952836833e-01 0.000000000000000000e+00 inf -inf
2.569126983255147767e-01 0.000000000000000000e+00 inf -inf
2.625591312557459256e-01 0.000000000000000000e+00 inf -inf
2.682055641859769635e-01 0.000000000000000000e+00 inf -inf
2.738519971162081124e-01 0.000000000000000000e+00 inf -inf
2.794984300464391502e-01 0.000000000000000000e+00 inf -inf
2.851448629766702991e-01 0.000000000000000000e+00 inf -inf
2.907912959069013370e-01 0.000000000000000000e+00 inf -inf
2.964377288371324859e-01 0.000000000000000000e+00 inf -inf
3.020841617673635238e-01 0.000000000000000000e+00 inf -inf
3.077305946975946727e-01 0.000000000000000000e+00 inf -inf
3.133770276278257105e-01 0.000000000000000000e+00 inf -inf
3.190234605580568594e-01 0.000000000000000000e+00 inf -inf
3.246698934882878973e-01 0.000000000000000000e+00 inf -inf
3.303163264185190462e-01 0.000000000000000000e+00 inf -inf
3.359627593487500841e-01 0.000000000000000000e+00 inf -inf
3.416091922789812330e-01 0.000000000000000000e+00 inf -inf
3.472556252092122708e-01 0.000000000000000000e+00 inf -inf
3.529020581394434197e-01 0.000000000000000000e+00 inf -inf
3.585484910696744576e-01 0.000000000000000000e+00 inf -inf
