# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:42:47 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DIPC_CHOL/423K/multi_west/corebychol.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.069772303104400604e-03 1.306856461138705683e+01 2.058094964935461402e+00 1.116227889371872006e+00
3.209316909313201811e-03 2.232425162857127532e+01 1.522631058863180620e+00 1.348776909037424865e+00
5.348861515522003451e-03 3.516695939675400240e+01 1.068197675095661214e+00 1.546134820000281129e+00
7.488406121730803791e-03 4.610213704290851666e+01 7.974453577800320048e-01 1.663721057372977263e+00
9.627950727939605866e-03 1.023404155023073230e+02 0.000000000000000000e+00 2.010047175876209735e+00
1.176749533414840621e-02 4.818593495239836955e+01 7.532374908812702330e-01 1.682920290023822707e+00
1.390703994035720828e-02 4.578972457773563320e+01 8.042449516362810691e-01 1.660768031282024770e+00
1.604658454656601035e-02 3.813751969405569042e+01 9.871060969486009640e-01 1.581352444918375788e+00
1.818612915277480896e-02 5.483196779476609350e+01 6.240312855990355345e-01 1.739033832005556057e+00
2.032567375898361450e-02 1.850357855998817058e+01 1.710340514334293349e+00 1.267255728325256348e+00
2.246521836519241311e-02 1.343001917771080400e+01 2.030812224877725836e+00 1.128076632830147252e+00
2.460476297140121171e-02 9.516830808696369104e+00 2.375242768253167824e+00 9.784923484432541674e-01
2.674430757761001726e-02 1.184182407172405327e+01 2.156666985685692595e+00 1.073418604689993838e+00
2.888385218381881586e-02 2.717929995320564007e+00 3.628434103942777877e+00 4.342382665842908773e-01
3.102339679002761794e-02 1.997799850836990521e+00 3.936258162935065918e+00 3.005519763668791922e-01
3.316294139623642001e-02 1.157788379086554187e+00 4.481793047839589761e+00 6.362918616711878139e-02
3.530248600244521862e-02 7.265132271904182204e-01 4.947803252793403495e+00 -1.387564743549258017e-01
3.744203060865401722e-02 1.035320341768122931e+00 4.593593775603316054e+00 1.507474702656502567e-02
3.958157521486282276e-02 1.421858476112347613e-01 6.578924954487446186e+00 -8.471436287132906306e-01
4.172111982107162831e-02 2.002466795951293455e-01 6.236509937856211216e+00 -6.984346764695351650e-01
4.386066442728042691e-02 1.233477134169844169e-01 6.721052636923170454e+00 -9.088688969208237323e-01
4.600020903348922552e-02 3.191807382332893100e-02 8.072887515489307830e+00 -1.495963325126449250e+00
4.813975363969802412e-02 0.000000000000000000e+00 inf -inf
5.027929824590682967e-02 0.000000000000000000e+00 inf -inf
5.241884285211562827e-02 0.000000000000000000e+00 inf -inf
5.455838745832443382e-02 1.640250732088183519e-02 8.738625733805484685e+00 -1.785089759733267778e+00
5.669793206453323242e-02 0.000000000000000000e+00 inf -inf
5.883747667074203103e-02 0.000000000000000000e+00 inf -inf
6.097702127695082963e-02 0.000000000000000000e+00 inf -inf
6.311656588315964211e-02 0.000000000000000000e+00 inf -inf
