# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:42:28 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DIPC_CHOL/423K/multi_west/clusbydppc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
2.548612835109234087e-01 0.000000000000000000e+00 inf -inf
2.621683723032474100e-01 1.548217938312681629e-04 1.106876490501907995e+01 -3.810167904929279814e+00
2.694754610955715224e-01 0.000000000000000000e+00 inf -inf
2.767825498878956347e-01 0.000000000000000000e+00 inf -inf
2.840896386802196361e-01 0.000000000000000000e+00 inf -inf
2.913967274725437484e-01 1.108750454154500429e-06 1.600780597903780134e+01 -5.955166189269120558e+00
2.987038162648677497e-01 3.870536237296009905e-05 1.245506149024322617e+01 -4.412228862173448007e+00
3.060109050571918621e-01 2.032470269593442819e-03 8.494032429480158797e+00 -2.691975798425627175e+00
3.133179938495158634e-01 1.314080568143465673e-03 8.930147130946307854e+00 -2.881378006749259590e+00
3.206250826418399758e-01 1.499010055431412337e-02 6.495894344121692754e+00 -1.824195453873716177e+00
3.279321714341640881e-01 9.198627811519980574e-03 6.984230042297554064e+00 -2.036276952907865034e+00
3.352392602264880894e-01 4.289800574411220535e-02 5.444459025604476921e+00 -1.367562896963501640e+00
3.425463490188122018e-01 7.203111271851687925e-02 4.926186217537566137e+00 -1.142479876299539177e+00
3.498534378111362031e-01 1.771831148311665827e-01 4.026100619439152872e+00 -7.515776678048103898e-01
3.571605266034603154e-01 1.762211348077137307e-01 4.031544710167405121e+00 -7.539420063670708716e-01
3.644676153957843168e-01 2.620251169015324066e-01 3.634843999104077739e+00 -5.816570765851714064e-01
3.717747041881084291e-01 5.113053545021053470e-01 2.966317389946021343e+00 -2.913196592223356030e-01
3.790817929804325415e-01 6.793223079240443552e-01 2.682188669072554266e+00 -1.679241235967596502e-01
3.863888817727565428e-01 8.834563385541471803e-01 2.419442492495718078e+00 -5.381490896826220810e-02
3.936959705650806551e-01 1.481399040009005796e+00 1.902542146757286723e+00 1.706720588798215088e-01
4.010030593574046565e-01 2.262766529643924773e+00 1.478940892513332939e+00 3.546397461252671079e-01
4.083101481497287688e-01 2.907757890874804740e+00 1.228146785352158599e+00 4.635582429592178810e-01
4.156172369420528256e-01 3.634994407720963494e+00 1.004921512793921723e+00 5.605037470526095245e-01
4.229243257343768825e-01 4.427398294677328927e+00 8.077169661891472341e-01 6.461485934492957606e-01
4.302314145267009948e-01 5.642192850069862153e+00 5.652562921751018710e-01 7.514479262521388536e-01
4.375385033190249962e-01 6.898201056141416210e+00 3.642684242150515672e-01 8.387358482366881196e-01
4.448455921113491085e-01 7.590589390444656637e+00 2.686198433818876019e-01 8.802754990944083868e-01
4.521526809036731098e-01 8.770191867740916081e+00 1.241704014442222004e-01 9.430090946419407150e-01
4.594597696959972222e-01 9.390559096995392707e+00 5.582425213088537674e-02 9.726914501480584674e-01
4.667668584883212790e-01 9.929688275059096014e+00 0.000000000000000000e+00 9.969356148048778010e-01
4.740739472806453358e-01 9.568137461653414277e+00 3.709052140788893226e-02 9.808274060265173011e-01
4.813810360729694482e-01 9.315135018830005720e+00 6.388858660096774500e-02 9.691891541874795291e-01
4.886881248652934495e-01 9.717231100800265864e+00 2.162837360710545553e-02 9.875425314947698929e-01
4.959952136576175619e-01 8.815709561841591935e+00 1.189937778938929824e-01 9.452572736847389967e-01
5.033023024499416742e-01 7.544346602423107839e+00 2.747305969312168195e-01 8.776216325476638991e-01
5.106093912422656755e-01 6.449940724667664327e+00 4.314581445331182596e-01 8.095557234619289444e-01
5.179164800345896769e-01 5.061750674801714922e+00 6.738166787011701242e-01 7.043007494305832950e-01
5.252235688269137892e-01 4.076064481937025086e+00 8.903971501831793312e-01 6.102410457779421371e-01
