# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:39:08 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DIPC_CHOL/323K/multi_west/silcoeffdxpc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
-2.129318458676338066e-01 0.000000000000000000e+00 inf -inf
-1.904898115515709089e-01 0.000000000000000000e+00 inf -inf
-1.680477772355079558e-01 0.000000000000000000e+00 inf -inf
-1.456057429194450581e-01 1.104733732513471685e-02 6.034335393497700650e+00 -1.956742384815815639e+00
-1.231637086033821188e-01 2.603240440130535557e-02 5.177182741240669017e+00 -1.584485717791849879e+00
-1.007216742873191934e-01 6.644511977424402693e-02 4.240148485984146731e+00 -1.177536911379618800e+00
-7.827963997125626794e-02 1.176094961695425822e-01 3.669155044427872880e+00 -9.295576105087821617e-01
-5.583760565519334251e-02 2.249088828711764965e-01 3.020829471206372574e+00 -6.479933915819220402e-01
-3.339557133913041709e-02 3.211341035842109615e-01 2.664666022309021720e+00 -4.933135710701718191e-01
-1.095353702306749166e-02 5.692951085892059560e-01 2.092125882427190220e+00 -2.446625476513764608e-01
1.148849729299543376e-02 8.714453142669552621e-01 1.666371712358575063e+00 -5.975986094327821047e-02
3.393053160905835919e-02 1.254637908490654707e+00 1.301922535568042605e+00 9.851840547103264678e-02
5.637256592512129849e-02 1.582230364564052971e+00 1.069934072613805576e+00 1.992697147972747884e-01
7.881460024118422392e-02 1.901762206191444315e+00 8.859886141169072138e-01 2.791562123936413564e-01
1.012566345572471216e-01 2.329715504053230912e+00 6.830233885332503974e-01 3.673028898828722966e-01
1.236986688733100470e-01 2.550435370076064245e+00 5.925054694309702663e-01 4.066143226623574747e-01
1.461407031893730002e-01 3.564774986026287174e+00 2.576686130411041109e-01 5.520321217303079120e-01
1.685827375054359256e-01 3.302172033424031650e+00 3.341891034853943232e-01 5.187996949778221900e-01
1.910247718214988233e-01 3.326904488655324954e+00 3.267272587154315122e-01 5.220403329862356445e-01
2.134668061375617487e-01 3.183031431163869662e+00 3.709355244419416664e-01 5.028409271266996994e-01
2.359088404536247019e-01 2.766587786033374741e+00 5.111548327354655807e-01 4.419444552785313785e-01
2.583508747696876551e-01 2.740928900990601491e+00 5.204726694837202849e-01 4.378977701954890334e-01
2.807929090857504972e-01 2.967750321901004185e+00 4.409653489733371678e-01 4.724273607640616102e-01
3.032349434018134504e-01 2.177791182484632770e+00 7.504584032873412580e-01 3.380162350881062427e-01
3.256769777178764036e-01 1.683757668346622882e+00 1.007741544332988903e+00 2.262795866452454174e-01
3.481190120339393568e-01 1.111626663831084993e+00 1.422945141898911636e+00 4.595895535598673587e-02
3.705610463500022544e-01 7.955547587282958411e-01 1.757485145353863132e+00 -9.932992212039347402e-02
3.930030806660651521e-01 3.804442286046836874e-01 2.495185233783889789e+00 -4.197089998250950194e-01
4.154451149821281053e-01 1.096020497445536618e-01 3.739668749985440854e+00 -9.601813237309848592e-01
4.378871492981910030e-01 9.041737624662565809e-03 6.234673455322655933e+00 -2.043748099581585986e+00
4.603291836142539006e-01 7.507694223722714973e-05 1.102576662119496831e+01 -4.124493423804312719e+00
