# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/298K/4DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/298K/fixed_4DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/298K/avgRcutoff.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC	CHOL-CHOL
3.5872246039081235 	 1.20455440481805	1.2338446994824253	1.148825499607648
3.8624412190650887 	 1.2904744810437165	1.379080141686015	1.1928865963353572
3.9671797716597585 	 1.312499939561781	1.4572872760653948	1.1973925560325829
4.052045394659771 	 1.3391990600998387	1.5121293568318386	1.2007169777280935
4.0823754806285315 	 1.326904544999718	1.542963451893088	1.2125074837357261
4.113640236824155 	 1.3626985413555848	1.5504655200367776	1.2004761754317932
4.207143529324199 	 1.3663828715987196	1.6120872568549762	1.2286734008705027
4.290090250831044 	 1.3787732788308713	1.6360138831957065	1.2753030888044656
4.232458943396049 	 1.3723869085459026	1.5861612170756965	1.2739108177744496
4.227479973165428 	 1.373331949077841	1.6329642182744908	1.2211838058130957
4.157354544357855 	 1.3881355998240257	1.5662609310763864	1.202958013457443
4.200492173422262 	 1.3761006595755712	1.5947368425302202	1.2296546713164713
4.222330694000472 	 1.3919650909030223	1.602340331268679	1.2280252718287705
4.310066718754447 	 1.410900349130835	1.654669268592588	1.244497101031024
4.345867644410503 	 1.4148944816707356	1.6767974791185243	1.254175683621243
4.310667505958089 	 1.4039851374823504	1.6361561694238143	1.2705261990519245
4.315679814622789 	 1.3887584977488698	1.6485664780735099	1.2783548388004093
4.384394828461698 	 1.4052550989983863	1.6871557825609638	1.2919839469023482
4.398208049378809 	 1.429798718447701	1.6707853349398847	1.297623995991224
4.450034410889467 	 1.4270985885729588	1.7388610604011108	1.2840747619153976
4.518572279724676 	 1.43632764141264	1.7544193171764895	1.3278253211355469
4.485888031983366 	 1.4481274324455646	1.7458639407918235	1.2918966587459786
4.592107397016504 	 1.4802737047739525	1.836130579777463	1.2757031124650877
4.565865843216113 	 1.4785534446453465	1.7863880778985288	1.3009243206722383
4.51856296980284 	 1.4601130417761476	1.7807110375522128	1.2777388904744789
4.55062936617529 	 1.477673960156813	1.7814943142864748	1.2914610917320024
4.6277465575242065 	 1.464675090213393	1.811831365824463	1.3512401014863502
4.626782907272659 	 1.4775802724590288	1.8437541108178814	1.305448523995749
4.559893564336301 	 1.4591705552094332	1.7969061761118867	1.3038168330149804
4.636109817380907 	 1.4649028624485334	1.8387507921769213	1.3324561627554519
4.587503688810851 	 1.4557634672210082	1.8129178165562103	1.3188224050336324
4.626506832980384 	 1.4836135666927153	1.8339807712756873	1.3089124950119821
4.680566299602015 	 1.5194364665851485	1.8408208836280298	1.3203089493888365
4.684176807082203 	 1.4971037997065133	1.8661982898432747	1.3208747175324143
4.626763759000948 	 1.488444143573624	1.8401587393615273	1.298160876065796
4.613070957865862 	 1.485303634178488	1.8225047679110284	1.3052625557763453
4.63685363065923 	 1.5053383493227295	1.8244310880688064	1.3070841932676935
4.621173169582301 	 1.5008375807417342	1.8183255345138405	1.3020100543267268
4.676148879958545 	 1.5038687408979217	1.8461695207584738	1.3261106183021494
4.544825601808432 	 1.4532383775648985	1.8216550657585193	1.2699321584850138
4.634827074992075 	 1.4957746254120503	1.8361878634983164	1.3028645860817083
4.626524716465351 	 1.4862982431763765	1.8459097710426686	1.2943167022463058
4.663116547450211 	 1.4974424890915286	1.8488671589521022	1.31680689940658
4.65010490371133 	 1.4847200600480783	1.82932305521192	1.3360617884513313
4.629437866129399 	 1.4983976374780719	1.8541638208796227	1.2768764077717036
4.662905852934794 	 1.5212909213329664	1.8436585677059576	1.2979563638958698
4.567803493536783 	 1.480620574940135	1.7977950858658476	1.2893878327308004
4.6226826995955825 	 1.4859053854280326	1.830121721897338	1.3066555922702112
4.564305885903742 	 1.4640198912456794	1.8022923229023378	1.2979936717557252
4.700931374585855 	 1.5085732029882715	1.8500625637634451	1.3422956078341388
4.698214327285903 	 1.4972509375899463	1.8535144371810086	1.3474489525149482
4.608039684431457 	 1.4590202900316316	1.8177846674396942	1.3312347269601315
4.572054755857975 	 1.449284490887528	1.7714711617326642	1.3512991032377832
4.565080311929931 	 1.4660601075814332	1.7892820486154726	1.309738155733025
4.606171700840972 	 1.4636291717059655	1.8113263951411946	1.3312161339938116
4.613280692160041 	 1.489646801434225	1.8168871609993849	1.3067467297264308
4.509874069678061 	 1.4662554309691016	1.7600051588984025	1.2836134798105565
4.55050688989639 	 1.4728176521922456	1.7870335829655914	1.2906556547385524
4.72816557614951 	 1.5178864374430554	1.8395605756765858	1.3707185630298693
4.72953091457317 	 1.5087345995384347	1.8695327678858131	1.3512635471489225
4.844851651491485 	 1.5558518810552195	1.910210596359918	1.3787891740763474
4.797442729137501 	 1.5445877020930148	1.9060959693698891	1.3467590576745967
4.742234507454684 	 1.5085714390340197	1.9173493317323365	1.3163137366883277
4.811403018716394 	 1.5130483386959024	1.9594273542658818	1.33892732575461
4.784432594939618 	 1.5294684132762493	1.900380675396892	1.3545835062664775
4.7027131413412135 	 1.5015358527351539	1.8658255746836585	1.335351713922401
4.662343943788366 	 1.5079595613042303	1.8345780968346947	1.319806285649441
4.687966197780332 	 1.5117128882398796	1.8486397187703867	1.3276135907700652
4.61280856797862 	 1.472030684238245	1.8309242541408608	1.3098536295995147
4.631015143443784 	 1.4724593753007518	1.8655520756766228	1.293003692466409
4.6658903309153335 	 1.5036390775567665	1.886974513650649	1.2752767397079183
4.655707541761462 	 1.5233770887516191	1.8524942504937618	1.2798362025160812
4.696363557477645 	 1.5247552521501282	1.8783245862864644	1.2932837190410527
4.667149887523187 	 1.4938393301609794	1.8609677779757008	1.3123427793865066
4.587561288580719 	 1.470374786269515	1.8349610621907693	1.2822254401204352
4.597571827339748 	 1.501671747331418	1.7995924284345892	1.2963076515737406
4.670113943342203 	 1.5053190201740207	1.871452042280151	1.2933428808880314
4.587804580080805 	 1.483029683551948	1.8129702829578718	1.2918046135709853
4.67703592056257 	 1.516924755761228	1.8593579242617917	1.3007532405395508
4.6173658104848725 	 1.4741695764850467	1.8375506736360143	1.3056455603638113
4.636643702315373 	 1.5179993652267407	1.8636738397323533	1.2549704973562785
4.6749058887306045 	 1.4860462481687677	1.8677985339749477	1.3210611065868891
4.691254549054532 	 1.5041890722039906	1.8674673185247088	1.319598158325833
4.656683797192222 	 1.494859784588995	1.8584009772952135	1.303423035308013
4.712137504280526 	 1.5218969797088313	1.8641866094162423	1.3260539151554527
