# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/binaryShannonEntropy.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/423K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/423K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/423K/avgRcutoff.dat
# radius	18.25
# Avg Binary Entropy	Upper Leaflet BSE         	Lower Leaflet BSE	likeUp	likeLo	unlikeUp        	unlikeLo
351.00220039707176 	 344.96703185869177 	 357.0373689354518 	 179.1266351152529 	 182.64132021787955 	 165.84039674343887 	 174.39604871757223
348.2908588108117 	 359.7837863170422 	 336.7979313045812 	 189.25637010864662 	 173.6915975636109 	 170.52741620839558 	 163.1063337409703
340.69891030854103 	 348.5682406498619 	 332.8295799672202 	 178.21973910556102 	 172.388017798985 	 170.34850154430083 	 160.44156216823518
344.3213527689802 	 348.9488837161252 	 339.6938218218352 	 181.1594813797783 	 174.76698039035924 	 167.78940233634688 	 164.9268414314759
336.18081898457297 	 337.78382592466403 	 334.57781204448196 	 170.81735984842462 	 166.10657596518413 	 166.96646607623944 	 168.47123607929782
339.2466716761697 	 324.46878579840825 	 354.0245575539311 	 159.27270558002456 	 184.16084271925817 	 165.19608021838368 	 169.86371483467298
342.5867176107063 	 345.18488246495116 	 339.98855275646133 	 176.70936756212362 	 171.90230299145318 	 168.47551490282754 	 168.08624976500815
348.55421832177615 	 357.3656819976651 	 339.7427546458872 	 187.26055352995368 	 176.50301034381286 	 170.10512846771138 	 163.2397443020743
338.09538225164886 	 328.52549576914885 	 347.66526873414887 	 163.04768105172707 	 180.14382939365268 	 165.47781471742178 	 167.52143934049622
349.126484458747 	 352.8760806576596 	 345.3768882598343 	 182.07208036016272 	 173.21192803474665 	 170.80400029749688 	 172.16496022508764
341.5707203376318 	 338.10518993253527 	 345.0362507427284 	 169.3608015535596 	 178.87182731368426 	 168.74438837897569 	 166.16442342904415
344.94262915323554 	 334.89018243194243 	 354.9950758745286 	 167.73583550218046 	 185.06756627855268 	 167.15434692976194 	 169.92750959597592
343.3436987171043 	 330.22208695515826 	 356.46531047905034 	 164.749428148408 	 188.018182202206 	 165.47265880675025 	 168.44712827684438
339.6468525069196 	 342.59264908598 	 336.7010559278592 	 174.0783639691201 	 172.4151523319435 	 168.5142851168599 	 164.28590359591573
347.52235712328473 	 335.30257972313325 	 359.7421345234362 	 171.57720732946518 	 185.9200548462213 	 163.72537239366804 	 173.8220796772149
342.42088721278714 	 342.50479119807153 	 342.33698322750274 	 176.61070662591692 	 176.25479546000145 	 165.89408457215458 	 166.0821877675013
348.8490669300804 	 342.92795587254267 	 354.7701779876181 	 177.36246264263542 	 183.57544788538024 	 165.56549322990725 	 171.19473010223786
342.4560841058171 	 349.6683507316089 	 335.2438174800254 	 181.16549267321523 	 170.6961372341158 	 168.50285805839366 	 164.54768024590962
347.71141033627134 	 346.24327257803503 	 349.1795480945077 	 177.4524059694537 	 177.95706373385008 	 168.79086660858133 	 171.22248436065763
346.5433161014256 	 343.40052743596095 	 349.68610476689025 	 173.18556726046867 	 183.03479533248995 	 170.21496017549228 	 166.65130943440033
347.4548188355061 	 357.9033544712249 	 337.0062831997874 	 185.43581340943553 	 175.6309052871202 	 172.46754106178935 	 161.37537791266718
346.0730709743991 	 345.4721839298662 	 346.673958018932 	 180.3112711151648 	 178.41117338353237 	 165.1609128147014 	 168.26278463539964
343.5840115782073 	 346.43396587271434 	 340.7340572837002 	 179.53392764837272 	 169.13540041441783 	 166.9000382243416 	 171.5986568692824
342.3911779364395 	 341.7066462079106 	 343.0757096649684 	 177.28095225735933 	 170.90088862356046 	 164.42569395055122 	 172.17482104140788
344.62590867629956 	 340.9103849390985 	 348.3414324135007 	 174.62609800772935 	 179.3877011400403 	 166.28428693136914 	 168.9537312734604
345.08528341947186 	 338.38012343103236 	 351.79044340791137 	 171.2321986931838 	 184.6671046054906 	 167.14792473784857 	 167.12333880242076
349.4464763976637 	 346.8692203465823 	 352.0237324487451 	 179.52698662209994 	 184.8606474928759 	 167.34223372448236 	 167.16308495586918
342.69850403122587 	 336.1703953706464 	 349.22661269180526 	 172.36365927817474 	 182.18631355764907 	 163.80673609247168 	 167.04029913415621
340.70265087046073 	 335.2908560901211 	 346.11444565080035 	 172.13173495029358 	 174.66688910229803 	 163.15912113982753 	 171.4475565485023
345.45544275698165 	 352.6305048623375 	 338.2803806516258 	 183.85512550891988 	 171.55872168618492 	 168.77537935341758 	 166.72165896544092
346.8721132443094 	 342.19203079539824 	 351.5521956932205 	 176.8498566886642 	 184.8000164305998 	 165.34217410673403 	 166.75217926262064
343.38555105634146 	 353.4123601976951 	 333.3587419149879 	 181.85328739652203 	 173.89960822751485 	 171.55907280117307 	 159.45913368747304
342.45777418638477 	 334.8565160334691 	 350.0590323393004 	 171.66578830155083 	 180.35282814472106 	 163.1907277319183 	 169.70620419457936
342.1984460687723 	 335.4888050246152 	 348.90808711292937 	 174.86505484361055 	 178.0452473017751 	 160.62375018100462 	 170.86283981115423
345.8525849951893 	 343.5976039020898 	 348.1075660882889 	 174.5972744780519 	 180.88196687137702 	 169.00032942403791 	 167.2255992169119
345.2635119719681 	 321.6913873886888 	 368.8356365552475 	 162.92126194707026 	 194.530728968971 	 158.7701254416185 	 174.3049075862765
344.77238416509203 	 350.3259242088794 	 339.21884412130464 	 183.60739330863083 	 172.52304579966577 	 166.71853090024857 	 166.69579832163885
346.6316364279319 	 348.6526419134598 	 344.61063094240393 	 180.61365804194028 	 176.80307506601275 	 168.03898387151946 	 167.80755587639118
343.6916260375182 	 330.688144335954 	 356.69510773908235 	 165.59385541124774 	 182.92694664684598 	 165.0942889247063 	 173.7681610922364
336.97866002288754 	 343.36100199388136 	 330.5963180518938 	 175.18425845001917 	 168.11593940091115 	 168.1767435438622 	 162.48037865098263
338.09543752872855 	 338.6596943821948 	 337.53118067526225 	 172.7887397372983 	 172.93043252250254 	 165.8709546448965 	 164.60074815275968
345.8194004199544 	 347.3842024049069 	 344.2545984350018 	 178.5974495619294 	 178.9764947666696 	 168.78675284297745 	 165.27810366833222
347.17774504580365 	 352.8879514244417 	 341.46753866716557 	 182.72485106915406 	 177.2886345381434 	 170.16310035528767 	 164.17890412902216
352.92161647947 	 360.5670882271732 	 345.27614473176675 	 191.69740686019162 	 177.7715470456555 	 168.86968136698158 	 167.50459768611128
345.70108531054916 	 351.8463717933548 	 339.55579882774344 	 177.02179354025557 	 173.70869566424466 	 174.82457825309928 	 165.8471031634988
345.70242025956554 	 351.62718881851714 	 339.7776517006139 	 180.8189109056155 	 176.0498964263454 	 170.80827791290164 	 163.7277552742685
340.8827026234377 	 340.1705083779167 	 341.5948968689587 	 173.53848304749658 	 171.04466790459605 	 166.63202533042013 	 170.55022896436265
334.2546971937278 	 312.9648751546756 	 355.54451923278 	 154.09205778032438 	 182.01802799678498 	 158.87281737435126 	 173.52649123599497
341.2712144536555 	 328.46872460614713 	 354.07370430116384 	 167.185326470997 	 182.32285287689427 	 161.28339813515012 	 171.7508514242696
339.25419928958866 	 332.60887472174215 	 345.8995238574352 	 169.62052232136188 	 179.72809353616165 	 162.98835240038025 	 166.17143032127356
334.62705047369263 	 330.45747496664603 	 338.7966259807392 	 165.71548227176845 	 170.88572633756442 	 164.74199269487755 	 167.91089964317476
337.6140119079562 	 338.0090293788238 	 337.21899443708855 	 171.56005660717068 	 172.48824796889554 	 166.44897277165316 	 164.73074646819305
345.3382931625778 	 353.7793045835115 	 336.8972817416442 	 181.0411997104887 	 169.910694645113 	 172.73810487302273 	 166.9865870965312
346.41307561845485 	 347.11326882549804 	 345.71288241141167 	 178.20722193113875 	 180.66243689450096 	 168.9060468943593 	 165.05044551691074
341.60315639730777 	 344.30263995823196 	 338.90367283638363 	 178.68314402554623 	 171.6994144697546 	 165.61949593268574 	 167.20425836662906
347.6642894952422 	 358.1954186641465 	 337.133160326338 	 184.76463127061098 	 173.5737844169364 	 173.43078739353552 	 163.55937590940158
336.18358339993904 	 339.66510302625846 	 332.70206377361967 	 172.1059902339275 	 165.47861933127118 	 167.55911279233095 	 167.2234444423485
344.868176432831 	 350.6261893754986 	 339.11016349016336 	 178.86024173094214 	 173.90624913343044 	 171.76594764455643 	 165.20391435673292
342.89891678576214 	 343.8393715202326 	 341.95846205129175 	 177.36298830487306 	 175.45488090638997 	 166.4763832153595 	 166.50358114490177
331.1939145885118 	 336.1732958234427 	 326.2145333535809 	 171.65175816877183 	 163.75360035932079 	 164.52153765467082 	 162.4609329942601
336.3899194830422 	 338.28665461081846 	 334.49318435526595 	 172.80117944556793 	 167.35711858192087 	 165.48547516525056 	 167.1360657733451
336.51058596739233 	 348.08076203333417 	 324.9404099014505 	 176.56611988728724 	 160.9938388666631 	 171.51464214604695 	 163.94657103478738
349.4130612000622 	 352.8399518198387 	 345.9861705802857 	 182.64348344207093 	 181.9922499575641 	 170.19646837776773 	 163.99392062272162
349.71529508449066 	 351.00902914152596 	 348.42156102745537 	 182.20048727288398 	 180.07804051842388 	 168.80854186864195 	 168.34352050903152
347.32747602535335 	 338.91547400224476 	 355.73947804846193 	 175.2118472102936 	 182.2055765350777 	 163.70362679195114 	 173.53390151338425
341.2644123263275 	 343.3306290092158 	 339.19819564343913 	 178.3114828765167 	 173.7532230038626 	 165.0191461326991 	 165.44497263957658
352.9517819891417 	 354.9793025523302 	 350.9242614259532 	 183.78457774840925 	 180.9747397424576 	 171.19472480392093 	 169.94952168349565
346.994448891804 	 349.8382703146842 	 344.15062746892374 	 180.22847811472153 	 176.61888390776028 	 169.6097921999627 	 167.5317435611635
347.62600309255924 	 340.40448364086325 	 354.8475225442552 	 175.40092976903068 	 185.05966742432287 	 165.00355387183257 	 169.78785511993232
344.9519464283236 	 345.5484225857982 	 344.355470270849 	 180.21823536806218 	 174.3266668035769 	 165.33018721773607 	 170.02880346727213
346.3088990685262 	 344.881292607391 	 347.7365055296614 	 178.99753020271194 	 180.74308410988488 	 165.88376240467906 	 166.9934214197765
343.8810946156672 	 334.8946169922808 	 352.86757223905363 	 170.50777888735757 	 182.11373218709366 	 164.3868381049232 	 170.75384005195994
341.8787918719906 	 346.23858027284314 	 337.51900347113803 	 177.1717639813686 	 176.5800291991043 	 169.06681629147454 	 160.93897427203373
341.7947288521756 	 344.18128019350013 	 339.4081775108511 	 179.88385716264654 	 176.15770783427996 	 164.29742303085357 	 163.25046967657113
345.3214597136051 	 357.43084757177263 	 333.2120718554376 	 186.7537213296611 	 171.1570851265324 	 170.67712624211154 	 162.05498672890522
348.72288362112363 	 354.9248567424954 	 342.5209104997518 	 183.70659263616125 	 172.43239951164486 	 171.21826410633415 	 170.08851098810692
344.4290663618172 	 338.74266785644625 	 350.11546486718817 	 171.97820978312146 	 179.8412095091874 	 166.7644580733248 	 170.27425535800074
341.7129254455259 	 340.4770585221347 	 342.9487923689171 	 174.33863064251287 	 172.67055706022373 	 166.13842787962182 	 170.27823530869338
343.01076276197637 	 339.1444910159281 	 346.8770345080246 	 174.43849680263187 	 178.87785397056635 	 164.70599421329624 	 167.99918053745824
343.44820630642477 	 346.36070418280076 	 340.53570843004877 	 176.9549720605858 	 176.69422798273004 	 169.40573212221494 	 163.84148044731873
342.37403575848884 	 347.7347019045755 	 337.0133696124022 	 182.2608105860015 	 169.7557822319275 	 165.473891318574 	 167.2575873804747
338.88795902134905 	 338.3786654001803 	 339.3972526425178 	 171.582676758599 	 173.60694658299144 	 166.7959886415813 	 165.79030605952636
347.4120911852807 	 340.6739437880703 	 354.15023858249106 	 171.21429429502285 	 180.84584410251082 	 169.45964949304744 	 173.30439447998026
348.3122525977152 	 355.7255079069527 	 340.89899728847763 	 183.36433958938917 	 178.18122853698307 	 172.36116831756354 	 162.71776875149456
344.8298257412216 	 351.50253958766564 	 338.1571118947776 	 182.23931308014284 	 171.91766237975116 	 169.26322650752283 	 166.2394495150264
343.3512822331752 	 344.49371305091495 	 342.20885141543545 	 173.87428495640793 	 176.3812878858524 	 170.61942809450701 	 165.82756352958307
341.9757882613061 	 354.1797770029174 	 329.77179951969487 	 184.11841900763147 	 168.23936025316817 	 170.06135799528593 	 161.5324392665267
344.38278114649665 	 344.30575236975926 	 344.4598099232341 	 177.9145829325902 	 179.6812131172107 	 166.39116943716908 	 164.77859680602342
341.55244062394684 	 339.2178131592803 	 343.8870680886133 	 173.95213971440393 	 178.92718204606933 	 165.26567344487637 	 164.95988604254396
341.7071267367156 	 319.57569504999304 	 363.83855842343826 	 161.57542753248137 	 190.80586370305306 	 158.00026751751167 	 173.03269472038517
349.2748082078496 	 359.9946806440918 	 338.55493577160746 	 185.68593484546267 	 174.20325255885896 	 174.30874579862908 	 164.3516832127485
346.10086595502963 	 346.8411716760262 	 345.3605602340331 	 180.33902885155825 	 179.59988460575428 	 166.50214282446797 	 165.76067562827882
344.0442678303468 	 347.3904329267989 	 340.6981027338948 	 182.15124057098524 	 173.72625023424158 	 165.23919235581363 	 166.97185249965324
348.3194348643119 	 340.5871930896518 	 356.0516766389721 	 179.67026337846468 	 184.6552384056127 	 160.91692971118715 	 171.3964382333594
352.46649478160816 	 359.8959766127963 	 345.03701295042003 	 187.04715200769647 	 179.02128072451984 	 172.84882460509985 	 166.0157322259002
346.21496990797505 	 343.0375966001292 	 349.3923432158209 	 176.6279128828554 	 180.93153053012898 	 166.4096837172738 	 168.46081268569193
340.7826735730531 	 343.5610494737712 	 338.004297672335 	 174.18683572866405 	 174.26840296607148 	 169.37421374510717 	 163.7358947062635
342.9416697981442 	 344.02375543875337 	 341.859584157535 	 175.77248149073958 	 174.2109453582907 	 168.25127394801376 	 167.64863879924425
347.7467478491893 	 349.40830520016567 	 346.085190498213 	 178.73552867830264 	 179.1276768975697 	 170.67277652186303 	 166.9575136006433
352.9625839817254 	 355.0379751069182 	 350.88719285653264 	 184.35486862860233 	 183.4155728975999 	 170.68310647831592 	 167.47161995893273
349.6524106157965 	 355.571642736277 	 343.733178495316 	 181.96827351329807 	 181.48899728983127 	 173.60336922297893 	 162.24418120548475
352.0539157756574 	 361.1476497031896 	 342.9601818481252 	 189.43380307388577 	 177.45578503032226 	 171.7138466293038 	 165.50439681780298
346.2117344823226 	 338.3325449370366 	 354.0909240276086 	 172.09193779873695 	 187.84726779366824 	 166.24060713829962 	 166.24365623394033
348.03079441095645 	 356.5447921844825 	 339.51679663743045 	 183.9244428844554 	 173.5146774964719 	 172.62034930002713 	 166.00211914095854
341.4523958932525 	 342.67959780819234 	 340.2251939783127 	 177.22434916079132 	 173.6144213268176 	 165.45524864740102 	 166.6107726514951
344.2381035459631 	 333.2330387135929 	 355.2431683783333 	 167.00698292323347 	 187.20894277836433 	 166.22605579035942 	 168.03422559996895
347.23737614903064 	 336.2738939494977 	 358.20085834856366 	 171.98965547471218 	 186.72301739851014 	 164.2842384747855 	 171.47784095005355
346.9661374468699 	 353.8842374543723 	 340.0480374393675 	 180.92503172754522 	 175.33855062075483 	 172.9592057268271 	 164.70948681861265
345.8458185324625 	 341.59694764057224 	 350.09468942435274 	 175.53006953681626 	 183.22687895051067 	 166.06687810375598 	 166.86781047384207
344.5702076053674 	 336.07988308596396 	 353.0605321247708 	 170.48073004931322 	 182.68839049014042 	 165.5991530366507 	 170.37214163463042
345.9210337070243 	 348.246997292767 	 343.5950701212816 	 181.92383583284192 	 175.84733432036998 	 166.32316145992507 	 167.7477358009116
348.4875071370834 	 348.4956024460347 	 348.4794118281321 	 182.3897398672931 	 180.5769290089739 	 166.1058625787416 	 167.90248281915817
342.5604728738026 	 359.67834473159763 	 325.44260101600753 	 186.7351395932942 	 166.5761993300365 	 172.94320513830343 	 158.86640168597106
344.52684468658236 	 342.4798174009387 	 346.573871972226 	 179.68448442377323 	 175.8242581366478 	 162.79533297716546 	 170.7496138355782
344.66778434443916 	 343.033160788029 	 346.30240790084935 	 178.08649904674115 	 176.5331922730705 	 164.94666174128787 	 169.76921562777883
336.09736516862847 	 340.9542033843227 	 331.24052695293426 	 176.03249637078216 	 167.3789196661421 	 164.9217070135405 	 163.86160728679215
339.2961890324042 	 329.8527766836678 	 348.73960138114063 	 165.52695222319298 	 176.42605847847395 	 164.3258244604748 	 172.31354290266668
339.4514876051337 	 344.77536822036166 	 334.12760698990576 	 177.58227880923306 	 168.3792338797771 	 167.1930894111286 	 165.74837311012863
343.0716148667942 	 333.84937714390225 	 352.29385258968614 	 169.17446903040414 	 181.942608929114 	 164.6749081134981 	 170.35124366057212
339.5035008021422 	 337.58171686642703 	 341.4252847378573 	 170.67502905311386 	 175.45901568702556 	 166.90668781331317 	 165.96626905083176
342.18271085868383 	 337.87253386605016 	 346.4928878513175 	 172.45962440223707 	 176.07905050857252 	 165.41290946381312 	 170.413837342745
346.02822828693536 	 346.613679552908 	 345.4427770209627 	 178.70432177478546 	 176.07596628085525 	 167.90935777812257 	 169.3668107401074
339.7623183068299 	 342.73531005418977 	 336.78932655947006 	 173.95474575929026 	 170.40587651082123 	 168.7805642948995 	 166.38345004864883
340.90215941647057 	 340.86504091998364 	 340.93927791295755 	 172.35958075328642 	 176.91998339998227 	 168.50546016669722 	 164.0192945129753
354.7204104930312 	 366.2980569224312 	 343.14276406363115 	 192.60964582961532 	 176.03062584545705 	 173.68841109281593 	 167.11213821817412
346.3547958966665 	 348.69286450879173 	 344.0167272845413 	 182.20284013640904 	 174.70170864252728 	 166.4900243723827 	 169.315018642014
342.2037030813495 	 340.96930250522246 	 343.4381036574765 	 177.4200649303914 	 177.61664082275453 	 163.54923757483107 	 165.821462834722
345.6821825613391 	 345.9668071407862 	 345.3975579818921 	 178.8728506657232 	 176.06061306443337 	 167.093956475063 	 169.3369449174587
344.5438603203413 	 347.23869827230317 	 341.8490223683795 	 176.6626216463375 	 176.67734102236707 	 170.57607662596567 	 165.17168134601243
343.4669654707892 	 338.7527807027066 	 348.1811502388718 	 173.7550426876823 	 178.12333836891534 	 164.9977380150243 	 170.05781186995645
351.26174749682 	 344.2861581587513 	 358.23733683488877 	 177.61559618600472 	 186.7514297004199 	 166.67056197274655 	 171.48590713446885
345.1891066923562 	 347.13466291785096 	 343.24355046686145 	 176.48195503981523 	 175.2611668422766 	 170.65270787803573 	 167.98238362458486
342.71476100190307 	 336.8703673179664 	 348.5591546858398 	 171.0363150475976 	 179.11693838384255 	 165.83405227036877 	 169.44221630199726
337.482280341619 	 332.4161853552272 	 342.5483753280108 	 171.2347220184198 	 176.15660098811344 	 161.18146333680738 	 166.39177433989735
335.9584275523391 	 335.20630379273535 	 336.71055131194294 	 169.40302752303197 	 172.9530401882712 	 165.8032762697034 	 163.75751112367178
348.93863538284376 	 346.9824868574183 	 350.89478390826923 	 177.699600340322 	 182.33835859033292 	 169.28288651709624 	 168.55642531793634
339.61183972807896 	 358.42737632964656 	 320.79630312651136 	 184.55467082273537 	 164.297102688239 	 173.8727055069112 	 156.4992004382724
350.2725016060666 	 351.03363203690634 	 349.5113711752269 	 180.68039573581208 	 181.85565979719198 	 170.35323630109426 	 167.6557113780349
349.1198172251578 	 349.6686552159914 	 348.5709792343243 	 180.0217906106587 	 178.81344339622933 	 169.64686460533267 	 169.75753583809495
346.03081570092587 	 347.2727650297293 	 344.7888663721224 	 178.45196031853445 	 175.71069333623558 	 168.82080471119488 	 169.07817303588683
337.50063346060244 	 346.3457431765419 	 328.655523744663 	 180.78558676151673 	 165.0616700716425 	 165.56015641502515 	 163.59385367302053
344.3555383611273 	 358.3556315200782 	 330.3554452021764 	 182.65584007453694 	 168.410186383375 	 175.69979144554128 	 161.94525881880142
339.35669524712927 	 339.17372234319737 	 339.53966815106116 	 171.2570876310186 	 177.69909091442722 	 167.91663471217876 	 161.84057723663392
