# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/323K/3DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/3/323K/fixed_3DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/323K/avgRcutoff.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC	CHOL-CHOL
3.5928133431229314 	 1.1839672061389084	1.2699519517568363	1.138894185227187
3.661370502624445 	 1.201868069431847	1.3034581696820013	1.1560442635105963
3.7186427845753505 	 1.2162107677789882	1.3457860758551017	1.1566459409412608
3.8631223583309424 	 1.2455455613039945	1.4118076893369529	1.2057691076899948
3.878729280210642 	 1.262481138481537	1.4122045988276617	1.204043542901443
3.8039772764664823 	 1.2322025665717673	1.3828809471999188	1.1888937626947966
3.805635372913097 	 1.234677764988922	1.3862411995242312	1.1847164083999435
3.8248650045252304 	 1.2437360492931195	1.3953849786477919	1.1857439765843192
3.885824417558495 	 1.2598725600803373	1.443995716321516	1.1819561411566415
3.8201314777943822 	 1.23679466080623	1.4126637580972599	1.1706730588908925
3.834249843675637 	 1.2428059038593866	1.405677025442258	1.1857669143739926
3.9023201807278434 	 1.2746966066801673	1.4504865886945364	1.17713698535314
3.8365267917193013 	 1.2395882085704915	1.3963550853991085	1.2005834977497014
3.907948779154203 	 1.2914755723446563	1.4352302492442648	1.1812429575652819
3.8629182976312273 	 1.2508384528825158	1.4456581691409367	1.1664216756077748
3.9759164296792955 	 1.280160495609763	1.4998142000702845	1.1959417339992477
3.914594316818359 	 1.262301663699595	1.4604298298829814	1.1918628232357826
3.8628594428093943 	 1.2525738888172508	1.4250345332856087	1.1852510207065348
3.9472197875963753 	 1.2812536856748857	1.4716595018667813	1.1943066000547082
3.90720440408054 	 1.2545980882057024	1.441615706486827	1.2109906093880105
4.002327725644623 	 1.2949804340259368	1.4770672142538994	1.2302800773647868
3.9814825885915917 	 1.269107744036877	1.4756092742189462	1.2367655703357685
3.926558948812817 	 1.2664863223376548	1.4670168321104509	1.1930557943647115
3.817873690782915 	 1.2284273055124504	1.3822566311576354	1.207189754112829
3.8503777995146082 	 1.2316729682664844	1.3872956614317529	1.231409169816371
3.832367884057101 	 1.2393222417951835	1.4035000715288781	1.1895455707330393
3.791138501924764 	 1.2224988594108401	1.3879373950684188	1.180702247445505
3.7901227487374376 	 1.2306768843503866	1.4024645736643597	1.1569812907226913
3.8447361810144276 	 1.260372268477079	1.4499424419789921	1.1344214705583564
3.9217499740070583 	 1.2561359175844409	1.4218809601713756	1.243733096251242
3.943277051648634 	 1.2853643778072468	1.4666683904402098	1.1912442834011774
3.919255727508889 	 1.2774067887513714	1.4836961871178946	1.1581527516396228
3.904078789286715 	 1.2714832526336468	1.464798752438801	1.167796784214267
3.8380262238231895 	 1.2445169804783043	1.4284473279418939	1.1650619154029913
3.917295083650662 	 1.2705200582927927	1.4502615398876864	1.196513485470183
3.812708418327987 	 1.250441746379201	1.3861555453412238	1.1761111266075623
3.790046541368775 	 1.254132985945199	1.4002975162633242	1.1356160391602517
3.8625003654230508 	 1.2429072549458047	1.4392594835068997	1.1803336269703466
3.8900815732292235 	 1.2459366682623498	1.4510364530437978	1.1931084519230757
3.8303486209772872 	 1.244687421485605	1.3896471270962247	1.1960140723954575
3.8615561256647926 	 1.238804667041106	1.4289328428989516	1.193818615724735
3.893745674992328 	 1.259400578348313	1.4597673191137046	1.17457777753031
3.847023469633601 	 1.2273808883633106	1.4162343473765535	1.2034082338937369
3.9040408783919696 	 1.283079056025052	1.459620065513723	1.1613417568531945
3.9934799085470485 	 1.279503567839976	1.4656801195991456	1.248296221107927
3.9418922870134767 	 1.2897265437451255	1.4802256081534475	1.171940135114904
3.908574300074849 	 1.2891123721387143	1.450034829133243	1.169427098802892
3.947787917428549 	 1.2512764653114223	1.4681274110108167	1.2283840411063103
3.9954236186799736 	 1.2703468484353613	1.5110154116748793	1.214061358569733
3.9822636908744533 	 1.2877337440342915	1.496235546203435	1.1982944006367269
3.8899305306463945 	 1.2626022703746584	1.4441948869857886	1.1831333732859473
3.825007258585437 	 1.2443613021833015	1.4114687639255574	1.1691771924765781
3.864790199522208 	 1.2531962864010562	1.420764206632118	1.1908297064890334
3.9708965682503985 	 1.2717190058205976	1.4822132744934637	1.216964287936337
3.901163183278211 	 1.2595219008784084	1.439810195508678	1.2018310868911248
3.895660578988423 	 1.2461292021774402	1.451431414598202	1.1980999622127806
3.858554729244446 	 1.2570511859689097	1.4236775674222417	1.1778259758532945
3.8937904636746845 	 1.2659166391824235	1.4512968853202253	1.176576939172036
3.957449784019938 	 1.2992453452836472	1.4737391301891387	1.1844653085471522
3.95447918863567 	 1.2689432919359067	1.4588690017030388	1.2266668949967245
3.8630960035650075 	 1.2741683971167217	1.4150932539203531	1.1738343525279322
3.884067573706233 	 1.2487653594303014	1.428003499692454	1.207298714583478
3.949662840703801 	 1.2848225909180946	1.4708291227500714	1.194011127035635
3.891811004381375 	 1.2675052316075293	1.4464455138125305	1.1778602589613152
3.94416939839423 	 1.2637215471089736	1.4727953129633726	1.2076525383218841
3.888228626699942 	 1.2576759911835507	1.4302419561622242	1.2003106793541671
3.832796869621394 	 1.2425555943708433	1.4307745347494398	1.1594667405011108
3.939907114719028 	 1.2572732612609328	1.4463196090083175	1.2363142444497779
3.8172450645491978 	 1.245145720797066	1.40496446828466	1.1671348754674715
3.7943315792269434 	 1.238755682544351	1.397697326711397	1.157878569971195
3.8296613641217276 	 1.2526321920074088	1.3811445499220008	1.195884622192318
3.910081946806001 	 1.2546276949131436	1.4232897692351414	1.232164482657716
3.9190375601708514 	 1.248132712171111	1.4524460628158566	1.2184587851838837
3.880029616557234 	 1.256225372286809	1.4406437020973701	1.183160542173055
3.877130807810958 	 1.2746538534676413	1.4275958697018474	1.174881084641469
3.8769490186299533 	 1.2698960207771366	1.4319374976787898	1.175115500174027
3.898272240828656 	 1.2564433738742993	1.4495394885028587	1.1922893784514983
3.8235754478817294 	 1.2389973636114142	1.3969969243428415	1.1875811599274737
