#demixed state population	Standard Error
2.504273200757575202e-01 2.122316571037460441e-04
2.499909797065607842e-01 8.547716876632869285e-06
2.499717824937253141e-01 1.619180396005451641e-05
2.453477188621339400e-01 5.522591563295222838e-04
2.436444008980347964e-01 3.896002083167843244e-04
3.398715801471502429e-01 5.091490970002509036e-04
4.796998260366736599e-01 5.800423237346867501e-04
4.009622403174685212e-01 8.617092014963593106e-04
4.992357616727415848e-01 9.759398392997507875e-04
6.567333409373004027e-01 7.227597375915169537e-04
4.397953189743508129e-01 4.285601714120374265e-04
5.282739356216173965e-01 5.344085942973694509e-04
4.235641199376763977e-01 1.172017900509565161e-03
4.968352221684139147e-01 2.328581477375788779e-03
8.008334374159801206e-01 2.785983930590547018e-03
5.209358966685753156e-01 2.722472359142216053e-03
4.864714089871339797e-01 1.846171091620421286e-03
5.210160368259104668e-01 1.971682288744553216e-03
3.288279785466952654e-01 4.199145868851671647e-03
4.115875019662965650e-01 3.981040701636568216e-03
4.614277087384544562e-01 2.397196552878097780e-03
4.203857826716064783e-01 3.613661637096849885e-03
5.247888781908437439e-01 6.070055741666653855e-03
5.750537202175564078e-01 2.415450288826096262e-03
5.089950295133666147e-01 4.105240446644420685e-03
6.596046429702514535e-01 7.661332079323705455e-03
4.916491510618055116e-01 6.019226751149501890e-03
4.254313139436301516e-01 6.562111478610189487e-03
4.419677331229691641e-01 6.816614214611415798e-03
4.186454271113005943e-01 8.752984609435396357e-03
3.566040986762305520e-01 9.892494632977295518e-03
3.988318784641863290e-01 3.090209645665642924e-03
4.529494682170918662e-01 7.239316858733896472e-03
4.722091900299066891e-01 4.370623566386106114e-03
3.866268562147193721e-01 5.015291258457341313e-03
4.946729520530336321e-01 2.099044916970090133e-03
5.738998362993990021e-01 5.693308560404588409e-03
4.104170408251663349e-01 4.459861147919434374e-03
4.824474279221869777e-01 5.025985874043754215e-03
3.770283921387743153e-01 4.221206517416764732e-03
4.214670731303922224e-01 5.389686006633605427e-03
5.118086503159072764e-01 6.162497851215077878e-03
5.682776983644471924e-01 7.566282137905461051e-03
3.568374804153452984e-01 7.684746940617450360e-03
3.902297941104055368e-01 5.835580036644852017e-03
4.709258762441616009e-01 1.230656044575650747e-02
5.116953651917794943e-01 4.732941766066849770e-03
3.977625247771615635e-01 4.137106926126865938e-03
3.918863948930821350e-01 1.348646096564732472e-02
3.550600259065069819e-01 6.577347187032657472e-03
