# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/1/323K/1DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/1/323K/fixed_1DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/323K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DAPC-DAPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
22	10 0.17666666666666667	0.26666666666666666 0.555	0.6111111111111112 0.445	0.3888888888888889 4.818181818181818	9.6 4.281422487024225	12.126005112979295 15.136363636363637	22.0 8.981270686294666	18.79893614011176 0.3579985600065351	0.36532813475428483
2	2 0.6683333333333333	0.7361111111111112 0.95	0.975 0.05	0.025 200.5	132.5 0.5	4.5 285.0	175.5 4.0	3.5 2	2
2	2 0.6716666666666666	0.775 0.9433333333333334	0.9777777777777777 0.056666666666666664	0.022222222222222223 201.5	139.5 1.5	1.5 283.0	176.0 1.0	1.0 2	2
2	2 0.6616666666666666	0.7527777777777778 0.9733333333333334	0.9833333333333333 0.02666666666666667	0.016666666666666666 198.5	135.5 0.5	1.5 292.0	177.0 1.0	1.0 2	2
3	2 0.64	0.725 0.955	0.9555555555555556 0.045	0.044444444444444446 128.0	130.5 89.0991956566762	3.5 191.0	172.0 130.17168150817852	3.0 0.0885950718022113	2
4	2 0.63	0.7861111111111111 0.9316666666666666	0.9638888888888889 0.06833333333333333	0.03611111111111111 94.5	141.5 86.73378811051666	6.5 139.75	173.5 119.45579726409262	3.5 0.13921339669390362	2
2	2 0.655	0.775 0.9216666666666666	0.9527777777777777 0.07833333333333334	0.04722222222222222 196.5	139.5 0.5	6.5 276.5	171.5 0.5	1.5 2	2
2	2 0.65	0.7722222222222223 0.94	0.975 0.06	0.025 195.0	139.0 5.0	5.0 282.0	175.5 1.0	1.5 2	2
2	2 0.6166666666666667	0.7666666666666667 0.9216666666666666	0.9527777777777777 0.07833333333333334	0.04722222222222222 185.0	138.0 3.0	5.0 276.5	171.5 3.5	1.5 2	2
3	2 0.5583333333333333	0.7416666666666667 0.9366666666666666	0.95 0.06333333333333334	0.05 111.66666666666667	133.5 65.42850211405492	2.5 187.33333333333334	171.0 103.81179551904923	1.0 0.15470730326754814	2
3	2 0.6666666666666666	0.7694444444444445 0.9666666666666667	0.9611111111111111 0.03333333333333333	0.03888888888888889 133.33333333333334	138.5 92.92410284145276	2.5 193.33333333333334	173.0 130.35933244518995	0.0 0.1372741908510793	2
2	2 0.6633333333333333	0.7722222222222223 0.9516666666666667	0.9555555555555556 0.04833333333333333	0.044444444444444446 199.0	139.0 1.0	10.0 285.5	172.0 0.5	8.0 2	2
2	2 0.5966666666666667	0.7166666666666667 0.92	0.9416666666666667 0.08	0.058333333333333334 179.0	129.0 2.0	3.0 276.0	169.5 6.0	0.5 2	2
3	2 0.6116666666666667	0.7722222222222223 0.9583333333333334	0.9611111111111111 0.041666666666666664	0.03888888888888889 122.33333333333333	139.0 85.09732989674562	2.0 191.66666666666666	173.0 129.32989686156185	1.0 0.07733165903886685	2
2	2 0.64	0.7777777777777778 0.9566666666666667	0.9694444444444444 0.043333333333333335	0.030555555555555555 192.0	140.0 18.0	1.0 287.0	174.5 7.0	0.5 2	2
2	2 0.6616666666666666	0.775 0.9566666666666667	0.9777777777777777 0.043333333333333335	0.022222222222222223 198.5	139.5 4.5	1.5 287.0	176.0 2.0	4.0 2	2
2	2 0.6133333333333333	0.7361111111111112 0.94	0.9583333333333334 0.06	0.041666666666666664 184.0	132.5 7.0	1.5 282.0	172.5 2.0	0.5 2	2
2	2 0.6483333333333333	0.775 0.9733333333333334	0.9722222222222222 0.02666666666666667	0.027777777777777776 194.5	139.5 0.5	3.5 292.0	175.0 1.0	5.0 2	2
2	2 0.6566666666666666	0.775 0.955	0.9555555555555556 0.045	0.044444444444444446 197.0	139.5 8.0	2.5 286.5	172.0 6.5	0.0 2	2
2	2 0.6183333333333333	0.7611111111111111 0.935	0.9555555555555556 0.065	0.044444444444444446 185.5	137.0 8.5	7.0 280.5	172.0 8.5	2.0 2	2
2	2 0.675	0.7361111111111112 0.935	0.9722222222222222 0.065	0.027777777777777776 202.5	132.5 3.5	7.5 280.5	175.0 1.5	1.0 2	2
2	2 0.6666666666666666	0.7638888888888888 0.965	0.975 0.035	0.025 200.0	137.5 3.0	4.5 289.5	175.5 1.5	0.5 2	2
2	2 0.63	0.7666666666666667 0.96	0.9555555555555556 0.04	0.044444444444444446 189.0	138.0 4.0	3.0 288.0	172.0 4.0	3.0 2	2
3	2 0.6733333333333333	0.7388888888888889 0.955	0.9555555555555556 0.045	0.044444444444444446 134.66666666666666	133.0 87.94821708760723	3.0 191.0	172.0 120.83045973594572	2.0 0.17196703730744695	2
3	2 0.6233333333333333	0.7722222222222223 0.935	0.9527777777777777 0.065	0.04722222222222222 124.66666666666667	139.0 82.6935440177903	1.0 187.0	171.5 120.2331069215131	0.5 0.08344467671236451	2
2	2 0.6916666666666667	0.7777777777777778 0.9816666666666667	0.9666666666666667 0.018333333333333333	0.03333333333333333 207.5	140.0 9.5	4.0 294.5	174.0 1.5	0.0 2	2
2	2 0.6466666666666666	0.7555555555555555 0.9533333333333334	0.9638888888888889 0.04666666666666667	0.03611111111111111 194.0	136.0 1.0	4.0 286.0	173.5 0.0	1.5 2	2
3	2 0.6666666666666666	0.7083333333333334 0.94	0.9611111111111111 0.06	0.03888888888888889 133.33333333333334	127.5 92.16048803883125	3.5 188.0	173.0 125.87559996546855	0.0 0.1438604002079309	2
2	2 0.6683333333333333	0.775 0.9616666666666667	0.9583333333333334 0.03833333333333333	0.041666666666666664 200.5	139.5 5.5	0.5 288.5	172.5 0.5	1.5 2	2
3	2 0.6566666666666666	0.7611111111111111 0.95	0.9666666666666667 0.05	0.03333333333333333 131.33333333333334	137.0 90.03826347108706	2.0 190.0	174.0 128.0650876182368	1.0 0.1562742800365125	2
2	2 0.62	0.7305555555555555 0.935	0.9333333333333333 0.065	0.06666666666666667 186.0	131.5 5.0	2.5 280.5	168.0 2.5	3.0 2	2
5	2 0.6016666666666667	0.6861111111111111 0.9283333333333333	0.9194444444444444 0.07166666666666667	0.08055555555555556 72.2	123.5 77.10097275650938	1.5 111.4	165.5 109.26774455437432	0.5 0.13491871394924504	2
2	2 0.6016666666666667	0.7416666666666667 0.9183333333333333	0.9361111111111111 0.08166666666666667	0.06388888888888888 180.5	133.5 0.5	5.5 275.5	168.5 2.5	2.5 2	2
3	2 0.6483333333333333	0.7388888888888889 0.9483333333333334	0.9611111111111111 0.051666666666666666	0.03888888888888889 129.66666666666666	133.0 90.27488884266519	0.0 189.66666666666666	173.0 129.1648386967427	1.0 0.07374499011118216	2
2	2 0.6266666666666667	0.7694444444444445 0.9483333333333334	0.9805555555555555 0.051666666666666666	0.019444444444444445 188.0	138.5 3.0	4.5 284.5	176.5 3.5	0.5 2	2
2	2 0.6516666666666666	0.75 0.965	0.9583333333333334 0.035	0.041666666666666664 195.5	135.0 2.5	7.0 289.5	172.5 0.5	0.5 2	2
4	2 0.65	0.7333333333333333 0.9583333333333334	0.9555555555555556 0.041666666666666664	0.044444444444444446 97.5	132.0 93.74033283491157	4.0 143.75	172.0 132.3052814516488	0.0 0.1233961010091729	2
2	2 0.68	0.7472222222222222 0.9666666666666667	0.975 0.03333333333333333	0.025 204.0	134.5 1.0	2.5 290.0	175.5 0.0	1.5 2	2
3	2 0.6283333333333333	0.7416666666666667 0.925	0.9722222222222222 0.075	0.027777777777777776 125.66666666666667	133.5 88.21312575549942	3.5 185.0	175.0 125.86765536334848	2.0 0.05235006871481817	2
2	2 0.6883333333333334	0.7861111111111111 0.9683333333333334	0.9694444444444444 0.03166666666666667	0.030555555555555555 206.5	141.5 4.5	4.5 290.5	174.5 1.5	0.5 2	2
3	2 0.6666666666666666	0.7666666666666667 0.9633333333333334	0.975 0.03666666666666667	0.025 133.33333333333334	138.0 90.79035680560402	3.0 192.66666666666666	175.5 128.53620328746123	2.5 0.15080852974286385	2
2	2 0.6483333333333333	0.7472222222222222 0.935	0.9777777777777777 0.065	0.022222222222222223 194.5	134.5 0.5	7.5 280.5	176.0 4.5	3.0 2	2
3	2 0.6666666666666666	0.7583333333333333 0.94	0.9666666666666667 0.06	0.03333333333333333 133.33333333333334	136.5 93.09612714226564	3.5 188.0	174.0 128.01822786879478	2.0 0.17583843562163712	2
2	2 0.615	0.7861111111111111 0.9566666666666667	0.9583333333333334 0.043333333333333335	0.041666666666666664 184.5	141.5 7.5	2.5 287.0	172.5 7.0	0.5 2	2
2	2 0.6933333333333334	0.7722222222222223 0.9533333333333334	0.975 0.04666666666666667	0.025 208.0	139.0 4.0	0.0 286.0	175.5 4.0	0.5 2	2
2	2 0.635	0.75 0.9183333333333333	0.9777777777777777 0.08166666666666667	0.022222222222222223 190.5	135.0 4.5	4.0 275.5	176.0 8.5	0.0 2	2
2	2 0.6916666666666667	0.75 0.95	0.9611111111111111 0.05	0.03888888888888889 207.5	135.0 0.5	4.0 285.0	173.0 0.0	1.0 2	2
2	2 0.6533333333333333	0.7805555555555556 0.9233333333333333	0.9666666666666667 0.07666666666666666	0.03333333333333333 196.0	140.5 4.0	2.5 277.0	174.0 3.0	0.0 2	2
2	2 0.6833333333333333	0.7583333333333333 0.97	0.9638888888888889 0.03	0.03611111111111111 205.0	136.5 4.0	6.5 291.0	173.5 2.0	3.5 2	2
2	2 0.6483333333333333	0.7694444444444445 0.9266666666666666	0.9694444444444444 0.07333333333333333	0.030555555555555555 194.5	138.5 6.5	0.5 278.0	174.5 6.0	1.5 2	2
3	2 0.6583333333333333	0.7694444444444445 0.9683333333333334	0.9722222222222222 0.03166666666666667	0.027777777777777776 131.66666666666666	138.5 91.27735510823896	6.5 193.66666666666666	175.0 132.05638526360204	1.0 0.13378792594161684	2
2	2 0.6233333333333333	0.7361111111111112 0.9416666666666667	0.9583333333333334 0.058333333333333334	0.041666666666666664 187.0	132.5 5.0	1.5 282.5	172.5 8.5	1.5 2	2
2	2 0.6683333333333333	0.7583333333333333 0.9666666666666667	0.9555555555555556 0.03333333333333333	0.044444444444444446 200.5	136.5 4.5	3.5 290.0	172.0 1.0	0.0 2	2
2	2 0.6583333333333333	0.7361111111111112 0.965	0.9666666666666667 0.035	0.03333333333333333 197.5	132.5 1.5	3.5 289.5	174.0 1.5	3.0 2	2
2	2 0.6833333333333333	0.7805555555555556 0.9783333333333334	0.9777777777777777 0.021666666666666667	0.022222222222222223 205.0	140.5 4.0	3.5 293.5	176.0 0.5	1.0 2	2
2	2 0.6533333333333333	0.7638888888888888 0.955	0.9638888888888889 0.045	0.03611111111111111 196.0	137.5 4.0	1.5 286.5	173.5 0.5	0.5 2	2
3	2 0.6183333333333333	0.7777777777777778 0.955	0.9722222222222222 0.045	0.027777777777777776 123.66666666666667	140.0 86.87666864904268	2.0 191.0	175.0 130.14863298039924	0.0 0.059083184745887286	2
2	2 0.68	0.7611111111111111 0.9633333333333334	0.9527777777777777 0.03666666666666667	0.04722222222222222 204.0	137.0 12.0	2.0 289.0	171.5 7.0	1.5 2	2
2	2 0.63	0.7722222222222223 0.9583333333333334	0.9694444444444444 0.041666666666666664	0.030555555555555555 189.0	139.0 3.0	2.0 287.5	174.5 1.5	0.5 2	2
2	2 0.6633333333333333	0.7611111111111111 0.97	0.9583333333333334 0.03	0.041666666666666664 199.0	137.0 4.0	5.0 291.0	172.5 2.0	3.5 2	2
3	2 0.67	0.7777777777777778 0.9716666666666667	0.9722222222222222 0.028333333333333332	0.027777777777777776 134.0	140.0 86.73330771201262	2.0 194.33333333333334	175.0 118.87341540011748	1.0 0.18501817667385706	2
2	2 0.6666666666666666	0.75 0.9533333333333334	0.9666666666666667 0.04666666666666667	0.03333333333333333 200.0	135.0 11.0	4.0 286.0	174.0 4.0	0.0 2	2
2	2 0.6566666666666666	0.7638888888888888 0.9383333333333334	0.9666666666666667 0.06166666666666667	0.03333333333333333 197.0	137.5 12.0	7.5 281.5	174.0 9.5	1.0 2	2
3	2 0.6416666666666667	0.7972222222222223 0.9466666666666667	0.9805555555555555 0.05333333333333334	0.019444444444444445 128.33333333333334	143.5 89.35447511021606	1.5 189.33333333333334	176.5 126.8183302558778	0.5 0.16021121805072733	2
3	2 0.6466666666666666	0.7472222222222222 0.9416666666666667	0.9805555555555555 0.058333333333333334	0.019444444444444445 129.33333333333334	134.5 90.85641908466836	9.5 188.33333333333334	176.5 128.34934964991274	3.5 0.19004270821115463	2
2	2 0.6766666666666666	0.7833333333333333 0.9516666666666667	0.9555555555555556 0.04833333333333333	0.044444444444444446 203.0	141.0 0.0	2.0 285.5	172.0 0.5	2.0 2	2
2	2 0.685	0.7722222222222223 0.9483333333333334	0.9888888888888889 0.051666666666666666	0.011111111111111112 205.5	139.0 1.5	1.0 284.5	178.0 4.5	1.0 2	2
2	2 0.6533333333333333	0.75 0.9183333333333333	0.9527777777777777 0.08166666666666667	0.04722222222222222 196.0	135.0 8.0	4.0 275.5	171.5 3.5	1.5 2	2
2	2 0.66	0.7305555555555555 0.9483333333333334	0.9666666666666667 0.051666666666666666	0.03333333333333333 198.0	131.5 0.0	1.5 284.5	174.0 1.5	3.0 2	2
2	2 0.715	0.7777777777777778 0.9633333333333334	0.9666666666666667 0.03666666666666667	0.03333333333333333 214.5	140.0 0.5	6.0 289.0	174.0 3.0	6.0 2	2
2	2 0.6333333333333333	0.7444444444444445 0.9233333333333333	0.9361111111111111 0.07666666666666666	0.06388888888888888 190.0	134.0 4.0	2.0 277.0	168.5 4.0	3.5 2	2
3	2 0.6566666666666666	0.7722222222222223 0.9716666666666667	0.9527777777777777 0.028333333333333332	0.04722222222222222 131.33333333333334	139.0 86.44972848746002	1.0 194.33333333333334	171.5 121.76845057549002	2.5 0.12947750943781233	2
2	2 0.6466666666666666	0.7416666666666667 0.9383333333333334	0.9555555555555556 0.06166666666666667	0.044444444444444446 194.0	133.5 12.0	1.5 281.5	172.0 7.5	3.0 2	2
2	2 0.65	0.7888888888888889 0.9466666666666667	0.9694444444444444 0.05333333333333334	0.030555555555555555 195.0	142.0 5.0	0.0 284.0	174.5 5.0	2.5 2	2
3	2 0.6333333333333333	0.7055555555555556 0.9416666666666667	0.9333333333333333 0.058333333333333334	0.06666666666666667 126.66666666666667	127.0 88.39431857057079	3.0 188.33333333333334	168.0 128.4817323807379	3.0 0.15061364835486912	2
2	2 0.655	0.7638888888888888 0.9616666666666667	0.9638888888888889 0.03833333333333333	0.03611111111111111 196.5	137.5 3.5	3.5 288.5	173.5 4.5	2.5 2	2
2	2 0.655	0.7388888888888889 0.9516666666666667	0.95 0.04833333333333333	0.05 196.5	133.0 1.5	18.0 285.5	171.0 5.5	9.0 2	2
2	2 0.6733333333333333	0.7944444444444444 0.9483333333333334	0.975 0.051666666666666666	0.025 202.0	143.0 5.0	0.0 284.5	175.5 3.5	0.5 2	2
2	2 0.6616666666666666	0.7888888888888889 0.9683333333333334	0.9777777777777777 0.03166666666666667	0.022222222222222223 198.5	142.0 9.5	2.0 290.5	176.0 0.5	0.0 2	2
2	2 0.68	0.7416666666666667 0.955	0.9583333333333334 0.045	0.041666666666666664 204.0	133.5 4.0	2.5 286.5	172.5 2.5	3.5 2	2
2	2 0.6833333333333333	0.7916666666666666 0.9683333333333334	0.9861111111111112 0.03166666666666667	0.013888888888888888 205.0	142.5 9.0	4.5 290.5	177.5 2.5	1.5 2	2
2	2 0.66	0.7833333333333333 0.9466666666666667	0.9722222222222222 0.05333333333333334	0.027777777777777776 198.0	141.0 4.0	2.0 284.0	175.0 1.0	1.0 2	2
2	2 0.62	0.7472222222222222 0.9283333333333333	0.9611111111111111 0.07166666666666667	0.03888888888888889 186.0	134.5 12.0	0.5 278.5	173.0 5.5	1.0 2	2
2	2 0.645	0.7333333333333333 0.9366666666666666	0.9583333333333334 0.06333333333333334	0.041666666666666664 193.5	132.0 4.5	2.0 281.0	172.5 6.0	2.5 2	2
2	2 0.6516666666666666	0.7333333333333333 0.9516666666666667	0.9472222222222222 0.04833333333333333	0.05277777777777778 195.5	132.0 4.5	4.0 285.5	170.5 1.5	0.5 2	2
2	2 0.635	0.7444444444444445 0.9283333333333333	0.95 0.07166666666666667	0.05 190.5	134.0 5.5	5.0 278.5	171.0 5.5	0.0 2	2
2	2 0.6	0.75 0.9533333333333334	0.9472222222222222 0.04666666666666667	0.05277777777777778 180.0	135.0 2.0	3.0 286.0	170.5 6.0	3.5 2	2
2	2 0.6066666666666667	0.7166666666666667 0.9366666666666666	0.9472222222222222 0.06333333333333334	0.05277777777777778 182.0	129.0 8.0	2.0 281.0	170.5 1.0	1.5 2	2
2	2 0.65	0.7472222222222222 0.95	0.9444444444444444 0.05	0.05555555555555555 195.0	134.5 6.0	4.5 285.0	170.0 5.0	3.0 2	2
2	2 0.68	0.7361111111111112 0.96	0.9583333333333334 0.04	0.041666666666666664 204.0	132.5 10.0	0.5 288.0	172.5 4.0	0.5 2	2
2	2 0.655	0.725 0.95	0.9416666666666667 0.05	0.058333333333333334 196.5	130.5 3.5	8.5 285.0	169.5 2.0	4.5 2	2
2	2 0.6183333333333333	0.725 0.9533333333333334	0.9666666666666667 0.04666666666666667	0.03333333333333333 185.5	130.5 11.5	2.5 286.0	174.0 9.0	4.0 2	2
3	2 0.595	0.7222222222222222 0.9266666666666666	0.9611111111111111 0.07333333333333333	0.03888888888888889 119.0	130.0 81.34289561274953	12.0 185.33333333333334	173.0 123.28918128620298	9.0 0.10858493641933305	2
2	2 0.64	0.7444444444444445 0.9533333333333334	0.9416666666666667 0.04666666666666667	0.058333333333333334 192.0	134.0 1.0	6.0 286.0	169.5 8.0	0.5 2	2
4	2 0.66	0.7833333333333333 0.9616666666666667	0.9666666666666667 0.03833333333333333	0.03333333333333333 99.0	141.0 95.03420436874295	2.0 144.25	174.0 135.42410235995658	1.0 -0.05779910221133258	2
2	2 0.6483333333333333	0.7583333333333333 0.9566666666666667	0.9722222222222222 0.043333333333333335	0.027777777777777776 194.5	136.5 2.5	3.5 287.0	175.0 4.0	3.0 2	2
2	2 0.6316666666666667	0.7444444444444445 0.9383333333333334	0.9638888888888889 0.06166666666666667	0.03611111111111111 189.5	134.0 12.5	3.0 281.5	173.5 1.5	3.5 2	2
2	2 0.6883333333333334	0.775 0.9766666666666667	0.9694444444444444 0.023333333333333334	0.030555555555555555 206.5	139.5 2.5	3.5 293.0	174.5 1.0	1.5 2	2
2	2 0.64	0.7777777777777778 0.9616666666666667	0.9666666666666667 0.03833333333333333	0.03333333333333333 192.0	140.0 0.0	1.0 288.5	174.0 3.5	2.0 2	2
2	2 0.685	0.7777777777777778 0.975	0.9694444444444444 0.025	0.030555555555555555 205.5	140.0 3.5	0.0 292.5	174.5 3.5	0.5 2	2
3	2 0.655	0.75 0.9683333333333334	0.9611111111111111 0.03166666666666667	0.03888888888888889 131.0	135.0 91.21768834314246	2.0 193.66666666666666	173.0 129.22933963393228	2.0 0.13956229583979823	2
2	2 0.645	0.7361111111111112 0.95	0.9361111111111111 0.05	0.06388888888888888 193.5	132.5 10.5	1.5 285.0	168.5 4.0	3.5 2	2
2	2 0.63	0.7277777777777777 0.9366666666666666	0.9527777777777777 0.06333333333333334	0.04722222222222222 189.0	131.0 4.0	3.0 281.0	171.5 7.0	3.5 2	2
3	2 0.61	0.7305555555555555 0.9416666666666667	0.9305555555555556 0.058333333333333334	0.06944444444444445 122.0	131.5 83.45457846437586	0.5 188.33333333333334	167.5 126.1013701573284	1.5 0.07307995176462652	2
4	2 0.6533333333333333	0.775 0.9566666666666667	0.9611111111111111 0.043333333333333335	0.03888888888888889 98.0	139.5 89.86934961375874	2.5 143.5	173.0 128.78955703006358	4.0 0.04244705255344806	2
2	2 0.6516666666666666	0.7388888888888889 0.9616666666666667	0.9555555555555556 0.03833333333333333	0.044444444444444446 195.5	133.0 7.5	4.0 288.5	172.0 2.5	0.0 2	2
2	2 0.655	0.7638888888888888 0.9416666666666667	0.9666666666666667 0.058333333333333334	0.03333333333333333 196.5	137.5 17.5	11.5 282.5	174.0 10.5	6.0 2	2
2	2 0.625	0.7638888888888888 0.9216666666666666	0.9583333333333334 0.07833333333333334	0.041666666666666664 187.5	137.5 8.5	3.5 276.5	172.5 8.5	2.5 2	2
3	2 0.6533333333333333	0.7416666666666667 0.94	0.9611111111111111 0.06	0.03888888888888889 130.66666666666666	133.5 91.01404043088932	6.5 188.0	173.0 127.37346662472527	3.0 0.11610475762552756	2
2	2 0.6366666666666667	0.7611111111111111 0.935	0.975 0.065	0.025 191.0	137.0 7.0	0.0 280.5	175.5 6.5	0.5 2	2
2	2 0.6983333333333334	0.7944444444444444 0.9583333333333334	0.9861111111111112 0.041666666666666664	0.013888888888888888 209.5	143.0 1.5	2.0 287.5	177.5 3.5	1.5 2	2
2	2 0.7133333333333334	0.7833333333333333 0.955	0.9861111111111112 0.045	0.013888888888888888 214.0	141.0 2.0	4.0 286.5	177.5 2.5	0.5 2	2
3	2 0.6566666666666666	0.7638888888888888 0.945	0.9666666666666667 0.055	0.03333333333333333 131.33333333333334	137.5 90.75363476038974	3.5 189.0	174.0 126.62543188475212	1.0 0.1690313904587698	2
2	2 0.6583333333333333	0.7805555555555556 0.9533333333333334	0.9638888888888889 0.04666666666666667	0.03611111111111111 197.5	140.5 2.5	0.5 286.0	173.5 7.0	0.5 2	2
2	2 0.695	0.7638888888888888 0.9683333333333334	0.975 0.03166666666666667	0.025 208.5	137.5 4.5	1.5 290.5	175.5 0.5	1.5 2	2
2	2 0.62	0.7472222222222222 0.9516666666666667	0.9611111111111111 0.04833333333333333	0.03888888888888889 186.0	134.5 5.0	4.5 285.5	173.0 2.5	4.0 2	2
2	2 0.74	0.8 0.975	0.9888888888888889 0.025	0.011111111111111112 222.0	144.0 0.0	2.0 292.5	178.0 4.5	1.0 2	2
3	2 0.6933333333333334	0.8111111111111111 0.9616666666666667	0.9777777777777777 0.03833333333333333	0.022222222222222223 138.66666666666666	146.0 95.2797051959242	0.0 192.33333333333334	176.0 127.54694124996577	0.0 0.15942677104338343	2
2	2 0.6983333333333334	0.7472222222222222 0.9633333333333334	0.9777777777777777 0.03666666666666667	0.022222222222222223 209.5	134.5 5.5	3.5 289.0	176.0 5.0	1.0 2	2
2	2 0.67	0.75 0.9266666666666666	0.9722222222222222 0.07333333333333333	0.027777777777777776 201.0	135.0 11.0	6.0 278.0	175.0 5.0	2.0 2	2
3	2 0.6233333333333333	0.7388888888888889 0.9283333333333333	0.9527777777777777 0.07166666666666667	0.04722222222222222 124.66666666666667	133.0 86.77301167733869	5.0 185.66666666666666	171.5 124.92486630860256	0.5 0.07611362056206178	2
2	2 0.6233333333333333	0.7888888888888889 0.9233333333333333	0.9805555555555555 0.07666666666666666	0.019444444444444445 187.0	142.0 2.0	2.0 277.0	176.5 1.0	0.5 2	2
2	2 0.665	0.7333333333333333 0.9483333333333334	0.95 0.051666666666666666	0.05 199.5	132.0 9.5	4.0 284.5	171.0 1.5	2.0 2	2
2	2 0.675	0.7277777777777777 0.9366666666666666	0.9472222222222222 0.06333333333333334	0.05277777777777778 202.5	131.0 5.5	11.0 281.0	170.5 4.0	5.5 2	2
2	2 0.6616666666666666	0.7388888888888889 0.9366666666666666	0.9583333333333334 0.06333333333333334	0.041666666666666664 198.5	133.0 4.5	3.0 281.0	172.5 10.0	4.5 2	2
3	2 0.635	0.7583333333333333 0.9566666666666667	0.9527777777777777 0.043333333333333335	0.04722222222222222 127.0	136.5 85.6076320585184	1.5 191.33333333333334	171.5 122.78526875086533	0.5 0.1517195739455362	2
2	2 0.635	0.7444444444444445 0.94	0.9638888888888889 0.06	0.03611111111111111 190.5	134.0 10.5	6.0 282.0	173.5 4.0	4.5 2	2
