# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/323K/2DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/323K/fixed_2DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/323K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC
2.37407892255561 	 1.148947507360615	1.225131415194995
2.5517996000425143 	 1.2205274135148798	1.3312721865276342
2.635776213494294 	 1.2382564148191164	1.3975197986751775
2.681320160794362 	 1.254989778839602	1.42633038195476
2.693454394898077 	 1.2536041353505007	1.4398502595475762
2.6545419042008573 	 1.255638369326514	1.3989035348743433
2.63219268570389 	 1.2432779838429036	1.3889147018609866
2.6203441570966923 	 1.2302093089408432	1.3901348481558493
2.6515831789398128 	 1.2510460544675244	1.4005371244722882
2.6467682685384366 	 1.230862819874953	1.415905448663484
2.6293667905765705 	 1.229130881691161	1.4002359088854095
2.7693355186170083 	 1.27712462330941	1.4922108953075983
2.717176677118073 	 1.2713872526898653	1.4457894244282077
2.7856797897644823 	 1.2745105365216585	1.5111692532428238
2.804996493772334 	 1.2877871685962508	1.5172093251760832
2.7832076109448334 	 1.2865115161102756	1.496696094834558
2.831005707932662 	 1.2990451673902612	1.5319605405424008
2.7403233792125627 	 1.276638486242915	1.4636848929696478
2.7249585033527253 	 1.264477246141366	1.4604812572113592
2.771413289643111 	 1.271503949129483	1.499909340513628
2.8026565459471766 	 1.2930912980083455	1.509565247938831
2.7170421131045988 	 1.2826453497356403	1.4343967633689583
2.7083966006915 	 1.2598165024660068	1.4485800982254933
2.686102545755983 	 1.2552030080225944	1.4308995377333886
2.687056067307206 	 1.2629620524318554	1.4240940148753505
2.7590547748707674 	 1.2732031200606007	1.4858516548101666
2.7264019454004815 	 1.2735954086465813	1.4528065367539003
2.763066786864437 	 1.281561849642718	1.4815049372217193
2.7434512114864145 	 1.2663438767786663	1.477107334707748
2.7722334693532735 	 1.2783634663171748	1.493870003036099
2.717644126986012 	 1.2625858994676833	1.4550582275183284
2.6549910662263487 	 1.2393960595889795	1.4155950066373695
2.6190908599710996 	 1.2307252572761453	1.3883656026949542
2.7025505133621244 	 1.2537504624838336	1.4488000508782908
2.6521053566037667 	 1.2483619099159753	1.4037434466877916
2.590377549929934 	 1.2321060192876074	1.3582715306423268
2.68054792156406 	 1.2541171232267123	1.4264307983373476
2.687043018356803 	 1.261697168264928	1.4253458500918748
2.693948786325778 	 1.267578680830526	1.426370105495252
2.7579210883642 	 1.274889886992721	1.483031201371479
2.748263312667444 	 1.2929559160146886	1.4553073966527554
2.7240472511676463 	 1.2598346199843535	1.464212631183293
2.7262207625850254 	 1.2682550280815124	1.457965734503513
2.655797227870164 	 1.2533243136622998	1.402472914207864
2.7192233671768147 	 1.2785844150639547	1.4406389521128597
2.6652885714553287 	 1.2399371922862783	1.4253513791690504
2.68369552893152 	 1.2487567778951965	1.4349387510363234
2.76251937121061 	 1.2781533350685592	1.4843660361420508
2.8040299480094473 	 1.2989929656145789	1.5050369823948684
2.733199081448825 	 1.2845255905590074	1.4486734908898176
2.6861163573675944 	 1.2518614689491694	1.4342548884184247
2.759140548645553 	 1.288011453224665	1.471129095420888
2.692607171004637 	 1.2622676601138787	1.430339510890758
2.7471203520343845 	 1.277223586482281	1.4698967655521036
2.781011710666583 	 1.2942298707958575	1.4867818398707253
2.750437848249862 	 1.2743834516298442	1.4760543966200177
2.7434431305764413 	 1.2659318780072577	1.4775112525691836
2.693940424052021 	 1.248988482046875	1.444951942005146
2.6298486120527853 	 1.2377754113610693	1.392073200691716
2.7216483171406765 	 1.268504261115719	1.4531440560249576
2.7560174330796627 	 1.2741704394792719	1.4818469936003906
2.716253909848314 	 1.2708160948887612	1.445437814959553
2.6770461615584136 	 1.2481277785028977	1.428918383055516
2.7021929547150125 	 1.2624807408140626	1.43971221390095
2.7538642791586323 	 1.289676163411545	1.464188115747087
2.7679590141934147 	 1.2867303907450438	1.481228623448371
2.7883408594434296 	 1.2813709870287981	1.5069698724146314
2.76714980873088 	 1.2932532849339715	1.4738965237969084
2.736041453784925 	 1.25740445605829	1.478636997726635
2.7126241613885416 	 1.2514255839265171	1.4611985774620242
2.716215159974067 	 1.2588402801563965	1.4573748798176707
2.6818417046910543 	 1.2599643958433404	1.421877308847714
2.734741430237488 	 1.2511059216187244	1.4836355086187636
2.681619724458133 	 1.2526309440448846	1.4289887804132486
2.7034002598924145 	 1.2772620739914888	1.4261381859009254
2.704799650666634 	 1.251152369871289	1.453647280795345
2.785320493435455 	 1.2854784311251954	1.4998420623102597
2.710483024901713 	 1.2723859059852904	1.4380971189164227
2.7537033320084987 	 1.2744595476843406	1.4792437843241582
2.8355640172105208 	 1.3099948600481341	1.5255691571623866
2.7687593149616623 	 1.288255822704373	1.4805034922572893
2.730497407085589 	 1.2523209046779091	1.4781765024076798
2.7651604420426747 	 1.2860207123565446	1.4791397296861302
2.7235611326337605 	 1.2698507795563123	1.4537103530774482
2.7853816561379348 	 1.2830360983653346	1.5023455577726001
2.7236544702901484 	 1.2730897816832276	1.4505646886069208
2.7607471539979422 	 1.2760469741352454	1.4847001798626969
2.7627225972432754 	 1.2863994208125464	1.476323176430729
2.636156628232718 	 1.24426296281216	1.3918936654205583
2.701876194433216 	 1.2495824814903655	1.4522937129428506
2.7528261456286325 	 1.276994664097974	1.4758314815306584
2.6703519186381186 	 1.2539038142812655	1.4164481043568533
2.6712235381475224 	 1.2554849369349834	1.415738601212539
2.7133765925166835 	 1.2622931585647912	1.4510834339518923
2.6162632952670357 	 1.2332147712224082	1.3830485240446277
2.704678048328126 	 1.2631151411254247	1.4415629072027014
2.697603154261393 	 1.2552911694370434	1.4423119848243493
2.588526283573063 	 1.2269509326757047	1.3615753508973585
2.6328154346586907 	 1.240311206035226	1.3925042286234648
2.6191753428693065 	 1.2256552430376075	1.3935200998316992
