# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:26:49 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DAPC_CHOL/373K/multi_west/silcoeffdppc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
-2.734469287931918791e-01 0.000000000000000000e+00 inf -inf
-2.503967026889324377e-01 6.319297372051451041e-03 6.293217825703266044e+00 -2.199331207224667573e+00
-2.273464765846729407e-01 1.333971529476415951e-02 5.546080154335133017e+00 -1.874853439327442306e+00
-2.042962504804134438e-01 2.816190729506632545e-02 4.798855592728397568e+00 -1.550337935479060736e+00
-1.812460243761539469e-01 9.312278050959629794e-02 3.602907009411581818e+00 -1.030944065104556273e+00
-1.581957982718944500e-01 1.460871183509515892e-01 3.152622707586307804e+00 -8.353880775341815390e-01
-1.351455721676349808e-01 2.965026352713064361e-01 2.444769746044794800e+00 -5.279714423378275567e-01
-1.120953460633754839e-01 4.538722457735579474e-01 2.019010090906036226e+00 -3.430663734940332943e-01
-8.904511995911598699e-02 8.276326101850558503e-01 1.418256503961299986e+00 -8.216240570034881452e-02
-6.599489385485649007e-02 1.038048345189786392e+00 1.191728214404700559e+00 1.621758044906433313e-02
-4.294466775059699315e-02 1.439199975186911118e+00 8.649831869778517035e-01 1.581211428498714988e-01
-1.989444164633752399e-02 1.755320976474859407e+00 6.664188406178598312e-01 2.443565427767419862e-01
3.155784457921945174e-03 1.982508279215605684e+00 5.447077227238943387e-01 2.972150096643673134e-01
2.620601056218144209e-02 2.571580225301544065e+00 2.845499897831861302e-01 4.102000775049767789e-01
4.925623666644093901e-02 2.703304319906877584e+00 2.345957264530763586e-01 4.318949384167853900e-01
7.230646277070043593e-02 3.129559018325431818e+00 8.817846747875268676e-02 4.954831460447335356e-01
9.535668887495993284e-02 3.277279527387727764e+00 4.205690752964486023e-02 5.155134850274011304e-01
1.184069149792194298e-01 3.377911493349077698e+00 1.181295625196332466e-02 5.286482661782490045e-01
1.414571410834789267e-01 3.418051231752852193e+00 0.000000000000000000e+00 5.337785678934411360e-01
1.645073671877384236e-01 3.119072522939517533e+00 9.153488405134901917e-02 4.940254728482863511e-01
1.875575932919978928e-01 2.747714553931707382e+00 2.183010785414336574e-01 4.389716140893681895e-01
2.106078193962573897e-01 2.344158672023287870e+00 3.771440111247390536e-01 3.699870049791083582e-01
2.336580455005168866e-01 1.854908854931398343e+00 6.112350133467749913e-01 2.683225744508763166e-01
2.567082716047763280e-01 1.501554396154728410e+00 8.225697377308365255e-01 1.765410698163338010e-01
2.797584977090358249e-01 1.090357354574234661e+00 1.142565082647341246e+00 3.756885728436795691e-02
3.028087238132953218e-01 8.718060202603795661e-01 1.366258907040668324e+00 -5.958013628548900625e-02
3.258589499175548188e-01 4.418013208551952453e-01 2.045965571678755701e+00 -3.547729900506744749e-01
3.489091760218143157e-01 1.930767086623267348e-01 2.873738288223454340e+00 -7.142701131161016681e-01
3.719594021260738126e-01 7.978973946905310033e-02 3.757430934266433376e+00 -1.098052952991050990e+00
3.950096282303333095e-01 3.540247756667164181e-02 4.570044046923499081e+00 -1.450966343740240028e+00
4.180598543345928064e-01 3.395185534095832448e-03 6.914467443637627220e+00 -2.469136488178063971e+00
4.411100804388523033e-01 2.677003288515694039e-04 9.454712952396663539e+00 -3.572351095311632196e+00
4.641603065431117447e-01 2.166695970184265936e-04 9.666207532524875745e+00 -3.664202024413760306e+00
4.872105326473712417e-01 0.000000000000000000e+00 inf -inf
5.102607587516307941e-01 0.000000000000000000e+00 inf -inf
5.333109848558902355e-01 0.000000000000000000e+00 inf -inf
5.563612109601496769e-01 0.000000000000000000e+00 inf -inf
5.794114370644092293e-01 0.000000000000000000e+00 inf -inf
6.024616631686687818e-01 0.000000000000000000e+00 inf -inf
6.255118892729282232e-01 0.000000000000000000e+00 inf -inf
6.485621153771876646e-01 0.000000000000000000e+00 inf -inf
6.716123414814472170e-01 0.000000000000000000e+00 inf -inf
6.946625675857066584e-01 0.000000000000000000e+00 inf -inf
7.177127936899662108e-01 0.000000000000000000e+00 inf -inf
7.407630197942256522e-01 0.000000000000000000e+00 inf -inf
7.638132458984850937e-01 0.000000000000000000e+00 inf -inf
7.868634720027446461e-01 0.000000000000000000e+00 inf -inf
