# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:26:30 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DAPC_CHOL/373K/multi_west/outbytotal.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.824540488958358853e-01 0.000000000000000000e+00 inf -inf
1.873621323823928819e-01 0.000000000000000000e+00 inf -inf
1.922702158689498786e-01 0.000000000000000000e+00 inf -inf
1.971782993555069030e-01 0.000000000000000000e+00 inf -inf
2.020863828420639274e-01 0.000000000000000000e+00 inf -inf
2.069944663286208963e-01 0.000000000000000000e+00 inf -inf
2.119025498151779208e-01 0.000000000000000000e+00 inf -inf
2.168106333017349452e-01 1.952846995735615921e-04 1.056575180005621739e+01 -3.709331782063285399e+00
2.217187167882919141e-01 5.862310162286978986e-06 1.407166654012388207e+01 -5.231931207697945396e+00
2.266268002748489385e-01 2.825454242845124465e-03 7.893785867090471697e+00 -2.548911721542787667e+00
2.315348837614059629e-01 2.817057989740235149e-02 5.594176845376710006e+00 -1.550204212877565713e+00
2.364429672479629319e-01 1.270483987827178418e-01 4.087886906051908298e+00 -8.960308040824200848e-01
2.413510507345199563e-01 3.242242846108563947e-01 3.151019499929946122e+00 -4.891544593286392684e-01
2.462591342210769807e-01 8.903758203371655577e-01 2.140811369053354785e+00 -5.042664251513772483e-02
2.511672177076339496e-01 1.848240241646969206e+00 1.410465768046933022e+00 2.667584218842652954e-01
2.560753011941909740e-01 3.481948140718684748e+00 7.771077860060018327e-01 5.418222985540206427e-01
2.609833846807479985e-01 4.189860918475738494e+00 5.920321940063431043e-01 6.221996068944500857e-01
2.658914681673050229e-01 4.866784856560400385e+00 4.422662083623654095e-01 6.872421480364311330e-01
2.707995516538619918e-01 5.785817205659542495e+00 2.692901201767812225e-01 7.623647086366407422e-01
2.757076351404190162e-01 6.610210427361215224e+00 1.360842456522526334e-01 8.202152848997403822e-01
2.806157186269760406e-01 7.321822270568270064e+00 3.384049264976773941e-02 8.646191826377985779e-01
2.855238021135330095e-01 7.214258510766213384e+00 4.864031727424888985e-02 8.581917004702506180e-01
2.904318856000900340e-01 6.316666652272167504e+00 1.815080931267458730e-01 8.004879585947529685e-01
2.953399690866470584e-01 6.203036348744100259e+00 1.996608278692049154e-01 7.926043260646495892e-01
3.002480525732040273e-01 6.040783840778801483e+00 2.261659552181998212e-01 7.810932955148381929e-01
3.051561360597610517e-01 5.738017889975073338e+00 2.775858983472065944e-01 7.587618979541315145e-01
3.100642195463180761e-01 5.431436285941012798e+00 3.324961253574518771e-01 7.349146893635271072e-01
3.149723030328750450e-01 5.512343514004260925e+00 3.177098808204470437e-01 7.413362737740203379e-01
3.198803865194320695e-01 6.467720332123662708e+00 1.578760316227660887e-01 8.107512325019297084e-01
3.247884700059890939e-01 5.912292703410214401e+00 2.476660412388513866e-01 7.717559267956239921e-01
3.296965534925460628e-01 7.573836435393999977e+00 0.000000000000000000e+00 8.793159218604803540e-01
3.346046369791030872e-01 7.571465911256210823e+00 3.130375482625069594e-04 8.791799713806414118e-01
3.395127204656601116e-01 7.070877919252772870e+00 6.871508622561228741e-02 8.494733390891906488e-01
3.444208039522171361e-01 7.244445163435244694e+00 4.446474286467982928e-02 8.600051293951028741e-01
3.493288874387741050e-01 7.063183901844273471e+00 6.980380626460336302e-02 8.490005139839194026e-01
3.542369709253311294e-01 6.781774212457229112e+00 1.104609827357667662e-01 8.313433265927264726e-01
3.591450544118881538e-01 6.090313594194894264e+00 2.180001600125336392e-01 7.846396553130110529e-01
3.640531378984451227e-01 6.440361071715724250e+00 1.621151281270911682e-01 8.089102162818458952e-01
3.689612213850021472e-01 6.884648275610406820e+00 9.540568843743413296e-02 8.378817578299218027e-01
3.738693048715591716e-01 6.300029113327517472e+00 1.841454791583516659e-01 7.993425563945779633e-01
3.787773883581161405e-01 6.020700402568430754e+00 2.294961352135937993e-01 7.796470167190939771e-01
3.836854718446731649e-01 5.603253105819478996e+00 3.013523928775936334e-01 7.484402405254005908e-01
3.885935553312301893e-01 5.613680914131238708e+00 2.994930949094893879e-01 7.492477233731622555e-01
3.935016388177871582e-01 4.753364199643693944e+00 4.658471137976218923e-01 6.770010909276169553e-01
3.984097223043441827e-01 4.053934520355806370e+00 6.250118376698194922e-01 6.078767296362667105e-01
4.033178057909012071e-01 3.334955679738896617e+00 8.202403438625915921e-01 5.230900666865310189e-01
4.082258892774582315e-01 3.116917248849750965e+00 8.878552816072813325e-01 4.937252723297803070e-01
4.131339727640152004e-01 2.535378867570781569e+00 1.094356653169317850e+00 4.040428661549347322e-01
4.180420562505722248e-01 2.266202903214252551e+00 1.206594032651178594e+00 3.552987915826813503e-01
4.229501397371291938e-01 1.873649876154268368e+00 1.396811399709018353e+00 2.726884387072961990e-01
4.278582232236862182e-01 1.363925746655869409e+00 1.714332613704366626e+00 1.347907275818948925e-01
4.327663067102432426e-01 1.098563621592147266e+00 1.930696205754361738e+00 4.082521346981563687e-02
4.376743901968002115e-01 7.910119321650518343e-01 2.259141960124948501e+00 -1.018169652578809620e-01
4.425824736833572359e-01 5.855586088513400345e-01 2.559888734147675038e+00 -2.324296296661553796e-01
4.474905571699142603e-01 3.990088035702757385e-01 2.943471531958036902e+00 -3.990175221082062906e-01
4.523986406564712848e-01 3.272309481705010792e-01 3.141788827561501574e+00 -4.851456292547670079e-01
4.573067241430282537e-01 2.124978201793015775e-01 3.573523282358295639e+00 -6.726455206205234072e-01
4.622148076295852781e-01 1.719778414014321577e-01 3.785089373237560118e+00 -7.645275064472301096e-01
4.671228911161423025e-01 1.209478552569111937e-01 4.137095508268545885e+00 -9.174018284872782480e-01
4.720309746026992714e-01 7.909047968387473981e-02 4.561862503139218816e+00 -1.101875790454238002e+00
4.769390580892562959e-01 3.264017961360258374e-02 5.446910979741904413e+00 -1.486247460059663794e+00
4.818471415758133203e-01 1.460197168132234234e-02 6.251298446428171118e+00 -1.835588498153645443e+00
4.867552250623703447e-01 1.141293264268839966e-02 6.497707857942325305e+00 -1.942602745863269753e+00
4.916633085489273136e-01 8.564707975924555974e-03 6.784804976542316624e+00 -2.067287440241569296e+00
4.965713920354843380e-01 7.442961538421623800e-03 6.925186186809296984e+00 -2.128254225223419560e+00
5.014794755220413069e-01 5.720739499072450759e-03 7.188356932600399318e+00 -2.242547827918858427e+00
5.063875590085983314e-01 2.179112024667033583e-03 8.153537547004425790e+00 -2.661720442794517361e+00
5.112956424951553558e-01 5.110342132749238174e-03 7.301188657144793481e+00 -2.291550023272116654e+00
5.162037259817123802e-01 7.713995911071270910e-04 9.192003775964495915e+00 -3.112720595674754342e+00
5.211118094682694046e-01 1.286638823139534232e-04 1.098300685115695430e+01 -3.890543348302594850e+00
5.260198929548263180e-01 4.556895179229324777e-06 1.432356878179944282e+01 -5.341330961236701036e+00
5.309279764413834535e-01 6.454752286724542182e-05 1.167280855052684174e+01 -4.190120419946422814e+00
5.358360599279403669e-01 0.000000000000000000e+00 inf -inf
5.407441434144973913e-01 0.000000000000000000e+00 inf -inf
5.456522269010544157e-01 5.696118811996136080e-07 1.640301035192680956e+01 -6.244420960583250135e+00
5.505603103876114401e-01 0.000000000000000000e+00 inf -inf
5.554683938741684646e-01 0.000000000000000000e+00 inf -inf
5.603764773607253780e-01 0.000000000000000000e+00 inf -inf
