# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:26:00 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DAPC_CHOL/373K/multi_west/corebydppc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
9.235232942551374613e-02 0.000000000000000000e+00 inf -inf
1.003903261795640045e-01 0.000000000000000000e+00 inf -inf
1.084283229336142629e-01 0.000000000000000000e+00 inf -inf
1.164663196876645074e-01 0.000000000000000000e+00 inf -inf
1.245043164417147796e-01 0.000000000000000000e+00 inf -inf
1.325423131957650380e-01 0.000000000000000000e+00 inf -inf
1.405803099498152686e-01 0.000000000000000000e+00 inf -inf
1.486183067038655270e-01 0.000000000000000000e+00 inf -inf
1.566563034579157854e-01 0.000000000000000000e+00 inf -inf
1.646943002119660437e-01 0.000000000000000000e+00 inf -inf
1.727322969660162744e-01 0.000000000000000000e+00 inf -inf
1.807702937200665327e-01 0.000000000000000000e+00 inf -inf
1.888082904741167911e-01 7.997732429464918507e-04 8.756721338469397153e+00 -3.097033129628696368e+00
1.968462872281670495e-01 7.666925018439125876e-04 8.798963768903298899e+00 -3.115378784068321139e+00
2.048842839822173079e-01 3.152145758536954896e-03 7.385210886542695974e+00 -2.501393708484294098e+00
2.129222807362675662e-01 6.742234350926691079e-03 6.624902924599376242e+00 -2.171196156065202665e+00
2.209602774903178246e-01 1.700514960901743436e-02 5.699778084296539760e+00 -1.769419542850053872e+00
2.289982742443680830e-01 3.309170688675301675e-02 5.034011596896991847e+00 -1.480280831136319586e+00
2.370362709984183414e-01 7.074469843611944087e-02 4.274216700709227545e+00 -1.150306100343719384e+00
2.450742677524685997e-01 1.484105581306503774e-01 3.533311826024356783e+00 -8.285352016528596542e-01
2.531122645065188026e-01 2.556189388490316405e-01 2.989606485247882528e+00 -5.924069723723098813e-01
2.611502612605690610e-01 4.513887941586335883e-01 2.420965261222002063e+00 -3.454492265951591978e-01
2.691882580146193193e-01 4.740505268158412000e-01 2.371980387987854044e+00 -3.241753664528383982e-01
