# created by program: /home/aporutho/Downloads/WESTPA/westpa/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bluehive
# created at:         Thu Dec  2 14:29:40 2021
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_2/Analysis/SegIndex/DPPC_DIPC_CHOL/323K/1/pdist.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.024575424122810219e+00 0.000000000000000000e+00 inf -inf
1.031662797713279733e+00 0.000000000000000000e+00 inf -inf
1.038750171303749248e+00 0.000000000000000000e+00 inf -inf
1.045837544894218318e+00 0.000000000000000000e+00 inf -inf
1.052924918484687833e+00 0.000000000000000000e+00 inf -inf
1.060012292075157347e+00 0.000000000000000000e+00 inf -inf
1.067099665665626418e+00 0.000000000000000000e+00 inf -inf
1.074187039256095932e+00 0.000000000000000000e+00 inf -inf
1.081274412846565225e+00 8.574180419920362682e-05 1.181028062743821927e+01 -4.066807382202637378e+00
1.088361786437034517e+00 9.836610946144087528e-03 7.067754616385357735e+00 -2.007154505319739268e+00
1.095449160027504032e+00 6.615416030241587364e-02 5.161878071550233926e+00 -1.179442838709009678e+00
1.102536533617973324e+00 3.191259602624116343e-01 3.588279967477402188e+00 -4.960378653767598678e-01
1.109623907208442617e+00 6.002017813031627069e-01 2.956599951231240642e+00 -2.217027199924954395e-01
1.116711280798912131e+00 1.016223855396748865e+00 2.430016918098202083e+00 6.989385561060368172e-03
1.123798654389381424e+00 1.458960128444434012e+00 2.068386631935499764e+00 1.640434233306158895e-01
1.130886027979850716e+00 2.192607811856410738e+00 1.661018956020451576e+00 3.409609570862736638e-01
1.137973401570320231e+00 1.576786293548011919e+00 1.990721788856522512e+00 1.977728361176977478e-01
1.145060775160789523e+00 1.701253644978193869e+00 1.914745155589613557e+00 2.307690686991033524e-01
1.152148148751258816e+00 4.381787394340047825e+00 9.686538510547433312e-01 6.416513016352464183e-01
1.159235522341728331e+00 8.443413712274985272e+00 3.127238779886400977e-01 9.265180694528036831e-01
1.166322895932197623e+00 1.154336223041994636e+01 0.000000000000000000e+00 1.062332324022655872e+00
1.173410269522666916e+00 1.103811180796960478e+01 4.475657876577043837e-02 1.042894788835813324e+00
1.180497643113136430e+00 9.758005855247914084e+00 1.680225116609199709e-01 9.893610743727935253e-01
