# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSystem.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/298K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/298K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/298K/avgRcutoff.dat
# System consisting of species :	 DPPC	DAPC	CHOL
# Cluster-count	Core lipid to total lipid	        Cluster lipids to total lipids	        Outlier lipids to total lipids	        Silhouette Coefficent for lipid species
23 0.06416666666666666 0.22333333333333333 0.7766666666666666 0.48541648333358095	0.5163403659001555	-2
13 0.35 0.6708333333333333 0.32916666666666666 0.10329271584080114	0.37468504925201074	-2
12 0.39 0.6941666666666667 0.30583333333333335 -0.022508451747224986	0.22617955716027036	-2
11 0.43166666666666664 0.7216666666666667 0.2783333333333333 -0.07242799095026844	2	-2
6 0.43166666666666664 0.7316666666666667 0.2683333333333333 0.16722896267066303	2	-2
7 0.4725 0.7541666666666667 0.24583333333333332 -0.09386230728742487	2	-2
9 0.46166666666666667 0.7625 0.2375 -0.06104208277407559	2	-2
6 0.4658333333333333 0.7491666666666666 0.25083333333333335 0.110486324341332	2	-2
6 0.4666666666666667 0.7541666666666667 0.24583333333333332 0.10566717890896829	2	-2
7 0.47833333333333333 0.7508333333333334 0.24916666666666668 0.08201525966712488	2	-2
5 0.4925 0.7533333333333333 0.24666666666666667 0.04928391514534575	2	-2
5 0.4683333333333333 0.7483333333333333 0.25166666666666665 2	2	-2
7 0.45416666666666666 0.7591666666666667 0.24083333333333334 0.043199331344939494	2	-2
4 0.48333333333333334 0.7575 0.2425 2	2	-2
7 0.44583333333333336 0.7375 0.2625 -0.0752957511495987	2	-2
6 0.445 0.7241666666666666 0.2758333333333333 0.07793673928960788	2	-2
6 0.48083333333333333 0.7516666666666667 0.24833333333333332 2	2	-2
6 0.4766666666666667 0.7658333333333334 0.23416666666666666 -0.08976067813355566	2	-2
