# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/298K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/298K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/298K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DAPC-DAPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
13	9 0.04833333333333333	0.13055555555555556 0.215	0.36666666666666664 0.785	0.6333333333333333 2.230769230769231	5.222222222222222 2.0059084323700453	6.778688463408731 9.923076923076923	14.666666666666666 4.410852672871216	10.488088481701515 0.48541648333358095	0.5163403659001555
10	3 0.33166666666666667	0.6138888888888889 0.7883333333333333	0.9222222222222223 0.21166666666666667	0.07777777777777778 19.9	73.66666666666667 21.201179212487215	40.876507787345155 47.3	110.66666666666667 46.628424807192445	54.38954147832304 0.10329271584080114	0.37468504925201074
8	4 0.385	0.6583333333333333 0.825	0.9388888888888889 0.175	0.06111111111111111 28.875	59.25 42.078609470846345	52.11705574953366 61.875	84.5 83.1496204140464	65.79703640742491 -0.022508451747224986	0.22617955716027036
9	2 0.45166666666666666	0.6861111111111111 0.875	0.9472222222222222 0.125	0.05277777777777778 30.11111111111111	123.5 42.12532741565985	2.5 58.333333333333336	170.5 75.82289305421622	3.5 -0.07242799095026844	2
3	2 0.43333333333333335	0.7138888888888889 0.8816666666666667	0.95 0.11833333333333333	0.05 86.66666666666667	128.5 49.86871653540814	0.5 176.33333333333334	171.0 97.98752755098761	3.0 0.16722896267066303	2
5	2 0.4866666666666667	0.7638888888888888 0.925	0.9722222222222222 0.075	0.027777777777777776 58.4	137.5 65.53350288211367	2.5 111.0	175.0 121.33424908079334	2.0 -0.09386230728742487	2
6	2 0.49	0.7194444444444444 0.9266666666666666	0.9777777777777777 0.07333333333333333	0.022222222222222223 49.0	129.5 65.48791237065561	5.5 92.66666666666667	176.0 118.70364592360066	2.0 -0.06104208277407559	2
3	2 0.48333333333333334	0.7444444444444445 0.8983333333333333	0.9805555555555555 0.10166666666666667	0.019444444444444445 96.66666666666667	134.0 64.88108781112996	1.0 179.66666666666666	176.5 117.74076986706385	1.5 0.110486324341332	2
3	2 0.4866666666666667	0.7416666666666667 0.9116666666666666	0.975 0.08833333333333333	0.025 97.33333333333333	133.5 67.48991694237658	2.5 182.33333333333334	175.5 124.11106137470405	0.5 0.10566717890896829	2
4	2 0.5	0.7583333333333333 0.8933333333333333	0.9944444444444445 0.10666666666666667	0.005555555555555556 75.0	136.5 73.03423854604085	0.5 134.0	179.0 126.39026861273774	0.0 0.08201525966712488	2
3	2 0.5166666666666667	0.7805555555555556 0.9116666666666666	0.9916666666666667 0.08833333333333333	0.008333333333333333 103.33333333333333	140.5 71.14461016518086	1.5 182.33333333333334	178.5 122.56789501696147	0.5 0.04928391514534575	2
2	2 0.495	0.7333333333333333 0.8966666666666666	0.9805555555555555 0.10333333333333333	0.019444444444444445 148.5	132.0 0.5	0.0 269.0	176.5 7.0	0.5 2	2
4	2 0.4716666666666667	0.725 0.9166666666666666	0.9833333333333333 0.08333333333333333	0.016666666666666666 70.75	130.5 67.75092250294456	4.5 137.5	177.0 129.01259628423884	1.0 0.043199331344939494	2
2	2 0.49833333333333335	0.7805555555555556 0.9266666666666666	0.9805555555555555 0.07333333333333333	0.019444444444444445 149.5	140.5 7.5	0.5 278.0	176.5 6.0	0.5 2	2
4	2 0.455	0.725 0.8783333333333333	0.975 0.12166666666666667	0.025 68.25	130.5 64.7779862298914	6.5 131.75	175.5 121.33090084558015	0.5 -0.0752957511495987	2
4	2 0.45166666666666666	0.7305555555555555 0.8616666666666667	0.9777777777777777 0.13833333333333334	0.022222222222222223 67.75	131.5 66.86319989351392	0.5 129.25	176.0 122.25460114040698	0.0 0.07793673928960788	2
2	2 0.5116666666666667	0.7444444444444445 0.8866666666666667	0.9888888888888889 0.11333333333333333	0.011111111111111112 153.5	134.0 9.5	2.0 266.0	178.0 13.0	0.0 2	2
3	2 0.495	0.7611111111111111 0.925	0.9916666666666667 0.075	0.008333333333333333 99.0	137.0 66.42790578263526	6.0 185.0	178.5 125.87559996546855	0.5 -0.08976067813355566	2
5	2 0.4666666666666667	0.7416666666666667 0.8933333333333333	0.9722222222222222 0.10666666666666667	0.027777777777777776 56.0	133.5 62.048368229954285	6.5 107.2	175.0 114.15323035289015	5.0 -0.010270944467287357	2
3	2 0.49166666666666664	0.7361111111111112 0.9133333333333333	0.9777777777777777 0.08666666666666667	0.022222222222222223 98.33333333333333	132.5 68.17787193967132	4.5 182.66666666666666	176.0 124.32841813340808	3.0 0.14428881559784776	2
2	2 0.5	0.7555555555555555 0.93	0.9944444444444445 0.07	0.005555555555555556 150.0	136.0 13.0	2.0 279.0	179.0 3.0	1.0 2	2
5	2 0.5233333333333333	0.7777777777777778 0.9433333333333334	1.0 0.056666666666666664	0.0 62.8	140.0 71.20505600025886	1.0 113.2	180.0 122.1612049711364	0.0 0.03263913714123276	2
3	2 0.5066666666666667	0.7444444444444445 0.9233333333333333	0.9888888888888889 0.07666666666666666	0.011111111111111112 101.33333333333333	134.0 71.16334886879778	1.0 184.66666666666666	178.0 125.7784648587437	0.0 0.12236115815129948	2
4	2 0.5033333333333333	0.7833333333333333 0.9016666666666666	0.9861111111111112 0.09833333333333333	0.013888888888888888 75.5	141.0 74.71445643247363	5.0 135.25	177.5 126.32374084074617	1.5 -0.09324360217975165	2
2	2 0.5266666666666666	0.7722222222222223 0.9183333333333333	0.9888888888888889 0.08166666666666667	0.011111111111111112 158.0	139.0 9.0	6.0 275.5	178.0 1.5	1.0 2	2
4	2 0.48833333333333334	0.7694444444444445 0.925	0.9861111111111112 0.075	0.013888888888888888 73.25	138.5 69.29781742594784	4.5 138.75	177.5 129.92377573023344	0.5 -0.09457467177770387	2
2	2 0.52	0.7805555555555556 0.9283333333333333	0.9916666666666667 0.07166666666666667	0.008333333333333333 156.0	140.5 8.0	5.5 278.5	178.5 10.5	0.5 2	2
4	2 0.4816666666666667	0.7138888888888889 0.895	0.9833333333333333 0.105	0.016666666666666666 72.25	128.5 65.21646647894993	7.5 134.25	177.0 119.69831870164259	0.0 -0.0002958192366076964	2
2	2 0.5066666666666667	0.7611111111111111 0.8883333333333333	0.9833333333333333 0.11166666666666666	0.016666666666666666 152.0	137.0 6.0	1.0 266.5	177.0 7.5	0.0 2	2
3	2 0.4816666666666667	0.7861111111111111 0.925	0.9777777777777777 0.075	0.022222222222222223 96.33333333333333	141.5 66.17821057988465	6.5 185.0	176.0 122.33560397529412	1.0 0.1059183022753703	2
2	2 0.55	0.7611111111111111 0.9183333333333333	0.9888888888888889 0.08166666666666667	0.011111111111111112 165.0	137.0 1.0	1.0 275.5	178.0 5.5	0.0 2	2
3	2 0.5033333333333333	0.7527777777777778 0.91	0.9888888888888889 0.09	0.011111111111111112 100.66666666666667	135.5 69.33173075070958	3.5 182.0	178.0 122.38463955905577	0.0 0.08993125449438572	2
3	2 0.5066666666666667	0.75 0.9116666666666666	0.9861111111111112 0.08833333333333333	0.013888888888888888 101.33333333333333	135.0 70.24401912064985	2.0 182.33333333333334	177.5 120.59942878066308	1.5 0.07110772383522015	2
6	2 0.4866666666666667	0.7805555555555556 0.9383333333333334	0.9833333333333333 0.06166666666666667	0.016666666666666666 48.666666666666664	140.5 64.29532556017497	0.5 93.83333333333333	177.0 120.04084952863153	1.0 -0.15759303898343355	2
2	2 0.47	0.7444444444444445 0.92	0.9861111111111112 0.08	0.013888888888888888 141.0	134.0 3.0	6.0 276.0	177.5 2.0	1.5 2	2
3	2 0.48	0.7444444444444445 0.895	0.9777777777777777 0.105	0.022222222222222223 96.0	134.0 62.49799996799898	8.0 179.0	176.0 109.67527828397185	0.0 0.1520502921517979	2
3	2 0.51	0.7166666666666667 0.905	0.9722222222222222 0.095	0.027777777777777776 102.0	129.0 70.09992867328754	11.0 181.0	175.0 123.06096050332128	7.0 0.14332201092575297	2
5	2 0.51	0.7583333333333333 0.915	0.9833333333333333 0.085	0.016666666666666666 61.2	136.5 72.46902786708264	5.5 109.8	177.0 123.08923592256147	1.0 -0.010378565603332337	2
7	2 0.495	0.6972222222222222 0.9233333333333333	0.9833333333333333 0.07666666666666666	0.016666666666666666 42.42857142857143	125.5 50.90848131095402	1.5 79.14285714285714	177.0 87.72754669418035	2.0 0.22249249214331862	2
5	2 0.48833333333333334	0.7222222222222222 0.905	0.9722222222222222 0.095	0.027777777777777776 58.6	130.0 69.32993581419214	3.0 108.6	175.0 123.26005030016822	1.0 -0.07452775253313204	2
3	2 0.45666666666666667	0.7777777777777778 0.9233333333333333	0.9861111111111112 0.07666666666666666	0.013888888888888888 91.33333333333333	140.0 41.81174741890396	2.0 184.66666666666666	177.5 75.53512795749772	0.5 0.2522041045545968	2
4	2 0.48833333333333334	0.7833333333333333 0.9316666666666666	0.9833333333333333 0.06833333333333333	0.016666666666666666 73.25	141.0 71.78222272958675	3.0 139.75	177.0 132.26748466648937	2.0 0.038680723779766384	2
2	2 0.475	0.7305555555555555 0.8866666666666667	0.9777777777777777 0.11333333333333333	0.022222222222222223 142.5	131.5 3.5	3.5 266.0	176.0 7.0	2.0 2	2
2	2 0.52	0.7527777777777778 0.9366666666666666	0.9777777777777777 0.06333333333333334	0.022222222222222223 156.0	135.5 3.0	5.5 281.0	176.0 3.0	2.0 2	2
2	2 0.5116666666666667	0.7555555555555555 0.92	0.975 0.08	0.025 153.5	136.0 11.5	3.0 276.0	175.5 5.0	2.5 2	2
4	2 0.5033333333333333	0.725 0.9333333333333333	0.9805555555555555 0.06666666666666667	0.019444444444444445 75.5	130.5 73.62234715084816	5.5 140.0	176.5 133.1521685891747	1.5 0.0760294954206721	2
3	2 0.5066666666666667	0.7416666666666667 0.9366666666666666	0.9805555555555555 0.06333333333333334	0.019444444444444445 101.33333333333333	133.5 49.91548412622635	1.5 187.33333333333334	176.5 90.26011793083858	0.5 0.22646357567128367	2
4	2 0.495	0.7472222222222222 0.9033333333333333	0.9888888888888889 0.09666666666666666	0.011111111111111112 74.25	134.5 73.18597884841057	0.5 135.5	178.0 129.20042569589313	2.0 -0.058873168660842835	2
4	2 0.5233333333333333	0.7555555555555555 0.8983333333333333	0.9861111111111112 0.10166666666666667	0.013888888888888888 78.5	136.0 77.11841544015282	2.0 134.75	177.5 127.20529666645174	0.5 -0.0755693117852242	2
2	2 0.475	0.7166666666666667 0.9216666666666666	0.9666666666666667 0.07833333333333334	0.03333333333333333 142.5	129.0 11.5	17.0 276.5	174.0 8.5	11.0 2	2
2	2 0.52	0.7138888888888889 0.9216666666666666	0.9805555555555555 0.07833333333333334	0.019444444444444445 156.0	128.5 6.0	3.5 276.5	176.5 1.5	0.5 2	2
2	2 0.52	0.7666666666666667 0.9316666666666666	0.9916666666666667 0.06833333333333333	0.008333333333333333 156.0	138.0 0.0	1.0 279.5	178.5 1.5	1.5 2	2
