#Flux from demixed to mixed	Std Error
0.000000000000000000e+00 0.000000000000000000e+00
3.944861289108576516e-03 3.115245035265118510e-03
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
9.293127380241934712e-04 8.662226672663628658e-04
1.828499764487487994e-03 1.750949644673262598e-03
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.376400417116085875e-03 1.318024682356491294e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.891109091092621290e-04 2.694834715780129080e-04
9.520554970184813212e-04 7.184718276150639776e-04
1.422927212250187741e-03 1.087832937385461302e-03
1.930600774749627931e-03 1.439580350940979818e-03
1.357627951157426073e-04 1.243607952859275079e-04
2.273663295211986787e-03 1.937338680404741050e-03
5.817576893363926756e-03 2.658211596582050421e-03
1.647463891963436540e-03 9.190361066099397630e-04
2.805689292841648166e-03 1.751513735222955115e-03
1.080290520012138194e-03 7.578956057581510714e-04
4.023178649044835756e-03 2.008530214760784801e-03
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
6.652904021674210236e-04 6.658805856215491798e-04
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
9.507661356895783043e-04 9.053325746129778709e-04
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.386806823148975607e-03 1.317743084421452594e-03
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
9.828071845132259170e-04 9.430361422498865272e-04
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.271120690343206794e-03 1.211214615182190299e-03
8.507850600999739953e-04 7.953411592676549189e-04
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
