# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:39:48 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_DIPC_CHOL/353K/multi_west/clucounttotal.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.034389999999999965e+01 0.000000000000000000e+00 inf -inf
1.103170000000000073e+01 0.000000000000000000e+00 inf -inf
1.171950000000000003e+01 0.000000000000000000e+00 inf -inf
1.240729999999999933e+01 0.000000000000000000e+00 inf -inf
1.309510000000000041e+01 0.000000000000000000e+00 inf -inf
1.378289999999999971e+01 0.000000000000000000e+00 inf -inf
1.447069999999999901e+01 0.000000000000000000e+00 inf -inf
1.515850000000000009e+01 0.000000000000000000e+00 inf -inf
1.584629999999999939e+01 0.000000000000000000e+00 inf -inf
1.653410000000000224e+01 0.000000000000000000e+00 inf -inf
1.722189999999999799e+01 0.000000000000000000e+00 inf -inf
1.790970000000000084e+01 0.000000000000000000e+00 inf -inf
1.859750000000000014e+01 0.000000000000000000e+00 inf -inf
1.928529999999999944e+01 3.215995924667781880e-05 7.631751245738616518e+00 -4.492684510264200348e+00
1.997309999999999874e+01 0.000000000000000000e+00 inf -inf
2.066089999999999804e+01 0.000000000000000000e+00 inf -inf
2.134870000000000090e+01 0.000000000000000000e+00 inf -inf
2.203650000000000020e+01 3.029599465224906030e-07 1.229662809474863394e+01 -6.518614784547479779e+00
2.272429999999999950e+01 4.962541587569226157e-05 7.197970303504453327e+00 -4.304295840697110798e+00
2.341209999999999880e+01 0.000000000000000000e+00 inf -inf
2.409989999999999810e+01 3.066329223203561444e-04 5.376822083434587896e+00 -3.513381217992839201e+00
2.478770000000000095e+01 5.114716413487476517e-04 4.865181281122014312e+00 -3.291178440831935337e+00
2.547550000000000026e+01 0.000000000000000000e+00 inf -inf
2.616329999999999956e+01 7.699212433069160810e-04 4.456185194646248959e+00 -3.113553697355485372e+00
2.685109999999999886e+01 1.847464349108538786e-03 3.580904067036053906e+00 -2.733423933520322091e+00
2.753889999999999816e+01 0.000000000000000000e+00 inf -inf
2.822670000000000101e+01 3.884072768772993747e-03 2.837833858084151561e+00 -2.410712642105814485e+00
2.891449999999999676e+01 4.923316395248534920e-03 2.600735776361178697e+00 -2.307742253543680899e+00
2.960229999999999961e+01 0.000000000000000000e+00 inf -inf
3.029009999999999891e+01 7.892175473108525852e-03 2.128846321646321815e+00 -2.102803267292684186e+00
3.097789999999999822e+01 1.209868148483347200e-02 1.701621665391500837e+00 -1.917261956548201862e+00
3.166570000000000107e+01 1.557889641628434386e-02 1.448800939285221911e+00 -1.807463310289471492e+00
3.235349999999999682e+01 0.000000000000000000e+00 inf -inf
3.304129999999999967e+01 2.056268769419401440e-02 1.171239987392100002e+00 -1.686920120490474906e+00
3.372910000000000252e+01 2.797095893673348307e-02 8.635513527611347051e-01 -1.553292644325900751e+00
3.441689999999999827e+01 0.000000000000000000e+00 inf -inf
3.510470000000000113e+01 3.264386442336122268e-02 7.090612254498505074e-01 -1.486198434526079248e+00
3.579249999999999687e+01 3.593255421797936222e-02 6.130744565348988928e-01 -1.444511910450593017e+00
3.648029999999999973e+01 0.000000000000000000e+00 inf -inf
3.716809999999999548e+01 4.120694329968029035e-02 4.761113750134278177e-01 -1.385029599921353105e+00
3.785589999999999833e+01 4.745899638555471645e-02 3.348520396098941809e-01 -1.323681450038277863e+00
3.854370000000000118e+01 0.000000000000000000e+00 inf -inf
3.923149999999999693e+01 5.277004328592145577e-02 2.287744761687262596e-01 -1.277612549582036294e+00
3.991929999999999978e+01 4.688256574493206152e-02 3.470722700360164836e-01 -1.328988628679928841e+00
4.060709999999999553e+01 0.000000000000000000e+00 inf -inf
4.129489999999999839e+01 5.008301115087836902e-02 2.810362920621876093e-01 -1.300309567838810354e+00
4.198270000000000124e+01 4.850456968004392133e-02 3.130601301490667510e-01 -1.314217344009305011e+00
4.267049999999999699e+01 4.746936089226852507e-02 3.346336747913678522e-01 -1.323586615402549960e+00
4.335829999999999984e+01 0.000000000000000000e+00 inf -inf
4.404609999999999559e+01 4.408238586861305819e-02 4.086578546052668237e-01 -1.355734908223140245e+00
4.473389999999999844e+01 4.496546904127086269e-02 3.888233032965278113e-01 -1.347120872038727990e+00
4.542170000000000130e+01 0.000000000000000000e+00 inf -inf
4.610949999999999704e+01 4.313007217074343175e-02 4.304976598723224690e-01 -1.365219815136464288e+00
4.679729999999999279e+01 4.710109148527583112e-02 3.424219693222365635e-01 -1.326969028740743628e+00
4.748510000000000275e+01 0.000000000000000000e+00 inf -inf
4.817289999999999850e+01 4.572767912090028308e-02 3.720143592634821417e-01 -1.339820840398555868e+00
4.886069999999999425e+01 5.267607794181671660e-02 2.305567203685745525e-01 -1.278386568403434564e+00
4.954849999999999710e+01 0.000000000000000000e+00 inf -inf
5.023629999999999995e+01 5.694917034069554851e-02 1.525590222795978335e-01 -1.244512598522236280e+00
5.092409999999999570e+01 5.921618117264929732e-02 1.135233087001226160e-01 -1.227559603517514253e+00
5.161189999999999856e+01 0.000000000000000000e+00 inf -inf
5.229970000000000141e+01 5.844681040471674804e-02 1.266010270690598460e-01 -1.233239184441028424e+00
5.298749999999999716e+01 6.633503200613247164e-02 0.000000000000000000e+00 -1.178257056981651507e+00
5.367529999999999291e+01 6.100144417563792970e-02 8.382060495762999608e-02 -1.214659883184542544e+00
5.436310000000000286e+01 0.000000000000000000e+00 inf -inf
5.505089999999999861e+01 6.065936057804535708e-02 8.944418273696275179e-02 -1.217102171982660463e+00
5.573869999999999436e+01 5.695090507820583375e-02 1.525285615884346413e-01 -1.244499369612148909e+00
5.642649999999999721e+01 0.000000000000000000e+00 inf -inf
5.711430000000000007e+01 5.439562266819666925e-02 1.984344588949373822e-01 -1.264436047499180482e+00
5.780209999999999582e+01 4.793204457993412160e-02 3.249338739750911031e-01 -1.319374045432480269e+00
5.848989999999999867e+01 0.000000000000000000e+00 inf -inf
