# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/298K/2DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/298K/fixed_2DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/298K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DIPC-DIPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
27	16 0.07004830917874397	0.34444444444444444 0.3115942028985507	0.7018518518518518 0.6884057971014492	0.29814814814814816 2.1481481481481484	11.625 1.5080943015927653	18.199845466376907 9.555555555555555	23.6875 2.8588178511708016	28.91954086340238 0.5093408464111163	0.15302759297062762
28	13 0.2669082125603865	0.6203703703703703 0.711352657004831	0.9055555555555556 0.2886473429951691	0.09444444444444444 7.892857142857143	25.76923076923077 8.768202640850655	28.052571104305756 21.035714285714285	37.61538461538461 18.227691145336976	36.30541061930971 0.24827849180198477	0.23440418363270712
18	6 0.35507246376811596	0.6925925925925925 0.7596618357487923	0.9111111111111111 0.24033816425120774	0.08888888888888889 16.333333333333332	62.333333333333336 17.390929947660776	34.24746543744352 34.94444444444444	82.0 32.07018730192025	39.770173078158294 0.22128977034125996	0.2598008995171451
14	7 0.44082125603864736	0.7592592592592593 0.856280193236715	0.9574074074074074 0.14371980676328502	0.04259259259259259 26.071428571428573	58.57142857142857 28.6916221861621	31.93679983457124 50.642857142857146	73.85714285714286 50.75797916564048	38.8124743254705 0.12403660688727142	0.2909035376889181
16	8 0.39009661835748793	0.7407407407407407 0.8103864734299517	0.9481481481481482 0.18961352657004832	0.05185185185185185 20.1875	50.0 27.395754119023625	52.340233090806926 41.9375	64.0 49.029925491989076	63.92769352948689 0.09171987975749976	0.061405217543117736
16	6 0.37681159420289856	0.7166666666666667 0.7693236714975845	0.912962962962963 0.23067632850241546	0.08703703703703704 19.5	64.5 27.191450862357456	55.763638092697406 39.8125	82.16666666666667 48.45386820213635	65.29271696666397 0.10810776695297677	0.15817384178138616
12	5 0.4396135265700483	0.7648148148148148 0.8272946859903382	0.9574074074074074 0.17270531400966183	0.04259259259259259 30.333333333333332	82.6 41.76787707743302	80.97308194702731 57.083333333333336	103.4 68.54737818148521	96.48543931599214 0.02693401894157828	0.0460361328702972
9	6 0.4939613526570048	0.7962962962962963 0.8381642512077294	0.9666666666666667 0.16183574879227053	0.03333333333333333 45.44444444444444	71.66666666666667 55.797473282321285	69.18975518255736 77.11111111111111	87.0 85.01169128020561	81.12336284942828 0.09737987092918013	-0.11916389601456252
11	4 0.4855072463768116	0.7870370370370371 0.8502415458937198	0.9314814814814815 0.1497584541062802	0.06851851851851852 36.54545454545455	106.25 39.37549684849851	73.04579043312489 64.0	125.75 59.355630812003916	83.86112031209696 0.18913158212031267	0.13519676785522639
13	3 0.45410628019323673	0.7537037037037037 0.8514492753623188	0.9203703703703704 0.14855072463768115	0.07962962962962963 28.923076923076923	135.66666666666666 39.094484242983086	53.54333654983493 54.23076923076923	165.66666666666666 65.93837897981119	64.53078507365476 0.03183038181780515	0.32847378963706364
9	2 0.4915458937198068	0.7981481481481482 0.8514492753623188	0.9481481481481482 0.14855072463768115	0.05185185185185185 45.22222222222222	215.5 62.85923918261565	0.5 78.33333333333333	256.0 99.31990960751246	3.0 -0.06939316417955202	2
6	3 0.4855072463768116	0.7833333333333333 0.8381642512077294	0.9388888888888889 0.16183574879227053	0.06111111111111111 67.0	141.0 80.05206639015219	97.25224933131366 115.66666666666667	169.0 128.21683023517448	109.87568733194193 0.12813080673510654	0.120471584372794
5	5 0.5084541062801933	0.8074074074074075 0.8079710144927537	0.9388888888888889 0.19202898550724637	0.06111111111111111 84.2	87.2 85.17605297265189	87.23852360052868 133.8	101.4 122.27084689328034	96.80413214320967 0.18568830399319647	0.23943872643389277
9	3 0.538647342995169	0.8296296296296296 0.8792270531400966	0.937037037037037 0.12077294685990338	0.06296296296296296 49.55555555555556	149.33333333333334 84.88307135388739	102.35341822441603 80.88888888888889	168.66666666666666 126.74860897281361	112.43467239048441 -0.019919847242304292	0.10303926559789883
8	4 0.5531400966183575	0.8074074074074075 0.8804347826086957	0.9388888888888889 0.11956521739130435	0.06111111111111111 57.25	109.0 90.15368822183594	82.99698789715202 91.125	126.75 133.0633660140912	92.70214398815165 -0.020060555593364587	0.26954972808890826
7	3 0.5869565217391305	0.85 0.8852657004830918	0.9592592592592593 0.11473429951690821	0.040740740740740744 69.42857142857143	153.0 100.8575475507866	107.48333204114331 104.71428571428571	172.66666666666666 143.0301809166905	117.17887560857072 0.016396856970267354	0.13881449287887845
2	3 0.5640096618357487	0.8425925925925926 0.8526570048309179	0.9407407407407408 0.1473429951690821	0.05925925925925926 233.5	151.66666666666666 23.5	104.45520039178943 353.0	169.33333333333334 21.0	113.37352228609446 2	0.18699269137638871
7	3 0.5821256038647343	0.8629629629629629 0.8792270531400966	0.9703703703703703 0.12077294685990338	0.02962962962962963 68.85714285714286	155.33333333333334 103.98959916594485	108.42611411566044 104.0	174.66666666666666 148.19581640518737	117.20163062953614 0.030220464108174184	0.16908035077349748
4	4 0.5736714975845411	0.8203703703703704 0.8731884057971014	0.9555555555555556 0.12681159420289856	0.044444444444444446 118.75	110.75 117.32726665187424	97.7889947795763 180.75	129.0 173.42487566667015	112.49222195334218 -0.0010113715840554356	0.1333257046638538
4	2 0.6243961352657005	0.8648148148148148 0.9106280193236715	0.9462962962962963 0.0893719806763285	0.053703703703703705 129.25	233.5 126.36331548356904	5.5 188.5	255.5 178.02036400367234	5.5 0.10986821276679432	2
4	2 0.6497584541062802	0.8629629629629629 0.9142512077294686	0.9518518518518518 0.08574879227053141	0.04814814814814815 134.5	233.0 133.3294791109603	9.0 189.25	257.0 180.35572488834393	7.0 0.07953963942078218	2
2	3 0.6521739130434783	0.8907407407407407 0.8828502415458938	0.9722222222222222 0.11714975845410629	0.027777777777777776 270.0	160.33333333333334 7.0	111.6134201409291 365.5	175.0 4.5	117.51879282338918 2	0.2593535537704515
3	3 0.6739130434782609	0.8981481481481481 0.8997584541062802	0.9666666666666667 0.10024154589371981	0.03333333333333333 186.0	161.66666666666666 129.4398187060947	109.73402186904276 248.33333333333334	174.0 167.86965843243448	115.64024674250166 0.12989375411225174	0.2608411664492635
4	4 0.6847826086956522	0.8888888888888888 0.9371980676328503	0.9703703703703703 0.06280193236714976	0.02962962962962963 141.75	120.0 135.5938328243582	113.46805717910217 194.0	131.0 178.25403221245796	120.78700261203603 0.09365563820856361	0.07636282633673214
3	4 0.6461352657004831	0.8722222222222222 0.893719806763285	0.9611111111111111 0.10628019323671498	0.03888888888888889 178.33333333333334	117.75 122.78526875086533	110.4770903852921 246.66666666666666	129.75 163.81357968400815	118.0304515792429 0.13332959840587733	0.0780718922991735
3	2 0.6533816425120773	0.8555555555555555 0.892512077294686	0.9333333333333333 0.10748792270531402	0.06666666666666667 180.33333333333334	231.0 116.12158379139608	1.0 246.33333333333334	252.0 152.2286292244516	3.0 0.25214044315018214	2
2	2 0.6328502415458938	0.8833333333333333 0.8840579710144928	0.9462962962962963 0.11594202898550725	0.053703703703703705 262.0	238.5 0.0	2.5 366.0	255.5 4.0	0.5 2	2
3	3 0.6461352657004831	0.8814814814814815 0.8804347826086957	0.9611111111111111 0.11956521739130435	0.03888888888888889 178.33333333333334	158.66666666666666 125.46004233309593	110.78307131005572 243.0	173.0 167.00498994541053	116.67333314286802 0.20819289919791678	0.1948086983822596
3	2 0.6594202898550725	0.9 0.8973429951690821	0.9555555555555556 0.10265700483091787	0.044444444444444446 182.0	243.0 127.28183950063995	5.0 247.66666666666666	258.0 170.17899073883618	1.0 0.15225389108502443	2
4	2 0.6557971014492754	0.8629629629629629 0.9130434782608695	0.9407407407407408 0.08695652173913043	0.05925925925925926 135.75	233.0 132.7730676756397	3.0 189.0	254.0 178.5035013662197	2.0 0.09105668823213427	2
2	2 0.6509661835748792	0.8925925925925926 0.8840579710144928	0.9629629629629629 0.11594202898550725	0.037037037037037035 269.5	241.0 6.5	2.0 366.0	260.0 11.0	1.0 2	2
2	2 0.6823671497584541	0.8833333333333333 0.8913043478260869	0.9555555555555556 0.10869565217391304	0.044444444444444446 282.5	238.5 9.5	5.5 369.0	258.0 4.0	3.0 2	2
2	2 0.6666666666666666	0.8851851851851852 0.892512077294686	0.95 0.10748792270531402	0.05 276.0	239.0 10.0	3.0 369.5	256.5 1.5	0.5 2	2
2	2 0.643719806763285	0.8740740740740741 0.8888888888888888	0.9555555555555556 0.1111111111111111	0.044444444444444446 266.5	236.0 2.5	8.0 368.0	258.0 0.0	2.0 2	2
4	2 0.6618357487922706	0.8907407407407407 0.9009661835748792	0.9481481481481482 0.09903381642512077	0.05185185185185185 137.0	240.5 134.54181506134069	1.5 186.5	256.0 176.5354072133973	2.0 0.1703147896627165	2
3	3 0.6473429951690821	0.8592592592592593 0.9057971014492754	0.937037037037037 0.09420289855072464	0.06296296296296296 178.66666666666666	154.66666666666666 125.62996811624562	105.27846672304624 250.0	168.66666666666666 171.86622704883004	111.52378919116565 0.16552839214885268	0.2268903071098236
4	3 0.6533816425120773	0.8685185185185185 0.9082125603864735	0.9537037037037037 0.09178743961352658	0.046296296296296294 135.25	156.33333333333334 131.80169763701832	107.7228955339682 188.0	171.66666666666666 178.01404438976155	115.02560101511702 0.05482458560315251	0.1927911704728008
3	2 0.6570048309178744	0.8759259259259259 0.9082125603864735	0.9388888888888889 0.09178743961352658	0.06111111111111111 181.33333333333334	236.5 126.87351531698367	1.5 250.66666666666666	253.5 170.18486680339382	1.5 0.13604543780767933	2
3	2 0.6666666666666666	0.8981481481481481 0.9263285024154589	0.9444444444444444 0.07367149758454106	0.05555555555555555 184.0	242.5 126.68333223698636	2.5 255.66666666666666	255.0 173.0227987546407	5.0 0.09802678350247085	2
2	2 0.6932367149758454	0.8740740740740741 0.9202898550724637	0.9314814814814815 0.07971014492753623	0.06851851851851852 287.0	236.0 0.0	3.0 381.0	251.5 7.0	5.5 2	2
2	2 0.6630434782608695	0.8944444444444445 0.9251207729468599	0.9481481481481482 0.0748792270531401	0.05185185185185185 274.5	241.5 10.5	6.5 383.0	256.0 1.0	4.0 2	2
2	2 0.6509661835748792	0.8851851851851852 0.9263285024154589	0.9407407407407408 0.07367149758454106	0.05925925925925926 269.5	239.0 11.5	6.0 383.5	254.0 2.5	7.0 2	2
2	2 0.6835748792270532	0.8796296296296297 0.9118357487922706	0.9481481481481482 0.08816425120772947	0.05185185185185185 283.0	237.5 14.0	6.5 377.5	256.0 1.5	8.0 2	2
2	2 0.6690821256038647	0.8814814814814815 0.9009661835748792	0.9407407407407408 0.09903381642512077	0.05925925925925926 277.0	238.0 18.0	4.0 373.0	254.0 4.0	3.0 2	2
2	2 0.6714975845410628	0.8981481481481481 0.9396135265700483	0.9407407407407408 0.06038647342995169	0.05925925925925926 278.0	242.5 11.0	4.5 389.0	254.0 5.0	4.0 2	2
3	2 0.6678743961352657	0.8759259259259259 0.9239130434782609	0.9296296296296296 0.07608695652173914	0.07037037037037037 184.33333333333334	236.5 125.99029945021782	6.5 255.0	251.0 172.54178237941866	7.0 0.06582741884799426	2
2	2 0.6739130434782609	0.8722222222222222 0.9082125603864735	0.9333333333333333 0.09178743961352658	0.06666666666666667 279.0	235.5 15.0	9.5 376.0	252.0 7.0	6.0 2	2
5	3 0.6195652173913043	0.8407407407407408 0.9021739130434783	0.9314814814814815 0.09782608695652174	0.06851851851851852 102.6	151.33333333333334 122.96601156417168	103.31290120578144 149.4	167.66666666666666 172.36774640285807	110.70782367214264 0.10104637842807639	0.23845088412994075
3	3 0.6533816425120773	0.8555555555555555 0.928743961352657	0.9407407407407408 0.07125603864734299	0.05925925925925926 180.33333333333334	154.0 124.70320320219882	107.59182125050212 256.3333333333333	169.33333333333334 170.65624968208914	114.99661830776687 0.14153813099836612	0.2142689428208533
2	3 0.6388888888888888	0.8629629629629629 0.9045893719806763	0.9481481481481482 0.09541062801932366	0.05185185185185185 264.5	155.33333333333334 1.5	108.45070564802958 374.5	170.66666666666666 5.5	115.1646164795806 2	0.18170764916633197
4	2 0.6545893719806763	0.8685185185185185 0.9021739130434783	0.9444444444444444 0.09782608695652174	0.05555555555555555 135.5	234.5 134.13519299572354	8.5 186.75	255.0 178.90552674526296	1.0 0.03397473896097753	2
4	2 0.6461352657004831	0.8888888888888888 0.9166666666666666	0.9333333333333333 0.08333333333333333	0.06666666666666667 133.75	240.0 128.12371950579643	6.0 189.75	252.0 172.93405535058733	6.0 0.047695888231619354	2
3	2 0.6763285024154589	0.8740740740740741 0.9227053140096618	0.9388888888888889 0.07729468599033816	0.06111111111111111 186.66666666666666	236.0 127.67232363445973	5.0 254.66666666666666	253.5 167.42029612790546	5.5 0.17810114815520153	2
4	2 0.6473429951690821	0.8777777777777778 0.9202898550724637	0.9444444444444444 0.07971014492753623	0.05555555555555555 134.0	237.0 131.08966397088673	3.0 190.5	255.0 179.1710076993485	6.0 -0.020664165542627476	2
4	2 0.6642512077294686	0.8814814814814815 0.9021739130434783	0.9425925925925925 0.09782608695652174	0.05740740740740741 137.5	238.0 134.05689090830057	9.0 186.75	254.5 174.60437422928442	5.5 0.06913664426858829	2
