# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/323K/1DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/323K/fixed_1DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/323K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC
2.3422304333147164 	 1.1292555495560601	1.2129748837586565
2.5416402845329094 	 1.2191604636816646	1.3224798208512445
2.523040041468602 	 1.1882372365761669	1.334802804892435
2.639243658733525 	 1.2445889802798766	1.3946546784536482
2.66367168580709 	 1.2508856549724465	1.4127860308346436
2.58891451731446 	 1.225087250921259	1.3638272663932012
2.6035050552122136 	 1.2284059650338857	1.375099090178328
2.6435396243946325 	 1.2355247793488433	1.4080148450457892
2.6386457613779335 	 1.2339065253830555	1.4047392359948783
2.6233039783917222 	 1.2299994820029414	1.3933044963887808
2.624065823825216 	 1.238987976759108	1.3850778470661078
2.614475882431261 	 1.2308349822656663	1.3836409001655947
2.5918697407042783 	 1.2282646663340504	1.363605074370228
2.6558062548253623 	 1.232883978081988	1.4229222767433742
2.659731343213723 	 1.2522993023937374	1.4074320408199854
2.5653089408317387 	 1.226118852093483	1.3391900887382557
2.6435236356839837 	 1.2291029904946686	1.414420645189315
2.676484360862666 	 1.247748704873771	1.4287356559888948
2.5693502681420943 	 1.2242303129625944	1.3451199551795
2.663603682801658 	 1.255563446986111	1.4080402358155473
2.7869330893778037 	 1.2810498631823504	1.5058832261954533
2.738943538884843 	 1.2821765230384168	1.456767015846426
2.7629820052745844 	 1.285599808752805	1.4773821965217793
2.7152760664588005 	 1.2558055843117675	1.459470482147033
2.690992366525722 	 1.2776134830370132	1.4133788834887087
2.6829748158956415 	 1.2582753238428797	1.4246994920527616
2.791278292655533 	 1.2978293009851094	1.4934489916704234
2.687262408071958 	 1.2589298017277057	1.4283326063442523
2.688296015268376 	 1.2498121823894799	1.4384838328788965
2.750447559812761 	 1.266727238953294	1.483720320859467
2.753632330744494 	 1.2846791509740534	1.4689531797704407
2.708888469611504 	 1.2631257550218913	1.4457627145896126
2.716936803206118 	 1.2605727833508382	1.4563640198552799
2.6718117055887256 	 1.2422761918769756	1.42953551371175
2.7027342953257962 	 1.2453964179227817	1.4573378774030143
2.6735121565284876 	 1.235717608353674	1.4377945481748133
2.7560708969576697 	 1.274480630599938	1.4815902663577316
2.829727673625128 	 1.3114019526143244	1.5183257210108034
2.704774222496407 	 1.27227949739795	1.432494725098457
2.713958198125625 	 1.2711996480267302	1.4427585500988949
2.7476252070418163 	 1.2720911284161716	1.4755340786256448
2.7540989267182816 	 1.2776644825053087	1.4764344442129727
2.682414160442138 	 1.2480156613081412	1.4343984991339966
2.734335657363717 	 1.2768285900993337	1.457507067264383
2.7100852223412217 	 1.2736845212676187	1.436400701073603
2.6809110271251795 	 1.2566281869536244	1.4242828401715553
2.626516046550496 	 1.2257503975547013	1.4007656489957947
2.6003356499871044 	 1.2317107664915397	1.3686248834955648
2.706660040864179 	 1.276038106381732	1.4306219344824467
2.6276461328468583 	 1.241141272902087	1.3865048599447714
2.616959503627503 	 1.2400977345832027	1.3768617690443001
2.687574156593601 	 1.2625014258691611	1.4250727307244397
2.654780920159701 	 1.2569652153579898	1.3978157048017112
2.6561455880329867 	 1.2373896608525623	1.4187559271804244
2.600658250453238 	 1.2323486031252093	1.3683096473280285
2.660796923684978 	 1.2503767079411068	1.4104202157438714
2.641197147220293 	 1.2357858609783818	1.405411286241911
2.6457721125470473 	 1.2505528477553418	1.3952192647917054
2.6014183219385467 	 1.2372345524569357	1.3641837694816108
2.5765279113073016 	 1.2247619032563253	1.3517660080509764
2.676403235433874 	 1.2606134997080747	1.4157897357257991
2.72207015888361 	 1.2680655099521754	1.4540046489314347
2.7132640776475387 	 1.2535886618394474	1.4596754158080916
2.6879361249812552 	 1.2664202869634662	1.4215158380177892
2.6582674293841118 	 1.2492956666825	1.4089717627016118
2.751510986794402 	 1.270582750565186	1.4809282362292158
2.808791519492827 	 1.3058222840337654	1.5029692354590614
2.723750581069078 	 1.2500113921630644	1.4737391889060136
2.7049862103293725 	 1.2706554655705904	1.4343307447587819
2.719821029675189 	 1.262757630259597	1.457063399415592
