# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/segregationIndex.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/450K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/450K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/450K/avgRcutoff_NO_CHOL.dat
# segregationIndex	DPPC	DAPC
1.2684872837550256 	 0.7460911693459591	0.5223961144090664
1.205323027358522 	 0.7166299289737937	0.48869309838472835
1.2211739444381104 	 0.7313780260707635	0.4897959183673469
1.2139557937766206 	 0.7230137647911132	0.49094202898550726
1.2299475419185213 	 0.7327690447400241	0.49717849717849716
1.238458293401219 	 0.7383065483329335	0.5001517450682853
1.2528606897304377 	 0.7471788715486194	0.5056818181818182
1.1931052202616887 	 0.71665429349171	0.47645092676997874
1.2149835911311493 	 0.714391875154818	0.5005917159763313
1.196093175172673 	 0.7125307125307125	0.48356246264196057
1.235856602953156 	 0.738388625592417	0.4974679773607388
1.247368971471135 	 0.7375886524822695	0.5097803189888654
1.1951929590253323 	 0.7186828919112384	0.47651006711409394
1.2012015353275889 	 0.7265737626141279	0.47462777271346096
1.2310841283305234 	 0.7316836487142164	0.49940047961630696
1.2093501411709557 	 0.719648951730863	0.48970118944009283
1.1991654154443694 	 0.7163449792328366	0.4828204362115327
1.2252657675828111 	 0.735858337432366	0.4894074301504452
1.156580219636989 	 0.7061351157794223	0.45044510385756675
1.1947483309114668 	 0.7187797902764538	0.4759685406350131
1.2324010452968426 	 0.7362223268959021	0.49617871840094063
1.270871264631905 	 0.7480953551241091	0.5227759095077957
1.2134065667859273 	 0.7272286821705426	0.48617788461538464
1.2105078316755504 	 0.7253861003861004	0.48512173128944996
1.2033565791284473 	 0.7230392156862745	0.48031736344217274
1.180868137738256 	 0.7133038782523319	0.4675642594859241
1.1969434449831033 	 0.731457800511509	0.4654856444715944
1.1900854537129615 	 0.7179980750721848	0.4720873786407767
1.1709895932627594 	 0.7021013597033374	0.468888233559422
1.213583187010723 	 0.7267605633802817	0.4868226236304412
1.2204991914889052 	 0.719761075161772	0.5007381163271332
1.2129256442217191 	 0.7245045915901401	0.4884210526315789
1.218949084928386 	 0.7297229847766409	0.48922610015174506
1.1869668598695493 	 0.7178464606181456	0.46912039925140364
1.1461803060520437 	 0.6995316736504806	0.446648632401563
1.1785738471998575 	 0.7063433749693853	0.4722304722304722
1.172414604125344 	 0.7074235807860262	0.4649910233393178
1.1852669063782326 	 0.7092163627402661	0.4760505436379665
1.2166388060600584 	 0.7217741935483871	0.49486461251167135
1.184966909961991 	 0.7105847520355293	0.4743821579264617
1.1224351353711204 	 0.6905102527420124	0.431924882629108
1.1684106428066872 	 0.7082646574052273	0.46014598540145984
1.1934858602855767 	 0.7187206020696143	0.47476525821596244
1.1780892164743695 	 0.7106424717999019	0.46744674467446745
1.235196091344538 	 0.7317540081359177	0.5034420832086202
1.2618685908758565 	 0.7481804949053857	0.5136880959704706
1.2282770433367942 	 0.7303370786516854	0.49793996468510887
1.2656998323456432 	 0.7431018078020932	0.5225980245435499
1.1655772939886768 	 0.7064333251170816	0.4591439688715953
1.236664956752505 	 0.741318214032601	0.4953467427199039
1.1829178855945872 	 0.7097089752995842	0.473208910295003
1.2207109000948329 	 0.7271407837445574	0.4935701163502756
1.2082618791208293 	 0.7226349678058445	0.4856269113149847
1.1561882188004942 	 0.6999007936507936	0.4562874251497006
1.2246134363093417 	 0.7327021121631464	0.4919113241461953
1.214970856912561 	 0.7240298867196915	0.49094097019286964
1.1473988659283783 	 0.6994456495541094	0.447953216374269
1.2155819894680164 	 0.7288644322161081	0.4867175572519084
1.2025733616441836 	 0.7155236444664521	0.4870497171777315
1.1749190965025997 	 0.7165982121285335	0.4583208843740663
1.1927080544399822 	 0.7146987951807229	0.47800925925925924
1.1636492722227552 	 0.7051536174430129	0.4584956547797423
1.2019806638925914 	 0.72131931166348	0.4806613522291113
1.2226834167424376 	 0.734297108673978	0.4883863080684597
1.1854230715875593 	 0.71724810929495	0.46817496229260935
1.1793695550035368 	 0.7185025197984162	0.46086703520512073
1.1725321897562822 	 0.7114193708199158	0.4611128189363664
1.1455445650202205 	 0.6961063627730294	0.449438202247191
1.2096739152977882 	 0.7251347378735914	0.48453917742419694
1.1574646074646076 	 0.7027027027027027	0.45476190476190476
1.2184948350331746 	 0.7350764676862358	0.48341836734693877
1.15970227042275 	 0.7035299925944212	0.4561722778283288
1.2209565979703125 	 0.7275434243176179	0.4934131736526946
1.1642363825727053 	 0.7064772453647965	0.45775913720790895
1.1974304613860107 	 0.7190900098911969	0.4783404514948139
1.203281631272194 	 0.7219917012448133	0.4812899300273806
1.1934575859995138 	 0.7149299786375505	0.4785276073619632
1.1299503995378029 	 0.6847984458474988	0.4451519536903039
1.2076934240708193 	 0.7233229887801385	0.4843704352906807
1.1988324741863714 	 0.7156502571638501	0.48318221702252123
1.1585648978334357 	 0.7017711823839158	0.4567937154495199
1.2301204341466012 	 0.7296626984126984	0.500457735733903
1.2470168766145877 	 0.7387005649717514	0.5083163116428363
1.20077675486001 	 0.7182292961949763	0.4825474586650337
1.202557208614283 	 0.7219896577197734	0.4805675508945096
1.1783288479177911 	 0.7166951845514544	0.46163366336633666
1.2038633639706222 	 0.7162329615861215	0.4876304023845007
1.2053936149280613 	 0.7199623794968257	0.48543123543123545
1.167331281362371 	 0.7054655870445344	0.46186569431783653
1.1575607585757017 	 0.7009048667155784	0.4566558918601234
1.1587917831424148 	 0.6978888619267168	0.46090292121569787
1.186726903510504 	 0.7143890093998554	0.4723378941106484
1.1901828248967354 	 0.7104191616766468	0.4797636632200886
1.244771681439642 	 0.7343824511206486	0.5103892303189933
1.2617440494083567 	 0.7482305358948432	0.5135135135135135
1.1779090728708876 	 0.7120669056152927	0.4658421672555948
1.1301033714533437 	 0.6863734679163662	0.4437299035369775
1.2200660066006601 	 0.7267326732673267	0.49333333333333335
1.195320255003097 	 0.7198211624441133	0.47549909255898365
1.2150908197301031 	 0.7274951076320939	0.48759571209800917
1.219602215299597 	 0.7278895081172765	0.49171270718232046
1.1756935444720094 	 0.7131566713156672	0.4625368731563422
1.208882690798686 	 0.7263803680981595	0.48250232270052645
1.1253825552516223 	 0.6881044487427466	0.4372781065088757
