# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/4/323K/4DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/4/323K/fixed_4DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/323K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DAPC-DAPC
2.9279495536291558 	 1.3741666149233334	1.5537829387058224
3.329663368525358 	 1.507994391246643	1.821668977278715
3.4921855798692856 	 1.56585982175875	1.9263257581105355
3.5621436248966916 	 1.6026454568338968	1.959498168062795
3.6227059835603717 	 1.6028145908814433	2.0198913926789284
3.529777542924772 	 1.5555364264285083	1.9742411164962639
3.585250014020426 	 1.5971354272519083	1.9881145867685177
3.6072354446932517 	 1.6248284590803705	1.9824069856128812
3.6635930726625103 	 1.61712052272647	2.0464725499360403
3.645200740520545 	 1.6281207386131995	2.0170800019073454
3.6497815123408097 	 1.6263531682743548	2.023428344066455
3.591608169790308 	 1.6261585292584209	1.965449640531887
3.656092435302542 	 1.6375367548204034	2.0185556804821387
3.636683679912271 	 1.6315544675651483	2.0051292123471227
3.5755083003387806 	 1.593103704140932	1.9824045961978485
3.727269393854818 	 1.6662828516867783	2.0609865421680396
3.7114375538514195 	 1.6517201707124118	2.0597173831390077
3.6902012535156694 	 1.6638104065288628	2.0263908469868066
3.6676572656799253 	 1.6616778344391614	2.005979431240764
3.7040617957736948 	 1.656903153022546	2.047158642751149
3.6829443902404457 	 1.663848921123471	2.0190954691169747
3.672884408426908 	 1.6421712890967544	2.0307131193301537
3.7131273522359702 	 1.6636433281649596	2.0494840240710106
3.6877721112575244 	 1.6724735192601181	2.0152985919974062
3.63747054907404 	 1.6366385920286872	2.000831957045353
3.626732210411694 	 1.5718504051400959	2.054881805271598
3.680973685826901 	 1.656170585510141	2.0248031003167597
3.6815298634466402 	 1.6619236970959137	2.0196061663507265
3.649570226030931 	 1.6171709865066362	2.032399239524295
3.6618259297434905 	 1.6095013231332898	2.0523246066102008
3.644913804227398 	 1.6237907020344293	2.0211231021929685
3.749968770462515 	 1.65784475891799	2.092124011544525
3.695811684860708 	 1.6467549346737567	2.0490567501869514
3.6093002053448777 	 1.6258440458051457	1.983456159539732
3.674077093864035 	 1.6338615225810051	2.0402155712830297
3.6392339429692595 	 1.6670289232118036	1.9722050197574559
3.6481353689912916 	 1.642900759908133	2.0052346090831588
3.724659017045977 	 1.666839626764505	2.057819390281472
3.6327145295902055 	 1.6144192057224067	2.018295323867799
3.6760545331045593 	 1.646602145767502	2.0294523873370576
3.6636022991613983 	 1.6573174905085595	2.006284808652839
3.6074295122470112 	 1.6210136458023956	1.9864158664446157
3.635189492636683 	 1.6532533205893638	1.9819361720473192
3.6266625771762016 	 1.6247690050992882	2.0018935720769133
3.6081679271592493 	 1.6403599085035467	1.9678080186557025
3.6349306967713337 	 1.6327034050836127	2.002227291687721
3.6317690304492607 	 1.6309921659279167	2.000776864521344
3.6801082073176827 	 1.6745410003212555	2.005567206996427
3.6727013521249066 	 1.6460874383248698	2.0266139138000367
3.607409060132234 	 1.6392964267497843	1.9681126333824497
3.6429743608004825 	 1.656512258080729	1.9864621027197535
3.587133206124539 	 1.607674826102862	1.979458380021677
3.6560672125225144 	 1.643571594312737	2.0124956182097775
3.658882607584206 	 1.6636780559578108	1.995204551626395
3.668064247320538 	 1.6586477641282746	2.0094164831922634
3.6752817636885835 	 1.647782106739026	2.0274996569495576
3.6309865617541854 	 1.6754383893165818	1.9555481724376036
3.6533721600446407 	 1.6356846413420572	2.0176875187025836
3.678533353562085 	 1.6673840120928383	2.011149341469247
3.6440714770484672 	 1.6508568448904657	1.9932146321580015
3.7287492884588764 	 1.6697536549567258	2.0589956335021506
3.6509234923407323 	 1.6552659702776593	1.9956575220630728
3.608064134936681 	 1.6060266356971205	2.0020374992395604
3.6701296109541315 	 1.6370791119792836	2.033050498974848
3.6067208112869222 	 1.6175245802803335	1.9891962310065887
3.655504638405057 	 1.6406148735988881	2.0148897648061688
3.582621847683428 	 1.6362678107640358	1.946354036919392
3.6727078665762454 	 1.6554289456252973	2.017278920950948
3.6310993447929762 	 1.6336566624918436	1.9974426823011329
3.6409585959151087 	 1.644259698708857	1.9966988972062518
3.6656431589878453 	 1.6319734452232357	2.0336697137646094
3.66817355094833 	 1.6354498518025586	2.0327236991457713
3.6723861728231686 	 1.634220322447515	2.0381658503756537
3.7219073474885387 	 1.6519562111356243	2.0699511363529144
