# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/450K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/450K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/450K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DAPC-DAPC
2.745856775165786 	 1.2797033028485316	1.4661534723172545
2.6647879863779904 	 1.2431721784149572	1.4216158079630334
2.754282092510789 	 1.3241306364133392	1.4301514560974498
2.66826331150086 	 1.26919341778154	1.3990698937193198
2.6933558577791596 	 1.2718216471693835	1.4215342106097761
2.718206560616391 	 1.3017207656774437	1.416485794938947
2.774074363968485 	 1.3497928423285326	1.4242815216399523
2.6406828682672003 	 1.2572994525868766	1.383383415680324
2.7453138225835305 	 1.2665935337312237	1.478720288852307
2.654881007438635 	 1.2486072867974047	1.4062737206412306
2.7086119020132795 	 1.296758030067323	1.4118538719459564
2.763372487033248 	 1.2958489428785929	1.4675235441546548
2.633288914976723 	 1.2758220738497985	1.3574668411269248
2.64651165802562 	 1.2869732620579013	1.359538395967719
2.7086483330937314 	 1.2795799546467186	1.429068378447013
2.7332657613826803 	 1.2730679691179119	1.4601977922647684
2.647311835363877 	 1.251110624960484	1.396201210403393
2.6797457018747464 	 1.2857978276024062	1.39394787427234
2.559865934597216 	 1.2477504852346688	1.312115449362547
2.662414540524909 	 1.2687671954103608	1.3936473451145481
2.7039892022252805 	 1.2933112598724348	1.4106779423528457
2.797623968833106 	 1.3128499126430606	1.4847740561900453
2.6446724290952224 	 1.263072854510888	1.3815995745843344
2.736143369109989 	 1.3083306946061468	1.427812674503842
2.64705534743971 	 1.2705765636556234	1.3764787837840862
2.642390689618363 	 1.274003252906712	1.368387436711651
2.6587986144661393 	 1.3281677607785847	1.3306308536875544
2.603245407637142 	 1.2605574299334867	1.3426879777036551
2.5984410993161315 	 1.2218489107436874	1.376592188572444
2.7165040278406885 	 1.3062348991889243	1.4102691286517643
2.6998135574335147 	 1.2416474386252427	1.458166118808272
2.655994636508446 	 1.2657492896843614	1.3902453468240847
2.6899787049799264 	 1.2721441113753236	1.4178345936046028
2.6162179504157312 	 1.2655526091315301	1.3506653412842011
2.5315449036366267 	 1.2220293526362234	1.3095155510004033
2.6641081830839326 	 1.25846372239584	1.4056444606880927
2.6674639090733185 	 1.2816049383779895	1.3858589706953288
2.6370090448316477 	 1.236244963378955	1.4007640814526927
2.6764385635585155 	 1.2611249181726094	1.4153136453859063
2.619730107575426 	 1.2426157712317907	1.3771143363436353
2.500898116946624 	 1.2231874902188569	1.277710626727767
2.6765998255250394 	 1.2932659178835046	1.3833339076415347
2.675811919081985 	 1.2862274327953682	1.389584486286617
2.5931456391209013 	 1.2385871392061127	1.3545584999147886
2.7265995708963784 	 1.28955979974016	1.4370397711562182
2.738034833228209 	 1.304660104771719	1.4333747284564902
2.7202039243446507 	 1.2715107021066778	1.448693222237973
2.7799717789739242 	 1.3061854791361158	1.4737862998378084
2.608332500292105 	 1.2462044548568931	1.3621280454352118
2.7251217178082916 	 1.3156133238688335	1.4095083939394581
2.595111409703268 	 1.236350321363039	1.3587610883402292
2.6984939605477045 	 1.2909136588293242	1.4075803017183801
2.6726592327024536 	 1.2703241216152237	1.40233511108723
2.5804983294837065 	 1.23162155047345	1.3488767790102567
2.6863876455812923 	 1.2779981832187652	1.4083894623625268
2.7234319331222867 	 1.2799116499556444	1.443520283166642
2.5749086723917047 	 1.2379696566527452	1.3369390157389596
2.678185355761452 	 1.2699866027745368	1.408198752986915
2.6549832061051966 	 1.240188364771252	1.4147948413339444
2.5989041356606073 	 1.261882319430727	1.3370218162298804
2.6571496734481475 	 1.25022393196017	1.4069257414879772
2.564961780852963 	 1.2251688986055873	1.339792882247376
2.6449972059421416 	 1.2634262252296673	1.3815709807124745
2.7056066488481396 	 1.2877095778613667	1.4178970709867729
2.606382099372893 	 1.2551864125211112	1.351195686851782
2.6488891585741348 	 1.2754306477714312	1.3734585108027035
2.5853981200946894 	 1.2497426275728925	1.3356554925217967
2.59447731971934 	 1.2455433535453548	1.348933966173985
2.6891888795381145 	 1.276740420608566	1.4124484589295485
2.552993446536595 	 1.2274785124064715	1.3255149341301238
2.6929442190551303 	 1.3170680431674	1.37587617588773
2.5659383314427524 	 1.235867968101514	1.3300703633412383
2.693532671056137 	 1.2605449214806348	1.4329877495755023
2.6165536332090964 	 1.2672860641760686	1.349267569033028
2.6335299774559746 	 1.256639444965768	1.3768905324902065
2.6454325437278663 	 1.2654747156284523	1.379957828099414
2.635913776203259 	 1.2555076554730769	1.380406120730182
2.516845220424379 	 1.1945919952807906	1.3222532251435883
2.7199779015204584 	 1.291555428912712	1.4284224726077461
2.6970141825634384 	 1.265084318459479	1.4319298641039593
2.580874458664236 	 1.2366320018548698	1.344242456809366
2.69341037053948 	 1.2664550854133367	1.4269552851261436
2.7896973543594514 	 1.315962848769445	1.4737345055900064
2.69325867831835 	 1.2789523936537632	1.4143062846645869
2.626429295411156 	 1.2617943577166701	1.3646349376944857
2.6080427776858475 	 1.274580396922225	1.3334623807636226
2.7104798694196255 	 1.2682365931182265	1.442243276301399
2.691561760663148 	 1.2791676857732215	1.4123940748899266
2.5904541879206295 	 1.2296342726954617	1.3608199152251677
2.578367262662208 	 1.2281572919342714	1.3502099707279367
2.614433306356408 	 1.243411865581824	1.3710214407745838
2.633152882265445 	 1.260230464350029	1.372922417915416
2.627114151754313 	 1.2453423178619514	1.3817718338923612
2.77675258880929 	 1.3018093653460396	1.4749432234632502
2.7838316944165906 	 1.3147436901552245	1.469088004261366
2.6039881841913033 	 1.2509840229837665	1.353004161207537
2.5257648277816953 	 1.2102756313896965	1.315489196391999
2.6805439193478717 	 1.2655512483164109	1.4149926710314606
