# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/segregationIndex.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/450K/1DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/450K/fixed_1DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/450K/avgRcutoff_NO_CHOL.dat
# segregationIndex	DPPC	DIPC
1.0410591683005108 	 0.6252974556104705	0.4157617126900403
1.0788047997022663 	 0.6430583501006036	0.43574644960166264
1.073813181289596 	 0.6357374392220422	0.43807574206755373
1.0722724961588366 	 0.6415245737211634	0.4307479224376731
1.0777949587014783 	 0.6426364572605562	0.43515850144092216
1.0733628323570763 	 0.6374388254486134	0.4359240069084629
1.0860410234073221 	 0.6453871499176277	0.44065387348969437
1.060939948192788 	 0.6352545225073623	0.42568542568542567
1.091042262309183 	 0.6403878583473862	0.45065440396179696
1.0991677822776122 	 0.6473964739647396	0.45177130831287265
1.043398860062434 	 0.6227889757301522	0.4206098843322818
1.064165836293914 	 0.6327660446996104	0.4313997915943036
1.052926960622492 	 0.6304303899777733	0.4224965706447188
1.082666636393201 	 0.6419653644784535	0.44070127191474734
1.087880991678578 	 0.6482197355035605	0.43966125617501767
1.0487529924816366 	 0.6322297566812923	0.4165232358003442
1.108993300136885 	 0.648659626320065	0.4603336738168199
1.0488769069181798 	 0.6288227063761743	0.42005420054200543
1.0610699080140162 	 0.6300589790522676	0.43101092896174864
1.0744332817778615 	 0.6374469804079984	0.436986301369863
1.0632470452371534 	 0.6387122416534181	0.42453480358373535
1.115574938547623 	 0.6538225046116007	0.4617524339360223
1.072432769032787 	 0.636898721331439	0.43553404770134807
1.0403274357025265 	 0.6281559280953343	0.41217150760719223
1.0588279257702435 	 0.6302061421960454	0.4286217835741981
1.063756055556651 	 0.6348813209494324	0.4288747346072187
1.0782820628068306 	 0.643682906688687	0.4345991561181435
1.0657119145280616 	 0.6391582422116773	0.4265536723163842
1.0370513347888914 	 0.6242424242424243	0.4128089105464671
1.0952236833174467 	 0.6492920172378411	0.4459316660796055
1.038095001473927 	 0.625147812376823	0.41294718909710393
1.0434033907596536 	 0.6264765784114052	0.41692681234824835
1.0557453238020333 	 0.631817246346985	0.4239280774550484
1.091228898581131 	 0.6457549142618152	0.44547398431931573
1.0566387475398977 	 0.6311941510966693	0.42544459644322846
1.0712005500781816 	 0.6329373207701762	0.43826322930800543
1.0580006387735548 	 0.632258064516129	0.42574257425742573
1.0782785770129495 	 0.6401964797380271	0.43808209727492237
1.0670576321671275 	 0.6343253159396657	0.43273231622746183
1.0718701332790082 	 0.6391542996544013	0.4327158336246068
1.053619138636255 	 0.6323469801378192	0.42127215849843586
1.0565034619365763 	 0.632916581266653	0.4235868806699232
1.0730822127631785 	 0.63675653426631	0.4363256784968685
1.0784080212619642 	 0.6404002501563477	0.4380077711056164
1.0675780722875192 	 0.634958860124423	0.43261921216309607
1.060590598387845 	 0.637186343068696	0.42340425531914894
1.0442564748390957 	 0.6271624577450785	0.4170940170940171
1.0705099765411372 	 0.6388553002821443	0.4316546762589928
1.0476971243462367 	 0.6335378323108385	0.41415929203539825
1.0752650441619567 	 0.6390024529844645	0.43626259117749216
1.062493088741411 	 0.6271748135874068	0.4353182751540041
1.0663194144422363 	 0.6311589866347497	0.43516042780748665
1.0850966383491503 	 0.6474645030425964	0.4376321353065539
1.0764705816458955 	 0.6420500403551251	0.4344205412907703
1.080216923054451 	 0.6400651465798045	0.44015177647464643
1.0526962544754324 	 0.6256914566687154	0.4270047978067169
1.0562139304312184 	 0.6310117740969866	0.4252021563342318
1.064006755706402 	 0.6322115384615384	0.4317952172448636
1.0414301001102855 	 0.621744522529971	0.41968557758031444
1.0725019910467588 	 0.6456468673718471	0.4268551236749117
1.0505501858995863 	 0.6322263222632226	0.41832386363636365
1.068799292454025 	 0.6410412853365873	0.4277580071174377
1.0602817812083325 	 0.6330906148867314	0.4271911663216011
1.078494061061962 	 0.6376695929768555	0.4408244680851064
1.0234958160715528 	 0.6188557614826753	0.40464005458887753
1.0535315327550492 	 0.6283509341998376	0.42518059855521156
1.0430466901092377 	 0.6251260334744908	0.4179206566347469
1.0646046449187812 	 0.6317948717948718	0.4328097731239092
1.0770277017195342 	 0.6367056856187291	0.440322016100805
1.0577407373856327 	 0.631578947368421	0.4261617900172117
1.0730792908266433 	 0.6375672321059164	0.435512058720727
1.0823128049719928 	 0.6370400160868691	0.44527278888512367
1.0500884398684311 	 0.6285032796660703	0.42158516020236086
1.059070428046784 	 0.6336713995943205	0.4253990284524636
1.095310906633149 	 0.6451342281879194	0.4501766784452297
1.0789261553779448 	 0.6377396569122099	0.44118649846573477
1.1014083933643466 	 0.6446658364466583	0.4567425569176883
1.060578836521103 	 0.6333471588552468	0.4272316776658562
1.0939203431036113 	 0.65113427345187	0.4427860696517413
1.050930719635897 	 0.6269144374106596	0.42401628222523746
1.0883646497436599 	 0.6419603078169299	0.44640434192673
1.0925161692858776 	 0.6445709638064254	0.44794520547945205
1.076391298647387 	 0.6365716663199501	0.4398196323274367
1.0841039274319257 	 0.6467982279500604	0.43730569948186526
1.0823145481969012 	 0.637186343068696	0.4451282051282051
1.06445055576962 	 0.6366208569118836	0.42782969885773625
1.0862573243097953 	 0.6434678862596938	0.44278943805010157
1.0922525525185194 	 0.6448019801980198	0.4474505723204995
1.0380592607227546 	 0.6271664651350262	0.41089279558772834
1.0611990738672001 	 0.6336553945249598	0.42754367934224047
1.0903123572121816 	 0.6444174757281553	0.4458948814840261
1.0786731271732197 	 0.6421568627450981	0.43651626442812175
1.0574550509423855 	 0.6315356113627008	0.42591943957968476
1.040485034797831 	 0.6234234234234234	0.41706161137440756
1.0910588403349937 	 0.6482950039651071	0.44276383636988653
1.0669916113272155 	 0.6382196815026542	0.4287719298245614
1.055963616996807 	 0.6308098234219607	0.42515379357484623
1.0762854134282707 	 0.6424489795918368	0.43383643383643383
1.0630761174717824 	 0.6366354395056807	0.4264406779661017
1.0544323097949202 	 0.627849150435143	0.4265831593597773
1.0438520339342081 	 0.6356743814844373	0.4081776524497709
1.0297816713981862 	 0.6262912700020256	0.40349040139616055
1.0674859801932943 	 0.6377281947261664	0.429757785467128
1.0798739863175961 	 0.6415938198820899	0.43828016643550627
1.0806061542466103 	 0.6407173425718361	0.43988881167477417
1.0605640076572307 	 0.6378224659760309	0.4227415416811999
1.0927611595849243 	 0.6454657365613459	0.4472954230235784
1.0776644158981115 	 0.6367676767676768	0.44089673913043476
1.072947636266238 	 0.6396143029329048	0.43333333333333335
1.0797041818586248 	 0.642914653784219	0.4367895280744058
1.0821739263757943 	 0.6389568052159739	0.4432171211598205
1.027685128362893 	 0.617988986334897	0.4096961420279959
1.07680337846594 	 0.6408436422632326	0.4359597362027074
1.06002221843806 	 0.6392301392301393	0.4207920792079208
1.041058419121364 	 0.6256302521008403	0.4154281670205237
1.095216874915475 	 0.6500714139971434	0.44514546091833157
1.072899948464993 	 0.6382978723404256	0.43460207612456747
1.0795655637079509 	 0.6403740597682456	0.43919150393970535
