# created by program: /home/aporutho/.conda/envs/westpa-2020.02/westpa-2020.03/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhc0136
# created at:         Mon Aug  8 03:44:21 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_AuxData/DPPC_POPC_CHOL/298K/multi_west/clucountdxpc.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.262500000000000011e-01 2.338806049941616647e-06 1.248860997361615510e+01 -5.631005791415537587e+00
3.787500000000000311e-01 0.000000000000000000e+00 inf -inf
6.312500000000000888e-01 0.000000000000000000e+00 inf -inf
8.837500000000000355e-01 1.257618492911745823e-04 8.503860504207631621e+00 -3.900451085084505110e+00
1.136249999999999982e+00 0.000000000000000000e+00 inf -inf
1.388749999999999929e+00 0.000000000000000000e+00 inf -inf
1.641250000000000098e+00 0.000000000000000000e+00 inf -inf
1.893750000000000044e+00 5.508723089897397127e-04 7.026747499528032570e+00 -3.258949058004622756e+00
2.146250000000000213e+00 0.000000000000000000e+00 inf -inf
2.398749999999999716e+00 0.000000000000000000e+00 inf -inf
2.651250000000000107e+00 0.000000000000000000e+00 inf -inf
2.903750000000000053e+00 7.901833018242855611e-03 4.363400498537330030e+00 -2.102272152080786327e+00
3.156250000000000000e+00 0.000000000000000000e+00 inf -inf
3.408750000000000391e+00 0.000000000000000000e+00 inf -inf
3.661249999999999893e+00 0.000000000000000000e+00 inf -inf
3.913750000000000284e+00 2.045436322201577700e-02 3.412299038501269255e+00 -1.689214036256998952e+00
4.166249999999999787e+00 0.000000000000000000e+00 inf -inf
4.418750000000000178e+00 0.000000000000000000e+00 inf -inf
4.671250000000000568e+00 0.000000000000000000e+00 inf -inf
4.923750000000000071e+00 6.588891650081603324e-02 2.242525017992284209e+00 -1.181187634076165560e+00
5.176249999999999574e+00 0.000000000000000000e+00 inf -inf
