# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/423K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/423K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/423K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DAPC-DAPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
12	7 0.5066666666666667	0.48333333333333334 0.8333333333333334	0.8027777777777778 0.16666666666666666	0.19722222222222222 25.333333333333332	24.857142857142858 29.252730166981376	16.63411787715298 41.666666666666664	41.285714285714285 41.511711868124905	22.062989602591976 0.23175568960231385	0.31522917798628663
15	8 0.40166666666666667	0.36944444444444446 0.79	0.6888888888888889 0.21	0.3111111111111111 16.066666666666666	16.625 22.731671493510742	22.9452473292401 31.6	31.0 38.73637394835333	35.41892149684968 0.07284843773504367	0.13105812981795925
8	7 0.46	0.475 0.76	0.8277777777777777 0.24	0.17222222222222222 34.5	24.428571428571427 44.63462781294362	29.985030278729525 57.0	42.57142857142857 66.32118816788493	45.55955958289934 0.12902493044666305	0.09481153393797068
8	8 0.425	0.45 0.79	0.775 0.21	0.225 31.875	20.25 46.350397786858316	30.07802353878991 59.25	34.875 79.63628256014968	43.32273508217135 0.0047837008211341	0.051544041098669634
6	5 0.51	0.5583333333333333 0.8916666666666667	0.8083333333333333 0.10833333333333334	0.19166666666666668 51.0	40.2 59.070579253409505	39.71599174136282 89.16666666666667	58.2 89.41926836848731	51.565104479676954 0.09601759049460121	0.23422061042545636
9	5 0.5083333333333333	0.5527777777777778 0.815	0.8333333333333334 0.185	0.16666666666666666 33.888888888888886	39.8 54.75895552214764	39.29580130242925 54.333333333333336	60.0 75.92686539617507	54.79781017522507 -0.025269027558523994	0.26465929299592944
6	10 0.49333333333333335	0.5055555555555555 0.8633333333333333	0.8416666666666667 0.13666666666666666	0.15833333333333333 49.333333333333336	18.2 50.377464097440324	14.2464030548065 86.33333333333333	30.3 84.69881279503798	20.459960899278375 0.13415735460051106	0.3287178101453755
13	9 0.39666666666666667	0.4305555555555556 0.7583333333333333	0.7277777777777777 0.24166666666666667	0.2722222222222222 18.307692307692307	17.22222222222222 27.708328698965964	16.450449354063778 35.0	29.11111111111111 45.05210658440188	23.283014526304335 0.06721261448329549	0.24297716246191617
7	7 0.49833333333333335	0.5 0.855	0.7833333333333333 0.145	0.21666666666666667 42.714285714285715	25.714285714285715 44.87988504477984	22.61929824422554 73.28571428571429	40.285714285714285 66.54475247254777	29.658601670699593 0.018221317368410244	0.30132333511307924
9	6 0.4816666666666667	0.48333333333333334 0.835	0.7833333333333333 0.165	0.21666666666666667 32.111111111111114	29.0 45.243647668164286	31.88521078284832 55.666666666666664	47.0 70.17755259973725	44.955533585978046 0.06505660650880206	0.22914798299967426
8	8 0.5183333333333333	0.4777777777777778 0.8666666666666667	0.7916666666666666 0.13333333333333333	0.20833333333333334 38.875	21.5 55.90714958750804	25.79728667902886 65.0	35.625 78.39323950443686	38.512781969107344 0.12886022510688458	0.2247929600749492
10	6 0.4866666666666667	0.4527777777777778 0.8416666666666667	0.7 0.15833333333333333	0.3 29.2	27.166666666666668 48.983262447493225	36.338302412498884 50.5	42.0 74.41404437335737	47.51140214025822 0.08687885211582907	0.36442926595440484
8	6 0.505	0.48055555555555557 0.8166666666666667	0.7305555555555555 0.18333333333333332	0.26944444444444443 37.875	28.833333333333332 48.11038739191361	26.098637682624144 61.25	43.833333333333336 69.71504500464731	33.9382609388807 0.18451908421409347	0.30214862070968496
8	6 0.44333333333333336	0.4638888888888889 0.8133333333333334	0.7277777777777777 0.18666666666666668	0.2722222222222222 33.25	27.833333333333332 23.736838458396267	31.49294453612675 61.0	43.666666666666664 40.24922359499622	39.956921247207674 0.045491551601429425	0.2696758643685049
9	7 0.43666666666666665	0.46111111111111114 0.7766666666666666	0.7805555555555556 0.22333333333333333	0.21944444444444444 29.11111111111111	23.714285714285715 30.530292586742412	24.650205943586442 51.77777777777778	40.142857142857146 47.69993658923756	35.43778681991692 0.24013216863789996	0.22141469979998116
8	7 0.455	0.43333333333333335 0.8383333333333334	0.7333333333333333 0.16166666666666665	0.26666666666666666 34.125	22.285714285714285 32.01732929211929	24.1052115628508 62.875	37.714285714285715 54.786945297214736	34.137178248582735 0.17701972661172488	0.2273665857970323
13	10 0.4083333333333333	0.4305555555555556 0.7916666666666666	0.75 0.20833333333333334	0.25 18.846153846153847	15.5 25.722920500076473	16.650825805346713 36.53846153846154	27.0 42.280410784365316	24.045789652244736 -0.07123737554986702	0.21374855369771012
15	7 0.455	0.4583333333333333 0.87	0.7694444444444445 0.13	0.23055555555555557 18.2	23.571428571428573 26.41514716975849	32.36778443742721 34.8	39.57142857142857 42.404716718780236	47.03147014152832 0.022664464133446537	0.2125586686493825
