# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/423K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/423K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/423K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DAPC-DAPC
2.7438028190922625 	 1.280251169990522	1.4635516491017406
2.6333156001873386 	 1.2523357006764293	1.3809798995109093
2.745665408475881 	 1.3042001345432246	1.4414652739326563
2.706148359876037 	 1.2749472193943987	1.4312011404816385
2.9552108015732763 	 1.355570142202327	1.5996406593709496
2.863092549031357 	 1.3471923369528744	1.5159002120784824
2.8394577613815635 	 1.331787834598574	1.5076699267829896
2.648410232016026 	 1.2390196067527246	1.4093906252633017
2.846000083696713 	 1.3407297921363952	1.505270291560318
2.798671081639719 	 1.3225839409475886	1.4760871406921305
2.8270369293263777 	 1.359467667812875	1.4675692615135028
2.7735927841095718 	 1.3064914109515153	1.4671013731580562
2.8106818602501273 	 1.325215354784357	1.4854665054657703
2.817011085598648 	 1.3229528792288439	1.4940582063698042
2.7640402420208865 	 1.2971427444738202	1.4668974975470666
2.7269873861488483 	 1.2946617558780111	1.432325630270837
2.7262065673302462 	 1.272316685697637	1.4538898816326091
2.759860560821725 	 1.3047110842170868	1.455149476604638
2.7900989630374022 	 1.300199503246189	1.489899459791213
2.7519415993728096 	 1.2997607054300486	1.452180893942761
2.666490341218195 	 1.266544766801455	1.3999455744167402
2.6824789727655007 	 1.2738234886591278	1.4086554841063728
2.8066339308015014 	 1.3082247876028	1.4984091431987012
2.8471295334047055 	 1.3462376359403763	1.5008918974643293
2.771689214354624 	 1.291091402825522	1.4805978115291019
2.751651151546378 	 1.298728778870755	1.4529223726756229
2.632460634917806 	 1.2469808823757391	1.3854797525420668
2.69279484273211 	 1.2821318917749316	1.4106629509571782
2.839687765255307 	 1.3469254676069173	1.4927622976483899
2.699089337871966 	 1.283342482690984	1.415746855180982
2.6164376521017045 	 1.2592129870746422	1.3572246650270625
2.7135079788564735 	 1.2855641182258077	1.4279438606306658
2.7817814239603713 	 1.3059273591698979	1.4758540647904734
2.715055869870575 	 1.2444868288800286	1.4705690409905463
2.749741625831187 	 1.3063147770703079	1.4434268487608795
2.7086836678020765 	 1.2976886923216284	1.410994975480448
2.7299858414430744 	 1.3022974530691052	1.4276883883739693
2.7386450892639034 	 1.3207220548513012	1.4179230344126021
2.8024869768923155 	 1.3194930578938413	1.4829939189984742
2.8285756831082236 	 1.3169458026045788	1.5116298805036448
2.813105869725773 	 1.332582268552712	1.480523601173061
2.7348986034211173 	 1.2956588915940626	1.4392397118270548
2.6579383071537315 	 1.2549187887894802	1.403019518364251
2.5917682002588327 	 1.253318538244067	1.3384496620147655
2.8130613345584687 	 1.3074030488901511	1.5056582856683176
2.741664610044953 	 1.3226080246774878	1.419056585367465
2.8631269343560226 	 1.3683673465911	1.4947595877649227
2.9500617455086924 	 1.3800472072324492	1.5700145382762432
2.754189861625671 	 1.320155477280129	1.434034384345542
2.7429143511887597 	 1.316831859797843	1.4260824913909165
2.972421242601534 	 1.4052508929347858	1.5671703496667484
2.807468801830124 	 1.3398914767888828	1.4675773250412414
2.878957914698641 	 1.3685420523487948	1.5104158623498465
2.6947911279157806 	 1.2934280728713812	1.4013630550443992
2.767257662344875 	 1.3166513874529748	1.4506062748918997
2.7363241397086195 	 1.30290266353166	1.4334214761769595
