# created by program: /home/aporutho/.conda/envs/westpa-2020.05/westpa-2020.05/lib/west_tools/plothist.py
# created by user:    aporutho
# created on host:    bhg0001
# created at:         Mon Nov 21 12:41:48 2022
# source data: /gpfs/fs2/scratch/aporutho/LipidPhase/Simulation/Weighted_Ensemble_3/Analysis/ClusterLipids2Total_OtherCVs_AuxData/DPPC_DAPC_CHOL/323K/multi_west/SI_WithoutCHOL.h5 dimension 0
# column 0: midpoint of bin
# column 1: probability in bin
# column 2: -ln P
# column 3: log10 P
1.450547426331043166e+00 3.062847528424578452e-03 7.955878466119164827e+00 -2.513874622263624126e+00
1.454516558015346517e+00 3.468986967314896443e-03 7.831360903140199170e+00 -2.459797331761819361e+00
1.458485689699649868e+00 1.543032213496196327e-02 6.338888970879066775e+00 -1.811625007185325265e+00
1.462454821383952996e+00 1.544212773414408400e-02 6.338124172503322384e+00 -1.811292859470971184e+00
1.466423953068256569e+00 2.169699182260093756e-02 5.998049888970649945e+00 -1.663600474695529519e+00
1.470393084752559698e+00 4.211582212581824886e-02 5.334800021670289105e+00 -1.375554717203918864e+00
1.474362216436862827e+00 3.869253570192879993e-02 5.419576808707411431e+00 -1.412372808007628100e+00
1.478331348121166400e+00 5.857768172638015691e-02 5.004869748094471049e+00 -1.232267819977110879e+00
1.482300479805469529e+00 6.925937321088743159e-02 4.837365025087205339e+00 -1.159521443082322412e+00
1.486269611489772657e+00 9.457919288245994482e-02 4.525786010743777510e+00 -1.024204396476117385e+00
1.490238743174076230e+00 7.728857285466024518e-02 4.727677398085002203e+00 -1.111884711942203507e+00
1.494207874858379359e+00 1.090787282900286814e-01 4.383153614818869670e+00 -9.622599339852906386e-01
1.498177006542682488e+00 1.709515019750838527e-01 3.933843612125286882e+00 -7.671270791515321097e-01
1.502146138226986061e+00 1.809099469743398469e-01 3.877224137293107109e+00 -7.425375536636564799e-01
1.506115269911289190e+00 3.519383394283957522e-01 3.211767526045787413e+00 -4.535334194529079821e-01
1.510084401595592318e+00 5.364794394107397224e-01 2.790195276443388828e+00 -2.704469177270460434e-01
1.514053533279895891e+00 6.309999689932068723e-01 2.627917700818964253e+00 -1.999706620967206527e-01
1.518022664964199020e+00 8.220644312756832939e-01 2.363404738689632634e+00 -8.509414225206814175e-02
1.521991796648502371e+00 7.086917812957245211e-01 2.511802805345613177e+00 -1.495426037258715535e-01
1.525960928332805722e+00 8.177738811707806477e-01 2.368637644718378787e+00 -8.736676446467095403e-02
1.529930060017108850e+00 8.480436740290311359e-01 2.332291377362616824e+00 -7.158178111428323276e-02
1.533899191701412201e+00 1.197915316790529205e+00 1.986885425197250088e+00 7.842611792767410772e-02
1.537868323385715552e+00 1.476938557678738606e+00 1.777496831959993973e+00 1.693624285440990807e-01
1.541837455070018681e+00 1.580281922297884778e+00 1.709864972282992168e+00 1.987345720026759133e-01
1.545806586754322254e+00 1.839502691020903580e+00 1.557972976768393414e+00 2.647004274999396611e-01
1.549775718438625383e+00 1.922750995565769339e+00 1.513711264501790499e+00 2.839230448969147780e-01
1.553744850122928511e+00 1.987183122807367308e+00 1.480750115469152473e+00 2.982378900389801579e-01
1.557713981807232084e+00 2.447248014172179076e+00 1.272504101532614396e+00 3.886779847699664003e-01
1.561683113491535213e+00 2.618033186189168138e+00 1.205044891670665308e+00 4.179751473665642703e-01
1.565652245175838342e+00 3.090214976521757695e+00 1.039227575059360031e+00 4.899886929748585307e-01
1.569621376860141915e+00 3.176313311481745671e+00 1.011747047008701994e+00 5.019233346670468610e-01
1.573590508544445044e+00 3.813616025236083118e+00 8.288904082110610805e-01 5.813369638762384550e-01
1.577559640228748172e+00 4.020774350307879885e+00 7.759937267029877184e-01 6.043097007661883957e-01
1.581528771913051745e+00 3.960123057350696474e+00 7.911931353667773781e-01 5.977086814553120853e-01
1.585497903597354874e+00 4.522595686941023985e+00 6.583821392006212747e-01 6.553877642263475911e-01
1.589467035281658003e+00 4.488750925945530490e+00 6.658937623993945731e-01 6.521255077209839879e-01
1.593436166965961576e+00 4.555215809256308646e+00 6.511953271078607663e-01 6.585089570607091103e-01
1.597405298650264704e+00 4.415052872958543873e+00 6.824484254996414645e-01 6.449359088867793188e-01
1.601374430334568055e+00 4.451407438549743745e+00 6.742479107404177885e-01 6.484973471954763591e-01
1.605343562018871406e+00 4.051602045841320887e+00 7.683558654620079587e-01 6.076267817566887164e-01
1.609312693703174535e+00 4.511543865132711773e+00 6.608288198740492891e-01 6.543251843108984778e-01
1.613281825387477886e+00 4.615672806213950707e+00 6.380105910813653747e-01 6.642350151623670484e-01
1.617250957071781237e+00 5.158490206916830800e+00 5.268242941186203065e-01 7.125226103965435209e-01
1.621220088756084365e+00 4.645405794106054032e+00 6.315895053021247652e-01 6.670236572841187206e-01
1.625189220440387938e+00 5.242170467385627752e+00 5.107326113346524199e-01 7.195111394341583422e-01
1.629158352124691067e+00 5.105829720502463864e+00 5.370852658784690536e-01 7.080663269822761174e-01
1.633127483808994196e+00 4.989657716980490321e+00 5.601009216196248808e-01 6.980707546965072563e-01
1.637096615493297769e+00 4.854061497883074949e+00 5.876524584879563307e-01 6.861052742666369220e-01
1.641065747177600898e+00 4.345180925899226665e+00 6.984008373656349633e-01 6.380078644403304189e-01
1.645034878861904026e+00 3.770120752218515392e+00 8.403612045257438101e-01 5.763552603337355196e-01
1.649004010546207599e+00 3.584799281990688868e+00 8.907657510418407476e-01 5.544648439189587830e-01
1.652973142230510728e+00 3.775957057568643194e+00 8.388143594862498276e-01 5.770270465987472619e-01
1.656942273914813857e+00 3.515132268552383366e+00 9.103910809396260628e-01 5.459416714388198866e-01
1.660911405599117430e+00 3.659094391877899533e+00 8.702525523555941778e-01 5.633736129145807681e-01
1.664880537283420558e+00 3.562247358638785055e+00 8.970766090321806718e-01 5.517240731176792368e-01
1.668849668967723687e+00 3.235161946141647427e+00 9.933892479079213800e-01 5.098960255164044497e-01
1.672818800652027260e+00 2.849381008084703293e+00 1.120366454693259906e+00 4.547505252820436827e-01
1.676787932336330389e+00 2.301227719769133095e+00 1.334025463515677412e+00 3.619595967415495386e-01
1.680757064020633518e+00 2.065890678730065932e+00 1.441906780399335730e+00 3.151073361185205979e-01
1.684726195704937091e+00 1.813020788992652399e+00 1.572473836906090439e+00 2.584027839592870079e-01
1.688695327389240219e+00 1.808549691049688324e+00 1.574942986817258639e+00 2.573304457778747834e-01
1.692664459073543570e+00 1.576120582755168531e+00 1.712501734829616762e+00 1.975894405785877106e-01
1.696633590757846921e+00 1.109214841516196870e+00 2.063815820190107342e+00 4.501567189163864502e-02
1.700602722442150050e+00 1.277217946981619612e+00 1.922784001661399955e+00 1.062650124514370742e-01
1.704571854126453623e+00 1.053021194877473476e+00 2.115804874200865715e+00 2.243711261539619445e-02
1.708540985810756752e+00 9.897827190275949594e-01 2.177738070910431922e+00 -4.460132962196946584e-03
1.712510117495059880e+00 8.423262713971683135e-01 2.339056079314691505e+00 -7.451965384378936297e-02
1.716479249179363453e+00 7.282616276177127368e-01 2.484563151989617413e+00 -1.377125725844051962e-01
1.720448380863666582e+00 9.706196482517887025e-01 2.197288834046838613e+00 -1.295092150933592305e-02
1.724417512547969711e+00 1.247929823173102415e+00 1.945982198304524902e+00 9.619016365922138101e-02
1.728386644232273284e+00 1.504555112065572242e+00 1.758970987339258718e+00 1.774081006354813472e-01
1.732355775916576412e+00 2.829325257602766985e+00 1.127429976886836105e+00 4.516828765705724336e-01
1.736324907600879541e+00 3.726133712287757582e+00 8.520970774211309440e-01 5.712584354949510335e-01
1.740294039285183114e+00 5.287235475779218596e+00 5.021727203393868688e-01 7.232286528590954333e-01
1.744263170969486243e+00 6.516927325574237706e+00 2.930652394662256466e-01 8.140428779269991422e-01
1.748232302653789372e+00 7.382550645660806765e+00 1.683490403947580649e-01 8.682064349876850162e-01
1.752201434338092945e+00 8.046827556428112871e+00 8.219031385241803989e-02 9.056246944928345588e-01
1.756170566022396073e+00 8.478375803287320878e+00 2.994933641102281996e-02 9.283126627248646789e-01
1.760139697706699202e+00 8.736138171733486502e+00 0.000000000000000000e+00 9.413194942648361874e-01
1.764108829391002775e+00 8.276299122559015231e+00 5.407233263527366773e-02 9.178361785776996129e-01
1.768077961075305904e+00 8.372818208096047599e+00 4.247770393318628379e-02 9.228716618427332818e-01
1.772047092759609255e+00 7.993808423553073084e+00 8.880094026657792128e-02 9.027537359192410182e-01
1.776016224443912606e+00 6.546519327165411184e+00 2.885347272677567521e-01 8.160104543749895356e-01
1.779985356128215734e+00 5.358231997119310641e+00 4.888341658528061462e-01 7.290215134691833132e-01
1.783954487812519307e+00 3.365125459179383771e+00 9.540029892772339259e-01 5.270012603025262532e-01
1.787923619496822436e+00 2.103620948181943451e+00 1.423808114301993388e+00 3.229674869344059673e-01
1.791892751181125565e+00 1.160328382162671756e+00 2.018765182111231127e+00 6.458091541551512493e-02
1.795861882865429138e+00 7.505029739796953425e-01 2.454479900490893485e+00 -1.246475824608015009e-01
1.799831014549732267e+00 4.936093029887119177e-01 2.873479194585607743e+00 -3.066166638074936945e-01
1.803800146234035395e+00 2.705604390759716038e-01 3.474728006230680677e+00 -5.677357049558364732e-01
1.807769277918338968e+00 1.777737083921870631e-01 3.894712073885323811e+00 -7.501324680255301303e-01
1.811738409602642097e+00 8.927208160574440221e-02 4.583534711213313351e+00 -1.049284338427120877e+00
1.815707541286945226e+00 3.340966330116493244e-02 5.566378335689302403e+00 -1.476127901110834806e+00
1.819676672971248799e+00 6.585559629335912754e-03 7.190344197164435514e+00 -2.181407313548745286e+00
1.823645804655551927e+00 1.853323551997077641e-03 8.458242972340007881e+00 -2.732048755219388170e+00
1.827614936339855056e+00 7.288101229079932278e-04 9.391565557524046426e+00 -3.137385603800493694e+00
1.831584068024158629e+00 0.000000000000000000e+00 inf -inf
1.835553199708461758e+00 0.000000000000000000e+00 inf -inf
1.839522331392764887e+00 0.000000000000000000e+00 inf -inf
1.843491463077068460e+00 0.000000000000000000e+00 inf -inf
