# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/423K/1DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/1/423K/fixed_1DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/423K/avgRcutoff.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC	CHOL-CHOL
3.5001009302843125 	 1.1212651642249134	1.224288995379475	1.1545467706799242
3.662112291154556 	 1.168335120668201	1.2925357304753469	1.201241440011008
3.5599044573724297 	 1.1188583449779512	1.2281689316011049	1.2128771807933734
3.60323737525241 	 1.1456738861779783	1.2683185393386025	1.1892449497358295
3.6080160658719382 	 1.1630602562597314	1.2833408624250675	1.1616149471871395
3.5960717342180772 	 1.138490317319465	1.2668928865939857	1.1906885303046266
3.6223912235871603 	 1.1530310168374296	1.2841516643275919	1.185208542422139
3.548818287516438 	 1.1299305103551676	1.2264322242074264	1.1924555529538443
3.580131022491933 	 1.1530911686751475	1.2873042371518482	1.1397356166649373
3.6581436972386734 	 1.1579615582013036	1.2914419089620555	1.2087402300753145
3.561803699453298 	 1.1293616835843765	1.238702630214068	1.1937393856548537
3.6502283072412274 	 1.1691695478181252	1.2970824942896897	1.1839762651334123
3.588206606160779 	 1.1470040319181742	1.2730151988757128	1.1681873753668919
3.5446024086298804 	 1.1356924885041892	1.2631319064452597	1.1457780136804314
3.5387940664643156 	 1.1362531774663813	1.2412268946611462	1.1613139943367883
3.6495527163508674 	 1.162182760170437	1.2965280669739547	1.1908418892064754
3.6035037936150305 	 1.151315342336185	1.2786743265545597	1.173514124724286
3.684949227871254 	 1.151214070038211	1.3519856780960757	1.1817494797369676
3.627221606386294 	 1.1481650148448161	1.2976119832323376	1.1814446083091403
3.5739629265997053 	 1.1452805339366263	1.24618663614355	1.182495756519529
3.6858946401859756 	 1.1755960457495056	1.309678060229964	1.200620534206506
3.651462441673533 	 1.1572862607664933	1.2949514190046651	1.1992247619023741
3.5793551508975376 	 1.1211379244850455	1.2847877551746254	1.1734294712378668
3.6432845914359797 	 1.1723073788959526	1.2793845392434062	1.191592673296621
3.6046501481716726 	 1.159136011735297	1.2879813468413084	1.1575327895950673
3.5917597986888783 	 1.1489085325099548	1.2753274507591308	1.1675238154197924
3.536937094534848 	 1.1428062746672873	1.2369875830912047	1.1571432367763559
3.6355318048802867 	 1.1430687125207086	1.2590114851667997	1.2334516071927784
3.621526731513703 	 1.1341549452440713	1.3236887636174242	1.163683022652208
3.546779560406711 	 1.1440555644519832	1.240727111664779	1.1619968842899489
3.6771310405253237 	 1.1621876442444514	1.2926394576212432	1.2223039386596295
3.614304886983363 	 1.1511137309491395	1.2879089571786624	1.175282198855561
3.581356175130865 	 1.148811647535172	1.238837703246948	1.1937068243487448
3.608584652066132 	 1.136522432540508	1.278242206445642	1.193820013079982
3.675934909503219 	 1.1704981251226887	1.2512660406164158	1.2541707437641147
3.597970864182658 	 1.1452092689974298	1.2595987108735929	1.1931628843116353
3.6586161497281404 	 1.1747793341051818	1.2981808643046948	1.1856559513182638
3.5714614110062586 	 1.1525412025092425	1.2813640452633663	1.1375561632336497
3.632175987058365 	 1.1860874674340605	1.2993558834874015	1.1467326361369032
3.5813083092559155 	 1.1350749966640827	1.2448700231804841	1.2013632894113484
3.5867058145175608 	 1.1549182893262835	1.2955802644438363	1.1362072607474407
3.616349586668946 	 1.1542780350338857	1.2486058529276587	1.2134656987074013
3.6120818300773254 	 1.1693240992050802	1.2393851609387274	1.2033725699335176
3.667242512077291 	 1.1592477053211687	1.3115624768635312	1.1964323298925912
3.631099817510369 	 1.1562418611612086	1.2825034839596197	1.1923544723895407
3.638114084149958 	 1.1490406960888913	1.2507412908420077	1.2383320972190592
3.6065633939034214 	 1.1460269756865271	1.2777485815838148	1.1827878366330795
3.6521076905850975 	 1.1635029634152512	1.3038174607256559	1.1847872664441903
3.640959797791074 	 1.14589405208363	1.3035266341027814	1.1915391116046625
3.550093696749378 	 1.1472683306507674	1.2387969246949746	1.164028441403636
3.5488603579555265 	 1.1387051781427666	1.2684483194155842	1.1417068603971754
3.6573838806977896 	 1.1536687315321346	1.2735706863913339	1.2301444627743212
3.570772895793693 	 1.1575257597499462	1.2553766722507462	1.1578704637930004
3.607712960147618 	 1.147110451925708	1.2375339337665348	1.2230685744553753
3.579062787083089 	 1.141604369721352	1.2484091590769621	1.189049258284775
3.566320641027715 	 1.1355540506481892	1.2364531909060248	1.1943133994735011
3.6464026491495116 	 1.180900532784689	1.3147717596317232	1.1507303567330993
3.5887576492572695 	 1.1587398016461044	1.2372884571933889	1.1927293904177765
3.6070368806402646 	 1.1417691565301962	1.2902264713018377	1.1750412528082306
3.607006435334321 	 1.1498858179967133	1.2653131754189793	1.1918074419186286
3.577600584034745 	 1.1387106356280743	1.2641551515534108	1.1747347968532598
3.643580288167472 	 1.1742209908205716	1.2920147372756414	1.177344560071259
3.6381722953005498 	 1.1634378286293767	1.303125709713298	1.171608756957875
3.5824407873428377 	 1.1702616591160888	1.2518159986053876	1.1603631296213615
3.624068441790137 	 1.1687093730080589	1.287200911795794	1.1681581569862844
3.5464670409278702 	 1.1385535265925655	1.2380160589940103	1.1698974553412946
3.58752905717813 	 1.144747328468094	1.2829279992815927	1.1598537294284434
3.6375460292521518 	 1.1720332049102182	1.2950554033739003	1.1704574209680332
3.662187558705888 	 1.153474287977927	1.3026089442526048	1.2061043264753566
3.5547752010814744 	 1.1309204073739034	1.2369811063962177	1.186873687311353
3.599064268149912 	 1.145119933114811	1.2568839621222234	1.1970603729128775
3.5222567830915863 	 1.1253632606149078	1.215658273543749	1.1812352489329299
3.618388053868061 	 1.1566319958563605	1.2900865995202815	1.1716694584914191
3.581944386386113 	 1.1301684191534442	1.28277078283334	1.1690051843993285
3.7181945578521183 	 1.1701168874953949	1.31485916963299	1.233218500723733
3.603696155738362 	 1.1398158585055442	1.2570173232668354	1.2068629739659824
3.647209509101478 	 1.1543884169865481	1.295690619169797	1.1971304729451329
3.5572103515165736 	 1.1423150251935907	1.265770850258948	1.149124476064035
3.552470513195755 	 1.1520163042100808	1.2175668305980074	1.1828873783876663
3.6273766677935857 	 1.1577774017601485	1.3189544752012554	1.1506447908321817
3.6357476299493214 	 1.1765320547335198	1.2905733545403122	1.1686422206754896
3.574161741089507 	 1.1207502088954011	1.2648581682660576	1.188553363928048
3.5679475223212065 	 1.1506212165311462	1.251788341002702	1.1655379647873585
3.6681271371342947 	 1.1677199241387894	1.284864439609228	1.2155427733862774
3.6161112429646507 	 1.1574879514245204	1.249818644315022	1.2088046472251084
3.618878123812287 	 1.15445298479623	1.2830999323835295	1.181325206632528
3.6028334246048517 	 1.1576293301243987	1.2726763341665568	1.1725277603138964
3.5991482224781803 	 1.1478758200926618	1.2530387430516443	1.1982336593338743
3.608607277597569 	 1.1413134578303077	1.2932014879504905	1.1740923318167709
3.643220869692141 	 1.1442827875051798	1.278836897399572	1.220101184787389
3.5852256198548593 	 1.1335156556681483	1.2571473221165292	1.194562642070182
3.6683497878207985 	 1.1814379377586326	1.2952993784541535	1.1916124716080123
3.5891109318513394 	 1.1377721356680615	1.2567887843762717	1.194550011807006
3.6203369335165494 	 1.159937859933117	1.2925453442322241	1.1678537293512081
3.6171437120916794 	 1.1555612280487786	1.300145658610107	1.1614368254327938
3.4979892721174757 	 1.1148417656294058	1.2495649779738631	1.1335825285142067
3.626622666126414 	 1.1609342730023124	1.2858268791590735	1.1798615139650277
3.6158561951936448 	 1.1455460950555045	1.2616275940266042	1.2086825061115358
3.6132013468985584 	 1.1330715900355668	1.2798452007329186	1.200284556130073
3.6302182878292992 	 1.1575999877199845	1.2581809025118624	1.214437397597452
3.646183557373744 	 1.1652881592648088	1.298969812178195	1.1819255859307405
3.63530955877245 	 1.1330513445537642	1.2917225293531893	1.2105356848654965
3.71045351025681 	 1.178899726058157	1.3110030909397086	1.2205506932589443
3.612445640055268 	 1.1596264483368528	1.2812110629881248	1.1716081287302904
3.6020560659183345 	 1.1356190700208633	1.2536265858651472	1.2128104100323243
3.5796927007904915 	 1.143531738151663	1.285316550065173	1.1508444125736554
3.6269486770077037 	 1.159306509415086	1.2754784392977465	1.1921637282948716
3.553189605655894 	 1.1483642286420062	1.209771308109916	1.1950540689039721
3.645486636839716 	 1.1571393538039545	1.2707933249484373	1.2175539580873243
3.6309702796281074 	 1.1613435619769406	1.2741857890842134	1.1954409285669532
3.5618542147115497 	 1.156841959512251	1.254690232895338	1.150322022303961
3.6081888433638394 	 1.1334119668104163	1.2281058569713	1.2466710195821233
3.55628339913425 	 1.1449325207387568	1.2847585584381194	1.126592319957374
3.591799619699655 	 1.1570673178405673	1.2692312276052968	1.165501074253791
3.632988985872554 	 1.1560888524455093	1.2732121991844623	1.2036879342425824
3.660780247310197 	 1.1424040859789746	1.3190876393428015	1.199288521988421
3.6023900725996003 	 1.1394612522212055	1.2814553800405335	1.1814734403378613
3.6153305159098372 	 1.1581134354605398	1.2681122167540384	1.1891048636952593
