# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/323K/2DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/2/323K/fixed_2DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/323K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DIPC-DIPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
26	17 0.15942028985507245	0.19074074074074074 0.4722222222222222	0.4962962962962963 0.5277777777777778	0.5037037037037037 5.076923076923077	6.0588235294117645 4.656864882358557	10.055555024523064 15.038461538461538	15.764705882352942 8.877286354385076	18.20642876686437 0.4172075098393232	0.25002058851623254
18	20 0.428743961352657	0.42962962962962964 0.8454106280193237	0.7814814814814814 0.15458937198067632	0.21851851851851853 19.72222222222222	11.6 19.381564996882865	13.173458164050926 38.888888888888886	21.1 33.135896763494834	17.008527273106278 0.13841426112504995	0.34464819636454247
11	12 0.46497584541062803	0.5037037037037037 0.8333333333333334	0.8240740740740741 0.16666666666666666	0.17592592592592593 35.0	22.666666666666668 44.66644052407701	30.614085356616847 62.72727272727273	37.083333333333336 77.82625276752512	44.413695960693126 0.13649681836239716	0.1263430030791935
19	12 0.48429951690821255	0.5055555555555555 0.8659420289855072	0.812962962962963 0.13405797101449277	0.18703703703703703 21.105263157894736	22.75 30.492267763349457	24.375961519497032 37.73684210526316	36.583333333333336 44.33466281443681	32.89746275255214 0.1210916344167372	0.17613444937048903
10	11 0.4830917874396135	0.5370370370370371 0.8490338164251208	0.8574074074074074 0.15096618357487923	0.1425925925925926 40.0	26.363636363636363 52.406106514413	24.035098302549613 70.3	42.09090909090909 80.55439156247162	34.82542056250537 0.022332769598302517	0.14340319205775126
14	16 0.4722222222222222	0.512962962962963 0.8466183574879227	0.8407407407407408 0.15338164251207728	0.15925925925925927 27.928571428571427	17.3125 34.63372486405677	17.82455732269388 50.07142857142857	28.375 52.11863429538735	24.446050294474976 0.10881558022559484	0.1907590356575705
16	12 0.4553140096618358	0.5166666666666667 0.8393719806763285	0.8185185185185185 0.1606280193236715	0.1814814814814815 23.5625	23.25 32.05457991847655	31.778202697236775 43.4375	36.833333333333336 50.88095020486548	47.11304372346249 0.03584998575236843	-0.020087108428268684
15	18 0.4613526570048309	0.48703703703703705 0.8297101449275363	0.8518518518518519 0.17028985507246377	0.14814814814814814 25.466666666666665	14.61111111111111 42.33653531197637	12.832852323837912 45.8	25.555555555555557 65.79787230602521	18.184921171803065 -0.025242454251265336	0.28259516011857233
11	15 0.4782608695652174	0.5203703703703704 0.8393719806763285	0.8444444444444444 0.1606280193236715	0.15555555555555556 36.0	18.733333333333334 53.909014257189106	20.117874860155805 63.18181818181818	30.4 84.12741222457342	28.001904697121347 0.030227757364706252	0.21339741033163892
12	11 0.4492753623188406	0.5148148148148148 0.8043478260869565	0.7944444444444444 0.1956521739130435	0.20555555555555555 31.0	25.272727272727273 52.271725945613596	33.23495123316829 55.5	39.0 81.50613473843549	44.23079963513701 0.04838290259729928	0.15644580027471855
