# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/323K/2DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/2/323K/fixed_2DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/323K/avgRcutoff.dat
# cumEnrichmentAVG	DPPC-DPPC	DAPC-DAPC	CHOL-CHOL
4.305910739849264 	 1.35729434574815	1.4660235036460696	1.482592890455045
4.872180068949309 	 1.5097580155883144	1.8296884511124354	1.5327336022485594
5.226147747681237 	 1.5791127577703985	1.9571544073079792	1.6898805826028598
5.29681893895901 	 1.6099506206257717	1.9711473101826682	1.7157210081505703
5.3572997815884165 	 1.6177912470240403	2.019630009456655	1.7198785251077215
5.349416614317585 	 1.6406091774523313	2.024429217119344	1.6843782197459096
5.416433294431215 	 1.6585426885602614	2.0137563085418284	1.7441342973291252
5.444570998276285 	 1.6677641406111645	2.0476529196440536	1.7291539380210668
5.355423633290983 	 1.6354002313299438	2.058724056782289	1.6612993451787506
5.420217505283409 	 1.6671758875540865	2.0471894253797775	1.7058521923495453
5.465684069144862 	 1.6693379655760627	2.0737583886399182	1.7225877149288813
5.4171381229259055 	 1.6404741591001104	2.079437416438772	1.6972265473870234
5.478642047337132 	 1.7023003192680424	2.051762038214373	1.7245796898547168
5.4662896251637605 	 1.6751229528522802	2.0124037769608725	1.7787628953506078
5.446760717892841 	 1.6615335607043686	2.000562110313579	1.7846650468748932
5.379444716016524 	 1.6322585195857742	2.008772161939817	1.7384140344909325
5.519811391100801 	 1.649416871181478	2.0470258701281185	1.8233686497912047
5.355450143792843 	 1.6544866916393302	1.9859982444387239	1.7149652077147888
5.399206718019298 	 1.6975333871300764	2.020536845544578	1.6811364853446435
5.358592111572195 	 1.640465037603162	2.0650859290558037	1.653041144913229
5.527104805472884 	 1.6367393044895273	2.048900531355553	1.8414649696278043
5.334453448437797 	 1.6434710477550087	1.9519737581714447	1.7390086425113442
5.442677459432845 	 1.6321501954091708	2.0409839116471287	1.7695433523765463
5.34600388326879 	 1.652977487933238	2.0063604390927967	1.6866659562427555
5.376486907895817 	 1.6107446665378053	2.050395478527342	1.71534676283067
5.465064124577273 	 1.628671359502436	2.031698670010689	1.8046940950641481
5.37415804407384 	 1.6491723374753242	2.022450634392743	1.7025350722057733
5.376283528100853 	 1.6208241412280748	2.0183504893317994	1.737108897540979
5.405692501542362 	 1.6490409990162802	1.9958754034992234	1.7607760990268577
5.487479070587581 	 1.6512270084335126	2.0575537448603387	1.7786983172937292
5.312994746433066 	 1.6224773613956924	1.9962492864127637	1.6942680986246104
5.4868365224680495 	 1.6943968551705195	2.0279979735779667	1.7644416937195628
5.286675870763503 	 1.6614180160664436	1.9953641884744286	1.6298936662226313
5.251150628849779 	 1.6410985062615637	1.985807472490354	1.6242446500978618
5.375862226283349 	 1.636263831005011	2.024344032395757	1.7152543628825816
5.362414851994727 	 1.6466113479119264	1.9824641629532525	1.733339341129548
5.401067533017755 	 1.666808547853714	2.0075474108688627	1.7267115742951777
5.376751804238203 	 1.6207467332496757	1.9652433864234107	1.7907616845651164
5.392428400602951 	 1.644927580127867	1.9893800956146168	1.7581207248604669
5.402118500628829 	 1.6257557719056637	2.012212976638917	1.7641497520842484
5.526424526106515 	 1.6687429961465168	2.038415263680686	1.819266266279313
5.429467577225658 	 1.6231101632379636	1.9957425037337453	1.8106149102539493
5.398348951100335 	 1.6255827100546016	1.999665511456719	1.7731007295890149
5.534846993800758 	 1.6546792193926443	2.0723813542868967	1.807786420121217
5.460679609826712 	 1.655772080056213	2.052123339795478	1.7527841899750205
5.396873799700955 	 1.6259222171748862	2.0267421330811466	1.7442094494449216
5.294907918300746 	 1.633830494271454	2.0332928765059455	1.6277845475233463
5.384679126235023 	 1.648339022263488	1.998944999460189	1.7373951045113452
5.405189599574566 	 1.6499665612308676	2.0073898317476044	1.7478332065960944
5.2679676410868765 	 1.6188833444307116	1.9857176162627574	1.6633666803934073
5.449254242549026 	 1.6394658057592442	2.0361102730923415	1.7736781636974408
5.3567448115606755 	 1.6732288085007898	1.9804139995899805	1.7031020034699056
5.487631774071987 	 1.6268318094755227	2.0209988806277277	1.8398010839687367
5.357391404351162 	 1.6263481612677713	2.0238583548973836	1.7071848881860074
5.435233275024847 	 1.6392599553918292	2.0031480347460815	1.792825284886936
5.313964099069448 	 1.6293803445010693	1.9624853046942454	1.7220984498741336
5.318044664047773 	 1.6280960826123674	2.0519222507837274	1.638026330651678
5.312516769879532 	 1.6507876103619323	2.060891204521355	1.6008379549962446
5.438927647857957 	 1.658236277877423	2.0249181986034444	1.7557731713770894
5.347542100949454 	 1.6488461982815878	2.0067504001854832	1.6919455024823828
5.265060832561101 	 1.62304893018941	1.9869960220562604	1.6550158803154313
5.372742664529044 	 1.6514850837013342	1.9798094324106648	1.7414481484170452
5.363558959227806 	 1.6024413413412502	2.058062869693866	1.7030547481926894
5.3745804640025945 	 1.6383263267662769	2.0088971827854247	1.727356954450893
5.355272067272761 	 1.602996995320805	2.035512438293421	1.7167626336585347
5.38349872167298 	 1.660469898522296	2.018118848095861	1.7049099750548231
5.478831574723231 	 1.636309677227801	2.0516029331620222	1.7909189643334082
5.479323964868193 	 1.6383118871340103	2.078577259132567	1.762434818601616
5.374986939786815 	 1.6312077808920327	2.0365548415121233	1.7072243173826598
5.400353831000889 	 1.6293400138428389	2.0331672338619433	1.7378465832961072
5.455396565230347 	 1.6595639007483656	2.031341392569292	1.76449127191269
5.526685882093304 	 1.6783496334805603	2.0186099333947123	1.8297263152180312
5.456262485935683 	 1.6360040027498923	2.0384367390892946	1.7818217440964967
5.311218704581856 	 1.6299088926741263	2.004102080067165	1.6772077318405652
5.3452316506049105 	 1.6553262790405494	2.0535906673776863	1.6363147041866748
5.355032288457937 	 1.6435803335824568	2.0182945452332017	1.6931574096422786
5.34071513827959 	 1.6294493618946753	1.9958076103131963	1.7154581660717176
5.380134825901399 	 1.6515080449618103	1.9945714471587581	1.7340553337808307
5.425622314376415 	 1.634980013123084	2.0003126820977593	1.7903296191555724
5.239590551717075 	 1.6085355825754986	2.036597748464744	1.5944572206768322
5.458887303003955 	 1.6413814922308232	2.084018741120177	1.733487069652955
5.307499209443492 	 1.631761635349135	1.9930830903547347	1.6826544837396216
5.434269679014646 	 1.6059318653673993	2.033643384921163	1.7946944287260835
5.369023730557517 	 1.6293826147110027	1.9673577880964106	1.7722833277501033
5.417063403222535 	 1.6282250046489537	2.032825745799924	1.7560126527736575
5.319367405851864 	 1.607294855803522	1.989365459013366	1.7227070910349758
5.341535944979096 	 1.6426361159909733	1.978095022040331	1.720804806947792
5.331331613832014 	 1.6440189275911936	1.978431144014026	1.7088815422267944
5.390582811154491 	 1.6445474357733492	1.9951980885980674	1.7508372867830748
5.317458030917398 	 1.6467749776179599	1.9988895405643823	1.6717935127350552
5.293735597531583 	 1.6323387713016662	1.957676152787696	1.7037206734422212
5.466676939344225 	 1.6167507287793004	2.0393110395825804	1.8106151709823437
5.401603468408798 	 1.6219348303599128	2.042072015193486	1.737596622855399
5.425814546097135 	 1.6398887297289995	2.0139231119966925	1.7720027043714437
5.368427254209398 	 1.6673427117006239	1.9750700250897726	1.7260145174190016
5.417267802260421 	 1.6371104140472224	2.034303858615094	1.7458535295981048
5.488126918177777 	 1.6401948688074341	2.019579107559401	1.828352941810941
5.444478163403691 	 1.6324785286316972	2.0500320995891834	1.7619675351828106
5.287232897687362 	 1.629326706237916	1.9261075960894172	1.731798595360029
