# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/423K/4DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/423K/fixed_4DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/423K/avgRcutoff.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC	CHOL-CHOL
3.5890900550315434 	 1.1726440709796737	1.3012928062981248	1.115153177753745
3.627483789644731 	 1.168625653663081	1.2919324263949612	1.166925709586689
3.6324547850699846 	 1.149769886098321	1.290825256425681	1.1918596425459826
3.6195791114020612 	 1.1582661325698331	1.2666522483920217	1.1946607304402064
3.627868749059814 	 1.164852043282166	1.2832345302318435	1.1797821755458044
3.6808196076445694 	 1.1747179066923432	1.2864729248669633	1.2196287760852629
3.6154833656241627 	 1.1616058171908143	1.2707599302573045	1.1831176181760439
3.6832244424682155 	 1.1802491065505696	1.327540261720869	1.175435074196777
3.5885911378730406 	 1.14379754235497	1.2629182132981356	1.181875382219935
3.563045509322291 	 1.116471216014491	1.2586157450518787	1.187958548255921
3.5527759733529733 	 1.1305549272552669	1.221355108459172	1.2008659376385347
3.628055670742744 	 1.173223115763846	1.2943112454101797	1.1605213095687184
3.5664237153375993 	 1.1340781022289395	1.25414081353916	1.1782047995694995
3.5857330687131004 	 1.120769896195046	1.268126271754652	1.1968369007634023
3.6057342846072564 	 1.1362660770088895	1.3091282950282155	1.1603399125701515
3.5836898881107855 	 1.1579224161323465	1.2563882018879093	1.1693792700905297
3.5459419578126528 	 1.1352043724027272	1.2293766505478962	1.1813609348620293
3.621091796441628 	 1.1417363276805825	1.2726304993508306	1.2067249694102147
3.6095129992262365 	 1.1501115507812512	1.28795486783459	1.1714465806103953
3.689876000864328 	 1.1750265563461397	1.3019075420433297	1.2129419024748584
3.6388247878735793 	 1.1620224177100846	1.3075492607850907	1.1692531093784042
3.5868639916822893 	 1.1602870291086478	1.2430824616840372	1.1834945008896043
3.6180463102407248 	 1.1519209574302671	1.2706681307380943	1.1954572220723634
3.642445142855231 	 1.1509800277986617	1.2701904443480734	1.221274670708496
3.6304930573910537 	 1.1570170121626773	1.2786055395326965	1.1948705056956799
3.599485868698771 	 1.1368127117242248	1.2685966287262473	1.1940765282482992
3.667259592914421 	 1.1559595271272176	1.2864098675482343	1.2248901982389693
3.621898191438679 	 1.175787290972252	1.2644343425510702	1.181676557915357
3.6540565700962797 	 1.1573614187444985	1.2848607230803717	1.2118344282714095
3.5900963715736034 	 1.1413107911943579	1.2571363657895	1.1916492145897455
3.5257243907588043 	 1.141735069554778	1.2286397705483119	1.155349550655714
3.6679076871470397 	 1.16526353628059	1.3146171231553223	1.1880270277111271
3.69376877843351 	 1.158947288906037	1.2997707884830185	1.2350507010444547
3.684278251028604 	 1.171308429215268	1.2998333128724227	1.2131365089409134
3.6652822376977046 	 1.1551046188269196	1.2940348415934055	1.2161427772773796
3.676680923528323 	 1.1800154594940895	1.2799059113758573	1.216759552658376
3.6281932746485186 	 1.14371694248964	1.2888642245654602	1.1956121075934183
3.615015089655998 	 1.1468891146695732	1.2820368219506095	1.186089153035815
3.644562491929738 	 1.143020909931368	1.3126797318168166	1.1888618501815533
3.6173886082498923 	 1.145239442764797	1.2569477826253919	1.2152013828597035
3.594618129562844 	 1.154176509867384	1.2951403609832108	1.1453012587122493
3.6001283878261603 	 1.1417371864714636	1.2595158621681053	1.1988753391865914
3.5978282788776355 	 1.128782475975457	1.2671464984145318	1.2018993044876467
3.603837438986573 	 1.1610698133049566	1.2768460060990685	1.1659216195825481
3.522234313084953 	 1.1350823665311816	1.209184382598025	1.1779675639557463
3.6580344915488916 	 1.179839698838686	1.2930473563613936	1.1851474363488124
3.7196949613355685 	 1.1872415665371008	1.3314328854983024	1.2010205093001654
3.6299908515746293 	 1.1535615213252903	1.2699190456345064	1.2065102846148323
3.634361738625094 	 1.1662271323352278	1.3311245169241186	1.1370100893657478
3.6400656647228598 	 1.1585686297339972	1.2969640860039433	1.1845329489849188
3.630090312310636 	 1.1594809036327274	1.3147271728045244	1.1558822358733838
3.6276287486688257 	 1.1503586273262048	1.2804730106080922	1.1967971107345288
3.613463213501136 	 1.1439008359407485	1.2871349453295056	1.1824274322308816
3.5816755205700614 	 1.1385256149060656	1.2477239466952894	1.1954259589687062
3.5935559989725947 	 1.1408481126316152	1.27548021981895	1.1772276665220294
3.611088141842166 	 1.1605258442044273	1.2664198913226323	1.1841424063151065
3.557296985941532 	 1.1519576208831332	1.2506975083695964	1.1546418566888024
3.6048261585995025 	 1.1601774151599487	1.2789904578300042	1.1656582856095499
3.614325176473345 	 1.1641797567044356	1.3158583872103318	1.1342870325585772
3.6094801832254224 	 1.1466775146755275	1.2597693385415678	1.2030333300083274
3.565888927822193 	 1.132929169224547	1.2640027967660301	1.1689569618316162
3.5637583845038256 	 1.1429941814570088	1.2541136170623555	1.1666505859844611
3.6099419911604214 	 1.1644665598726744	1.2605176281574961	1.184957803130251
3.6966873488758742 	 1.1748942965984925	1.3263886477126579	1.1954044045647239
3.659974934400328 	 1.1670625287276826	1.2980326551802004	1.1948797504924449
3.6310081302728205 	 1.1579314720081921	1.296209565469625	1.1768670927950031
3.5925456301843033 	 1.156663944272633	1.2489127552650001	1.1869689306466702
3.602528294393398 	 1.1467715261954141	1.2701693013815212	1.1855874668164625
3.612112448377923 	 1.1601257517426407	1.2704158675061068	1.181570829129176
3.6010658625897185 	 1.151156993648208	1.2834933968219442	1.1664154721195663
3.648630380656691 	 1.143351900253905	1.3174528824349983	1.1878255979677876
3.5829595881942513 	 1.155258594482332	1.276314340180264	1.1513866535316555
3.636448462901202 	 1.1613939834825562	1.287144977076192	1.1879095023424537
3.5947239642309365 	 1.1443014053092773	1.2528884297097214	1.1975341292119377
3.5913113517224473 	 1.1345349524750543	1.2507624733627893	1.2060139258846037
3.581366921893445 	 1.1580658183621781	1.2631310275532637	1.1601700759780036
3.5947094592664035 	 1.1447520147918233	1.2666384937256965	1.1833189507488842
3.5879649267648577 	 1.1360061063979736	1.2880133371688318	1.1639454831980522
3.633220799549316 	 1.1442180814144869	1.2913356005172858	1.197667117617543
3.628134818767783 	 1.1635177743080107	1.2905119004021053	1.174105144057667
3.5492558921939388 	 1.1345649909154623	1.262458836059083	1.1522320652193936
3.5815021096678623 	 1.1469578905487428	1.2381897045957397	1.1963545145233798
3.6305697385842506 	 1.1531131254078941	1.3192234077276108	1.1582332054487456
3.5785757059820895 	 1.1388464738297062	1.254450521543251	1.185278710609132
3.6028668616826875 	 1.141921392079039	1.283862104986185	1.1770833646174639
3.5554918736861407 	 1.1272728737741702	1.2573585476789964	1.1708604522329744
3.6498165789773793 	 1.1646041481403613	1.2943528723056728	1.1908595585313453
3.664785446085004 	 1.175122522489263	1.2563253360153368	1.233337587580404
3.6506393447009504 	 1.1474323993125854	1.2754548335956328	1.2277521117927324
3.6077801381167776 	 1.144174251676981	1.2801741867780763	1.1834316996617202
3.663142406814087 	 1.1599384790035345	1.347563865550986	1.1556400622595662
3.6253873689523317 	 1.174136704104856	1.2932993211050876	1.1579513437423883
3.621208608467608 	 1.1581729620254657	1.2605544159022735	1.2024812305398689
3.677547913576937 	 1.156752080993272	1.295198605932855	1.2255972266508097
3.526676247332316 	 1.1283448465571713	1.2438620748946403	1.1544693258805045
3.6014477577660564 	 1.1416342247738525	1.2651957846120705	1.1946177483801335
3.6584275822567367 	 1.1668697880657	1.2724500928641844	1.2191077013268523
3.623134937095166 	 1.155694494917752	1.2624901150290853	1.204950327148329
3.552727023095706 	 1.1228388513071887	1.2767043887594014	1.153183783029116
3.637624868361619 	 1.158659606828401	1.279836347497132	1.199128914036086
3.6644404944145874 	 1.1710313644722952	1.2885823824507656	1.2048267474915266
3.6766035270662347 	 1.1692081579489106	1.3331371356632182	1.1742582334541058
3.602412750264306 	 1.1400407627877627	1.2589521471946217	1.2034198402819216
3.6181379760591414 	 1.156606311626768	1.2737350838930805	1.1877965805392932
3.6191849956231743 	 1.1501821292984318	1.3050792398407558	1.1639236264839865
3.5955395615176133 	 1.140127011104374	1.2570798482641514	1.1983327021490882
3.5545863335163554 	 1.1519442619090197	1.245542805907617	1.1570992656997188
3.6196662527632717 	 1.163743033317437	1.2566313849839066	1.199291834461928
3.5913618366640465 	 1.1384346216336514	1.264309497369223	1.188617717661172
3.610841714811883 	 1.1412995348128692	1.301441918939212	1.1681002610598021
3.6251407295452167 	 1.1544365510488377	1.2958869886845272	1.174817189811852
