# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/segregationIndex.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/4/323K/4DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/4/323K/fixed_4DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/323K/avgRcutoff.dat
# segregationIndex	DPPC	DAPC	CHOL
1.2144643153663273 	 0.5803108808290155	0.4523352527191299	0.18181818181818182
1.4549160117779705 	 0.6239366963402572	0.6254190795489181	0.2055602358887953
1.535625336612397 	 0.6386651323360184	0.6841942468295701	0.2127659574468085
1.56142743677126 	 0.6504188880426505	0.7144670050761421	0.19654154365246732
1.6026367480905708 	 0.6574877404752923	0.72782874617737	0.2173202614379085
1.5683502863822927 	 0.6394792264981811	0.7147296457426974	0.21414141414141413
1.5769653404604054 	 0.6484155259703731	0.7236555797326701	0.2048942347573621
1.6253107204211266 	 0.6543813463708161	0.7438231469440832	0.2271062271062271
1.6252111353261762 	 0.6520662730908399	0.7580645161290323	0.21508034610630408
1.6408978977530704 	 0.6516769720816938	0.7650345054222807	0.22418642024909602
1.6431959566238497 	 0.6589118198874296	0.7536694320357371	0.23061470470068302
1.6031116915689976 	 0.654627539503386	0.7289117836445589	0.21957236842105263
1.667798252607938 	 0.6538886841135274	0.7702349869451697	0.24367458154924096
1.642238652688129 	 0.657703081232493	0.7559870550161812	0.2285485164394547
1.5754802938454098 	 0.6499334474234645	0.7225887527489789	0.2029580936729663
1.6650548345232674 	 0.6671592168452161	0.7730769230769231	0.22481869460112813
1.6717219516149597 	 0.6582325581395349	0.7869393139841688	0.22655007949125597
1.6395817421432743 	 0.6702702702702703	0.7590865229977485	0.2102249488752556
1.6383090665484397 	 0.6649465536306671	0.7605451005840363	0.21281741233373638
1.6639788756080305 	 0.6627709707822809	0.7786259541984732	0.2225819506272764
1.6346845370140601 	 0.6589661049043741	0.7643697478991597	0.21134868421052633
1.6506196654637708 	 0.6567219839641991	0.764629388816645	0.22926829268292684
1.6528803534486125 	 0.6661698956780924	0.7668494034182521	0.21986105435226808
1.6562668223389665 	 0.6607043040804919	0.7768762677484787	0.21868625050999593
1.6369379749743713 	 0.6583364416262588	0.7559311017224569	0.2226704316256555
1.6225093637111399 	 0.6445587955021918	0.7479826194909994	0.2299679487179487
1.6422086715768467 	 0.6606451612903226	0.7582664526484751	0.22329705763804916
1.6519212315687017 	 0.6636500754147813	0.7659574468085106	0.22231370934540964
1.6191430159087885 	 0.6556558478970617	0.749919328815747	0.2135678391959799
1.638957938618175 	 0.6498303807010931	0.762056850846375	0.22707070707070706
1.6163007019364708 	 0.6494960806270996	0.751604621309371	0.2152
1.6712513690254849 	 0.6679202707784881	0.7844911147011309	0.2188399835458659
1.6733513544244094 	 0.657191586128482	0.7832214765100671	0.23293829178586023
1.6153280881622414 	 0.6542653137918076	0.7439896036387265	0.21707317073170732
1.64350471375521 	 0.6611508085746521	0.778105539167486	0.2042483660130719
1.6433926864660886 	 0.6587625046313449	0.752501667778519	0.2321285140562249
1.6488408176989289 	 0.6641970735321355	0.7579556412729026	0.2266881028938907
1.679995697252693 	 0.6644131455399062	0.791009728279101	0.22457282343368593
1.6350924267013291 	 0.6513726965024446	0.7552402450822315	0.22847948511665325
1.6577943747190602 	 0.6553334578740893	0.7808631649381064	0.2215977519068647
1.658103234089472 	 0.652962962962963	0.7774018944519621	0.22773837667454688
1.6074811239507143 	 0.6584673604541155	0.7315521628498728	0.21746160064672596
1.5907720853981526 	 0.6543051220855517	0.7337807606263982	0.2026862026862027
1.6338550793403153 	 0.6471587691145931	0.7620320855614974	0.22466422466422467
1.6148617167689152 	 0.6556279069767442	0.7343244990303813	0.2249093107617896
1.599567360149637 	 0.6555970149253731	0.7387158296249206	0.20525451559934318
1.6322970643488182 	 0.6601569978939307	0.7499178442326652	0.2222222222222222
1.6417801158297445 	 0.6615015679763881	0.7657597876575979	0.21451876019575855
1.651542960328813 	 0.6527934008248969	0.7759892689470155	0.22276029055690072
1.6013198989154245 	 0.6546478873239436	0.739888194672805	0.20678381691867592
1.6514101959519798 	 0.6555636896046853	0.7706176961602671	0.22522881018702745
1.5943765885674686 	 0.6562796883906518	0.7222396980182447	0.21585720215857201
1.6352214311158442 	 0.6519856954639563	0.7659859390693003	0.21724979658258747
1.6650850739012493 	 0.6542366623592394	0.7713610266801756	0.2394873848618342
1.6362977864920603 	 0.6654357459379616	0.7561132561132561	0.21474878444084278
1.646605853408729 	 0.6623085543518864	0.7650308742281443	0.2192664248286981
1.6205767883098958 	 0.6579568136454363	0.7398692810457517	0.2227506936187079
1.6334426892664429 	 0.6504944952416496	0.7583278902677988	0.2246203037569944
1.6521303118181347 	 0.652022698151199	0.768361581920904	0.23174603174603176
1.637318650523993 	 0.6581101190476191	0.757166392092257	0.22204213938411668
1.6661931054167398 	 0.657378551787351	0.7866798549291131	0.2221346987002757
1.621927899529112 	 0.6637637258614161	0.7512388503468781	0.2069253233208177
1.5864209698696872 	 0.6501429933269781	0.7287705956907478	0.2075073808519612
1.6390213313755149 	 0.6568389624930024	0.7681300813008131	0.21405228758169934
1.624910186891063 	 0.6531471207193419	0.7446598751232336	0.22710319104848736
1.6303799622297455 	 0.6522141930702242	0.7537168713639302	0.22444889779559118
1.5787217396625146 	 0.6516431924882629	0.7201819954501137	0.20689655172413793
1.6638539942410298 	 0.6550509731232623	0.7790463398253862	0.22975668129238133
1.6116203218615337 	 0.6559616094499815	0.7376377952755906	0.2180209171359614
1.6212681399119884 	 0.6606198034769464	0.7465708687132593	0.2140774677217826
1.6148712272821335 	 0.6573690162080663	0.7479312539783577	0.20957095709570958
1.6444327558240672 	 0.6508474576271186	0.7678571428571429	0.22572815533980584
1.6421446975710123 	 0.6605846211133867	0.7629984051036682	0.2185616713539574
1.655006581682246 	 0.6641721234798877	0.7704130643611912	0.22042139384116693
1.645856957989597 	 0.6607979022288818	0.7676499834272457	0.21740907233346957
1.6325653793567863 	 0.6532288167226578	0.7665706051873199	0.2127659574468085
1.6136445413400051 	 0.6611632270168856	0.7585318737926594	0.19394944053046
