# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSpecies.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/323K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/323K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/323K/avgRcutoff_NO_CHOL.dat
# Individual Species Contribution :	 DPPC-DPPC	DAPC-DAPC
# Cluster-count	Core to Total Lipids	Cluster lipids to        Total Lipids	Outliers To Total Lipids	Mean Core lipids per cluster        	STD Core lipids per cluster	 Mean lipids per cluster	 STD lipids         per cluster	 Silhouette Coefficent
2	2 0.7083333333333334	0.8111111111111111 0.9433333333333334	0.975 0.056666666666666664	0.025 212.5	146.0 9.5	6.0 283.0	175.5 3.0	2.5 2	2
2	2 0.67	0.7805555555555556 0.965	0.975 0.035	0.025 201.0	140.5 10.0	0.5 289.5	175.5 4.5	0.5 2	2
2	2 0.65	0.7611111111111111 0.9516666666666667	0.9527777777777777 0.04833333333333333	0.04722222222222222 195.0	137.0 3.0	1.0 285.5	171.5 1.5	1.5 2	2
2	2 0.65	0.7527777777777778 0.9566666666666667	0.9722222222222222 0.043333333333333335	0.027777777777777776 195.0	135.5 5.0	2.5 287.0	175.0 4.0	1.0 2	2
2	2 0.6683333333333333	0.7972222222222223 0.9483333333333334	0.9777777777777777 0.051666666666666666	0.022222222222222223 200.5	143.5 3.5	3.5 284.5	176.0 0.5	0.0 2	2
2	2 0.69	0.7611111111111111 0.9833333333333333	0.975 0.016666666666666666	0.025 207.0	137.0 6.0	2.0 295.0	175.5 0.0	0.5 2	2
2	2 0.6566666666666666	0.7777777777777778 0.96	0.9555555555555556 0.04	0.044444444444444446 197.0	140.0 5.0	0.0 288.0	172.0 6.0	1.0 2	2
2	2 0.6616666666666666	0.7305555555555555 0.9583333333333334	0.9472222222222222 0.041666666666666664	0.05277777777777778 198.5	131.5 1.5	8.5 287.5	170.5 3.5	6.5 2	2
3	2 0.61	0.7666666666666667 0.9666666666666667	0.9638888888888889 0.03333333333333333	0.03611111111111111 122.0	138.0 84.50246544726767	1.0 193.33333333333334	173.5 131.77337448142634	1.5 0.048794573476047924	2
2	2 0.68	0.7472222222222222 0.9333333333333333	0.9527777777777777 0.06666666666666667	0.04722222222222222 204.0	134.5 4.0	0.5 280.0	171.5 6.0	0.5 2	2
2	2 0.6483333333333333	0.7638888888888888 0.9383333333333334	0.9527777777777777 0.06166666666666667	0.04722222222222222 194.5	137.5 6.5	1.5 281.5	171.5 4.5	0.5 2	2
3	2 0.6683333333333333	0.7416666666666667 0.9683333333333334	0.9583333333333334 0.03166666666666667	0.041666666666666664 133.66666666666666	133.5 92.39889369227078	2.5 193.66666666666666	172.5 130.7040762775039	2.5 0.126111687212556	2
2	2 0.615	0.7361111111111112 0.9316666666666666	0.9555555555555556 0.06833333333333333	0.044444444444444446 184.5	132.5 7.5	0.5 279.5	172.0 3.5	0.0 2	2
2	2 0.6483333333333333	0.7722222222222223 0.9416666666666667	0.9694444444444444 0.058333333333333334	0.030555555555555555 194.5	139.0 1.5	3.0 282.5	174.5 0.5	1.5 2	2
2	2 0.6666666666666666	0.7444444444444445 0.945	0.9666666666666667 0.055	0.03333333333333333 200.0	134.0 1.0	2.0 283.5	174.0 6.5	3.0 2	2
4	2 0.625	0.75 0.9466666666666667	0.9611111111111111 0.05333333333333334	0.03888888888888889 93.75	135.0 89.38784872677046	6.0 142.0	173.0 128.03905654135383	3.0 0.07367715501815802	2
2	2 0.63	0.7388888888888889 0.9516666666666667	0.9611111111111111 0.04833333333333333	0.03888888888888889 189.0	133.0 7.0	0.0 285.5	173.0 0.5	3.0 2	2
2	2 0.66	0.725 0.9566666666666667	0.9527777777777777 0.043333333333333335	0.04722222222222222 198.0	130.5 5.0	1.5 287.0	171.5 7.0	1.5 2	2
2	2 0.6483333333333333	0.75 0.955	0.9527777777777777 0.045	0.04722222222222222 194.5	135.0 0.5	1.0 286.5	171.5 0.5	3.5 2	2
2	2 0.685	0.7361111111111112 0.9616666666666667	0.9527777777777777 0.03833333333333333	0.04722222222222222 205.5	132.5 4.5	0.5 288.5	171.5 4.5	3.5 2	2
2	2 0.6616666666666666	0.7861111111111111 0.9566666666666667	0.9861111111111112 0.043333333333333335	0.013888888888888888 198.5	141.5 6.5	8.5 287.0	177.5 0.0	2.5 2	2
2	2 0.6833333333333333	0.7777777777777778 0.9716666666666667	0.9638888888888889 0.028333333333333332	0.03611111111111111 205.0	140.0 3.0	6.0 291.5	173.5 2.5	2.5 2	2
2	2 0.68	0.7722222222222223 0.9633333333333334	0.9638888888888889 0.03666666666666667	0.03611111111111111 204.0	139.0 7.0	4.0 289.0	173.5 5.0	2.5 2	2
2	2 0.695	0.7972222222222223 0.9583333333333334	0.9833333333333333 0.041666666666666664	0.016666666666666666 208.5	143.5 0.5	3.5 287.5	177.0 0.5	1.0 2	2
3	2 0.6566666666666666	0.7333333333333333 0.9483333333333334	0.9666666666666667 0.051666666666666666	0.03333333333333333 131.33333333333334	132.0 91.81624160366303	1.0 189.66666666666666	174.0 129.22933963393228	4.0 0.1929841081748524	2
2	2 0.6566666666666666	0.7861111111111111 0.9333333333333333	0.9694444444444444 0.06666666666666667	0.030555555555555555 197.0	141.5 2.0	5.5 280.0	174.5 1.0	1.5 2	2
3	2 0.63	0.7111111111111111 0.93	0.9361111111111111 0.07	0.06388888888888888 126.0	128.0 87.86732422616878	2.0 186.0	168.5 126.98293848650167	2.5 0.12863097851419145	2
2	2 0.6916666666666667	0.7888888888888889 0.975	0.9666666666666667 0.025	0.03333333333333333 207.5	142.0 0.5	1.0 292.5	174.0 0.5	1.0 2	2
2	2 0.675	0.7666666666666667 0.9683333333333334	0.9805555555555555 0.03166666666666667	0.019444444444444445 202.5	138.0 5.5	4.0 290.5	176.5 1.5	1.5 2	2
2	2 0.6616666666666666	0.7611111111111111 0.9633333333333334	0.975 0.03666666666666667	0.025 198.5	137.0 5.5	2.0 289.0	175.5 0.0	0.5 2	2
2	2 0.6266666666666667	0.7555555555555555 0.9316666666666666	0.95 0.06833333333333333	0.05 188.0	136.0 6.0	6.0 279.5	171.0 1.5	2.0 2	2
4	2 0.6	0.7472222222222222 0.95	0.9472222222222222 0.05	0.05277777777777778 90.0	134.5 84.22291849609583	0.5 142.5	170.5 123.85576288570508	1.5 0.14777033661322972	2
2	2 0.66	0.7694444444444445 0.9733333333333334	0.9638888888888889 0.02666666666666667	0.03611111111111111 198.0	138.5 2.0	1.5 292.0	173.5 1.0	0.5 2	2
2	2 0.6833333333333333	0.7861111111111111 0.9533333333333334	0.9777777777777777 0.04666666666666667	0.022222222222222223 205.0	141.5 8.0	0.5 286.0	176.0 1.0	0.0 2	2
2	2 0.69	0.7861111111111111 0.96	0.9694444444444444 0.04	0.030555555555555555 207.0	141.5 7.0	3.5 288.0	174.5 4.0	1.5 2	2
2	2 0.6666666666666666	0.7222222222222222 0.9433333333333334	0.9722222222222222 0.056666666666666664	0.027777777777777776 200.0	130.0 1.0	2.0 283.0	175.0 1.0	6.0 2	2
2	2 0.6566666666666666	0.7972222222222223 0.96	0.9722222222222222 0.04	0.027777777777777776 197.0	143.5 11.0	1.5 288.0	175.0 4.0	2.0 2	2
2	2 0.6616666666666666	0.7833333333333333 0.955	0.975 0.045	0.025 198.5	141.0 7.5	6.0 286.5	175.5 1.5	0.5 2	2
2	2 0.6716666666666666	0.775 0.9733333333333334	0.9666666666666667 0.02666666666666667	0.03333333333333333 201.5	139.5 1.5	0.5 292.0	174.0 1.0	1.0 2	2
2	2 0.7033333333333334	0.7833333333333333 0.9683333333333334	0.9777777777777777 0.03166666666666667	0.022222222222222223 211.0	141.0 1.0	1.0 290.5	176.0 1.5	1.0 2	2
2	2 0.6816666666666666	0.7666666666666667 0.9683333333333334	0.9722222222222222 0.03166666666666667	0.027777777777777776 204.5	138.0 2.5	1.0 290.5	175.0 0.5	0.0 2	2
2	2 0.6566666666666666	0.7777777777777778 0.93	0.9722222222222222 0.07	0.027777777777777776 197.0	140.0 2.0	4.0 279.0	175.0 7.0	2.0 2	2
2	2 0.6783333333333333	0.7916666666666666 0.945	0.9888888888888889 0.055	0.011111111111111112 203.5	142.5 14.5	4.5 283.5	178.0 10.5	1.0 2	2
2	2 0.6433333333333333	0.7611111111111111 0.9483333333333334	0.9777777777777777 0.051666666666666666	0.022222222222222223 193.0	137.0 7.0	1.0 284.5	176.0 0.5	0.0 2	2
2	2 0.6866666666666666	0.7833333333333333 0.965	0.9833333333333333 0.035	0.016666666666666666 206.0	141.0 0.0	1.0 289.5	177.0 0.5	3.0 2	2
2	2 0.6633333333333333	0.7666666666666667 0.9483333333333334	0.9722222222222222 0.051666666666666666	0.027777777777777776 199.0	138.0 8.0	1.0 284.5	175.0 1.5	2.0 2	2
2	2 0.6733333333333333	0.7527777777777778 0.95	0.9527777777777777 0.05	0.04722222222222222 202.0	135.5 4.0	5.5 285.0	171.5 2.0	4.5 2	2
2	2 0.6766666666666666	0.7638888888888888 0.9566666666666667	0.9777777777777777 0.043333333333333335	0.022222222222222223 203.0	137.5 5.0	1.5 287.0	176.0 8.0	0.0 2	2
3	2 0.6383333333333333	0.7666666666666667 0.935	0.9805555555555555 0.065	0.019444444444444445 127.66666666666667	138.0 89.80472642845079	2.0 187.0	176.5 127.37346662472527	1.5 0.19466779205913384	2
3	2 0.6766666666666666	0.7611111111111111 0.9316666666666666	0.9638888888888889 0.06833333333333333	0.03611111111111111 135.33333333333334	137.0 94.33745574031323	2.0 186.33333333333334	173.5 125.40423526429329	0.5 0.15160798762896188	2
2	2 0.665	0.7388888888888889 0.9583333333333334	0.975 0.041666666666666664	0.025 199.5	133.0 9.5	4.0 287.5	175.5 6.5	1.5 2	2
2	2 0.6633333333333333	0.7861111111111111 0.955	0.9722222222222222 0.045	0.027777777777777776 199.0	141.5 1.0	0.5 286.5	175.0 0.5	0.0 2	2
2	2 0.67	0.7861111111111111 0.9383333333333334	0.975 0.06166666666666667	0.025 201.0	141.5 9.0	6.5 281.5	175.5 4.5	3.5 2	2
2	2 0.665	0.7444444444444445 0.9416666666666667	0.9666666666666667 0.058333333333333334	0.03333333333333333 199.5	134.0 13.5	4.0 282.5	174.0 2.5	2.0 2	2
2	2 0.685	0.7583333333333333 0.95	0.9722222222222222 0.05	0.027777777777777776 205.5	136.5 13.5	5.5 285.0	175.0 1.0	2.0 2	2
2	2 0.695	0.775 0.975	0.975 0.025	0.025 208.5	139.5 8.5	2.5 292.5	175.5 0.5	1.5 2	2
2	2 0.6766666666666666	0.7805555555555556 0.96	0.9694444444444444 0.04	0.030555555555555555 203.0	140.5 12.0	3.5 288.0	174.5 1.0	1.5 2	2
2	2 0.6883333333333334	0.7527777777777778 0.9833333333333333	0.9666666666666667 0.016666666666666666	0.03333333333333333 206.5	135.5 3.5	5.5 295.0	174.0 0.0	0.0 2	2
2	2 0.6383333333333333	0.7861111111111111 0.9483333333333334	0.9722222222222222 0.051666666666666666	0.027777777777777776 191.5	141.5 3.5	2.5 284.5	175.0 6.5	3.0 2	2
2	2 0.6433333333333333	0.7527777777777778 0.94	0.9722222222222222 0.06	0.027777777777777776 193.0	135.5 2.0	1.5 282.0	175.0 1.0	2.0 2	2
2	2 0.6583333333333333	0.7638888888888888 0.9733333333333334	0.9722222222222222 0.02666666666666667	0.027777777777777776 197.5	137.5 2.5	4.5 292.0	175.0 1.0	4.0 2	2
2	2 0.6633333333333333	0.8 0.9333333333333333	0.9722222222222222 0.06666666666666667	0.027777777777777776 199.0	144.0 4.0	5.0 280.0	175.0 2.0	1.0 2	2
3	2 0.6566666666666666	0.7083333333333334 0.9716666666666667	0.9638888888888889 0.028333333333333332	0.03611111111111111 131.33333333333334	127.5 91.54355369015461	4.5 194.33333333333334	173.5 131.86440847409213	1.5 0.15513856896576753	2
2	2 0.6583333333333333	0.7277777777777777 0.95	0.9638888888888889 0.05	0.03611111111111111 197.5	131.0 0.5	2.0 285.0	173.5 5.0	1.5 2	2
2	2 0.64	0.7222222222222222 0.955	0.9527777777777777 0.045	0.04722222222222222 192.0	130.0 2.0	3.0 286.5	171.5 0.5	1.5 2	2
2	2 0.6883333333333334	0.7833333333333333 0.9566666666666667	0.9694444444444444 0.043333333333333335	0.030555555555555555 206.5	141.0 1.5	3.0 287.0	174.5 4.0	0.5 2	2
2	2 0.6683333333333333	0.7972222222222223 0.9566666666666667	0.9805555555555555 0.043333333333333335	0.019444444444444445 200.5	143.5 9.5	3.5 287.0	176.5 4.0	2.5 2	2
2	2 0.7	0.7722222222222223 0.9733333333333334	0.975 0.02666666666666667	0.025 210.0	139.0 2.0	4.0 292.0	175.5 2.0	1.5 2	2
2	2 0.6466666666666666	0.7194444444444444 0.9433333333333334	0.9444444444444444 0.056666666666666664	0.05555555555555555 194.0	129.5 4.0	4.5 283.0	170.0 2.0	1.0 2	2
2	2 0.64	0.7388888888888889 0.9533333333333334	0.975 0.04666666666666667	0.025 192.0	133.0 5.0	7.0 286.0	175.5 8.0	0.5 2	2
2	2 0.63	0.7416666666666667 0.9366666666666666	0.9611111111111111 0.06333333333333334	0.03888888888888889 189.0	133.5 10.0	0.5 281.0	173.0 3.0	1.0 2	2
2	2 0.6766666666666666	0.7861111111111111 0.9683333333333334	0.9805555555555555 0.03166666666666667	0.019444444444444445 203.0	141.5 9.0	3.5 290.5	176.5 1.5	1.5 2	2
2	2 0.665	0.7555555555555555 0.9433333333333334	0.9638888888888889 0.056666666666666664	0.03611111111111111 199.5	136.0 5.5	9.0 283.0	173.5 4.0	3.5 2	2
3	2 0.6133333333333333	0.7555555555555555 0.9183333333333333	0.9666666666666667 0.08166666666666667	0.03333333333333333 122.66666666666667	136.0 83.21191154048934	4.0 183.66666666666666	174.0 123.60510597148576	2.0 0.1337856307868875	2
2	2 0.6566666666666666	0.7166666666666667 0.9466666666666667	0.9555555555555556 0.05333333333333334	0.044444444444444446 197.0	129.0 6.0	5.0 284.0	172.0 4.0	0.0 2	2
2	2 0.6883333333333334	0.7305555555555555 0.9683333333333334	0.9694444444444444 0.03166666666666667	0.030555555555555555 206.5	131.5 1.5	2.5 290.5	174.5 1.5	0.5 2	2
2	2 0.6516666666666666	0.7416666666666667 0.9433333333333334	0.9666666666666667 0.056666666666666664	0.03333333333333333 195.5	133.5 14.5	9.5 283.0	174.0 9.0	1.0 2	2
2	2 0.6533333333333333	0.7444444444444445 0.935	0.9555555555555556 0.065	0.044444444444444446 196.0	134.0 5.0	4.0 280.5	172.0 3.5	3.0 2	2
2	2 0.6533333333333333	0.7638888888888888 0.9633333333333334	0.9722222222222222 0.03666666666666667	0.027777777777777776 196.0	137.5 8.0	9.5 289.0	175.0 5.0	2.0 2	2
2	2 0.7	0.7777777777777778 0.9566666666666667	0.9777777777777777 0.043333333333333335	0.022222222222222223 210.0	140.0 9.0	4.0 287.0	176.0 12.0	1.0 2	2
2	2 0.675	0.7555555555555555 0.9516666666666667	0.9611111111111111 0.04833333333333333	0.03888888888888889 202.5	136.0 5.5	7.0 285.5	173.0 0.5	4.0 2	2
3	2 0.6683333333333333	0.7583333333333333 0.9733333333333334	0.9694444444444444 0.02666666666666667	0.030555555555555555 133.66666666666666	136.5 93.14624105256327	0.5 194.66666666666666	174.5 132.08414826247025	1.5 0.04903941106138202	2
3	2 0.68	0.7666666666666667 0.9583333333333334	0.975 0.041666666666666664	0.025 136.0	138.0 95.53009996854395	2.0 191.66666666666666	175.5 129.94956286532437	0.5 0.15764032639719178	2
3	2 0.6816666666666666	0.8 0.945	0.9805555555555555 0.055	0.019444444444444445 136.33333333333334	144.0 94.8765279484634	4.0 189.0	176.5 129.0658746532173	2.5 0.102754683575446	2
2	2 0.705	0.7916666666666666 0.9666666666666667	0.9805555555555555 0.03333333333333333	0.019444444444444445 211.5	142.5 6.5	5.5 290.0	176.5 1.0	2.5 2	2
3	2 0.6666666666666666	0.7583333333333333 0.9483333333333334	0.9722222222222222 0.051666666666666666	0.027777777777777776 133.33333333333334	136.5 90.76832536126734	0.5 189.66666666666666	175.0 127.76106170852249	0.0 0.06535580559495785	2
2	2 0.6566666666666666	0.7777777777777778 0.9566666666666667	0.9805555555555555 0.043333333333333335	0.019444444444444445 197.0	140.0 1.0	2.0 287.0	176.5 1.0	0.5 2	2
2	2 0.6533333333333333	0.7611111111111111 0.945	0.9666666666666667 0.055	0.03333333333333333 196.0	137.0 1.0	4.0 283.5	174.0 1.5	1.0 2	2
2	2 0.655	0.7805555555555556 0.96	0.975 0.04	0.025 196.5	140.5 6.5	1.5 288.0	175.5 4.0	0.5 2	2
2	2 0.6516666666666666	0.7416666666666667 0.9333333333333333	0.9472222222222222 0.06666666666666667	0.05277777777777778 195.5	133.5 7.5	1.5 280.0	170.5 11.0	2.5 2	2
2	2 0.7133333333333334	0.7944444444444444 0.96	0.975 0.04	0.025 214.0	143.0 2.0	1.0 288.0	175.5 1.0	0.5 2	2
2	2 0.6783333333333333	0.7833333333333333 0.97	0.9888888888888889 0.03	0.011111111111111112 203.5	141.0 2.5	5.0 291.0	178.0 1.0	1.0 2	2
4	2 0.695	0.7972222222222223 0.9616666666666667	0.9694444444444444 0.03833333333333333	0.030555555555555555 104.25	143.5 102.83816169107652	3.5 144.25	174.5 135.50161438152682	5.5 0.0013475841648032476	2
2	2 0.6683333333333333	0.7972222222222223 0.9433333333333334	0.975 0.056666666666666664	0.025 200.5	143.5 12.5	3.5 283.0	175.5 4.0	1.5 2	2
2	2 0.645	0.7194444444444444 0.925	0.9694444444444444 0.075	0.030555555555555555 193.5	129.5 1.5	7.5 277.5	174.5 0.5	0.5 2	2
2	2 0.6666666666666666	0.7611111111111111 0.9533333333333334	0.9666666666666667 0.04666666666666667	0.03333333333333333 200.0	137.0 4.0	2.0 286.0	174.0 2.0	0.0 2	2
3	2 0.6233333333333333	0.7277777777777777 0.9316666666666666	0.9527777777777777 0.06833333333333333	0.04722222222222222 124.66666666666667	131.0 86.79989759338557	8.0 186.33333333333334	171.5 124.7406197764875	5.5 0.08486495070969623	2
3	2 0.61	0.7611111111111111 0.9466666666666667	0.95 0.05333333333333334	0.05 122.0	137.0 79.46487693734048	5.0 189.33333333333334	171.0 121.9735854829051	4.0 0.0858407907418854	2
2	2 0.64	0.7222222222222222 0.9583333333333334	0.9416666666666667 0.041666666666666664	0.058333333333333334 192.0	130.0 3.0	3.0 287.5	169.5 0.5	1.5 2	2
2	2 0.6233333333333333	0.7083333333333334 0.9516666666666667	0.9694444444444444 0.04833333333333333	0.030555555555555555 187.0	127.5 10.0	1.5 285.5	174.5 0.5	3.5 2	2
2	2 0.695	0.7472222222222222 0.965	0.9666666666666667 0.035	0.03333333333333333 208.5	134.5 10.5	19.5 289.5	174.0 1.5	16.0 2	2
2	2 0.6233333333333333	0.7416666666666667 0.9383333333333334	0.9472222222222222 0.06166666666666667	0.05277777777777778 187.0	133.5 9.0	6.5 281.5	170.5 0.5	2.5 2	2
2	2 0.6016666666666667	0.6916666666666667 0.9416666666666667	0.9361111111111111 0.058333333333333334	0.06388888888888888 180.5	124.5 7.5	0.5 282.5	168.5 5.5	6.5 2	2
2	2 0.6316666666666667	0.7083333333333334 0.955	0.9388888888888889 0.045	0.06111111111111111 189.5	127.5 2.5	4.5 286.5	169.0 1.5	0.0 2	2
2	2 0.6966666666666667	0.7638888888888888 0.9683333333333334	0.9777777777777777 0.03166666666666667	0.022222222222222223 209.0	137.5 6.0	3.5 290.5	176.0 3.5	1.0 2	2
3	2 0.645	0.7583333333333333 0.945	0.9777777777777777 0.055	0.022222222222222223 129.0	136.5 86.27089118970933	2.5 189.0	176.0 127.99218726156687	2.0 0.07404464260167931	2
3	2 0.675	0.7861111111111111 0.9566666666666667	0.9611111111111111 0.043333333333333335	0.03888888888888889 135.0	141.5 94.11694852681954	0.5 191.33333333333334	173.0 128.38829991691438	2.0 0.1667649118744786	2
2	2 0.68	0.725 0.9416666666666667	0.9555555555555556 0.058333333333333334	0.044444444444444446 204.0	130.5 1.0	9.5 282.5	172.0 3.5	2.0 2	2
3	2 0.6383333333333333	0.7694444444444445 0.9683333333333334	0.9555555555555556 0.03166666666666667	0.044444444444444446 127.66666666666667	138.5 88.21312575549942	7.5 193.66666666666666	172.0 130.61988958637025	2.0 0.08665181958744743	2
2	2 0.67	0.7583333333333333 0.9616666666666667	0.9638888888888889 0.03833333333333333	0.03611111111111111 201.0	136.5 10.0	3.5 288.5	173.5 2.5	3.5 2	2
2	2 0.6383333333333333	0.7305555555555555 0.9333333333333333	0.9583333333333334 0.06666666666666667	0.041666666666666664 191.5	131.5 0.5	2.5 280.0	172.5 0.0	0.5 2	2
2	2 0.6983333333333334	0.7833333333333333 0.9666666666666667	0.9722222222222222 0.03333333333333333	0.027777777777777776 209.5	141.0 8.5	2.0 290.0	175.0 2.0	2.0 2	2
3	2 0.6516666666666666	0.7888888888888889 0.9633333333333334	0.9861111111111112 0.03666666666666667	0.013888888888888888 130.33333333333334	142.0 90.4077184512227	2.0 192.66666666666666	177.5 131.5151026392871	0.5 0.19141612701267313	2
2	2 0.6433333333333333	0.7666666666666667 0.9483333333333334	0.9666666666666667 0.051666666666666666	0.03333333333333333 193.0	138.0 10.0	3.0 284.5	174.0 4.5	2.0 2	2
3	2 0.6683333333333333	0.8 0.955	0.9861111111111112 0.045	0.013888888888888888 133.66666666666666	144.0 93.17486547108912	0.0 191.0	177.5 128.01822786879478	0.5 0.14715665369643297	2
3	2 0.6333333333333333	0.7805555555555556 0.9316666666666666	0.975 0.06833333333333333	0.025 126.66666666666667	140.5 85.42182911228774	7.5 186.33333333333334	175.5 120.47775267197214	3.5 0.17308702670711598	2
