# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/DBSCANanalysisSystem.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/323K/3DAPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DAPC/3/323K/fixed_3DAPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/lipidList.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DAPC/323K/avgRcutoff.dat
# System consisting of species :	 DPPC	DAPC	CHOL
# Cluster-count	Core lipid to total lipid	        Cluster lipids to total lipids	        Outlier lipids to total lipids	        Silhouette Coefficent for lipid species
34 0.1425 0.4166666666666667 0.5833333333333334 0.2181773681728435	0.37117213832298523	-2
7 0.4508333333333333 0.7208333333333333 0.2791666666666667 0.2669489298066673	0.1400813641669214	-2
8 0.48 0.7558333333333334 0.24416666666666667 -0.062472051620900984	0.22001382519027596	-2
8 0.49416666666666664 0.7566666666666667 0.24333333333333335 0.12656640379052878	0.2414374513778622	-2
5 0.49583333333333335 0.7516666666666667 0.24833333333333332 2	0.324529122382651	-2
4 0.5308333333333334 0.765 0.235 2	2	-2
7 0.48333333333333334 0.7408333333333333 0.25916666666666666 0.06881446330867177	2	-2
5 0.49083333333333334 0.7466666666666667 0.25333333333333335 0.10240014547487013	2	-2
7 0.515 0.7516666666666667 0.24833333333333332 0.22104704703597408	2	2
5 0.515 0.7616666666666667 0.23833333333333334 2	2	-2
4 0.505 0.7591666666666667 0.24083333333333334 2	2	-2
5 0.5316666666666666 0.765 0.235 0.05668638823183318	2	-2
4 0.5383333333333333 0.7716666666666666 0.22833333333333333 2	2	-2
5 0.5058333333333334 0.7425 0.2575 0.14543051785878466	2	-2
6 0.5475 0.7775 0.2225 0.14317810467679484	2	-2
6 0.5658333333333333 0.7725 0.2275 0.12292991424015554	2	-2
5 0.5383333333333333 0.7591666666666667 0.24083333333333334 2	2	-2
5 0.5575 0.775 0.225 2	2	-2
4 0.545 0.755 0.245 2	2	-2
6 0.5708333333333333 0.7841666666666667 0.21583333333333332 2	2	-2
5 0.55 0.775 0.225 2	2	-2
5 0.5541666666666667 0.7691666666666667 0.23083333333333333 2	2	-2
6 0.5991666666666666 0.7758333333333334 0.22416666666666665 2	2	2
5 0.57 0.7808333333333334 0.21916666666666668 2	2	-2
5 0.5541666666666667 0.7675 0.2325 2	2	-2
4 0.5508333333333333 0.77 0.23 2	2	-2
5 0.5741666666666667 0.7733333333333333 0.22666666666666666 2	2	-2
4 0.5733333333333334 0.7841666666666667 0.21583333333333332 2	2	-2
4 0.5616666666666666 0.7666666666666667 0.23333333333333334 2	2	-2
5 0.5508333333333333 0.7691666666666667 0.23083333333333333 2	2	-2
7 0.5366666666666666 0.7841666666666667 0.21583333333333332 0.048794573476047924	2	2
5 0.565 0.7583333333333333 0.24166666666666667 2	2	-2
4 0.5533333333333333 0.755 0.245 2	2	-2
5 0.5566666666666666 0.7716666666666666 0.22833333333333333 0.126111687212556	2	-2
4 0.5283333333333333 0.7525 0.2475 2	2	-2
4 0.5558333333333333 0.7616666666666667 0.23833333333333334 2	2	-2
5 0.5575 0.7683333333333333 0.23166666666666666 2	2	-2
7 0.5383333333333333 0.7675 0.2325 0.07367715501815802	2	-2
5 0.5375 0.7708333333333334 0.22916666666666666 2	2	-2
4 0.5475 0.7641666666666667 0.23583333333333334 2	2	-2
4 0.5491666666666667 0.7633333333333333 0.23666666666666666 2	2	-2
4 0.5633333333333334 0.7666666666666667 0.23333333333333334 2	2	-2
5 0.5683333333333334 0.7825 0.2175 2	2	-2
4 0.575 0.775 0.225 2	2	-2
4 0.5716666666666667 0.7708333333333334 0.22916666666666666 2	2	-2
