# /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/CVs/cumulativeHardEnrichment.py --model /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/323K/4DIPC.psf --traj /Ashlin2/ashlin/Phase_Seperation/Analysis/Trajectory/DIPC/4/323K/fixed_4DIPC_100.dcd --lipid_list /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/lipidList_NO_CHOL.dat --r /Ashlin2/ashlin/Phase_Seperation/Analysis/CVs4PhaseSeparation/analysis/scripts/../../../CVs4PhaseSeparation/xy_rdf/DIPC/323K/avgRcutoff_NO_CHOL.dat
# cumEnrichmentAVG	DPPC-DPPC	DIPC-DIPC
2.4420680357984446 	 1.1757672182790317	1.2663008175194128
2.5429995151727227 	 1.2098114020050004	1.3331881131677223
2.679326686044145 	 1.2352788621191158	1.4440478239250294
2.527306959418461 	 1.20310436907425	1.324202590344211
2.616982730626243 	 1.2134491343064595	1.4035335963197835
2.7176617557367684 	 1.2680683459115554	1.449593409825213
2.740307176753225 	 1.2648062638587778	1.4755009128944472
2.762560085860535 	 1.285726055938667	1.4768340299218679
2.716959893264903 	 1.2542637828023917	1.4626961104625116
2.741392587584356 	 1.2736968984656794	1.4676956891186768
2.749436507399732 	 1.2818442090948352	1.467592298304897
2.617594351881964 	 1.2417770762409934	1.3758172756409706
2.748707485483059 	 1.274205205710826	1.4745022797722331
2.662831938090319 	 1.2458711194658658	1.4169608186244531
2.7263150320374185 	 1.2635966454045282	1.46271838663289
2.7041640014057933 	 1.2663594311775874	1.437804570228206
2.714955838880995 	 1.2761581766995098	1.4387976621814853
2.7650229393865304 	 1.2870033832314052	1.4780195561551253
2.6997386892899202 	 1.2583411370884985	1.441397552201422
2.781483130916256 	 1.289068943564676	1.4924141873515802
2.754942457395945 	 1.2648892649669374	1.4900531924290077
2.675849489255685 	 1.2328249861004528	1.4430245031552325
2.7240400715783704 	 1.2562997316559739	1.4677403399223965
2.7482116880756395 	 1.2638907779831317	1.4843209100925079
2.759225153072447 	 1.2972934981240596	1.4619316549483872
2.7548733125633307 	 1.268433740795613	1.4864395717677175
2.8437642151474165 	 1.3005059810552522	1.5432582340921646
2.819387002216742 	 1.2973028161466331	1.5220841860701089
2.804273953286958 	 1.300267642162233	1.5040063111247248
2.863242053651004 	 1.3282376594676815	1.535004394183323
2.857277536654745 	 1.31337152111688	1.543906015537865
2.809676433661317 	 1.289524579168771	1.520151854492546
2.7484281086302325 	 1.2798765037133064	1.468551604916926
2.7706809633133185 	 1.2996567384062399	1.4710242249070784
2.7743299795207146 	 1.2790827716583548	1.4952472078623598
2.795620561569833 	 1.2845206381498153	1.5110999234200175
2.7106715025591517 	 1.2595004799523757	1.451171022606776
2.7649825990863803 	 1.2808924036235547	1.4840901954628256
2.848202191293067 	 1.3129719835280054	1.5352302077650615
2.8224810695804345 	 1.2947761128237132	1.5277049567567214
2.8372495170520606 	 1.3154830127403185	1.521766504311742
2.825733883324244 	 1.3044159843526888	1.5213178989715552
2.794209329309785 	 1.2908057713696426	1.5034035579401426
2.7648791381341065 	 1.2644756861532491	1.5004034519808571
2.8040444632642156 	 1.2866789003086414	1.517365562955574
2.8338250172485138 	 1.3160918819512653	1.5177331352972483
2.839910562921797 	 1.2937794045508673	1.5461311583709296
